#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,379.0,0.0,1.164,0.12,0.12,1.327,0.128,0.106
2,1,59.0,0.0,1.294,0.13,0.13,1.24,0.106,0.1
3,2,120.0,0.107,12.224,1.097,1.097,12.51,1.163,1.086
4,2,232.0,0.188,12.793,1.089,1.089,13.009,1.297,1.045
5,1,146.0,0.207,1.112,0.13,0.13,1.271,0.101,0.112
6,1,44.0,1.228,1.317,0.127,0.127,1.081,0.132,0.11
7,2,169.0,1.259,11.084,1.221,1.221,13.428,1.253,1.088
8,2,196.0,2.221,12.486,1.055,1.055,11.156,1.173,1.094
9,2,115.0,3.005,11.133,1.159,1.159,11.397,1.147,1.016
10,2,190.0,3.046,10.77,1.21,1.21,11.931,1.174,1.048
11,2,174.0,3.326,10.23,1.29,1.29,11.419,1.326,1.053
12,2,256.0,3.338,12.684,1.022,1.022,12.211,1.317,1.05
13,1,7.0,3.512,1.298,0.109,0.109,1.329,0.122,0.102
14,2,208.0,3.529,11.977,1.025,1.025,10.562,1.024,1.06
15,2,114.0,3.545,11.985,1.152,1.152,10.256,1.075,1.055
16,2,258.0,4.396,12.886,1.183,1.183,12.741,1.163,1.0
17,2,84.0,6.097,11.07,1.093,1.093,10.831,1.256,1.013
18,2,209.0,6.245,12.852,1.297,1.297,12.267,1.256,1.005
19,2,179.0,6.275,11.598,1.126,1.126,10.693,1.074,1.059
20,2,197.0,6.576,10.23,1.156,1.156,13.32,1.329,1.053
21,1,498.0,7.595,1.029,0.12,0.12,1.132,0.123,0.106
22,2,267.0,7.855,10.998,1.218,1.218,11.104,1.109,1.082
23,2,106.0,8.444,10.176,1.164,1.164,10.912,1.081,1.072
24,2,80.0,9.342,11.602,1.254,1.254,13.458,1.194,1.051
25,2,120.0,10.114,13.267,1.032,1.032,11.248,1.178,1.098
26,2,54.0,10.319,11.27,1.206,1.206,11.145,1.171,1.02
27,2,61.0,10.501,13.297,1.342,1.342,13.245,1.141,1.063
28,2,140.0,10.602,11.431,1.126,1.126,11.343,1.296,1.041
29,2,206.0,10.736,10.925,1.062,1.062,11.331,1.158,1.021
30,2,198.0,10.934,13.433,1.293,1.293,10.525,1.188,1.016
31,1,512.0,11.478,1.084,0.128,0.128,1.275,0.112,0.113
32,1,10.0,11.512,1.001,0.125,0.125,1.107,0.113,0.108
33,1,59.0,11.65,1.269,0.134,0.134,1.183,0.12,0.107
34,1,10.0,12.347,1.308,0.125,0.125,1.346,0.139,0.11
35,1,447.0,12.458,1.342,0.135,0.135,1.319,0.11,0.107
36,1,169.0,12.726,1.15,0.109,0.109,1.046,0.103,0.107
37,1,169.0,12.935,1.013,0.135,0.135,1.074,0.121,0.102
38,1,214.0,12.962,1.135,0.1,0.1,1.014,0.112,0.111
39,1,146.0,13.06,1.032,0.109,0.109,1.294,0.119,0.107
40,2,181.0,13.664,11.527,1.257,1.257,10.298,1.055,1.07
41,2,191.0,14.206,11.168,1.186,1.186,12.855,1.083,1.035
42,1,146.0,14.512,1.032,0.124,0.124,1.024,0.13,0.118
43,1,49.0,15.054,1.16,0.133,0.133,1.081,0.136,0.119
44,1,498.0,15.408,1.139,0.111,0.111,1.198,0.106,0.109
45,2,189.0,16.014,12.027,1.307,1.307,13.121,1.329,1.08
46,1,59.0,16.062,1.148,0.138,0.138,1.294,0.138,0.115
47,2,257.0,16.103,11.07,1.213,1.213,12.751,1.266,1.059
48,2,118.0,16.222,11.058,1.147,1.147,10.915,1.323,1.04
49,2,155.0,16.494,10.091,1.119,1.119,10.974,1.318,1.094
50,2,36.0,16.515,10.316,1.271,1.271,10.256,1.257,1.097
51,2,161.0,16.673,10.969,1.228,1.228,12.626,1.163,1.031
52,1,379.0,17.305,1.043,0.125,0.125,1.289,0.101,0.119
53,1,28.0,17.324,1.262,0.14,0.14,1.262,0.134,0.11
54,1,512.0,17.336,1.329,0.111,0.111,1.126,0.106,0.107
55,2,69.0,17.577,11.759,1.211,1.211,12.953,1.046,1.086
56,1,30.0,18.003,1.183,0.136,0.136,1.297,0.13,0.101
57,1,157.0,18.472,1.255,0.134,0.134,1.323,0.103,0.11
58,1,126.0,18.478,1.049,0.12,0.12,1.336,0.136,0.101
59,2,255.0,18.591,12.041,1.062,1.062,11.964,1.007,1.08
60,2,192.0,18.686,11.812,1.111,1.111,10.983,1.16,1.004
61,2,108.0,19.27,11.054,1.211,1.211,11.502,1.152,1.008
62,2,150.0,19.328,10.546,1.262,1.262,11.883,1.311,1.024
63,1,126.0,19.378,1.217,0.124,0.124,1.302,0.134,0.119
64,1,59.0,19.409,1.301,0.126,0.126,1.017,0.106,0.113
65,1,7.0,19.45,1.179,0.109,0.109,1.29,0.117,0.101
66,2,170.0,19.935,12.765,1.279,1.279,12.757,1.256,1.089
67,2,162.0,20.231,12.489,1.081,1.081,11.721,1.139,1.034
68,1,49.0,20.727,1.005,0.135,0.135,1.304,0.133,0.106
69,1,59.0,20.814,1.334,0.13,0.13,1.15,0.125,0.105
70,2,71.0,20.971,13.055,1.189,1.189,12.844,1.226,1.06
71,1,44.0,21.019,1.046,0.12,0.12,1.126,0.134,0.115
72,1,44.0,21.179,1.117,0.114,0.114,1.287,0.108,0.111
73,1,387.0,21.184,1.138,0.115,0.115,1.275,0.105,0.116
74,1,498.0,21.555,1.154,0.11,0.11,1.034,0.136,0.1
75,1,13.0,21.618,1.266,0.127,0.127,1.222,0.109,0.115
76,2,286.0,21.62,10.805,1.182,1.182,12.122,1.014,1.047
77,1,214.0,21.734,1.229,0.112,0.112,1.123,0.127,0.12
78,1,44.0,21.831,1.321,0.107,0.107,1.262,0.128,0.107
79,2,256.0,22.218,12.964,1.026,1.026,10.126,1.103,1.026
80,1,379.0,23.176,1.321,0.105,0.105,1.056,0.12,0.103
81,1,447.0,23.209,1.207,0.103,0.103,1.032,0.122,0.114
82,2,138.0,23.249,12.327,1.178,1.178,12.57,1.196,1.014
83,1,498.0,23.256,1.322,0.13,0.13,1.255,0.103,0.113
84,1,7.0,23.309,1.193,0.121,0.121,1.038,0.121,0.109
85,1,379.0,23.606,1.316,0.122,0.122,1.329,0.123,0.107
86,1,30.0,23.678,1.345,0.125,0.125,1.214,0.135,0.11
87,1,7.0,23.912,1.148,0.126,0.126,1.004,0.112,0.114
88,1,512.0,24.072,1.117,0.114,0.114,1.088,0.117,0.105
89,1,157.0,24.219,1.091,0.134,0.134,1.232,0.104,0.114
90,1,90.0,24.227,1.022,0.113,0.113,1.135,0.138,0.116
91,1,13.0,24.298,1.262,0.134,0.134,1.287,0.105,0.109
92,1,7.0,24.334,1.01,0.119,0.119,1.089,0.139,0.105
93,1,30.0,24.665,1.004,0.122,0.122,1.062,0.112,0.102
94,1,120.0,24.72,1.034,0.129,0.129,1.332,0.128,0.113
95,1,44.0,24.755,1.246,0.109,0.109,1.194,0.127,0.107
96,2,95.0,24.975,10.856,1.221,1.221,12.016,1.297,1.059
97,2,139.0,25.115,13.445,1.239,1.239,11.636,1.035,1.024
98,2,171.0,25.187,10.447,1.118,1.118,10.768,1.132,1.013
99,1,13.0,25.253,1.32,0.119,0.119,1.095,0.138,0.117
100,1,103.0,25.644,1.236,0.132,0.132,1.222,0.132,0.116
101,1,95.0,25.821,1.109,0.126,0.126,1.204,0.126,0.103
102,1,146.0,25.925,1.19,0.137,0.137,1.117,0.128,0.101
103,1,13.0,25.948,1.255,0.115,0.115,1.302,0.12,0.113
104,1,103.0,26.245,1.057,0.106,0.106,1.23,0.133,0.115
105,1,447.0,26.308,1.097,0.127,0.127,1.117,0.127,0.113
106,1,16.0,26.336,1.053,0.125,0.125,1.221,0.137,0.102
107,1,95.0,26.384,1.131,0.135,0.135,1.307,0.107,0.107
108,1,512.0,26.497,1.098,0.138,0.138,1.006,0.125,0.107
109,1,169.0,26.544,1.108,0.132,0.132,1.157,0.112,0.118
110,2,352.0,26.796,10.486,1.015,1.015,11.669,1.267,1.043
111,1,10.0,26.929,1.077,0.114,0.114,1.317,0.121,0.108
112,1,30.0,27.002,1.289,0.119,0.119,1.218,0.106,0.112
113,1,157.0,27.066,1.305,0.101,0.101,1.002,0.123,0.105
114,1,512.0,27.163,1.005,0.121,0.121,1.304,0.11,0.113
115,2,106.0,27.186,11.81,1.068,1.068,10.955,1.027,1.07
116,2,187.0,27.261,12.101,1.16,1.16,10.903,1.221,1.009
117,1,13.0,27.324,1.198,0.105,0.105,1.289,0.12,0.106
118,2,138.0,27.664,13.433,1.015,1.015,11.585,1.334,1.086
119,1,379.0,27.684,1.005,0.135,0.135,1.196,0.135,0.119
120,1,169.0,27.836,1.101,0.127,0.127,1.03,0.114,0.101
121,1,7.0,28.189,1.343,0.127,0.127,1.028,0.13,0.102
122,1,7.0,28.267,1.005,0.113,0.113,1.056,0.12,0.103
123,1,16.0,28.319,1.041,0.127,0.127,1.309,0.125,0.102
