#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,447.0,0.0,1.182,0.136,0.136,1.16,0.113,0.114
2,1,44.0,0.0,1.041,0.125,0.125,1.186,0.129,0.11
3,2,191.0,1.382,12.875,1.3,1.3,11.07,1.206,1.044
4,2,197.0,2.003,10.983,1.304,1.304,10.579,1.141,1.009
5,2,249.0,2.029,11.07,1.201,1.201,12.909,1.096,1.002
6,2,263.0,2.143,11.168,1.07,1.07,12.3,1.348,1.083
7,2,143.0,2.465,11.175,1.307,1.307,12.417,1.326,1.058
8,2,129.0,2.929,12.02,1.257,1.257,11.783,1.147,1.049
9,2,171.0,3.313,12.016,1.1,1.1,11.106,1.098,1.095
10,2,108.0,3.731,11.837,1.266,1.266,10.741,1.104,1.043
11,2,154.0,4.454,10.784,1.214,1.214,12.041,1.22,1.023
12,1,146.0,4.493,1.314,0.14,0.14,1.168,0.12,0.109
13,1,7.0,4.524,1.271,0.119,0.119,1.096,0.122,0.119
14,2,167.0,4.634,12.457,1.119,1.119,12.115,1.033,1.007
15,1,120.0,4.749,1.21,0.136,0.136,1.214,0.116,0.103
16,2,92.0,5.246,11.97,1.216,1.216,12.303,1.032,1.026
17,2,56.0,5.655,11.456,1.155,1.155,12.587,1.118,1.097
18,1,214.0,5.806,1.013,0.102,0.102,1.105,0.103,0.101
19,2,248.0,6.099,10.19,1.097,1.097,12.454,1.068,1.015
20,1,169.0,6.284,1.107,0.12,0.12,1.119,0.116,0.111
21,2,230.0,6.344,13.028,1.118,1.118,10.899,1.299,1.087
22,2,214.0,6.691,13.059,1.158,1.158,13.265,1.17,1.087
23,1,49.0,8.489,1.32,0.111,0.111,1.267,0.125,0.116
24,2,106.0,9.08,12.953,1.251,1.251,10.085,1.154,1.039
25,1,10.0,10.271,1.066,0.12,0.12,1.228,0.115,0.12
26,2,53.0,10.594,10.562,1.155,1.155,11.13,1.015,1.011
27,2,129.0,10.917,10.42,1.109,1.109,12.875,1.208,1.034
28,1,16.0,11.053,1.078,0.102,0.102,1.028,0.132,0.119
29,2,184.0,11.224,10.168,1.145,1.145,11.075,1.159,1.032
30,1,146.0,11.873,1.096,0.12,0.12,1.193,0.101,0.109
31,1,379.0,12.222,1.277,0.109,0.109,1.343,0.139,0.115
32,2,79.0,12.378,10.955,1.228,1.228,10.871,1.125,1.093
33,2,201.0,12.637,10.162,1.194,1.194,10.167,1.28,1.081
34,2,125.0,13.094,11.175,1.06,1.06,10.248,1.203,1.062
35,1,126.0,13.153,1.197,0.106,0.106,1.304,0.121,0.118
36,1,7.0,13.269,1.278,0.125,0.125,1.306,0.138,0.11
37,2,66.0,13.321,11.908,1.117,1.117,10.702,1.078,1.045
38,1,44.0,13.33,1.156,0.12,0.12,1.135,0.139,0.116
39,2,135.0,14.317,11.719,1.183,1.183,11.735,1.047,1.066
40,2,182.0,14.596,10.116,1.054,1.054,10.997,1.342,1.08
41,1,13.0,14.804,1.219,0.107,0.107,1.349,0.134,0.114
42,2,129.0,14.882,11.735,1.306,1.306,13.32,1.301,1.013
43,1,7.0,15.323,1.208,0.121,0.121,1.334,0.108,0.105
44,2,84.0,15.398,12.729,1.238,1.238,11.598,1.052,1.089
45,1,559.0,15.509,1.26,0.111,0.111,1.132,0.11,0.11
46,1,6.0,15.713,1.219,0.136,0.136,1.166,0.113,0.101
47,1,498.0,15.909,1.205,0.104,0.104,1.166,0.109,0.111
48,1,13.0,15.961,1.046,0.133,0.133,1.165,0.113,0.106
49,2,148.0,16.323,10.724,1.101,1.101,12.794,1.096,1.076
50,1,387.0,16.368,1.109,0.121,0.121,1.101,0.117,0.112
51,1,157.0,16.464,1.123,0.113,0.113,1.236,0.105,0.116
52,2,135.0,16.715,11.419,1.088,1.088,11.192,1.089,1.096
53,1,559.0,16.791,1.049,0.128,0.128,1.053,0.134,0.11
54,1,28.0,17.23,1.329,0.1,0.1,1.058,0.128,0.112
55,1,7.0,17.83,1.208,0.14,0.14,1.307,0.132,0.119
56,2,298.0,17.958,13.408,1.226,1.226,12.115,1.256,1.024
57,2,70.0,18.056,13.01,1.221,1.221,12.214,1.088,1.025
58,2,192.0,18.065,11.598,1.216,1.216,12.299,1.114,1.02
59,2,55.0,18.643,12.139,1.293,1.293,11.573,1.128,1.07
60,2,166.0,18.715,12.519,1.091,1.091,12.311,1.064,1.019
61,1,379.0,18.997,1.181,0.105,0.105,1.179,0.109,0.112
62,1,95.0,19.043,1.32,0.126,0.126,1.192,0.113,0.115
63,1,214.0,19.132,1.185,0.107,0.107,1.062,0.131,0.111
64,1,120.0,19.402,1.125,0.105,0.105,1.283,0.133,0.106
65,1,559.0,19.422,1.107,0.127,0.127,1.207,0.12,0.108
66,2,223.0,19.646,12.428,1.335,1.335,11.172,1.137,1.037
67,1,49.0,19.921,1.115,0.133,0.133,1.065,0.134,0.105
68,2,150.0,20.201,11.386,1.335,1.335,11.959,1.252,1.009
69,2,131.0,20.592,11.425,1.058,1.058,12.445,1.324,1.093
70,1,447.0,20.618,1.29,0.11,0.11,1.1,0.128,0.112
71,2,171.0,20.823,11.94,1.045,1.045,10.998,1.023,1.039
72,1,49.0,21.278,1.033,0.133,0.133,1.032,0.103,0.107
73,1,103.0,21.851,1.232,0.124,0.124,1.014,0.125,0.114
74,1,103.0,22.015,1.203,0.122,0.122,1.102,0.112,0.104
75,1,6.0,22.055,1.191,0.118,0.118,1.269,0.119,0.1
76,1,120.0,22.499,1.211,0.101,0.101,1.039,0.104,0.106
77,1,95.0,22.632,1.1,0.126,0.126,1.326,0.13,0.118
78,2,179.0,22.692,11.727,1.282,1.282,13.009,1.227,1.027
79,1,387.0,22.856,1.108,0.114,0.114,1.064,0.129,0.108
80,2,178.0,22.954,11.883,1.027,1.027,11.598,1.154,1.044
81,2,228.0,23.04,11.444,1.003,1.003,13.124,1.035,1.039
82,1,379.0,23.082,1.172,0.109,0.109,1.181,0.111,0.11
83,2,205.0,23.238,11.019,1.199,1.199,11.728,1.078,1.097
84,1,13.0,23.956,1.017,0.122,0.122,1.147,0.136,0.108
85,2,135.0,23.969,10.536,1.178,1.178,13.405,1.052,1.038
86,1,387.0,23.987,1.226,0.133,0.133,1.267,0.115,0.115
87,1,28.0,24.043,1.008,0.11,0.11,1.099,0.131,0.115
88,2,150.0,24.073,12.387,1.114,1.114,10.899,1.314,1.067
89,1,13.0,24.422,1.304,0.126,0.126,1.233,0.125,0.116
90,1,387.0,24.67,1.072,0.112,0.112,1.253,0.122,0.112
91,2,36.0,24.691,10.132,1.245,1.245,11.742,1.141,1.052
92,1,157.0,24.74,1.039,0.118,0.118,1.315,0.112,0.1
93,1,169.0,24.94,1.303,0.13,0.13,1.072,0.104,0.113
94,1,28.0,24.954,1.005,0.132,0.132,1.09,0.106,0.106
95,1,28.0,25.091,1.193,0.11,0.11,1.304,0.139,0.116
96,2,159.0,25.107,12.041,1.248,1.248,12.139,1.326,1.059
97,1,103.0,25.161,1.017,0.122,0.122,1.253,0.125,0.119
98,2,86.0,25.181,10.969,1.026,1.026,12.209,1.209,1.02
99,1,498.0,25.194,1.338,0.126,0.126,1.007,0.136,0.103
100,1,120.0,25.388,1.028,0.12,0.12,1.041,0.103,0.1
101,1,7.0,25.616,1.163,0.126,0.126,1.221,0.122,0.11
102,1,512.0,25.866,1.001,0.124,0.124,1.211,0.124,0.107
103,1,146.0,25.876,1.238,0.105,0.105,1.218,0.139,0.117
104,1,7.0,25.972,1.194,0.118,0.118,1.202,0.124,0.114
105,1,447.0,26.023,1.049,0.139,0.139,1.311,0.11,0.107
106,2,202.0,26.12,11.225,1.26,1.26,11.985,1.267,1.043
107,2,142.0,26.155,11.515,1.074,1.074,11.188,1.289,1.058
108,1,7.0,26.191,1.256,0.114,0.114,1.301,0.132,0.111
109,1,126.0,26.197,1.199,0.122,0.122,1.21,0.12,0.114
110,1,59.0,26.2,1.333,0.129,0.129,1.343,0.134,0.103
111,2,155.0,26.515,12.283,1.301,1.301,12.804,1.196,1.021
112,2,176.0,26.668,11.479,1.187,1.187,12.188,1.147,1.028
113,1,49.0,26.757,1.195,0.124,0.124,1.04,0.135,0.103
114,1,13.0,26.862,1.109,0.104,0.104,1.183,0.115,0.12
115,1,120.0,26.96,1.117,0.129,0.129,1.135,0.109,0.117
116,2,103.0,27.092,12.283,1.034,1.034,13.262,1.183,1.097
117,2,104.0,27.253,10.77,1.271,1.271,11.492,1.18,1.031
118,1,169.0,27.263,1.109,0.124,0.124,1.186,0.135,0.103
119,1,6.0,27.265,1.055,0.129,0.129,1.168,0.109,0.118
120,1,7.0,27.343,1.294,0.111,0.111,1.044,0.115,0.108
121,1,13.0,27.363,1.297,0.107,0.107,1.125,0.133,0.101
122,1,7.0,27.401,1.214,0.131,0.131,1.295,0.14,0.119
123,2,20.0,27.481,11.261,1.087,1.087,11.608,1.207,1.047
124,1,512.0,27.994,1.04,0.129,0.129,1.236,0.131,0.116
125,2,40.0,28.34,10.336,1.14,1.14,10.066,1.196,1.077
126,1,44.0,28.372,1.004,0.109,0.109,1.181,0.119,0.115
127,1,7.0,28.439,1.333,0.122,0.122,1.088,0.127,0.119
128,2,229.0,28.462,10.525,1.157,1.157,11.075,1.016,1.053
129,2,160.0,28.506,11.449,1.213,1.213,11.463,1.122,1.017
130,1,7.0,28.652,1.195,0.125,0.125,1.297,0.121,0.116
131,2,156.0,28.744,11.119,1.031,1.031,12.46,1.057,1.027
132,1,95.0,28.795,1.252,0.108,0.108,1.139,0.11,0.11
133,1,10.0,28.832,1.028,0.109,0.109,1.176,0.115,0.117
134,1,10.0,29.028,1.319,0.112,0.112,1.059,0.109,0.118
135,1,49.0,29.135,1.326,0.102,0.102,1.15,0.119,0.109
136,1,7.0,29.177,1.329,0.12,0.12,1.123,0.104,0.106
137,1,169.0,29.224,1.059,0.129,0.129,1.274,0.127,0.11
138,1,6.0,29.245,1.262,0.101,0.101,1.164,0.104,0.113
139,2,176.0,29.253,12.239,1.287,1.287,10.066,1.155,1.024
140,1,6.0,29.273,1.275,0.108,0.108,1.302,0.134,0.115
141,2,174.0,29.315,11.8,1.157,1.157,11.756,1.054,1.019
142,1,7.0,29.317,1.102,0.116,0.116,1.277,0.126,0.104
143,1,512.0,29.444,1.171,0.12,0.12,1.273,0.107,0.11
144,1,30.0,29.464,1.011,0.119,0.119,1.171,0.14,0.109
145,1,59.0,29.484,1.171,0.13,0.13,1.336,0.104,0.11
146,1,169.0,29.788,1.308,0.116,0.116,1.102,0.138,0.107
147,1,10.0,29.848,1.281,0.13,0.13,1.016,0.102,0.101
148,2,125.0,29.884,10.883,1.049,1.049,10.416,1.091,1.016
149,1,30.0,30.029,1.189,0.121,0.121,1.17,0.132,0.116
150,1,30.0,30.066,1.329,0.107,0.107,1.018,0.129,0.108
151,1,49.0,30.188,1.051,0.129,0.129,1.104,0.134,0.105
152,1,59.0,30.22,1.182,0.104,0.104,1.207,0.133,0.119
153,1,120.0,30.269,1.286,0.132,0.132,1.326,0.134,0.116
154,1,7.0,30.297,1.133,0.113,0.113,1.243,0.131,0.107
155,1,30.0,30.368,1.098,0.133,0.133,1.218,0.137,0.1
156,2,129.0,30.571,10.562,1.089,1.089,12.875,1.057,1.074
157,1,498.0,30.74,1.346,0.132,0.132,1.018,0.131,0.113
158,1,498.0,30.973,1.215,0.1,0.1,1.011,0.101,0.109
159,1,30.0,31.076,1.102,0.127,0.127,1.334,0.11,0.106
160,1,7.0,31.211,1.173,0.139,0.139,1.109,0.129,0.106
161,1,387.0,31.357,1.171,0.102,0.102,1.105,0.121,0.117
162,1,6.0,31.545,1.144,0.114,0.114,1.294,0.132,0.11
163,1,6.0,31.565,1.237,0.124,0.124,1.196,0.13,0.115
164,1,16.0,31.84,1.091,0.139,0.139,1.307,0.126,0.114
165,1,49.0,32.004,1.006,0.104,0.104,1.334,0.119,0.102
166,1,387.0,32.078,1.22,0.111,0.111,1.336,0.125,0.102
167,1,169.0,32.114,1.004,0.132,0.132,1.259,0.117,0.12
168,1,6.0,32.321,1.302,0.102,0.102,1.097,0.113,0.113
169,1,10.0,32.322,1.278,0.139,0.139,1.207,0.108,0.106
170,1,13.0,32.488,1.326,0.112,0.112,1.186,0.104,0.112
171,1,10.0,32.614,1.001,0.119,0.119,1.235,0.103,0.119
172,1,16.0,32.668,1.107,0.112,0.112,1.283,0.139,0.104
173,1,90.0,32.737,1.328,0.125,0.125,1.106,0.104,0.119
174,1,28.0,32.746,1.228,0.131,0.131,1.096,0.124,0.119
175,1,447.0,32.867,1.173,0.128,0.128,1.066,0.118,0.11
176,1,7.0,33.003,1.311,0.136,0.136,1.339,0.101,0.109
177,1,59.0,33.053,1.226,0.123,0.123,1.328,0.131,0.116
178,1,126.0,33.1,1.077,0.119,0.119,1.096,0.118,0.104
179,2,262.0,33.459,12.378,1.069,1.069,12.067,1.246,1.031
180,1,559.0,33.473,1.075,0.138,0.138,1.101,0.116,0.117
181,1,90.0,33.481,1.246,0.128,0.128,1.295,0.13,0.103
182,1,59.0,33.487,1.339,0.132,0.132,1.226,0.102,0.119
183,1,157.0,33.602,1.145,0.121,0.121,1.295,0.128,0.117
184,1,28.0,33.667,1.207,0.102,0.102,1.14,0.125,0.114
185,2,198.0,33.721,12.591,1.349,1.349,12.202,1.134,1.037
186,1,103.0,33.732,1.047,0.129,0.129,1.147,0.138,0.101
187,1,498.0,33.804,1.336,0.125,0.125,1.24,0.137,0.103
188,1,512.0,33.808,1.346,0.11,0.11,1.015,0.111,0.108
189,1,49.0,33.881,1.225,0.136,0.136,1.04,0.108,0.112
190,1,90.0,33.884,1.034,0.124,0.124,1.024,0.104,0.11
191,1,90.0,33.935,1.195,0.115,0.115,1.136,0.101,0.116
192,1,90.0,33.958,1.235,0.13,0.13,1.114,0.138,0.117
193,1,120.0,33.985,1.262,0.134,0.134,1.013,0.103,0.111
194,1,379.0,34.004,1.304,0.126,0.126,1.117,0.136,0.117
195,1,13.0,34.032,1.289,0.138,0.138,1.287,0.106,0.117
196,1,49.0,34.102,1.101,0.114,0.114,1.186,0.119,0.102
197,2,198.0,34.2,12.339,1.203,1.203,11.326,1.007,1.016
198,1,559.0,34.261,1.194,0.132,0.132,1.306,0.112,0.107
199,1,387.0,34.311,1.052,0.111,0.111,1.14,0.139,0.101
200,2,195.0,34.461,12.355,1.191,1.191,10.098,1.229,1.034
201,1,559.0,34.606,1.022,0.119,0.119,1.072,0.102,0.119
202,2,139.0,34.766,10.111,1.03,1.03,12.856,1.161,1.072
203,1,7.0,34.836,1.03,0.135,0.135,1.235,0.11,0.117
204,1,214.0,34.852,1.013,0.12,0.12,1.034,0.123,0.101
205,1,387.0,34.872,1.297,0.113,0.113,1.287,0.114,0.109
206,1,59.0,35.027,1.213,0.11,0.11,1.257,0.136,0.115
207,2,172.0,35.039,11.562,1.026,1.026,11.528,1.269,1.01
208,1,146.0,35.081,1.307,0.109,0.109,1.262,0.14,0.119
209,1,157.0,35.084,1.168,0.138,0.138,1.091,0.125,0.1
210,2,93.0,35.087,12.104,1.055,1.055,12.041,1.275,1.096
211,2,160.0,35.134,13.047,1.05,1.05,10.339,1.307,1.02
212,2,127.0,35.136,11.531,1.239,1.239,11.159,1.057,1.014
213,1,49.0,35.152,1.268,0.14,0.14,1.171,0.12,0.11
214,1,10.0,35.17,1.237,0.133,0.133,1.277,0.135,0.111
215,1,59.0,35.205,1.343,0.121,0.121,1.271,0.1,0.109
216,1,387.0,35.254,1.301,0.109,0.109,1.049,0.135,0.105
217,1,10.0,35.3,1.245,0.135,0.135,1.064,0.111,0.107
218,1,90.0,35.339,1.075,0.12,0.12,1.286,0.133,0.119
219,1,387.0,35.567,1.247,0.124,0.124,1.12,0.126,0.105
220,1,44.0,35.733,1.33,0.13,0.13,1.047,0.125,0.118
221,1,214.0,35.789,1.326,0.138,0.138,1.315,0.107,0.103
222,1,30.0,35.826,1.041,0.117,0.117,1.019,0.131,0.106
223,1,169.0,35.882,1.012,0.135,0.135,1.208,0.12,0.107
224,2,102.0,35.912,11.783,1.21,1.21,10.125,1.215,1.079
225,1,559.0,35.951,1.107,0.138,0.138,1.306,0.113,0.113
226,1,59.0,35.959,1.145,0.115,0.115,1.071,0.128,0.109
227,1,59.0,36.01,1.024,0.137,0.137,1.028,0.119,0.119
228,1,498.0,36.061,1.21,0.129,0.129,1.344,0.119,0.103
229,1,6.0,36.085,1.011,0.135,0.135,1.136,0.139,0.116
230,1,157.0,36.091,1.16,0.108,0.108,1.321,0.116,0.105
231,1,13.0,36.122,1.283,0.12,0.12,1.298,0.115,0.102
232,2,262.0,36.261,12.785,1.022,1.022,12.206,1.201,1.025
233,1,387.0,36.357,1.001,0.116,0.116,1.022,0.109,0.103
234,1,7.0,36.413,1.219,0.109,0.109,1.106,0.139,0.107
235,1,169.0,36.499,1.262,0.107,0.107,1.139,0.136,0.107
236,1,214.0,36.542,1.045,0.126,0.126,1.275,0.129,0.108
237,1,512.0,36.623,1.298,0.129,0.129,1.01,0.131,0.102
238,2,332.0,36.82,11.983,1.027,1.027,12.332,1.01,1.09
239,1,16.0,36.849,1.037,0.122,0.122,1.165,0.136,0.1
240,2,219.0,36.944,12.515,1.273,1.273,10.478,1.043,1.017
241,1,157.0,37.024,1.065,0.112,0.112,1.254,0.135,0.109
242,1,157.0,37.037,1.208,0.137,0.137,1.15,0.11,0.111
243,1,146.0,37.039,1.257,0.114,0.114,1.274,0.137,0.116
244,1,169.0,37.047,1.077,0.116,0.116,1.304,0.12,0.111
245,1,379.0,37.147,1.24,0.131,0.131,1.046,0.111,0.105
246,1,512.0,37.365,1.254,0.132,0.132,1.103,0.125,0.103
247,1,59.0,37.38,1.001,0.112,0.112,1.078,0.135,0.113
248,1,28.0,37.381,1.108,0.137,0.137,1.269,0.131,0.107
249,1,498.0,37.405,1.04,0.127,0.127,1.024,0.101,0.106
250,1,157.0,37.515,1.214,0.101,0.101,1.154,0.131,0.119
251,1,379.0,37.563,1.309,0.137,0.137,1.041,0.117,0.114
252,2,246.0,37.576,10.768,1.229,1.229,13.445,1.343,1.011
253,2,200.0,37.579,10.71,1.142,1.142,10.031,1.126,1.095
254,1,13.0,37.706,1.03,0.133,0.133,1.156,0.133,0.118
