#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,387.0,0.012,1.189,0.131,0.131,1.211,0.136,0.116
2,2,214.0,0.117,13.076,1.114,1.114,10.225,1.257,1.061
3,2,198.0,1.22,11.326,1.266,1.266,11.14,1.298,1.04
4,2,196.0,2.046,11.947,1.149,1.149,12.813,1.067,1.041
5,2,190.0,2.975,11.595,1.28,1.28,12.136,1.273,1.022
6,2,309.0,3.856,11.019,1.11,1.11,10.7,1.108,1.045
7,2,120.0,6.863,12.73,1.209,1.209,12.991,1.053,1.003
8,1,447.0,7.035,1.327,0.112,0.112,1.09,0.12,0.105
9,2,133.0,7.316,11.1,1.158,1.158,12.751,1.098,1.023
10,1,169.0,7.737,1.178,0.118,0.118,1.221,0.105,0.119
11,2,206.0,8.389,10.711,1.287,1.287,10.061,1.243,1.003
12,2,146.0,8.446,13.177,1.244,1.244,12.387,1.13,1.019
13,2,140.0,8.452,11.985,1.272,1.272,11.052,1.256,1.075
14,2,169.0,8.718,11.435,1.033,1.033,11.789,1.102,1.05
15,2,104.0,8.787,12.625,1.257,1.257,10.96,1.148,1.085
16,2,64.0,8.827,10.657,1.085,1.085,11.573,1.065,1.04
17,2,158.0,8.846,11.8,1.204,1.204,12.115,1.215,1.064
18,2,147.0,9.49,11.153,1.128,1.128,11.428,1.134,1.076
19,2,130.0,10.022,12.254,1.231,1.231,11.688,1.21,1.044
20,2,86.0,10.622,11.721,1.329,1.329,12.224,1.34,1.038
21,2,100.0,10.684,13.349,1.208,1.208,11.419,1.087,1.02
22,2,125.0,10.789,10.557,1.044,1.044,12.152,1.043,1.053
23,2,112.0,10.818,11.803,1.027,1.027,10.969,1.302,1.01
24,1,28.0,11.068,1.256,0.137,0.137,1.032,0.132,0.115
25,2,141.0,11.346,10.422,1.051,1.051,12.555,1.144,1.078
26,2,105.0,11.479,12.852,1.196,1.196,12.951,1.232,1.032
27,1,169.0,11.61,1.193,0.135,0.135,1.059,0.137,0.113
28,1,387.0,11.889,1.171,0.125,0.125,1.09,0.13,0.104
29,2,211.0,12.301,11.153,1.2,1.2,13.289,1.001,1.087
30,1,6.0,12.342,1.056,0.121,0.121,1.055,0.116,0.107
31,2,63.0,12.677,11.028,1.253,1.253,11.209,1.325,1.064
32,2,226.0,13.175,10.407,1.097,1.097,11.756,1.283,1.089
33,1,498.0,13.427,1.257,0.107,0.107,1.054,0.107,0.115
34,2,34.0,13.843,12.01,1.104,1.104,11.019,1.139,1.048
35,1,512.0,13.968,1.122,0.112,0.112,1.197,0.122,0.104
36,1,59.0,14.185,1.096,0.111,0.111,1.053,0.138,0.101
37,1,59.0,14.725,1.297,0.125,0.125,1.345,0.12,0.114
38,1,447.0,14.835,1.139,0.114,0.114,1.149,0.13,0.115
39,2,165.0,15.061,12.375,1.329,1.329,11.417,1.338,1.043
40,2,166.0,15.137,12.056,1.273,1.273,12.224,1.245,1.034
41,1,387.0,15.145,1.017,0.115,0.115,1.203,0.132,0.112
42,2,175.0,15.443,10.895,1.322,1.322,11.575,1.203,1.035
43,2,183.0,15.531,13.306,1.157,1.157,13.42,1.084,1.024
44,1,7.0,15.878,1.317,0.14,0.14,1.056,0.117,0.116
45,1,44.0,15.924,1.046,0.12,0.12,1.24,0.131,0.11
46,1,7.0,16.0,1.078,0.101,0.101,1.221,0.109,0.11
47,1,6.0,16.117,1.286,0.128,0.128,1.038,0.12,0.113
