#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,559.0,0.0,1.159,0.139,0.139,1.031,0.122,0.113
2,1,447.0,0.0,1.115,0.132,0.132,1.308,0.11,0.114
3,2,151.0,0.199,10.981,1.169,1.169,13.228,1.185,1.032
4,2,84.0,0.65,10.559,1.053,1.053,10.027,1.065,1.007
5,2,209.0,0.815,10.987,1.071,1.071,10.531,1.29,1.085
6,2,180.0,1.051,11.665,1.181,1.181,10.126,1.084,1.048
7,2,168.0,1.298,11.61,1.195,1.195,10.213,1.298,1.093
8,2,247.0,1.386,12.475,1.185,1.185,12.507,1.042,1.092
9,2,138.0,1.817,12.171,1.254,1.254,10.899,1.23,1.013
10,2,135.0,2.16,11.664,1.133,1.133,12.303,1.096,1.028
11,2,143.0,3.172,10.799,1.126,1.126,11.495,1.32,1.099
12,2,94.0,3.254,12.926,1.085,1.085,10.126,1.179,1.076
13,2,219.0,3.803,10.951,1.173,1.173,12.211,1.267,1.014
14,1,120.0,4.237,1.176,0.129,0.129,1.099,0.109,0.106
15,2,82.0,4.286,11.595,1.134,1.134,11.719,1.12,1.068
16,2,123.0,4.774,11.153,1.338,1.338,11.848,1.232,1.004
17,1,44.0,4.88,1.157,0.136,0.136,1.302,0.104,0.118
18,2,272.0,5.154,11.604,1.322,1.322,11.912,1.025,1.028
19,2,156.0,5.266,12.27,1.084,1.084,12.698,1.179,1.019
20,2,264.0,5.475,12.347,1.203,1.203,12.484,1.25,1.052
21,1,6.0,5.573,1.089,0.103,0.103,1.295,0.111,0.108
22,1,13.0,5.583,1.277,0.11,0.11,1.329,0.131,0.109
23,1,28.0,5.935,1.246,0.139,0.139,1.276,0.108,0.113
24,2,96.0,6.639,13.354,1.032,1.032,11.216,1.199,1.053
25,1,30.0,6.678,1.282,0.11,0.11,1.056,0.139,0.11
26,2,193.0,6.727,11.159,1.039,1.039,12.115,1.345,1.024
27,1,95.0,6.885,1.35,0.138,0.138,1.222,0.12,0.107
28,1,126.0,6.889,1.183,0.138,0.138,1.051,0.111,0.107
29,1,6.0,6.897,1.177,0.126,0.126,1.096,0.137,0.115
30,2,226.0,6.991,12.668,1.105,1.105,10.537,1.308,1.069
31,1,447.0,7.213,1.038,0.129,0.129,1.022,0.14,0.104
32,2,88.0,7.6,12.09,1.02,1.02,11.531,1.069,1.061
33,2,155.0,7.903,11.455,1.288,1.288,12.719,1.245,1.077
34,1,559.0,8.316,1.133,0.114,0.114,1.188,0.103,0.103
35,2,321.0,8.535,10.911,1.228,1.228,13.013,1.264,1.012
36,2,80.0,8.744,10.914,1.157,1.157,10.711,1.042,1.025
37,2,241.0,8.921,10.371,1.347,1.347,12.588,1.084,1.068
38,2,325.0,8.926,10.04,1.191,1.191,13.124,1.268,1.078
39,2,156.0,9.402,11.026,1.038,1.038,12.846,1.174,1.026
40,2,242.0,9.443,12.074,1.171,1.171,10.955,1.023,1.098
41,2,154.0,9.62,10.473,1.131,1.131,10.983,1.262,1.089
42,2,101.0,10.029,10.927,1.062,1.062,10.178,1.314,1.036
43,2,210.0,10.186,10.879,1.152,1.152,11.945,1.122,1.053
44,2,26.0,10.197,11.192,1.342,1.342,10.055,1.275,1.071
45,1,7.0,10.508,1.108,0.116,0.116,1.107,0.125,0.113
46,2,206.0,11.298,11.27,1.11,1.11,11.131,1.347,1.092
47,1,214.0,11.617,1.085,0.138,0.138,1.173,0.114,0.107
48,2,131.0,11.886,10.028,1.302,1.302,12.289,1.054,1.038
49,1,214.0,12.211,1.081,0.133,0.133,1.171,0.114,0.119
50,1,95.0,12.42,1.126,0.104,0.104,1.272,0.129,0.102
51,2,171.0,12.428,10.58,1.303,1.303,13.164,1.033,1.005
52,1,44.0,12.679,1.157,0.114,0.114,1.106,0.139,0.105
53,2,356.0,13.097,10.983,1.178,1.178,11.528,1.09,1.07
54,1,169.0,13.262,1.309,0.138,0.138,1.077,0.118,0.11
55,2,143.0,13.429,10.974,1.325,1.325,12.781,1.295,1.059
56,2,99.0,13.61,10.711,1.066,1.066,10.707,1.327,1.022
57,2,75.0,13.71,13.081,1.322,1.322,11.317,1.081,1.008
58,2,271.0,13.855,13.086,1.247,1.247,10.479,1.231,1.025
59,1,157.0,14.132,1.04,0.135,0.135,1.152,0.114,0.109
60,1,214.0,14.406,1.271,0.125,0.125,1.29,0.101,0.12
61,2,79.0,14.546,13.126,1.093,1.093,10.274,1.225,1.038
62,1,559.0,14.92,1.174,0.112,0.112,1.19,0.119,0.108
63,2,157.0,15.007,11.665,1.176,1.176,11.595,1.129,1.092
64,1,498.0,15.589,1.148,0.11,0.11,1.09,0.13,0.11
65,2,103.0,15.696,12.173,1.129,1.129,10.407,1.034,1.014
66,2,208.0,15.82,13.009,1.194,1.194,12.284,1.216,1.049
67,2,161.0,15.833,11.604,1.17,1.17,12.416,1.289,1.023
68,2,75.0,15.839,11.07,1.046,1.046,12.146,1.324,1.013
69,2,166.0,15.867,10.396,1.259,1.259,12.766,1.133,1.094
