task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
3,0.918,113.622,99.609,103.939,107.169,1.007,10.445,1.059,107.405,100.257,103.345,99.747,1.081,10.415,1.129
3,1.215,108.891,114.077,103.588,97.704,1.018,10.557,1.132,104.945,106.986,112.339,110.621,1.016,11.041,1.108
4,1.494,118.456,99.272,101.656,101.823,98.046,10.822,100.264,118.036,95.948,102.599,100.606,107.343,11.018,108.946
4,1.663,115.11,95.782,97.74,106.998,94.6,10.095,106.416,107.927,106.435,103.249,92.409,107.723,11.017,117.343
2,1.972,1.064,106.518,109.837,103.552,1.014,104.218,108.721,0.961,107.533,102.087,101.964,1.044,108.656,106.968
2,2.061,0.969,104.89,107.242,102.459,1.06,106.645,107.989,1.055,112.155,97.071,95.855,1.01,105.332,108.387
2,2.198,1.106,98.412,110.27,110.176,1.09,104.825,108.997,1.082,106.209,107.608,107.998,0.975,108.594,110.848
3,2.242,100.802,99.708,107.751,105.645,1.037,10.863,1.055,99.565,103.273,107.866,110.426,1.121,10.269,1.033
2,2.253,1.058,99.348,105.546,108.209,0.991,94.224,113.699,1.038,114.149,100.053,101.199,0.989,106.95,97.72
1,2.381,108.381,10.299,10.355,10.695,107.045,101.603,112.476,99.481,9.804,11.283,10.396,111.271,104.516,113.201
3,2.499,104.635,112.575,97.307,93.488,1.018,9.978,1.131,99.191,109.039,106.845,96.448,1.028,10.062,1.116
2,2.576,1.091,104.752,108.886,107.214,0.979,98.163,97.809,0.985,115.682,103.366,98.288,1.102,99.032,104.941
1,2.628,103.524,10.049,10.089,10.971,109.161,108.002,109.653,115.165,10.712,9.802,10.102,97.206,107.116,99.596
2,2.766,1.082,111.537,95.001,105.77,1.059,107.635,99.544,1.032,103.149,104.621,112.246,1.039,101.245,110.685
1,2.987,113.327,10.823,10.623,10.025,111.327,98.475,113.173,112.426,10.185,10.936,10.975,96.05,109.084,106.598
3,3.254,104.776,107.274,97.506,99.301,1.07,9.644,1.1,113.348,100.676,104.056,100.956,0.957,11.15,0.975
4,3.534,102.692,93.121,106.982,95.135,100.244,10.942,99.684,104.026,98.227,103.34,99.18,97.943,10.62,98.866
4,3.846,109.526,102.565,111.607,92.868,99.928,10.885,115.15,103.657,98.072,101.143,108.036,96.512,10.19,103.299
1,3.876,99.962,11.217,11.518,10.126,104.782,102.394,115.109,114.072,10.845,10.415,11.177,97.271,97.577,107.466
3,4.165,99.777,112.8,110.844,107.33,1.031,11.086,1.124,104.878,116.283,106.741,100.134,0.958,10.723,1.089
3,4.223,99.678,101.039,104.056,98.159,0.988,10.345,1.082,115.498,116.913,97.386,94.713,1.075,10.611,1.013
2,4.351,0.95,104.816,101.691,95.903,1.03,94.465,100.046,0.999,110.895,105.569,111.821,1.014,108.668,110.775
3,4.47,112.326,117.319,96.2,99.488,1.071,11.024,1.111,115.058,116.019,102.975,104.072,1.07,10.531,0.991
3,4.581,101.147,108.595,100.287,106.096,1.007,10.375,1.114,107.764,114.751,109.102,93.167,1.067,10.914,1.033
1,4.683,115.205,11.038,11.426,9.821,109.671,103.385,102.754,100.463,11.173,10.635,10.266,98.786,112.319,109.121
3,4.698,100.595,104.291,111.871,105.837,0.946,11.299,0.982,107.405,104.084,96.809,98.1,1.042,10.921,1.014
2,4.936,1.05,113.843,96.271,112.817,1.102,94.668,108.054,1.003,109.345,98.472,104.717,0.962,103.464,108.842
1,5.527,111.041,10.978,10.202,10.92,101.05,100.753,105.581,112.847,10.399,11.649,10.424,108.393,104.558,113.09
1,5.579,102.78,10.944,11.061,10.803,103.295,114.139,110.309,103.342,10.365,10.381,11.187,97.551,99.763,105.485
1,5.614,111.428,9.731,10.04,9.997,98.786,101.833,100.744,99.447,9.479,11.18,10.347,109.59,102.558,97.641
4,5.727,102.845,98.996,97.203,102.857,104.724,10.347,105.561,118.054,106.35,109.17,103.115,98.935,11.178,110.297
3,6.14,105.749,100.599,100.872,95.904,1.039,10.579,1.067,114.425,113.852,109.745,105.98,1.115,11.179,1.025
1,6.168,102.015,11.077,11.604,10.574,96.829,96.954,110.169,106.13,10.364,11.392,9.669,96.999,103.976,114.984
3,6.208,104.753,116.019,106.471,108.059,1.118,10.934,1.073,113.188,117.439,95.855,102.052,0.945,10.546,1.023
3,6.32,100.066,100.228,110.077,110.61,1.118,10.145,1.112,107.94,112.898,111.888,108.736,1.068,10.389,1.12
3,6.329,112.326,110.712,105.662,106.311,1.106,10.436,1.017,101.612,101.893,102.924,107.175,0.976,9.784,1.122
1,6.736,106.88,10.579,10.763,10.05,110.08,105.434,100.437,101.983,9.905,10.552,10.491,96.898,110.214,111.64
3,6.736,102.609,107.902,97.431,101.154,1.049,11.114,1.088,106.339,115.678,97.065,96.495,1.087,9.825,1.045
3,6.805,107.722,111.473,106.715,97.704,1.011,10.345,1.066,99.208,110.781,104.532,103.75,1.027,10.129,1.028
2,6.937,0.96,107.435,103.418,103.211,1.058,96.495,112.865,1.054,108.779,101.735,108.206,1.067,109.042,111.745
4,6.968,113.64,91.955,109.402,103.024,107.34,10.765,100.592,117.284,94.285,106.338,91.957,102.061,10.735,105.814
3,6.998,106.632,111.624,101.289,107.88,0.963,11.258,1.124,110.127,107.532,102.975,107.461,1.031,10.678,0.995
