task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.096,2.346,2.064,8.809,0.959
2,0.943,3.92,0.874,2.553,0.805
1,1.797,2.416,0.824,1.249,1.144
1,1.849,1.053,0.858,1.007,0.587
2,2.879,4.378,0.809,3.634,1.989
2,4.139,4.516,1.324,6.228,1.222
2,4.763,4.524,1.0,12.1,1.429
1,6.132,1.767,1.231,1.418,0.884
1,7.213,1.262,1.144,1.216,1.527
1,8.081,2.002,1.224,1.389,0.833
2,8.091,2.153,0.992,5.649,1.667
2,8.105,5.653,2.139,8.233,1.53
2,8.122,5.607,1.173,2.195,0.946
2,9.434,7.08,1.646,2.767,3.457
1,10.029,1.102,1.451,1.299,0.779
1,11.065,1.476,0.843,1.476,0.968
1,11.561,1.77,1.119,1.084,0.641
1,11.893,2.126,0.901,1.408,0.727
2,12.467,6.16,2.064,2.197,0.832
2,12.699,1.484,0.946,6.145,3.336
2,14.615,5.064,0.691,9.789,2.298
2,15.198,6.15,0.987,3.295,1.849
2,15.261,2.563,1.682,1.812,2.589
2,15.75,2.881,1.688,3.105,0.775
1,17.67,2.008,1.434,1.429,1.457
1,18.007,1.033,0.621,1.41,0.857
2,18.269,5.715,1.018,4.735,0.727
1,18.44,0.933,0.994,1.296,0.837
2,22.149,2.553,1.915,4.792,2.278
1,22.406,1.07,0.92,1.219,1.396
1,22.869,2.074,0.794,1.331,0.828
1,24.082,1.311,1.244,1.278,0.73
1,24.549,1.894,0.623,0.981,0.869
2,26.562,7.853,1.21,5.736,1.241
2,27.01,4.088,1.043,7.287,2.845
1,27.793,1.98,0.681,1.299,0.681
2,27.979,3.145,0.715,11.381,2.298
1,28.711,1.841,1.073,2.015,1.086
2,28.951,4.537,1.169,5.708,0.965
2,32.535,3.861,1.262,6.081,1.057
2,33.242,5.582,2.843,12.172,1.001
2,33.946,3.185,0.934,3.653,0.737
2,34.555,1.848,0.855,11.765,1.721
1,35.022,1.242,0.865,1.336,0.883
1,35.134,1.189,0.992,1.468,0.904
2,36.536,8.099,0.66,4.166,1.429
1,37.678,2.044,0.922,1.351,1.25
1,38.402,1.316,1.236,1.852,1.245
2,39.223,3.861,1.176,4.013,2.379
1,39.414,1.819,1.293,1.426,1.258
1,39.509,1.767,0.678,1.219,1.268
1,40.497,2.016,0.628,2.103,0.93
1,40.892,0.95,0.876,1.835,0.905
1,41.256,1.934,0.995,1.267,0.906
1,41.589,1.242,0.946,1.82,0.878
2,42.195,6.369,2.579,13.097,2.385
2,42.212,3.527,2.96,3.743,1.826
2,42.314,6.081,1.793,7.735,0.827
1,42.316,1.007,1.342,0.955,1.235
2,43.377,5.018,1.015,4.76,0.657
1,43.55,0.939,0.935,1.414,1.144
1,44.421,1.004,0.621,0.937,0.637
2,44.957,5.105,3.105,8.233,3.23
1,45.911,1.294,0.655,1.765,0.597
2,46.298,1.683,0.885,8.099,0.982
1,46.447,1.318,0.997,1.265,0.865
1,46.675,1.243,1.243,1.237,0.732
2,49.495,4.13,1.222,9.02,2.265
2,49.742,10.061,1.165,13.587,1.044
2,49.878,5.653,0.973,8.024,1.018
1,50.173,1.249,0.948,1.327,0.871
2,52.017,4.115,1.662,7.178,0.879
2,52.514,3.297,2.119,7.507,0.543
2,53.064,6.04,0.988,12.185,1.232
2,53.292,2.457,0.761,3.851,0.954
1,54.27,1.001,0.641,1.242,0.872
1,54.746,0.985,0.865,2.446,0.892
1,55.703,1.501,1.088,1.178,0.641
1,55.827,1.923,1.123,1.086,1.417
2,56.13,5.748,1.011,1.848,1.336
2,57.158,13.326,2.165,4.516,0.791
1,57.558,1.756,1.07,1.987,0.74
1,58.332,1.009,1.082,1.764,0.92
1,60.044,1.293,0.873,1.232,1.085
1,60.108,1.5,0.893,1.193,0.928
1,61.138,1.777,0.935,1.967,0.935
1,62.2,1.291,0.86,1.235,1.161
2,62.254,9.84,2.899,4.972,2.429
2,62.822,3.12,1.062,10.636,0.666
2,63.152,4.107,1.242,6.082,1.295
1,63.611,1.123,1.078,2.025,0.967
2,66.47,6.126,0.72,3.0,0.553
2,67.524,4.081,2.911,12.1,0.96
1,68.424,2.056,1.191,1.226,0.94
1,68.468,1.091,1.191,1.15,0.976
2,68.755,4.781,1.466,1.872,1.043
1,68.853,1.346,1.09,1.266,1.213
2,68.927,2.563,0.974,5.214,0.74
2,69.503,4.028,3.225,6.145,1.319
1,69.59,1.41,1.244,1.438,1.137
2,70.331,2.779,1.58,4.919,0.805
1,70.797,1.23,0.627,1.237,1.203
1,70.867,1.253,0.92,1.204,0.614
2,71.279,3.907,1.178,3.273,2.016
1,71.687,1.038,0.964,1.815,1.182
2,73.139,3.379,0.622,2.814,0.805
2,73.49,12.035,1.404,5.69,1.594
2,76.163,1.957,1.197,3.527,1.435
1,76.504,1.541,0.735,1.997,1.044
1,78.521,1.885,0.822,0.964,0.907
2,79.625,11.71,2.221,3.169,1.728
1,80.136,1.109,0.977,1.0,1.111
1,80.189,2.138,1.335,1.518,0.914
2,81.481,2.747,1.333,6.372,1.425
1,82.113,2.05,1.16,1.22,1.401
2,82.708,3.743,3.112,3.752,1.891
1,85.639,1.499,0.661,2.204,1.128
2,86.011,3.028,0.741,3.52,2.71
2,86.094,5.582,1.5,4.554,1.53
1,88.958,1.259,1.161,2.126,0.865
1,90.069,1.346,0.898,1.841,0.873
2,90.739,4.055,1.0,2.802,2.427
2,91.62,3.911,2.609,9.123,1.094
1,91.699,1.117,0.873,1.109,0.822
1,92.009,1.251,0.879,2.06,1.219
1,92.813,1.213,1.087,1.444,0.817
2,93.09,11.37,1.436,2.03,0.74
2,94.187,5.487,0.981,6.287,2.632
1,94.26,1.813,0.875,1.197,0.86
2,95.194,6.791,2.669,11.794,1.787
2,95.601,11.518,3.238,1.977,1.212
1,96.718,1.016,0.932,2.046,0.875
1,97.65,1.871,0.912,1.275,0.9
2,97.791,10.607,3.563,3.658,2.525
1,98.397,1.925,0.914,2.305,1.119
2,98.998,4.554,1.044,11.972,0.967
1,99.244,1.926,0.872,1.262,1.187
2,99.285,4.779,1.485,1.616,1.706
2,99.516,4.935,1.337,11.765,0.686
1,101.082,2.036,0.63,1.426,0.878
2,101.704,5.386,0.699,7.543,1.158
