task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.771,1.512,0.92,1.466,0.92
2,2.016,3.209,0.855,6.312,1.556
1,2.407,2.018,0.874,1.437,1.29
1,3.353,0.937,0.967,1.391,0.96
2,4.29,3.382,1.176,2.873,0.853
2,4.423,2.677,1.737,2.587,2.229
1,5.313,1.058,1.387,1.757,0.633
1,5.454,1.216,1.233,1.115,0.884
2,5.911,5.734,0.981,4.779,1.549
1,5.961,1.218,0.898,1.001,0.877
1,6.847,1.091,1.009,1.15,1.476
1,7.363,1.48,1.249,0.943,0.784
1,7.76,1.907,0.884,1.275,0.923
2,8.055,6.195,3.138,11.024,1.119
2,10.501,4.718,1.273,1.191,1.658
1,10.683,2.032,0.611,1.959,1.441
2,10.836,4.023,1.107,3.105,1.179
1,12.079,1.102,0.746,2.023,0.895
2,12.117,6.133,1.7,12.348,1.791
1,12.39,1.801,0.886,1.327,0.859
2,12.883,7.67,2.173,6.081,0.837
1,13.518,1.791,0.63,1.801,0.889
1,13.884,1.281,0.928,1.522,1.231
1,14.134,0.991,0.813,1.186,1.134
1,14.701,2.059,0.936,1.224,0.621
1,15.109,1.316,0.901,1.447,0.913
1,15.612,1.794,0.935,1.088,1.377
2,15.615,2.304,3.563,1.794,1.969
1,17.45,1.5,0.935,1.232,0.87
1,18.998,2.018,0.811,1.414,1.235
1,19.248,1.261,1.248,1.38,0.623
2,20.093,2.43,1.401,1.73,0.747
1,24.413,1.07,0.63,1.017,1.229
1,25.954,0.936,1.154,1.268,0.62
1,25.989,1.232,0.74,1.78,0.812
1,26.846,1.516,0.627,2.025,0.87
1,27.178,1.523,0.615,1.154,0.788
2,27.412,9.53,0.665,1.799,0.919
2,28.884,9.321,1.96,3.622,0.9
1,29.659,1.351,1.213,1.271,0.643
2,29.798,10.061,1.446,3.284,1.723
1,30.303,1.288,0.642,1.817,0.654
2,30.306,5.068,0.701,4.488,1.692
2,31.365,8.05,0.677,3.643,3.162
1,31.567,1.344,0.898,1.262,0.585
2,32.566,3.299,3.085,11.326,1.133
1,33.912,0.999,0.924,1.2,0.914
2,34.919,9.003,0.741,2.567,1.208
2,35.126,12.35,2.589,4.341,0.614
2,35.597,4.083,1.42,8.101,1.275
2,35.933,13.016,1.043,3.787,1.043
2,36.132,8.355,0.614,8.781,0.999
2,36.431,13.868,0.879,3.165,1.535
1,36.532,0.976,0.991,1.26,1.398
1,36.717,1.41,1.597,1.294,1.237
1,36.764,2.103,0.998,1.407,0.898
1,37.142,0.943,1.192,1.252,0.764
1,37.143,1.813,1.158,1.224,1.261
1,37.31,1.267,0.753,1.108,1.187
1,38.184,1.407,1.22,1.273,0.875
1,38.938,1.204,0.876,1.433,0.867
1,39.599,2.103,1.449,2.126,1.187
2,40.351,5.444,2.167,4.174,1.663
1,40.875,0.996,0.938,1.183,1.434
1,41.736,2.424,1.436,1.803,1.157
1,41.875,2.128,0.865,1.097,0.993
1,41.978,0.969,0.607,1.231,1.179
2,42.009,6.769,0.774,13.9,0.805
1,42.459,1.506,1.111,1.15,1.196
1,43.189,2.039,1.002,2.333,1.214
1,43.248,1.42,0.914,1.391,0.946
2,47.098,3.038,2.561,8.71,2.601
2,48.607,12.422,0.959,2.206,2.939
2,49.377,1.689,1.924,8.099,1.58
1,50.064,1.221,0.884,2.072,1.134
2,50.165,4.79,1.438,4.341,0.974
2,51.24,2.737,0.564,5.302,0.74
1,51.302,1.223,1.4,1.312,0.96
2,51.493,4.845,0.754,6.601,3.041
2,51.554,3.688,0.71,2.215,1.76
1,52.111,1.523,0.858,1.294,0.873
2,53.033,2.446,1.658,4.598,1.036
2,53.365,5.141,0.855,3.165,0.918
1,53.386,2.046,0.629,1.452,0.94
1,54.008,2.023,1.246,1.501,1.027
2,54.035,1.818,1.455,9.855,2.751
2,55.485,4.074,1.695,1.504,1.605
2,55.669,6.369,1.943,2.085,1.636
1,56.406,1.218,0.641,1.405,0.841
1,57.445,0.999,1.002,1.5,0.922
2,58.332,3.787,3.113,5.206,0.852
1,58.592,1.949,1.117,2.016,0.935
2,58.624,3.337,1.976,5.106,2.669
1,59.133,1.957,1.178,0.964,0.857
2,59.434,6.16,2.249,12.36,2.989
2,59.51,2.928,0.917,6.764,1.867
1,59.587,2.158,1.203,1.316,1.233
1,60.317,1.499,1.29,1.252,0.961
1,60.479,1.219,0.949,1.274,0.885
2,60.535,2.446,0.809,1.616,2.27
1,61.462,2.01,0.587,1.265,0.898
1,62.347,2.051,0.637,1.32,0.873
2,63.18,6.16,2.014,11.381,1.217
1,63.582,1.803,0.942,1.524,0.626
2,63.637,5.255,1.42,4.422,3.422
1,63.92,1.55,0.9,1.453,0.938
1,64.572,1.247,0.903,1.128,1.16
1,64.835,1.021,0.72,2.116,0.827
1,65.481,1.491,0.94,1.038,0.95
2,65.954,4.389,0.807,8.781,3.015
1,66.408,1.98,1.123,1.193,0.788
2,67.593,6.406,1.057,3.652,0.781
2,68.473,10.546,1.215,11.812,1.001
1,68.9,1.238,0.867,1.03,1.123
2,69.006,3.649,3.335,5.585,0.819
1,69.35,1.01,0.871,1.278,0.998
2,69.497,2.808,0.835,5.734,0.614
2,69.643,5.18,2.84,2.64,0.918
2,69.884,3.133,1.217,3.858,1.329
2,70.659,4.554,1.564,12.216,0.701
2,71.166,1.807,0.704,10.546,1.273
1,71.49,0.944,0.913,1.266,1.261
2,72.362,4.612,3.064,5.698,1.257
1,73.133,1.344,0.732,1.247,0.918
2,74.226,1.962,2.23,3.622,1.707
2,74.324,3.649,2.166,9.53,0.669
2,74.511,3.821,3.486,4.028,0.971
2,76.021,3.176,0.907,7.372,3.085
1,76.888,1.292,1.258,1.249,0.903
1,78.708,1.219,0.986,1.725,0.958
1,80.169,0.936,0.994,1.791,0.669
1,81.083,1.892,0.894,1.229,0.939
2,81.386,3.282,3.507,3.649,0.981
1,81.563,1.294,1.16,1.48,0.903
2,82.531,2.131,1.217,5.748,2.989
2,83.768,12.444,2.939,3.295,0.669
