#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,10.0,0.0,4.36,0.344,0.344,2.16,0.168,0.246
2,2,126.0,0.018,16.886,1.206,1.206,10.588,1.41,1.04
3,1,379.0,0.983,2.775,0.431,0.431,1.515,0.134,0.183
4,1,6.0,1.651,2.863,0.404,0.404,1.422,0.255,0.126
5,2,93.0,1.733,13.68,1.307,1.307,16.556,1.008,1.193
6,2,131.0,1.883,11.585,1.051,1.051,10.6,1.327,1.096
7,1,379.0,2.143,3.974,0.281,0.281,3.43,0.194,0.11
8,2,123.0,2.407,11.995,1.357,1.357,16.015,1.444,1.27
9,1,6.0,2.763,3.535,0.312,0.312,3.528,0.296,0.214
10,1,103.0,3.777,1.598,0.361,0.361,4.171,0.303,0.142
11,2,248.0,4.001,13.633,1.607,1.607,16.829,1.559,1.136
12,2,153.0,4.017,15.208,1.136,1.136,14.607,1.577,1.19
13,1,30.0,4.069,4.433,0.331,0.331,2.679,0.274,0.222
14,2,116.0,4.763,16.808,1.18,1.18,10.629,1.143,1.154
15,2,113.0,4.885,16.229,1.619,1.619,16.695,1.33,1.147
16,2,239.0,4.927,10.467,1.444,1.444,12.577,1.516,1.005
17,2,154.0,5.545,16.583,1.577,1.577,15.339,1.48,1.097
18,2,98.0,5.93,14.538,1.692,1.692,16.667,1.582,1.29
19,1,498.0,6.256,1.162,0.19,0.19,2.316,0.234,0.171
20,1,103.0,6.397,2.995,0.182,0.182,2.034,0.137,0.114
21,2,202.0,6.526,11.908,1.269,1.269,12.563,1.412,1.252
22,2,197.0,6.693,12.788,1.606,1.606,11.748,1.164,1.232
23,1,28.0,7.518,2.872,0.236,0.236,2.631,0.237,0.115
24,2,245.0,7.696,14.864,1.33,1.33,12.387,1.008,1.17
25,2,145.0,7.827,10.142,1.657,1.657,16.105,1.004,1.097
26,2,84.0,8.205,10.698,1.417,1.417,15.348,1.125,1.229
27,2,230.0,8.245,11.923,1.439,1.439,10.644,1.606,1.16
28,2,143.0,8.593,11.63,1.233,1.233,11.923,1.364,1.28
29,2,104.0,9.189,10.106,1.452,1.452,10.013,1.062,1.081
30,2,208.0,9.566,15.775,1.229,1.229,16.265,1.509,1.193
31,2,171.0,9.905,14.276,1.075,1.075,12.236,1.254,1.259
32,2,272.0,10.06,15.38,1.075,1.075,12.475,1.416,1.15
33,1,447.0,10.073,2.556,0.247,0.247,3.071,0.165,0.17
