#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,2,169.0,0.551,15.355,1.311,1.311,13.055,1.209,1.207
2,2,229.0,0.708,11.889,1.456,1.456,11.94,1.592,1.162
3,2,240.0,1.275,15.024,1.534,1.534,13.908,1.436,1.065
4,2,156.0,1.379,13.217,1.077,1.077,16.856,1.005,1.182
5,1,387.0,2.861,2.335,0.221,0.221,3.006,0.105,0.136
6,2,215.0,3.348,14.89,1.198,1.198,13.988,1.074,1.154
7,2,110.0,3.437,12.923,1.434,1.434,13.267,1.173,1.248
8,1,512.0,3.843,1.427,0.421,0.421,3.149,0.385,0.176
9,2,326.0,4.05,16.781,1.28,1.28,12.701,1.318,1.241
10,1,49.0,5.356,3.177,0.244,0.244,1.287,0.302,0.156
11,1,44.0,5.385,2.814,0.453,0.453,2.836,0.244,0.25
12,2,102.0,5.735,10.876,1.238,1.238,13.255,1.45,1.127
13,2,131.0,5.801,13.203,1.426,1.426,14.949,1.562,1.037
14,2,205.0,5.945,12.11,1.568,1.568,14.234,1.163,1.241
15,1,447.0,6.737,3.388,0.307,0.307,2.814,0.453,0.185
16,2,97.0,6.909,11.395,1.283,1.283,16.829,1.394,1.02
17,1,7.0,6.977,1.422,0.106,0.106,2.47,0.393,0.166
18,2,114.0,8.3,13.606,1.209,1.209,14.88,1.611,1.194
19,2,168.0,8.308,13.85,1.132,1.132,11.572,1.427,1.273
20,2,127.0,8.835,11.577,1.121,1.121,10.717,1.445,1.23
21,2,110.0,8.876,15.338,1.094,1.094,15.089,1.612,1.256
22,1,120.0,8.965,1.088,0.397,0.397,3.388,0.169,0.212
23,1,44.0,9.38,3.907,0.22,0.22,2.16,0.199,0.123
24,1,498.0,9.513,1.646,0.232,0.232,4.39,0.16,0.23
25,2,188.0,10.815,15.135,1.028,1.028,11.43,1.645,1.066
26,1,28.0,11.073,4.433,0.327,0.327,3.465,0.302,0.102
27,2,105.0,11.417,16.535,1.155,1.155,10.041,1.546,1.009
28,1,44.0,11.478,2.306,0.493,0.493,3.67,0.416,0.19
29,1,447.0,11.697,1.449,0.436,0.436,4.323,0.275,0.102
30,2,113.0,11.741,14.741,1.066,1.066,11.612,1.671,1.007
31,1,44.0,12.686,4.291,0.474,0.474,1.109,0.473,0.235
32,2,252.0,12.689,14.939,1.364,1.364,10.567,1.676,1.252
33,2,146.0,12.941,12.542,1.619,1.619,12.328,1.244,1.16
34,1,6.0,13.059,3.67,0.496,0.496,3.465,0.37,0.197
35,1,169.0,13.352,2.984,0.271,0.271,1.713,0.476,0.143
36,1,30.0,14.649,4.171,0.133,0.133,3.03,0.389,0.145
37,2,115.0,14.683,11.889,1.076,1.076,11.402,1.676,1.162
38,2,209.0,14.876,16.84,1.161,1.161,16.059,1.486,1.005
39,2,131.0,15.1,11.395,1.083,1.083,13.127,1.366,1.172
40,1,16.0,15.54,3.042,0.326,0.326,1.685,0.153,0.213
41,1,103.0,15.552,2.056,0.156,0.156,3.819,0.444,0.228
42,2,198.0,15.572,10.797,1.576,1.576,16.214,1.244,1.292
43,2,180.0,15.613,14.357,1.577,1.577,12.584,1.545,1.064
44,1,146.0,17.27,1.529,0.255,0.255,2.882,0.169,0.21
45,1,44.0,17.451,2.166,0.228,0.228,3.191,0.275,0.162
46,2,138.0,17.716,14.598,1.485,1.485,10.232,1.403,1.237
47,2,200.0,17.906,12.736,1.438,1.438,15.856,1.514,1.168
48,2,115.0,17.913,14.864,1.669,1.669,16.041,1.249,1.28
49,1,59.0,17.941,1.857,0.336,0.336,4.265,0.142,0.161
50,2,169.0,17.977,15.753,1.117,1.117,16.446,1.454,1.038
51,2,228.0,18.113,11.585,1.547,1.547,14.64,1.269,1.207
52,2,116.0,18.138,15.082,1.078,1.078,12.938,1.206,1.055
53,2,230.0,18.35,13.983,1.535,1.535,11.246,1.083,1.231
54,1,7.0,18.395,4.437,0.176,0.176,1.42,0.401,0.154
55,1,49.0,18.396,2.541,0.129,0.129,2.676,0.126,0.189
56,2,88.0,18.783,10.866,1.398,1.398,14.321,1.427,1.032
57,1,7.0,19.063,3.054,0.24,0.24,2.116,0.387,0.155
58,1,10.0,19.073,2.671,0.402,0.402,3.233,0.19,0.237
59,1,16.0,19.614,1.632,0.205,0.205,2.996,0.471,0.111
60,1,379.0,19.651,3.164,0.14,0.14,4.224,0.437,0.16
61,1,387.0,20.744,1.205,0.233,0.233,2.397,0.488,0.243
62,1,44.0,20.996,1.163,0.409,0.409,3.716,0.122,0.219
63,2,204.0,21.104,12.205,1.18,1.18,12.861,1.095,1.258
64,2,146.0,21.215,13.606,1.549,1.549,13.508,1.32,1.104
65,1,30.0,21.218,4.415,0.178,0.178,1.86,0.163,0.125
66,1,7.0,21.519,3.316,0.175,0.175,4.164,0.441,0.129
67,1,169.0,21.582,1.982,0.402,0.402,3.44,0.182,0.218
68,2,75.0,21.648,15.211,1.317,1.317,13.923,1.189,1.066
69,1,498.0,21.734,2.579,0.238,0.238,4.229,0.357,0.196
70,2,275.0,22.022,11.169,1.12,1.12,16.893,1.671,1.254
71,1,59.0,22.033,3.119,0.213,0.213,1.292,0.46,0.115
72,2,179.0,22.278,16.866,1.592,1.592,10.564,1.505,1.099
73,1,498.0,22.299,2.267,0.206,0.206,1.106,0.382,0.135
74,1,7.0,22.462,2.303,0.103,0.103,2.942,0.282,0.151
75,1,13.0,22.551,3.149,0.265,0.265,1.222,0.407,0.227
76,2,77.0,22.71,16.834,1.437,1.437,13.774,1.515,1.227
77,1,559.0,22.823,1.652,0.199,0.199,1.287,0.208,0.207
78,2,299.0,23.075,14.307,1.674,1.674,11.974,1.254,1.204
79,2,164.0,23.084,10.511,1.169,1.169,13.711,1.443,1.193
80,1,13.0,23.363,2.468,0.398,0.398,1.298,0.182,0.176
81,1,387.0,23.38,1.412,0.146,0.146,2.482,0.153,0.146
