#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,2,165.0,0.061,10.216,1.692,1.692,11.746,1.402,1.039
2,2,103.0,0.295,14.617,1.346,1.346,10.236,1.385,1.223
3,2,113.0,0.649,15.217,1.235,1.235,10.283,1.341,1.116
4,2,142.0,1.275,11.395,1.612,1.612,13.224,1.399,1.231
5,2,77.0,2.416,15.815,1.005,1.005,16.293,1.615,1.21
6,2,133.0,2.476,14.113,1.046,1.046,13.983,1.139,1.2
7,2,140.0,2.724,16.53,1.387,1.387,14.95,1.52,1.173
8,2,242.0,2.824,16.548,1.428,1.428,10.745,1.444,1.167
9,2,148.0,3.61,10.354,1.615,1.615,11.443,1.091,1.038
10,2,112.0,3.917,10.402,1.44,1.44,10.995,1.376,1.143
11,2,263.0,5.194,10.271,1.393,1.393,12.387,1.011,1.268
12,2,261.0,6.212,14.321,1.507,1.507,12.018,1.311,1.22
13,2,206.0,6.436,13.214,1.032,1.032,11.653,1.114,1.011
14,1,90.0,6.475,2.699,0.131,0.131,3.634,0.302,0.151
15,2,191.0,6.684,13.988,1.643,1.643,10.051,1.326,1.0
16,2,172.0,7.223,14.921,1.482,1.482,10.299,1.368,1.032
17,1,49.0,7.43,3.031,0.169,0.169,2.872,0.302,0.183
18,2,210.0,7.624,16.824,1.48,1.48,14.617,1.427,1.064
19,1,379.0,7.75,4.143,0.204,0.204,3.547,0.182,0.232
20,2,113.0,8.102,11.94,1.093,1.093,11.672,1.21,1.062
21,2,229.0,8.455,10.756,1.561,1.561,14.655,1.428,1.103
22,1,16.0,8.714,3.299,0.159,0.159,1.74,0.488,0.115
23,1,7.0,8.983,1.004,0.378,0.378,1.524,0.484,0.214
24,1,169.0,9.1,4.229,0.292,0.292,1.609,0.273,0.18
25,1,6.0,9.19,3.258,0.313,0.313,2.446,0.284,0.219
26,2,175.0,9.836,14.617,1.575,1.575,16.089,1.505,1.196
27,2,236.0,10.319,16.4,1.549,1.549,12.732,1.488,1.074
28,2,112.0,10.699,12.803,1.099,1.099,14.08,1.216,1.202
29,2,81.0,11.112,10.489,1.59,1.59,15.38,1.486,1.231
30,2,111.0,11.369,14.689,1.239,1.239,12.097,1.04,1.049
31,2,261.0,11.756,14.825,1.253,1.253,12.141,1.121,1.085
32,2,167.0,12.047,16.135,1.527,1.527,11.662,1.594,1.277
33,1,49.0,12.082,1.173,0.302,0.302,1.147,0.443,0.244
34,2,217.0,12.138,15.104,1.12,1.12,15.129,1.53,1.086
35,2,141.0,12.514,13.398,1.073,1.073,12.551,1.384,1.16
36,1,103.0,12.894,3.633,0.1,0.1,3.242,0.15,0.109
37,2,133.0,13.14,14.06,1.437,1.437,10.436,1.611,1.047
38,2,175.0,13.262,15.439,1.548,1.548,13.938,1.17,1.07
39,1,30.0,13.304,2.482,0.22,0.22,3.777,0.188,0.148
40,1,95.0,13.449,3.504,0.112,0.112,2.863,0.149,0.225
41,2,105.0,13.454,16.095,1.001,1.001,12.457,1.256,1.067
42,2,191.0,13.596,12.251,1.556,1.556,16.706,1.0,1.043
43,1,16.0,13.719,4.039,0.121,0.121,1.738,0.165,0.144
44,1,44.0,13.803,1.515,0.185,0.185,1.538,0.238,0.244
45,1,379.0,13.839,3.868,0.183,0.183,1.584,0.297,0.207
46,2,322.0,14.64,10.137,1.498,1.498,11.523,1.071,1.212
47,1,498.0,15.16,3.747,0.142,0.142,4.111,0.322,0.163
48,1,95.0,15.716,2.566,0.348,0.348,3.16,0.204,0.228
49,1,157.0,15.752,3.741,0.401,0.401,2.775,0.224,0.226
50,1,379.0,16.154,3.702,0.302,0.302,1.872,0.23,0.115
51,1,498.0,16.165,2.544,0.251,0.251,1.793,0.172,0.244
52,1,126.0,16.613,1.682,0.275,0.275,4.049,0.304,0.163
53,1,387.0,16.895,2.556,0.347,0.347,4.323,0.419,0.14
54,1,13.0,17.252,2.146,0.168,0.168,4.029,0.302,0.221
55,2,75.0,17.744,14.088,1.562,1.562,14.119,1.599,1.171
56,2,294.0,17.869,13.711,1.213,1.213,11.169,1.548,1.296
57,1,7.0,18.118,4.207,0.202,0.202,2.736,0.193,0.152
58,1,28.0,18.129,1.868,0.235,0.235,2.28,0.332,0.169
59,1,512.0,18.482,3.234,0.323,0.323,2.005,0.194,0.16
60,1,146.0,18.541,3.239,0.472,0.472,2.575,0.146,0.198
61,1,95.0,18.751,3.378,0.184,0.184,3.191,0.197,0.148
62,2,239.0,18.849,15.207,1.118,1.118,11.94,1.473,1.291
63,1,16.0,18.947,1.236,0.125,0.125,2.441,0.458,0.126
64,1,6.0,19.125,1.555,0.144,0.144,4.441,0.485,0.15
65,2,332.0,19.46,11.047,1.691,1.691,16.162,1.248,1.291
66,1,44.0,19.585,1.177,0.267,0.267,3.609,0.197,0.168
67,2,95.0,19.755,11.173,1.08,1.08,11.974,1.483,1.297
68,2,262.0,19.759,10.756,1.275,1.275,15.078,1.692,1.265
69,1,28.0,19.76,3.647,0.376,0.376,1.672,0.259,0.201
70,1,10.0,19.978,2.323,0.221,0.221,1.147,0.199,0.228
71,1,13.0,20.126,2.938,0.404,0.404,2.916,0.134,0.23
72,2,103.0,20.226,11.386,1.397,1.397,16.781,1.397,1.126
73,1,387.0,20.404,3.125,0.236,0.236,2.499,0.281,0.221
74,1,28.0,20.484,3.162,0.132,0.132,2.727,0.267,0.166
75,2,261.0,20.484,15.953,1.379,1.379,14.6,1.046,1.067
76,1,6.0,20.647,2.159,0.125,0.125,4.079,0.145,0.155
77,1,169.0,20.649,4.333,0.494,0.494,3.488,0.271,0.19
78,1,120.0,20.734,1.526,0.168,0.168,3.48,0.111,0.164
79,1,146.0,20.867,1.615,0.223,0.223,2.853,0.129,0.226
80,1,7.0,21.02,1.407,0.132,0.132,1.821,0.335,0.144
81,2,63.0,21.139,10.876,1.298,1.298,10.436,1.665,1.012
82,2,252.0,21.21,10.092,1.7,1.7,13.673,1.275,1.109
83,1,7.0,21.348,3.776,0.362,0.362,3.301,0.492,0.243
84,1,447.0,21.831,2.799,0.263,0.263,4.212,0.189,0.132
85,1,498.0,21.945,1.642,0.246,0.246,1.526,0.336,0.176
86,1,559.0,21.949,1.134,0.392,0.392,2.043,0.187,0.164
87,1,49.0,21.974,1.193,0.292,0.292,3.745,0.16,0.158
88,2,153.0,22.166,13.333,1.162,1.162,15.397,1.08,1.118
89,1,103.0,22.47,3.513,0.121,0.121,2.982,0.204,0.154
90,1,7.0,22.538,1.026,0.412,0.412,3.627,0.226,0.172
91,1,44.0,22.682,2.136,0.43,0.43,4.291,0.417,0.149
92,1,7.0,22.788,2.482,0.277,0.277,1.863,0.394,0.142
93,1,49.0,22.833,2.624,0.469,0.469,1.615,0.302,0.228
94,2,174.0,23.091,12.243,1.12,1.12,14.906,1.645,1.131
95,1,157.0,23.144,2.778,0.166,0.166,1.678,0.348,0.184
96,2,228.0,23.205,14.617,1.254,1.254,14.598,1.429,1.022
97,1,157.0,23.208,2.272,0.238,0.238,4.222,0.278,0.122
98,1,512.0,23.355,3.486,0.149,0.149,2.316,0.422,0.198
99,1,512.0,23.672,3.119,0.292,0.292,2.775,0.357,0.188
100,1,447.0,23.86,2.98,0.15,0.15,4.146,0.303,0.225
101,1,126.0,23.964,3.258,0.235,0.235,1.71,0.337,0.117
102,1,146.0,24.235,1.925,0.344,0.344,1.604,0.491,0.155
103,2,146.0,24.278,12.437,1.698,1.698,15.208,1.293,1.256
104,2,131.0,24.318,12.375,1.472,1.472,12.094,1.58,1.054
105,1,44.0,24.447,2.427,0.323,0.323,2.816,0.257,0.14
106,1,512.0,24.588,3.601,0.16,0.16,2.836,0.29,0.124
107,1,16.0,24.686,4.029,0.23,0.23,1.427,0.388,0.134
108,2,128.0,24.77,16.446,1.232,1.232,13.621,1.309,1.184
109,2,178.0,24.838,16.528,1.655,1.655,10.863,1.471,1.035
110,1,90.0,25.052,2.863,0.221,0.221,4.286,0.462,0.235
111,2,112.0,25.082,14.861,1.109,1.109,13.654,1.523,1.143
112,2,177.0,25.344,15.54,1.091,1.091,13.792,1.627,1.2
113,2,168.0,25.389,14.902,1.58,1.58,16.517,1.204,1.194
114,1,379.0,25.481,1.71,0.443,0.443,3.53,0.427,0.198
115,2,236.0,25.58,10.258,1.637,1.637,12.15,1.108,1.035
116,1,7.0,25.85,2.874,0.1,0.1,4.184,0.392,0.176
117,1,7.0,25.998,2.54,0.215,0.215,3.777,0.133,0.161
118,1,28.0,26.106,3.751,0.225,0.225,1.159,0.214,0.185
119,1,214.0,26.204,1.568,0.163,0.163,1.678,0.414,0.116
120,1,16.0,26.27,2.217,0.479,0.479,4.291,0.428,0.232
121,2,125.0,26.399,14.32,1.549,1.549,10.896,1.239,1.019
122,1,49.0,26.418,1.417,0.157,0.157,2.505,0.379,0.12
123,1,30.0,26.457,4.277,0.196,0.196,1.795,0.24,0.132
124,1,120.0,26.525,3.464,0.323,0.323,1.147,0.414,0.125
125,1,146.0,26.527,4.029,0.268,0.268,4.053,0.242,0.13
126,1,126.0,26.532,2.846,0.361,0.361,2.925,0.388,0.12
127,1,559.0,26.535,3.634,0.367,0.367,2.339,0.205,0.222
128,1,13.0,26.651,3.622,0.146,0.146,2.736,0.376,0.126
129,1,512.0,26.704,3.513,0.326,0.326,4.067,0.372,0.168
130,1,120.0,26.846,1.672,0.445,0.445,4.287,0.118,0.203
131,1,6.0,27.057,4.323,0.168,0.168,3.13,0.193,0.226
132,2,81.0,27.199,15.017,1.593,1.593,10.718,1.164,1.291
133,2,120.0,27.343,10.029,1.018,1.018,16.253,1.164,1.194
134,1,6.0,27.361,2.601,0.49,0.49,2.248,0.242,0.111
135,2,197.0,27.424,10.066,1.364,1.364,10.698,1.035,1.064
136,1,512.0,27.528,1.799,0.281,0.281,3.15,0.178,0.173
137,2,198.0,27.566,13.983,1.511,1.511,12.326,1.451,1.286
138,1,28.0,27.695,2.319,0.305,0.305,1.159,0.488,0.121
139,1,10.0,27.71,1.828,0.466,0.466,1.465,0.146,0.231
140,1,447.0,27.765,3.464,0.387,0.387,1.047,0.473,0.21
141,1,90.0,27.788,1.088,0.237,0.237,1.671,0.163,0.136
142,1,59.0,27.794,3.031,0.24,0.24,1.132,0.487,0.211
143,1,498.0,27.832,3.992,0.406,0.406,1.599,0.244,0.107
144,1,6.0,27.912,2.241,0.215,0.215,1.013,0.409,0.15
145,1,559.0,27.923,3.532,0.334,0.334,4.102,0.135,0.168
146,1,214.0,27.948,2.863,0.478,0.478,4.125,0.241,0.183
147,1,157.0,28.14,2.325,0.348,0.348,2.984,0.17,0.188
148,1,214.0,28.711,2.1,0.487,0.487,4.207,0.419,0.173
149,1,6.0,28.77,2.949,0.157,0.157,2.411,0.435,0.214
150,1,16.0,28.96,1.026,0.463,0.463,1.685,0.253,0.225
151,2,102.0,29.067,12.498,1.366,1.366,13.214,1.38,1.101
