#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,379.0,0.0,1.026,0.357,0.357,3.919,0.114,0.188
2,1,169.0,0.509,3.554,0.129,0.129,3.572,0.168,0.241
3,2,149.0,0.604,10.281,1.526,1.526,15.747,1.641,1.127
4,2,239.0,1.067,16.047,1.281,1.281,16.834,1.018,1.205
5,2,130.0,3.102,15.736,1.187,1.187,15.348,1.592,1.15
6,2,197.0,4.538,12.955,1.248,1.248,16.296,1.293,1.065
7,2,92.0,4.704,16.299,1.362,1.362,16.472,1.52,1.167
8,2,172.0,5.368,15.815,1.504,1.504,13.333,1.547,1.254
9,2,134.0,5.542,16.299,1.239,1.239,12.584,1.611,1.298
10,2,250.0,5.801,15.997,1.066,1.066,13.508,1.535,1.118
11,1,146.0,6.696,4.419,0.38,0.38,1.939,0.35,0.187
12,2,105.0,6.989,16.413,1.138,1.138,16.095,1.548,1.074
13,2,297.0,7.952,11.605,1.58,1.58,10.248,1.171,1.044
14,2,226.0,8.346,13.069,1.28,1.28,14.949,1.035,1.029
15,2,144.0,8.44,14.79,1.495,1.495,12.336,1.303,1.206
16,2,172.0,8.492,14.307,1.471,1.471,10.049,1.534,1.118
17,1,214.0,8.882,2.332,0.255,0.255,1.377,0.444,0.156
18,1,7.0,9.028,1.107,0.292,0.292,1.814,0.235,0.171
19,2,74.0,9.195,13.318,1.273,1.273,11.895,1.243,1.07
20,2,203.0,9.357,16.444,1.295,1.295,11.808,1.187,1.17
21,2,221.0,9.416,16.343,1.301,1.301,11.94,1.163,1.067
22,2,125.0,9.478,15.024,1.686,1.686,16.667,1.344,1.238
23,1,7.0,9.611,2.475,0.192,0.192,2.119,0.434,0.247
24,1,120.0,9.656,1.388,0.229,0.229,1.793,0.157,0.173
25,2,127.0,9.685,10.902,1.095,1.095,10.31,1.423,1.199
26,1,498.0,11.182,2.112,0.113,0.113,2.71,0.16,0.163
27,1,16.0,11.2,4.122,0.318,0.318,1.792,0.192,0.206
28,1,59.0,11.732,1.413,0.356,0.356,1.134,0.143,0.127
29,2,103.0,11.863,11.419,1.449,1.449,12.527,1.489,1.109
30,2,113.0,12.235,14.358,1.364,1.364,14.515,1.548,1.226
31,1,157.0,12.446,3.295,0.362,0.362,4.378,0.278,0.213
32,2,149.0,12.676,11.514,1.615,1.615,14.736,1.348,1.175
33,2,125.0,12.84,14.47,1.249,1.249,16.253,1.428,1.216
34,2,247.0,13.046,10.109,1.481,1.481,12.821,1.227,1.23
35,1,559.0,13.217,1.541,0.426,0.426,2.221,0.376,0.119
36,2,85.0,13.768,10.283,1.324,1.324,13.025,1.247,1.13
37,1,30.0,13.967,4.237,0.274,0.274,1.407,0.396,0.165
38,2,200.0,14.106,10.283,1.071,1.071,10.555,1.397,1.101
39,2,162.0,14.474,13.626,1.462,1.462,15.381,1.408,1.052
40,1,44.0,14.655,4.3,0.476,0.476,1.965,0.246,0.153
41,2,236.0,14.669,13.785,1.206,1.206,10.109,1.162,1.172
42,1,512.0,14.999,1.991,0.419,0.419,3.629,0.475,0.118
43,2,177.0,15.004,10.381,1.647,1.647,11.771,1.201,1.292
44,2,38.0,15.145,14.939,1.616,1.616,16.61,1.414,1.166
45,1,90.0,15.675,1.149,0.434,0.434,1.098,0.42,0.147
46,1,146.0,15.802,1.526,0.122,0.122,2.916,0.433,0.218
47,2,174.0,15.886,15.719,1.441,1.441,16.233,1.381,1.184
48,2,277.0,16.568,12.437,1.025,1.025,12.328,1.403,1.057
49,1,120.0,16.955,3.249,0.426,0.426,3.299,0.162,0.107
50,1,10.0,17.167,1.73,0.469,0.469,1.828,0.278,0.112
51,2,166.0,17.398,14.673,1.427,1.427,10.043,1.449,1.097
52,1,30.0,17.631,1.9,0.277,0.277,1.518,0.228,0.156
53,1,157.0,17.868,3.234,0.356,0.356,1.765,0.252,0.233
54,1,498.0,17.896,1.793,0.387,0.387,2.536,0.376,0.201
55,2,170.0,18.07,16.444,1.149,1.149,13.166,1.2,1.21
56,2,34.0,18.163,13.718,1.647,1.647,16.254,1.227,1.147
57,1,379.0,18.187,1.073,0.495,0.495,3.243,0.24,0.18
58,1,7.0,18.193,1.515,0.425,0.425,3.006,0.442,0.105
59,2,68.0,18.381,10.667,1.071,1.071,15.143,1.312,1.172
60,1,6.0,18.635,1.795,0.215,0.215,4.026,0.337,0.188
61,1,7.0,18.65,2.733,0.137,0.137,2.667,0.409,0.111
62,2,87.0,18.704,14.659,1.281,1.281,13.15,1.611,1.158
