task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
2,0.022,11.08,97.09,117.13,98.28,100.99,100.57,1.07,98.91,10.97,112.89,103.79,105.12,108.15,108.1,0.94,108.61
3,0.042,10.48,113.25,105.65,100.24,102.03,112.12,1.08,105.99,10.58,98.29,110.52,103.5,108.98,104.13,1.09,99.91
1,0.419,11.8,107.8,94.1,99.67,102.51,106.26,1.11,107.1,10.93,102.72,104.75,96.74,101.7,98.84,0.99,95.97
1,0.425,10.19,108.93,107.38,107.99,100.1,107.81,1.08,98.06,10.57,99.73,98.71,99.26,112.9,110.17,1.06,97.24
3,0.482,10.73,100.74,101.98,97.79,111.47,97.45,1.02,113.08,10.2,105.5,98.21,98.01,97.08,109.2,1.0,109.88
1,0.537,11.47,106.56,107.28,110.28,110.82,102.16,1.12,103.48,10.62,98.2,102.51,96.16,102.46,114.18,1.01,101.14
2,0.56,10.62,113.1,106.51,97.04,106.76,96.05,0.93,93.14,10.3,110.68,105.72,108.47,110.12,108.24,1.03,102.78
2,0.9,11.24,111.16,111.15,106.76,106.08,104.51,1.08,94.28,11.23,114.09,105.33,112.37,113.27,107.75,1.1,94.45
3,1.749,9.85,97.94,102.42,103.07,105.0,113.58,0.93,96.75,10.67,114.71,114.38,100.93,114.22,99.64,1.06,112.0
1,2.37,11.38,107.16,100.84,110.23,112.08,97.19,1.12,95.68,11.46,97.74,104.1,104.91,102.6,103.58,1.03,95.39
3,2.384,9.74,111.82,112.47,93.7,103.97,111.45,0.93,98.0,9.87,104.09,105.42,96.09,113.33,102.73,1.08,108.17
3,2.869,10.74,98.33,98.64,107.88,110.64,106.89,0.93,100.71,11.4,104.65,105.66,93.9,102.1,110.66,0.93,99.52
3,2.945,9.94,109.31,98.61,104.62,102.03,105.11,0.95,111.38,9.72,109.23,106.89,96.72,96.97,110.3,1.06,111.65
1,3.454,11.33,92.9,99.69,104.83,111.68,111.34,1.04,93.91,10.64,95.14,94.79,102.82,113.68,107.64,1.01,92.51
4,3.57,10.48,118.56,104.78,110.22,99.85,106.99,1.01,105.74,10.53,110.88,106.67,97.19,104.18,98.16,0.98,103.24
1,3.701,10.51,102.72,100.87,98.18,115.56,108.28,0.98,107.89,11.32,93.18,93.63,100.99,104.6,103.48,1.11,109.58
