task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.011,9.082,0.856,12.106,0.699
2,0.019,3.046,1.618,2.03,1.37
2,0.027,11.284,2.908,2.172,3.276
2,0.035,12.444,1.296,5.165,0.946
2,0.052,11.459,2.911,5.219,0.797
1,0.071,1.531,0.86,1.5,0.961
1,0.072,1.213,0.873,0.986,1.184
2,0.082,7.543,1.5,6.63,0.822
1,0.083,2.305,0.591,2.204,0.878
1,0.106,1.288,0.839,1.239,1.171
1,0.128,1.444,0.847,1.292,1.116
2,0.152,11.529,0.551,5.708,1.42
2,0.154,5.814,2.05,5.488,3.259
2,0.17,1.926,2.84,3.527,0.636
2,0.209,3.038,0.703,6.601,1.663
1,0.24,1.437,1.238,1.28,0.91
2,0.263,1.9,1.891,3.929,0.779
1,0.282,1.959,0.607,1.763,0.947
1,0.295,1.27,0.946,1.232,1.231
1,0.346,2.05,1.459,2.069,0.924
1,0.419,1.232,1.218,2.361,0.926
2,0.428,12.508,0.677,3.213,0.914
2,0.45,1.679,1.086,2.184,1.851
2,0.497,3.755,1.215,1.977,1.116
2,0.501,3.445,2.265,11.941,2.78
2,0.578,6.126,1.956,3.815,2.119
2,0.625,11.381,1.415,2.662,3.294
1,0.627,1.219,0.611,0.955,0.935
1,0.631,1.923,0.926,1.247,1.359
2,0.633,4.79,0.656,9.015,1.667
2,0.636,5.97,1.128,3.652,2.221
2,0.642,11.941,1.502,13.326,0.929
1,0.65,1.065,1.074,1.224,0.995
1,0.654,1.793,1.335,0.996,0.994
1,0.663,1.263,1.342,1.792,0.964
2,0.672,1.94,2.945,3.845,1.082
1,0.681,1.183,0.812,1.469,0.913
2,0.691,6.145,2.96,9.48,1.976
2,0.705,2.677,2.972,8.991,3.507
2,0.734,6.358,2.05,2.923,1.256
1,0.771,1.336,0.887,1.281,1.459
2,0.799,11.905,0.766,4.378,2.779
2,0.861,10.361,1.324,9.003,0.608
1,0.866,2.106,0.621,1.489,0.597
2,0.874,4.445,3.239,13.378,0.905
2,0.88,5.184,0.912,6.126,1.255
1,0.899,2.106,0.872,1.242,1.086
1,0.936,0.985,0.835,1.24,0.615
1,0.957,1.261,1.125,1.344,0.734
2,0.961,9.123,1.172,4.612,1.211
1,0.985,1.021,0.924,1.08,0.927
