task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.015,1.579,1.95,4.2,0.832
2,0.019,5.708,0.935,2.64,1.663
2,0.044,12.385,1.838,6.844,3.486
2,0.048,2.802,0.959,2.015,0.787
1,0.061,2.459,1.248,1.765,0.911
2,0.091,2.46,0.622,3.645,1.213
2,0.103,3.73,2.755,4.555,1.124
2,0.119,6.133,0.824,10.576,0.909
2,0.139,2.573,1.124,1.848,3.105
1,0.142,1.765,0.818,1.328,0.952
2,0.174,2.864,3.137,2.119,0.699
1,0.179,1.488,0.879,1.244,0.92
1,0.213,1.319,0.992,1.957,0.886
1,0.233,1.111,0.613,1.241,0.79
2,0.308,10.22,2.119,8.402,2.992
1,0.331,1.108,1.085,1.461,0.913
1,0.334,1.244,1.342,1.25,0.901
2,0.38,2.689,1.154,1.939,0.941
1,0.428,2.371,0.943,1.932,0.902
1,0.45,2.037,1.237,1.503,0.94
2,0.485,1.73,0.959,3.47,3.142
2,0.485,5.212,0.747,12.341,0.805
2,0.516,6.394,2.519,3.299,1.564
2,0.516,3.188,0.982,2.313,2.166
1,0.597,1.102,0.903,1.514,0.863
2,0.704,11.821,0.9,2.46,3.433
1,0.708,2.087,1.449,2.459,1.231
1,0.744,1.757,1.249,2.179,1.142
1,0.765,2.018,0.858,1.29,1.401
2,0.778,7.286,0.981,11.86,1.232
2,0.781,2.432,1.363,6.635,0.919
1,0.787,1.997,1.342,0.954,1.189
2,0.788,7.377,3.275,3.654,0.835
1,0.822,1.243,0.951,0.933,0.611
2,0.851,7.24,3.507,3.234,2.182
1,0.914,1.218,1.149,1.232,0.867
2,0.92,3.213,1.659,7.46,1.241
2,0.93,4.07,2.609,1.641,0.818
1,0.948,1.29,0.96,1.943,1.228
2,0.973,8.781,1.232,5.311,1.014
2,0.984,8.437,1.336,7.34,0.916
2,1.02,2.831,1.117,3.73,1.693
2,1.066,4.085,1.082,11.812,1.057
2,1.076,4.507,0.699,6.287,2.0
2,1.077,5.734,0.533,10.361,1.701
2,1.101,1.918,1.257,4.111,1.604
2,1.102,13.219,3.579,4.322,0.865
1,1.107,1.213,1.386,1.272,1.129
1,1.127,1.819,0.948,1.016,0.623
1,1.139,1.442,1.143,1.778,1.141
1,1.174,1.251,0.614,1.932,0.937
1,1.183,1.213,0.903,1.269,0.587
1,1.2,1.055,1.093,1.208,0.895
2,1.21,3.0,1.755,6.082,1.256
2,1.227,1.977,1.639,13.9,1.853
1,1.253,1.417,0.997,1.313,0.905
2,1.254,4.705,1.065,9.829,1.484
1,1.344,1.25,0.873,1.78,0.727
2,1.352,1.939,0.733,7.758,0.666
1,1.387,1.324,1.123,1.349,0.978
2,1.423,4.16,1.337,6.07,0.973
2,1.428,9.897,1.263,5.1,2.167
1,1.456,1.243,1.119,1.065,0.635
2,1.458,13.779,1.668,6.309,1.197
2,1.459,10.636,1.295,2.928,1.688
2,1.461,3.658,0.907,5.607,1.156
1,1.487,1.316,0.764,1.779,0.732
1,1.535,1.252,1.245,1.268,0.865
1,1.547,1.752,1.252,1.417,0.929
2,1.607,2.814,0.673,1.794,0.961
2,1.626,13.021,1.178,2.215,0.748
2,1.634,1.689,0.553,8.946,1.28
2,1.67,6.943,1.89,5.582,1.594
1,1.7,1.024,0.983,2.099,0.621
1,1.728,1.82,0.873,1.216,0.995
2,1.746,7.084,1.336,5.83,1.425
2,1.752,3.653,1.199,2.446,0.865
2,1.774,2.229,0.607,3.077,1.107
2,1.782,3.109,2.908,4.209,1.092
1,1.786,2.088,1.252,1.747,0.82
1,1.855,1.304,0.931,1.437,0.882
2,1.954,3.223,2.669,3.368,0.901
1,1.959,1.794,0.618,1.272,0.857
1,1.974,2.13,1.24,1.483,1.174
2,1.978,1.98,0.84,10.841,0.955
1,1.986,1.336,0.958,1.438,0.824
2,1.988,3.855,0.771,7.34,0.731
2,1.994,4.961,1.499,1.898,0.856
2,2.006,5.927,0.912,13.779,3.071
1,2.015,1.29,0.621,1.115,0.909
1,2.016,1.298,1.086,1.261,1.199
2,2.024,9.082,1.506,6.844,0.974
2,2.059,3.028,2.589,1.484,1.301
2,2.106,5.653,1.822,5.146,0.807
2,2.145,7.878,1.638,2.54,1.375
1,2.182,1.363,1.119,1.25,0.939
1,2.21,2.228,0.86,1.265,0.887
