task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.037,1.223,0.886,1.767,1.228
2,0.046,6.948,1.065,2.977,1.663
1,0.058,2.072,0.982,1.541,1.271
2,0.101,2.992,0.775,5.965,1.09
1,0.139,0.964,1.189,1.261,0.885
2,0.144,3.162,1.061,7.543,2.845
2,0.155,6.82,1.119,1.818,1.969
1,0.156,1.275,1.057,1.212,1.199
2,0.183,3.758,1.943,4.081,1.018
2,0.195,1.926,2.469,3.109,0.68
2,0.2,8.1,1.232,6.132,2.291
1,0.22,1.433,1.243,1.803,0.785
2,0.225,9.48,0.617,5.491,2.985
2,0.257,2.193,1.179,13.016,0.819
2,0.272,1.66,1.522,9.651,1.688
2,0.275,5.064,1.156,7.115,2.929
1,0.278,0.987,0.618,1.764,1.329
1,0.278,1.438,0.884,1.301,0.611
1,0.279,1.3,0.878,1.263,0.935
1,0.306,1.255,1.088,1.294,0.898
1,0.332,1.033,1.457,1.333,0.964
1,0.433,1.987,0.998,0.966,0.632
2,0.468,4.454,0.8,7.377,2.766
2,0.475,11.268,0.675,9.016,1.502
1,0.486,1.469,0.967,2.025,0.91
1,0.514,2.37,0.734,1.343,1.342
2,0.525,6.16,3.294,3.538,1.106
2,0.551,13.827,1.176,5.064,1.642
2,0.576,2.0,1.867,2.119,2.113
1,0.578,2.277,0.613,1.035,1.335
1,0.589,2.179,1.237,1.15,0.925
1,0.718,1.524,0.863,1.44,1.142
1,0.744,1.334,0.873,1.288,1.246
2,0.795,4.312,0.748,3.12,1.166
2,0.808,3.337,1.25,2.193,1.662
2,0.895,3.144,0.935,2.457,1.009
1,0.903,1.273,0.903,1.032,0.642
1,0.906,1.265,0.863,1.436,0.62
2,0.93,7.084,1.301,2.197,1.159
2,0.945,2.043,1.231,4.322,0.885
2,0.968,6.04,2.954,5.444,1.0
2,0.983,5.212,2.845,8.062,1.641
2,1.002,4.718,1.373,1.748,1.394
1,1.043,1.772,0.621,1.15,0.883
1,1.069,2.027,0.824,1.763,1.386
1,1.103,1.511,0.873,1.201,0.615
1,1.123,2.006,0.939,1.108,0.822
1,1.144,1.405,0.866,1.204,0.86
1,1.216,1.13,1.259,1.803,0.914
2,1.227,13.326,1.737,8.906,2.213
2,1.304,2.0,1.133,3.028,0.818
1,1.322,1.313,0.926,1.033,1.335
1,1.329,1.227,0.86,1.006,0.883
2,1.372,4.111,0.879,4.781,2.653
1,1.407,2.121,0.91,0.964,0.642
2,1.411,7.853,1.01,13.827,2.998
1,1.437,1.206,1.16,1.351,0.986
2,1.459,4.548,1.158,5.255,1.556
2,1.482,3.139,1.275,2.727,0.738
2,1.527,2.684,2.59,2.694,1.158
1,1.533,0.994,0.883,1.239,1.113
1,1.574,1.255,0.692,1.566,1.238
2,1.628,8.783,0.919,7.542,1.531
2,1.64,3.162,1.119,1.993,1.484
