task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.009,2.138,0.611,1.253,0.614
1,0.016,1.304,0.616,1.038,1.24
1,0.025,1.426,1.245,1.237,0.72
1,0.043,1.309,0.855,1.934,0.9
1,0.069,1.93,0.998,1.005,0.632
1,0.076,0.936,0.764,1.315,0.873
1,0.082,1.308,1.245,1.406,0.867
1,0.088,1.454,0.618,2.159,0.895
1,0.098,1.763,0.836,1.109,0.938
1,0.102,1.01,0.812,2.204,0.819
1,0.103,2.002,0.623,1.439,1.451
2,0.169,2.369,1.229,3.357,1.324
1,0.194,1.5,0.896,1.816,0.871
2,0.201,3.194,0.542,1.417,0.797
1,0.225,2.312,0.621,1.098,0.912
2,0.268,9.84,0.774,7.833,2.017
2,0.33,3.169,3.138,13.827,0.836
2,0.375,2.15,0.663,6.188,3.239
1,0.381,1.242,0.627,2.024,0.844
2,0.403,2.346,0.753,4.76,2.873
1,0.416,1.825,0.891,1.467,0.593
1,0.427,1.062,1.333,1.803,0.92
1,0.449,1.807,0.611,1.431,1.237
1,0.462,2.002,0.891,1.013,0.878
2,0.465,5.585,1.165,5.327,1.675
2,0.489,5.7,1.5,5.538,1.046
2,0.563,8.515,0.885,1.969,1.365
1,0.576,1.038,0.85,1.051,0.873
2,0.589,5.165,1.518,4.935,0.591
2,0.591,4.013,0.682,2.558,1.522
1,0.607,2.091,1.135,1.327,1.247
1,0.638,1.288,0.93,1.091,1.385
1,0.641,1.401,1.191,1.966,0.998
1,0.648,0.989,0.847,1.441,1.392
1,0.65,1.094,1.073,1.008,0.884
1,0.665,1.343,1.174,1.288,0.587
1,0.673,1.21,0.617,1.012,0.824
2,0.688,1.76,1.557,7.67,1.562
2,0.692,1.872,1.862,2.03,1.403
2,0.708,7.46,1.301,10.779,1.373
1,0.724,0.993,0.959,1.314,0.878
1,0.741,1.108,0.927,2.279,0.96
1,0.747,1.303,0.947,1.55,1.235
2,0.761,1.562,1.446,8.062,1.086
1,0.781,1.28,1.107,2.106,0.86
1,0.794,2.05,0.611,1.26,0.935
1,0.828,1.262,0.873,1.516,0.628
2,0.878,2.03,2.632,12.383,2.139
1,0.898,1.316,0.612,1.412,0.915
1,0.898,1.311,0.912,1.503,0.889
2,0.911,3.213,1.838,1.73,2.221
2,0.959,3.929,0.775,1.98,1.333
2,0.982,3.47,2.952,5.927,1.189
2,1.023,4.107,1.086,8.012,1.401
2,1.027,13.39,2.221,2.481,1.085
2,1.064,5.985,0.543,3.907,0.929
2,1.08,4.735,1.165,2.553,1.721
1,1.101,1.41,0.835,0.985,0.626
1,1.108,1.238,0.812,2.015,0.895
2,1.111,7.833,2.392,2.796,0.822
2,1.122,11.132,2.119,2.767,3.563
1,1.13,1.295,0.869,0.969,1.233
2,1.154,6.873,1.563,3.028,0.912
1,1.161,1.053,0.918,1.258,1.516
2,1.169,5.488,2.811,3.038,2.298
1,1.171,1.274,0.91,2.179,0.756
2,1.175,6.039,1.688,2.46,2.298
2,1.189,3.074,0.729,3.943,1.915
2,1.275,3.162,2.291,1.969,1.484
2,1.288,3.902,0.987,5.986,3.238
1,1.302,1.86,0.629,1.323,1.258
2,1.378,2.54,0.912,3.509,1.329
2,1.379,11.813,1.531,11.132,1.247
1,1.392,1.501,0.621,1.15,0.96
1,1.42,2.108,0.895,1.321,0.876
2,1.442,1.799,1.98,1.954,2.56
1,1.442,2.145,1.238,2.042,0.932
1,1.458,1.511,0.824,1.501,0.627
2,1.479,6.025,1.642,5.206,0.825
2,1.55,9.818,2.142,10.999,1.443
1,1.591,1.779,1.4,1.206,0.939
1,1.596,1.488,0.912,1.524,0.621
2,1.597,4.013,2.669,2.804,1.639
2,1.602,3.034,2.574,2.544,1.552
1,1.626,1.219,1.183,1.248,0.994
2,1.671,5.62,0.743,3.109,2.295
2,1.671,1.532,1.216,3.133,2.05
2,1.675,12.87,3.275,5.165,1.254
2,1.721,3.821,1.606,4.088,3.191
2,1.721,3.299,3.43,2.229,3.488
2,1.723,4.899,0.531,2.258,0.818
1,1.735,1.405,0.983,1.426,0.997
1,1.74,2.228,1.16,1.243,0.661
1,1.745,1.277,1.293,1.211,0.848
1,1.752,1.514,1.255,1.425,0.726
2,1.771,5.388,1.667,6.156,2.669
2,1.78,11.928,2.574,2.457,0.942
1,1.787,1.23,0.932,2.04,0.872
2,1.791,11.718,0.819,2.571,1.043
2,1.813,10.636,1.776,9.855,0.636
1,1.817,1.763,0.621,1.424,1.002
2,1.818,2.369,0.885,9.602,1.188
2,1.842,4.99,0.822,4.379,0.656
2,1.858,5.195,0.689,10.721,2.017
2,1.866,5.708,0.819,13.287,1.535
1,1.874,1.288,0.783,1.435,1.387
1,1.916,1.299,1.154,1.802,0.824
1,1.919,1.247,0.788,1.5,0.96
2,1.93,8.374,1.989,5.165,1.319
1,1.952,1.752,0.84,1.757,0.621
1,1.971,1.499,0.612,1.994,0.788
2,2.073,12.348,1.807,5.18,1.42
1,2.115,1.514,0.831,1.126,1.131
2,2.168,4.287,3.113,2.802,3.167
2,2.172,3.054,2.139,1.81,1.236
2,2.178,4.825,0.636,7.125,2.632
2,2.201,4.935,1.082,8.13,1.447
2,2.221,12.385,0.706,2.515,0.715
1,2.248,1.075,1.164,2.371,0.615
2,2.282,5.748,0.918,2.369,2.972
1,2.291,1.104,0.837,1.091,0.983
2,2.303,3.755,1.46,2.127,1.14
2,2.332,2.258,1.562,7.084,1.336
1,2.338,1.216,0.764,1.236,0.939
2,2.353,13.827,0.884,2.063,1.215
2,2.359,2.313,0.981,3.861,1.309
1,2.372,1.497,0.836,2.128,0.643
1,2.415,1.582,0.919,1.794,0.884
1,2.461,1.235,0.935,1.228,0.613
2,2.468,5.064,1.557,5.302,0.944
1,2.471,1.255,0.825,1.273,1.258
1,2.488,2.424,0.939,1.801,0.638
2,2.529,11.518,1.436,4.088,1.188
2,2.551,9.855,0.818,10.526,3.191
2,2.559,2.634,1.553,1.074,2.945
1,2.572,1.261,0.85,1.343,0.912
2,2.62,12.036,1.403,1.969,0.874
1,2.623,1.424,1.093,1.501,0.905
2,2.633,8.852,1.243,1.074,2.546
1,2.649,1.233,1.002,1.321,0.624
2,2.664,8.715,0.865,2.881,1.216
1,2.666,1.418,0.72,1.417,0.85
1,2.686,2.073,0.995,1.756,0.9
2,2.69,4.081,2.067,4.927,1.522
1,2.705,1.501,1.135,1.793,0.876
1,2.711,1.529,1.199,1.337,1.054
1,2.726,1.294,1.189,1.935,0.925
1,2.764,1.423,1.151,1.201,1.417
1,2.776,2.024,0.91,1.229,1.148
1,2.807,1.274,0.621,1.323,1.417
1,2.829,1.98,1.231,2.189,0.904
2,2.839,3.21,2.278,1.75,1.176
2,2.859,6.334,1.333,12.463,0.699
2,2.866,12.023,1.618,7.08,2.96
1,2.911,1.001,0.909,1.308,1.232
2,2.921,5.212,1.783,7.207,1.094
2,2.96,2.402,1.916,6.873,1.329
2,3.034,2.313,1.853,2.434,0.916
2,3.042,5.594,0.738,6.477,3.457
1,3.052,2.261,1.447,1.389,0.732
2,3.058,1.743,1.028,4.612,2.546
2,3.07,2.193,0.955,1.98,1.958
2,3.078,3.032,1.011,11.641,1.455
2,3.094,8.464,1.9,9.789,1.25
2,3.135,8.852,2.59,9.861,1.215
2,3.15,1.641,0.617,2.304,1.432
1,3.161,1.441,1.396,1.299,0.837
1,3.21,1.5,1.451,1.272,1.085
1,3.223,1.223,1.257,1.556,1.111
1,3.232,1.791,1.184,0.978,0.624
1,3.245,1.242,1.346,2.426,1.187
1,3.379,1.01,0.939,2.228,0.621
1,3.383,0.964,0.948,1.224,0.613
2,3.391,7.326,1.37,4.214,3.084
2,3.438,6.317,1.436,7.706,1.231
1,3.489,1.316,0.654,0.955,0.824
