task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T1,0.012,28.18,0.94,105.92,10.34,5.55,26.96,10.8,114.17,28.49,1.0,115.29,10.23,5.22,28.56,10.08,110.8
T9,0.022,26.14,1.11,98.32,10.93,5.52,26.88,9.39,101.85,26.54,1.05,113.19,10.65,5.3,27.58,9.57,109.77
T1,0.023,27.83,1.03,118.14,11.0,5.16,27.68,11.03,107.47,27.7,0.96,109.88,11.38,5.24,25.5,10.96,97.94
T3,0.028,24.07,0.96,100.74,10.13,5.72,27.0,10.22,109.85,26.85,1.07,101.25,11.26,5.35,25.95,9.76,108.58
T5,0.038,26.92,1.18,108.86,10.67,5.34,27.49,10.11,104.54,24.91,1.18,102.96,9.79,5.19,26.34,9.99,110.5
T3,0.047,23.91,1.06,94.89,10.88,5.72,26.52,11.08,100.02,25.3,1.0,103.33,9.87,4.84,24.6,9.55,98.93
T7,0.055,25.1,1.12,100.11,9.82,5.63,27.53,10.28,95.91,26.08,0.96,104.93,11.38,5.09,24.44,9.72,110.13
T9,0.057,26.34,1.08,104.65,9.89,5.57,28.91,9.83,102.52,24.43,0.96,101.06,10.58,5.66,28.51,10.11,103.29
T5,0.065,26.13,1.16,103.03,10.22,4.95,25.49,11.37,110.47,24.34,1.06,112.96,9.59,5.38,23.95,10.96,100.39
T5,0.098,25.34,1.16,116.94,9.81,4.89,24.98,11.1,117.41,26.2,1.03,115.44,9.38,5.6,23.64,9.87,106.92
T10,0.105,25.6,1.14,94.52,9.25,5.45,25.5,10.88,99.54,24.65,1.1,101.46,10.14,4.91,26.41,11.66,108.32
T3,0.109,27.65,0.94,98.74,9.99,5.69,24.25,10.97,103.3,25.14,0.96,109.07,11.41,4.88,25.74,9.86,100.29
T5,0.113,26.66,1.18,99.88,9.27,5.09,27.65,11.17,113.58,26.68,1.13,109.9,10.4,5.43,26.35,11.13,105.57
T9,0.121,25.79,1.06,107.05,9.73,4.9,26.64,9.31,101.22,23.92,1.07,115.03,10.2,5.46,28.77,9.27,116.9
T3,0.123,28.03,1.07,108.14,10.52,5.11,23.78,10.26,112.95,24.82,1.11,98.17,10.03,5.73,26.75,11.25,111.41
T10,0.125,25.67,1.01,104.0,10.31,5.31,23.79,10.33,97.32,28.26,1.02,97.8,9.34,5.4,23.4,11.47,100.64
T1,0.133,24.46,1.0,113.08,11.33,5.51,27.8,11.66,109.3,27.39,0.92,114.29,10.38,5.1,24.92,10.96,105.62
T5,0.138,25.25,1.1,108.03,10.32,5.22,23.67,11.18,100.24,25.58,1.07,106.63,9.32,5.43,25.51,11.43,101.97
T7,0.144,26.87,1.1,102.97,9.83,4.83,27.29,10.86,113.26,25.98,1.03,108.63,11.28,4.8,27.1,10.99,98.99
T5,0.147,25.25,1.18,104.05,10.29,5.27,26.79,11.6,100.06,26.19,1.07,103.49,10.74,5.72,24.65,11.26,111.7
T3,0.165,24.48,1.1,106.41,9.85,5.03,26.96,11.26,110.81,25.19,1.0,107.63,10.78,5.28,24.52,10.52,107.95
T10,0.185,25.14,1.16,111.68,9.86,4.77,23.52,10.77,104.46,24.99,1.01,111.37,10.51,5.5,25.65,11.7,96.04
T3,0.219,28.06,1.08,108.9,9.99,5.48,24.74,10.4,99.23,23.8,0.95,102.45,11.08,5.74,25.93,10.37,98.83
T4,0.245,26.87,0.99,111.18,11.03,5.27,25.4,9.93,116.01,25.59,1.04,101.91,11.06,5.1,24.04,9.99,100.55
T9,0.246,26.57,1.03,112.29,9.86,5.18,29.4,9.84,99.52,23.71,1.1,116.26,9.9,5.41,26.0,10.07,104.99
T10,0.259,24.42,1.14,96.76,10.74,5.14,25.03,10.03,102.59,27.87,1.16,110.42,10.01,5.44,27.5,10.79,104.6
T2,0.261,25.48,1.09,109.18,11.18,5.34,26.75,11.22,104.35,27.02,1.02,112.38,11.02,4.87,26.34,10.43,113.45
T10,0.262,24.46,1.14,108.17,10.7,4.89,25.13,10.74,106.6,26.55,1.17,112.12,9.52,4.86,23.39,10.12,104.87
T10,0.27,27.26,1.15,110.63,10.08,5.46,26.0,10.04,103.15,25.12,1.15,97.85,10.55,5.03,26.08,11.55,108.25
T1,0.298,24.7,1.08,103.81,10.22,5.47,24.98,11.15,106.74,26.23,0.96,107.4,10.53,5.15,27.52,10.46,101.74
T1,0.305,27.84,0.99,103.69,10.08,5.36,25.58,9.99,102.22,24.84,0.95,100.71,11.25,5.31,27.29,10.38,113.96
T9,0.307,23.5,1.07,104.07,10.79,5.67,25.78,10.19,105.08,26.93,1.01,108.98,10.15,5.66,28.78,9.5,106.98
T10,0.311,26.06,1.14,108.04,10.58,4.83,24.2,11.53,102.94,25.37,1.08,108.28,10.91,5.36,25.24,11.63,104.04
T2,0.318,25.61,0.96,97.92,10.95,4.93,24.76,11.22,106.85,25.83,1.09,112.27,10.1,5.1,25.47,10.66,114.82
T1,0.321,26.8,1.03,118.24,9.94,5.72,28.2,10.9,115.33,26.97,1.0,105.53,9.89,5.5,26.28,11.75,111.11
T3,0.322,26.3,1.05,102.16,10.42,5.23,26.9,9.76,98.53,26.12,0.98,98.27,11.08,5.11,26.56,10.92,109.32
