task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
2,0.427,0.997,93.396,110.48,10.754,108.995,98.85,99.93,0.997,108.152,103.965,10.556,100.628,95.638,103.379
1,0.53,99.675,96.803,95.912,109.472,10.37,1.076,98.826,117.737,108.709,95.046,118.927,11.182,1.016,114.01
4,0.607,99.233,113.766,1.065,10.894,111.805,94.725,1.13,104.996,100.436,1.0,10.686,103.701,95.616,1.119
4,0.764,103.634,106.443,1.019,10.124,100.003,97.332,1.043,95.215,103.322,1.026,10.203,106.559,100.33,1.123
3,1.617,117.524,1.01,110.068,97.563,99.986,99.268,112.507,116.426,1.101,100.488,102.239,106.432,101.533,111.622
4,1.793,94.715,108.61,1.049,11.539,102.948,95.592,0.984,103.714,101.28,0.957,10.543,114.661,97.046,1.014
2,1.994,0.986,99.208,102.033,10.259,95.191,108.067,101.454,0.941,98.565,102.883,10.85,111.027,108.247,108.537
1,2.146,99.66,105.296,104.791,109.655,10.856,0.961,106.082,117.404,97.35,95.184,115.915,10.019,0.936,105.5
2,2.211,0.97,98.659,111.688,10.759,95.019,95.665,107.885,0.939,104.645,101.415,11.117,100.06,102.623,107.191
3,3.038,104.357,1.055,112.973,100.342,109.691,99.768,107.512,116.903,1.06,111.134,104.511,95.461,98.363,111.287
2,3.154,1.011,100.799,114.549,9.745,104.061,100.947,97.885,1.006,99.509,115.415,10.466,95.767,94.988,95.581
4,3.294,103.592,112.673,1.098,10.383,103.884,99.623,1.091,101.965,107.408,0.934,10.191,105.697,102.335,1.087
3,4.707,110.953,0.947,97.617,108.733,108.884,105.424,99.11,114.622,0.949,115.153,110.382,99.173,105.791,102.415
1,5.258,105.866,112.787,94.179,103.699,11.566,0.94,113.147,102.831,99.918,97.285,103.992,10.935,1.034,105.307
4,5.297,93.588,112.102,1.094,11.471,116.555,107.401,0.986,103.855,104.356,1.056,11.018,105.824,111.364,1.04
2,5.574,1.006,100.188,105.116,9.891,106.425,100.047,108.293,1.062,108.704,115.986,9.447,110.95,102.108,106.595
2,5.981,1.017,102.605,114.474,9.746,104.647,92.851,98.123,1.006,100.94,104.467,10.524,100.455,97.787,104.627
2,6.048,1.072,92.601,104.742,10.256,102.55,104.544,97.438,1.01,104.645,106.054,10.135,104.479,94.272,99.504
4,6.151,107.276,117.028,0.952,11.041,112.083,101.509,1.084,98.978,115.854,0.936,10.692,116.087,112.189,1.06
1,7.357,102.883,104.989,104.316,108.363,10.63,1.061,102.101,105.188,98.436,109.214,107.595,10.202,1.029,103.143
2,7.768,1.031,98.247,109.305,9.447,100.396,102.443,107.242,0.981,100.354,101.248,10.432,99.801,99.483,102.203
4,7.789,95.375,111.369,1.088,10.296,108.001,103.594,1.13,105.322,111.09,1.052,11.518,105.987,103.946,1.067
1,7.9,114.327,97.166,107.505,100.657,11.423,1.046,105.039,107.045,99.267,101.992,115.43,10.323,0.99,108.988
2,8.367,0.991,104.431,101.771,10.023,110.562,105.342,109.9,0.944,94.558,102.367,10.963,106.443,97.913,99.742
2,8.657,1.026,108.819,109.492,10.459,96.133,98.85,99.817,1.062,94.226,113.5,10.415,93.471,98.194,95.256
4,9.202,96.538,117.666,0.934,10.373,105.142,96.543,0.983,108.495,101.651,0.95,10.66,106.218,112.004,1.015
2,10.047,1.008,108.868,117.621,10.212,93.821,103.561,94.676,1.008,103.549,104.891,9.754,96.22,109.214,99.188
4,11.026,108.883,102.988,0.961,10.071,99.51,105.165,1.119,96.506,108.532,1.025,10.227,99.517,102.235,1.089
3,11.478,112.164,1.038,103.504,109.897,92.692,98.712,103.705,100.614,1.056,98.513,99.465,94.667,103.228,104.739
2,11.531,0.938,105.885,105.442,9.978,100.691,104.371,94.585,1.058,93.43,103.086,9.861,106.952,97.113,100.03
1,11.652,107.752,96.233,108.122,103.115,10.148,0.991,109.791,112.834,110.775,95.256,110.435,11.336,1.074,116.005
1,12.023,103.117,98.747,106.554,109.182,11.562,1.066,113.369,110.442,106.16,92.399,101.968,10.688,1.0,108.457
2,12.186,1.029,99.94,100.551,9.43,101.908,95.425,106.511,1.07,97.837,116.037,9.683,109.847,97.767,99.761
3,12.863,118.039,1.075,107.316,112.793,94.437,99.346,100.704,105.478,1.04,100.755,99.572,109.49,101.815,96.956
3,13.622,101.4,1.114,106.246,115.01,106.039,101.252,112.871,107.148,0.989,102.573,110.988,92.594,96.991,102.734
3,14.048,104.499,1.006,106.072,106.825,96.135,93.013,101.402,102.616,1.115,105.738,107.797,100.068,102.618,108.087
4,14.269,98.736,113.309,1.087,11.258,101.004,98.334,0.977,108.868,116.069,0.976,10.735,111.937,108.131,1.03
2,14.937,1.016,104.404,108.303,9.427,100.691,97.812,103.67,0.952,107.313,101.784,9.887,105.381,100.875,105.518
4,15.031,94.276,116.562,0.948,10.327,108.915,98.459,1.01,104.373,113.064,1.089,10.382,106.325,102.904,1.051
3,15.746,115.475,1.062,97.914,114.051,93.173,94.001,106.55,104.22,1.114,115.323,102.37,98.598,103.538,100.509
1,15.81,108.684,97.859,93.806,100.631,10.535,0.935,104.264,109.152,100.273,93.31,106.605,10.638,1.077,98.364
1,16.288,111.754,109.111,107.023,105.997,10.094,1.014,105.016,107.127,99.607,99.856,106.65,10.518,0.98,102.624
4,16.442,101.155,111.421,0.997,10.74,105.772,100.02,1.099,98.534,111.248,1.026,11.364,104.66,108.268,1.021
2,16.786,0.958,103.361,115.92,9.579,93.954,99.992,101.066,0.99,108.587,112.677,9.702,108.16,96.785,98.511
4,16.89,105.504,109.235,1.015,10.794,99.793,110.108,1.017,109.437,104.265,1.086,9.986,102.346,96.59,1.106
2,18.152,1.063,94.533,109.705,10.84,109.858,104.981,109.537,1.072,100.68,116.863,10.373,102.812,92.84,107.101
3,19.002,106.383,1.024,97.458,101.502,97.986,105.855,94.886,103.549,1.08,113.017,113.956,106.506,93.247,100.728
4,19.432,108.503,114.243,0.967,10.218,111.354,101.834,1.027,101.423,114.237,1.036,11.203,99.529,96.194,0.98
3,19.88,102.374,1.002,114.328,109.248,93.108,95.388,95.72,112.344,1.027,112.993,102.212,98.195,97.461,99.74
4,19.925,94.192,110.709,0.996,10.18,109.268,112.12,1.122,109.628,115.68,1.096,10.591,113.28,102.335,0.981
3,20.266,112.004,0.962,104.21,101.386,109.767,106.737,101.083,111.774,0.978,109.653,105.805,98.177,106.013,99.946
1,21.097,102.328,99.918,97.935,110.214,10.241,1.097,100.214,106.355,106.893,108.142,108.878,11.653,1.029,103.384
4,21.316,106.846,113.6,1.099,11.024,111.301,98.375,1.132,106.62,111.672,1.002,11.408,102.594,95.615,1.097
2,21.62,1.078,99.161,104.329,10.357,95.179,99.127,104.493,0.998,108.704,103.252,10.594,100.788,97.071,99.531
1,21.681,116.086,99.616,105.723,109.831,10.931,0.95,100.277,105.002,102.979,105.042,102.352,11.159,1.084,98.318
1,22.192,116.351,101.658,106.718,111.295,11.538,0.988,107.102,114.677,112.107,97.561,117.355,10.929,1.024,113.887
3,22.475,100.048,1.112,97.458,106.937,104.843,97.082,96.914,111.188,1.028,113.595,110.427,94.077,96.418,99.11
2,22.583,1.023,92.969,106.426,9.511,97.344,103.681,96.608,1.009,94.042,111.72,9.757,108.133,104.099,98.643
4,23.061,109.722,108.394,0.967,9.785,113.892,102.935,1.073,104.654,117.184,0.981,11.221,104.153,108.376,1.129
3,23.166,114.444,1.035,103.905,101.841,103.392,99.438,104.167,100.197,1.078,111.786,100.366,99.608,97.941,94.956
2,24.154,1.018,103.814,115.257,9.902,108.532,96.249,94.322,1.09,100.544,107.885,10.395,99.878,100.57,102.361
2,24.711,0.921,103.267,112.872,11.07,110.588,97.503,107.29,1.091,95.45,118.71,10.731,105.003,103.844,102.613
2,24.715,0.933,101.338,109.67,9.633,99.878,104.876,106.397,1.053,93.265,108.572,9.765,109.04,98.195,94.838
4,24.728,97.712,118.065,1.015,10.007,108.007,110.686,1.139,94.021,106.132,1.09,10.032,108.372,100.141,1.066
3,24.83,106.247,1.086,111.095,97.845,99.307,107.574,111.242,117.401,0.954,99.893,109.987,106.543,108.034,110.809
4,25.037,99.242,118.142,1.058,10.077,111.194,100.524,1.139,108.093,105.459,1.039,11.364,107.5,107.131,1.028
1,25.96,102.831,111.13,95.382,110.162,11.024,0.928,101.981,110.802,102.995,109.067,104.114,11.324,1.02,100.791
4,26.161,107.074,102.229,0.966,10.535,112.206,106.406,1.117,103.714,99.65,1.105,10.177,107.553,104.336,1.074
4,26.177,103.592,116.373,1.106,10.406,100.975,109.99,1.093,107.239,106.916,0.998,10.798,103.928,109.977,1.083
3,26.561,104.839,1.036,108.231,109.323,98.858,104.719,112.144,115.707,1.088,111.974,106.391,94.082,102.611,112.258
1,28.015,110.16,112.27,98.576,118.007,11.19,0.999,100.822,104.482,110.516,92.278,110.17,10.21,1.092,103.876
2,28.463,1.056,92.279,107.583,9.824,109.661,94.988,103.797,0.923,98.911,102.016,11.059,109.655,98.7,106.371
4,28.922,98.281,116.153,0.948,9.889,107.3,100.234,1.006,94.404,100.313,1.038,11.209,102.791,101.97,0.979
4,28.926,109.264,106.479,0.995,10.124,103.453,105.549,1.109,107.103,107.143,1.083,10.316,106.628,97.108,1.118
1,28.939,113.657,98.611,103.236,107.333,10.253,1.014,106.146,112.44,106.088,107.806,102.384,10.078,0.932,115.667
