task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T7,0.001,111.52,1.05,1.0,9.91,25.52,1.05,103.01,95.66,117.23,1.01,1.1,10.8,23.97,1.0,97.85,111.69
T7,0.002,105.11,1.13,1.03,10.25,27.22,1.14,97.87,106.79,112.16,1.11,1.03,10.76,24.43,1.04,104.76,97.11
T5,0.005,112.75,1.01,1.1,11.06,24.92,0.94,117.14,96.03,108.17,1.12,1.09,10.7,27.8,1.05,111.55,106.69
T7,0.009,114.27,0.99,1.04,9.55,26.01,1.08,107.88,112.66,114.44,1.12,0.98,10.66,25.01,1.11,107.42,108.53
T2,0.011,114.88,1.13,1.07,10.45,24.15,1.17,100.34,114.66,100.92,1.08,1.01,10.92,27.17,1.08,103.78,118.51
T2,0.054,101.5,1.0,1.07,10.68,25.58,1.08,109.05,100.96,102.08,1.01,0.97,9.37,23.7,1.01,104.28,106.1
T6,0.055,101.44,1.01,1.12,10.62,28.22,0.96,98.99,109.08,94.77,1.06,0.98,11.3,24.35,1.09,101.3,105.22
T3,0.058,104.09,1.13,1.15,9.55,28.69,1.07,107.12,104.4,117.38,1.16,1.08,10.05,27.48,0.99,98.9,106.53
T1,0.062,109.7,1.1,1.06,10.16,24.34,1.06,96.83,101.62,110.55,1.06,1.12,10.07,24.08,1.07,104.72,114.01
T6,0.063,96.48,1.12,1.13,10.97,26.34,1.09,110.74,107.92,105.37,0.97,1.08,10.91,28.12,1.08,105.57,110.34
T4,0.075,104.82,1.16,1.07,11.24,28.87,1.07,107.93,106.15,113.52,1.08,1.12,11.2,24.79,1.17,103.19,95.76
T3,0.089,111.52,1.1,1.04,9.75,28.28,1.11,96.09,103.72,103.98,1.02,1.06,11.09,28.63,1.13,101.24,103.44
T6,0.091,103.81,0.98,1.13,11.5,25.86,1.05,106.76,101.22,105.51,1.01,1.02,11.5,25.84,1.06,102.95,108.6
T1,0.135,102.53,1.06,1.12,11.0,26.24,1.02,108.8,103.98,109.36,1.1,1.0,9.54,25.49,1.04,99.84,114.64
T5,0.194,112.4,1.08,1.06,10.83,25.56,0.96,106.92,106.27,105.0,1.04,1.06,9.4,25.31,1.1,109.75,112.46
T1,0.2,111.12,1.08,1.12,11.03,24.82,0.95,105.92,102.08,111.0,1.16,1.11,10.63,27.34,0.96,94.58,117.16
T3,0.244,113.48,1.14,1.06,9.94,24.27,1.05,112.71,104.35,104.3,1.05,1.13,10.19,27.8,0.98,107.96,115.4
T2,0.245,112.36,1.1,1.15,10.48,24.58,1.16,99.71,105.59,113.94,1.13,1.04,11.01,23.06,1.08,104.08,116.13
T3,0.247,116.07,1.18,1.12,10.74,28.09,1.14,101.34,115.38,108.45,1.0,1.16,10.38,27.79,0.96,101.86,111.0
T3,0.259,108.27,1.02,1.02,10.68,25.12,1.06,100.31,98.42,114.7,1.02,1.14,10.32,25.43,0.99,108.06,108.98
T4,0.264,108.52,1.02,1.06,10.43,28.82,1.14,108.04,98.29,101.96,1.08,0.98,11.64,27.35,1.11,100.34,92.77
T7,0.272,101.65,1.08,0.98,10.92,25.11,1.06,97.31,102.76,102.52,0.99,1.04,10.7,23.97,1.18,96.92,104.21
T6,0.281,100.78,0.96,1.03,10.1,26.85,1.08,100.44,103.22,94.98,0.99,1.08,10.14,27.06,1.09,113.25,103.13
T7,0.286,107.26,1.12,1.08,10.78,24.49,1.17,101.03,107.33,111.48,1.07,1.06,10.23,26.41,1.0,112.11,97.1
T10,0.295,102.76,1.17,0.96,9.84,28.69,1.09,92.99,96.53,109.44,1.16,1.0,11.01,25.32,1.1,92.87,100.52
T5,0.3,97.97,0.97,1.13,10.76,25.78,1.05,104.62,109.32,101.82,0.96,1.03,10.56,23.91,0.95,109.68,102.4
T5,0.301,99.98,1.08,1.14,10.28,27.2,1.1,110.6,103.53,98.84,1.07,1.1,10.08,24.49,1.04,100.84,102.17
T9,0.308,111.82,0.95,1.11,10.88,25.32,0.98,104.84,105.2,112.53,1.0,1.06,9.93,27.41,1.07,103.55,102.09
T9,0.327,106.73,1.06,1.01,10.39,24.77,1.1,99.07,109.26,113.82,0.94,0.97,9.9,26.02,1.1,107.34,112.38
T1,0.337,112.25,1.09,1.08,11.06,26.03,1.06,96.91,110.91,113.03,1.16,1.07,10.95,25.95,0.98,107.99,114.7
T2,0.338,108.02,1.13,1.14,9.3,24.6,1.02,118.34,102.86,100.14,1.07,1.04,9.83,24.7,1.09,110.03,110.43
T9,0.339,106.12,1.02,1.01,10.82,24.7,0.95,99.24,102.52,99.64,1.03,1.05,9.48,24.78,0.98,103.54,110.49
T3,0.373,107.5,1.05,1.17,10.75,27.38,1.1,101.87,113.37,109.28,1.03,1.02,10.42,24.5,1.03,110.77,111.62
T6,0.383,103.56,1.0,1.0,11.75,28.05,0.98,109.85,105.11,100.51,1.07,0.98,10.65,24.35,1.0,108.03,108.76
T10,0.397,105.04,1.13,1.02,11.52,24.8,1.02,98.92,96.08,113.61,1.17,1.09,10.25,24.98,1.07,94.0,105.91
T7,0.433,114.74,1.13,0.99,10.49,24.62,1.1,108.19,96.17,101.76,1.04,0.98,10.96,25.16,1.09,107.24,104.62
T1,0.445,107.19,1.1,1.0,9.97,27.05,1.04,94.07,113.53,112.18,1.04,1.14,10.74,27.71,0.96,93.38,111.05
T4,0.451,107.38,1.05,1.02,11.86,28.84,1.03,100.03,109.49,101.89,1.08,1.05,11.46,25.01,1.15,98.96,101.7
T4,0.451,105.42,1.08,1.07,11.8,25.74,1.14,109.6,103.37,101.72,1.12,1.1,11.38,25.02,1.01,103.54,108.96
T6,0.457,107.93,1.06,1.06,11.6,26.21,1.03,108.89,101.6,101.16,1.05,1.12,9.92,28.15,1.07,111.46,94.26
T1,0.477,107.23,1.17,1.12,9.82,27.91,0.93,106.04,108.58,109.36,1.02,1.16,10.68,28.02,1.0,98.61,117.69
T9,0.521,99.81,1.06,0.96,10.71,24.34,1.0,105.41,114.25,100.29,1.03,0.98,9.21,24.72,1.0,110.86,109.05
T5,0.528,105.75,1.09,0.98,10.04,27.74,1.03,116.52,106.28,114.85,1.09,1.15,10.65,24.47,0.97,112.34,107.6
T5,0.539,101.44,1.03,1.05,9.34,27.91,1.04,105.38,107.3,106.79,1.07,1.14,10.72,23.74,1.04,106.48,99.66
T6,0.562,105.4,1.03,1.03,10.6,27.46,1.0,101.5,99.59,98.42,1.0,1.03,11.27,27.78,1.04,104.47,105.11
T9,0.566,110.38,0.97,1.09,9.43,24.74,0.96,97.41,103.49,110.03,0.95,1.12,10.25,26.01,1.02,94.53,100.46
T5,0.575,110.51,1.08,1.14,10.34,23.64,1.1,101.79,112.14,106.56,1.05,1.11,9.87,25.83,0.97,107.06,106.27
T9,0.586,115.04,1.02,1.1,10.32,26.66,1.06,94.65,97.91,114.24,1.01,0.99,10.7,28.1,0.95,106.91,108.09
T2,0.603,115.26,1.11,1.04,10.25,26.87,1.08,117.96,113.48,110.57,1.14,1.12,10.28,25.79,1.12,116.88,113.87
T6,0.603,102.34,0.99,1.0,10.84,26.42,1.04,106.0,100.46,109.3,1.03,1.07,10.06,28.31,1.06,98.67,96.22
T4,0.611,105.55,1.16,1.1,10.57,28.78,1.17,110.63,96.82,107.16,1.17,1.09,10.18,26.5,1.13,98.8,95.09
T9,0.643,102.92,1.12,1.03,10.3,26.18,1.01,94.2,108.32,108.65,1.04,0.96,9.68,26.17,1.03,104.84,98.9
T7,0.67,103.03,1.08,1.0,10.75,25.36,1.04,109.08,102.57,116.18,1.14,1.07,10.84,25.34,1.14,112.62,107.94
T3,0.671,114.78,1.04,1.0,9.56,25.09,1.06,104.62,106.54,116.91,1.18,1.07,10.52,28.1,1.09,97.36,101.87
T10,0.692,110.99,1.14,0.93,11.48,25.37,1.08,96.24,93.83,99.15,1.0,0.95,10.02,24.62,1.12,105.17,104.66
T3,0.697,114.29,1.05,1.0,10.72,25.68,1.02,109.57,111.89,109.29,1.1,1.17,10.63,26.92,1.12,104.56,110.8
T2,0.73,110.37,1.08,1.06,9.59,25.64,1.12,107.02,107.5,97.89,1.04,1.15,9.68,25.37,1.07,114.92,115.37
T10,0.739,105.53,1.15,0.94,11.0,25.22,1.04,100.66,97.49,98.52,1.01,1.01,11.47,26.51,0.99,105.31,101.53
T9,0.741,111.93,1.09,1.04,10.31,27.46,1.06,99.71,106.55,102.1,1.02,0.98,10.45,26.7,1.09,106.71,105.74
T1,0.741,108.53,1.03,1.03,9.69,26.65,1.1,103.7,105.22,101.39,1.01,1.04,10.2,26.86,1.06,104.42,112.12
T5,0.747,114.58,1.13,1.0,10.2,23.82,1.05,116.53,97.29,101.16,1.04,1.14,9.87,24.24,0.99,111.48,101.04
