task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T1,0.367,10.73,97.46,1.11,106.34,109.44,10.32,99.59,1.04,11.83,104.46,1.12,96.28,116.72,11.4,99.75,0.99
T3,0.396,11.28,96.44,1.12,99.77,116.05,10.1,111.76,1.02,11.48,111.64,1.02,111.96,110.42,9.59,100.43,1.09
T4,0.407,11.13,101.23,1.08,98.43,111.42,10.76,113.04,1.17,11.61,105.57,0.98,112.53,108.48,11.67,113.44,1.07
T3,0.594,10.58,96.14,1.05,97.66,106.4,10.58,106.74,0.94,11.16,98.06,1.02,101.98,116.1,10.51,98.02,0.97
T4,0.761,10.26,111.85,1.1,110.17,110.62,11.26,108.76,1.01,10.12,110.99,1.04,108.97,100.97,10.67,110.52,1.18
T1,0.868,10.09,97.96,1.15,94.98,98.44,11.04,99.58,1.1,11.48,102.67,1.16,100.95,98.62,10.54,99.75,1.07
T4,1.072,10.81,97.85,1.09,113.42,98.85,11.26,114.98,1.12,11.31,105.04,1.02,110.45,103.36,11.4,112.66,1.17
T3,1.236,9.87,104.12,1.01,98.64,107.74,9.72,105.13,1.12,11.0,98.73,1.17,106.31,110.43,10.66,97.65,0.95
T1,1.285,10.76,101.42,1.06,99.19,107.78,10.24,97.65,1.02,10.53,98.48,1.07,111.62,99.3,10.11,97.0,1.0
T3,1.311,10.38,110.68,1.07,98.14,107.34,9.45,112.49,1.04,10.42,103.28,1.04,106.47,112.46,10.38,101.84,1.06
T4,1.327,11.55,107.52,1.0,101.26,111.66,11.28,101.98,1.06,11.16,102.92,1.06,101.18,109.74,10.06,97.3,1.1
T3,1.746,9.81,107.26,1.17,105.22,105.26,10.59,99.64,1.0,10.37,111.87,1.0,111.22,98.22,9.71,99.66,1.02
T1,1.789,10.16,100.3,1.14,95.36,98.84,10.98,104.77,0.96,10.68,101.35,1.07,109.57,113.64,9.77,95.61,0.98
T1,1.797,10.27,106.47,1.01,106.5,98.4,9.87,96.03,0.94,11.14,104.98,1.06,101.88,116.87,10.69,99.01,0.97
T2,2.078,11.01,99.64,1.0,98.86,107.91,9.51,109.66,0.93,10.59,108.14,1.12,101.81,106.37,9.99,103.88,0.99
T4,2.454,10.48,112.57,1.11,106.94,99.82,11.08,110.52,1.17,10.81,108.42,1.12,101.79,104.41,11.72,105.1,1.18
T3,2.519,9.86,112.21,1.13,108.96,113.5,10.44,109.8,0.96,10.67,100.14,1.05,105.36,115.06,9.32,96.99,0.95
T4,2.579,11.49,100.16,1.1,111.2,101.7,10.65,102.63,1.18,11.34,108.27,0.98,99.56,97.55,11.14,99.02,1.13
T2,2.861,9.68,102.28,1.02,95.27,110.4,11.11,93.61,1.04,10.92,98.43,1.04,106.08,103.32,9.5,94.79,1.1
T3,3.139,10.85,110.28,1.18,111.32,107.36,9.6,104.3,1.06,11.17,104.39,1.12,109.02,110.13,9.6,108.96,1.0
