task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.018,114.94,97.88,96.06,1.14,10.86,115.72,112.04,104.2,114.7,105.9,101.96,1.04,10.68,105.02,111.71,98.93
4,0.218,114.63,104.79,102.29,1.01,11.19,108.42,111.47,102.4,115.46,111.42,98.11,1.15,10.81,114.04,104.91,104.65
1,0.294,104.19,106.65,106.34,0.98,10.18,99.55,116.32,110.56,106.43,104.86,101.62,0.93,10.49,100.67,114.56,103.16
2,0.44,107.23,101.33,106.8,1.01,9.49,98.87,95.18,101.48,113.57,104.53,101.17,1.05,9.81,107.01,105.12,106.07
2,1.385,112.86,100.55,105.71,1.02,10.19,111.19,96.64,110.17,101.33,95.34,109.94,1.08,10.38,97.7,106.72,108.61
4,1.639,107.59,103.3,109.5,1.13,11.14,100.22,108.06,113.08,104.34,102.62,107.64,1.08,10.25,110.17,106.02,99.03
3,2.015,103.98,98.22,107.46,1.04,10.76,95.36,106.66,105.49,109.77,95.19,107.81,0.97,10.32,98.86,107.63,113.29
2,2.057,118.4,98.14,110.27,0.93,10.53,109.06,97.58,104.02,115.74,97.56,115.78,0.94,9.26,102.16,105.72,107.88
2,2.519,114.81,94.55,101.54,1.06,9.8,110.91,94.52,104.36,102.35,99.35,103.24,0.99,9.3,105.96,93.09,107.17
2,3.063,117.73,106.45,105.34,1.0,9.86,100.86,94.57,94.23,112.9,100.89,112.19,1.0,10.46,98.3,104.83,101.95
2,3.286,118.42,107.1,97.78,1.03,10.57,113.85,103.67,104.39,109.37,105.65,103.9,1.02,10.76,105.55,105.19,102.3
4,3.359,111.82,99.3,108.74,1.15,10.96,113.54,118.28,102.44,112.74,101.63,110.55,1.14,11.16,102.06,118.06,100.63
3,3.39,102.05,99.53,96.18,1.06,10.25,104.51,103.09,102.96,96.52,109.25,108.35,1.07,10.08,103.29,108.94,103.03
2,3.656,113.81,95.37,112.64,1.07,9.2,97.8,102.43,101.35,100.28,111.31,101.74,0.99,9.82,105.57,103.88,100.28
2,3.67,103.52,94.2,108.7,1.09,9.87,110.26,99.06,93.55,113.98,98.71,99.33,0.96,10.5,107.72,103.13,93.29
1,4.248,97.09,104.32,95.01,0.95,9.99,114.76,101.04,104.0,99.66,104.58,99.34,1.01,11.24,99.89,108.15,104.87
3,4.556,104.53,93.42,111.12,1.09,11.04,110.49,103.79,114.87,98.64,101.11,101.05,1.05,9.57,102.63,103.41,98.34
3,4.596,96.49,94.49,97.89,1.12,10.36,102.38,103.87,104.12,96.78,109.16,100.98,1.05,10.68,100.6,107.7,105.03
2,5.051,104.13,110.73,106.53,1.09,9.44,109.92,104.81,104.07,113.1,94.97,113.19,0.97,9.77,110.1,101.75,93.87
2,5.362,100.45,96.46,111.66,0.93,9.58,103.63,98.48,101.97,109.7,105.55,107.01,1.09,9.9,110.63,99.07,93.15
2,5.599,114.41,107.96,114.05,1.02,10.02,112.1,95.16,94.32,117.49,96.23,112.03,0.98,10.61,102.5,99.33,103.66
1,5.971,97.8,95.99,108.81,1.09,10.78,109.63,107.34,101.45,107.01,110.86,94.93,1.06,9.9,116.6,110.62,96.02
