task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.088,103.89,101.43,105.13,1.08,10.44,99.5,105.98,112.91,110.87,111.09,98.64,1.12,10.65,106.63,117.24,98.61
3,0.407,112.37,105.04,95.4,1.09,10.69,103.18,98.11,109.8,105.97,94.23,110.83,1.06,9.88,96.01,98.79,101.53
3,0.568,100.98,95.24,95.38,1.08,10.94,112.69,110.77,99.38,108.76,93.88,107.89,1.08,10.1,110.31,96.48,107.94
2,0.717,104.45,110.62,112.18,0.94,10.27,100.73,102.85,96.09,109.74,97.11,102.05,1.04,10.53,105.12,96.76,95.55
1,0.911,110.11,113.96,100.02,0.97,11.68,110.14,113.81,108.24,100.91,104.65,108.24,1.09,10.85,108.9,102.55,108.06
4,1.161,108.46,96.32,106.55,1.02,10.72,103.94,116.56,101.03,109.35,100.28,109.93,1.14,10.18,102.06,109.83,109.82
3,1.632,97.97,108.29,94.35,1.1,9.68,109.9,100.11,99.65,102.1,92.47,106.56,1.12,9.64,102.57,103.17,110.72
1,1.647,97.19,98.94,94.6,0.98,11.5,102.01,106.21,95.32,104.41,112.77,111.77,1.04,10.68,103.11,106.19,111.32
4,1.694,115.79,102.98,96.64,1.08,9.85,115.57,119.02,111.64,104.85,105.6,106.92,1.08,10.95,100.63,106.72,104.15
1,1.93,99.53,105.01,110.22,1.06,9.87,105.94,114.87,108.06,103.77,108.84,99.18,1.04,10.84,108.96,106.32,94.82
2,2.277,108.65,108.05,114.72,0.96,9.72,113.85,93.19,98.01,116.71,99.27,110.53,1.05,10.87,112.09,104.17,98.46
1,2.342,97.94,97.72,109.03,0.95,11.17,114.89,103.94,107.83,97.04,112.74,104.52,1.07,11.63,103.73,105.06,105.75
4,2.925,103.04,93.93,94.57,1.12,9.78,103.44,106.13,108.42,100.1,108.19,111.11,1.1,10.73,106.82,114.33,113.48
4,2.946,101.87,101.58,108.14,1.02,9.97,109.06,102.06,104.04,113.54,107.67,107.91,1.0,9.58,101.46,118.67,102.41
2,3.099,102.55,100.07,109.76,0.93,10.18,110.31,103.48,100.62,105.64,107.13,100.51,1.0,9.35,102.33,100.46,107.68
