task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T1,0.122,1.06,10.69,1.11,101.48,109.36,98.83,103.43,10.21,0.99,10.2,1.01,113.95,95.63,110.46,110.46,9.77
T1,0.226,1.1,10.92,1.06,116.41,110.67,106.91,106.04,10.62,1.03,11.03,1.04,107.19,100.6,108.3,104.18,11.34
T3,0.284,0.99,11.15,1.11,113.17,111.09,96.01,102.82,11.02,1.04,11.38,1.01,112.28,104.54,93.29,114.46,10.53
T3,0.468,1.08,10.87,0.96,99.02,98.23,109.48,118.78,10.7,1.06,11.45,1.07,112.17,113.09,104.05,102.42,11.45
T3,1.088,1.07,11.13,0.99,113.81,100.43,100.49,118.45,10.49,0.97,11.21,1.09,112.58,107.03,108.37,109.96,10.88
T3,1.232,1.06,10.43,0.96,115.46,116.0,97.92,103.27,10.27,1.0,9.89,0.97,101.69,107.98,103.96,100.99,11.46
T1,1.327,1.1,11.55,0.98,111.97,96.43,100.01,114.64,9.93,0.95,11.6,1.09,104.79,105.38,111.87,116.65,9.9
T3,1.65,1.1,10.89,1.12,117.62,106.26,106.16,109.16,10.74,1.05,11.11,0.95,104.07,101.31,100.34,111.55,10.51
T3,2.193,1.05,9.91,1.02,105.46,113.01,99.52,110.93,11.45,0.95,10.33,1.04,111.19,105.82,95.25,103.11,10.56
T4,2.454,0.97,9.58,0.98,112.95,99.48,104.26,104.76,9.76,1.12,9.54,1.01,115.18,98.6,95.17,103.04,11.36
T2,2.612,0.95,9.66,1.1,106.61,115.25,110.93,109.16,9.9,1.04,11.19,1.06,99.41,107.13,101.16,103.76,10.68
T1,2.982,0.95,11.13,1.1,102.83,103.26,102.21,110.93,11.35,1.07,11.49,1.13,98.3,101.75,116.61,117.57,11.3
T1,3.048,1.07,11.24,1.13,113.26,101.84,111.73,101.93,10.59,0.95,10.41,1.03,106.77,96.48,114.22,110.13,11.52
T2,3.184,0.98,11.31,0.98,104.75,106.1,102.44,106.67,11.24,1.06,9.73,1.04,112.39,111.32,113.51,100.12,10.73
T1,3.213,1.04,11.1,1.01,108.54,95.9,105.65,115.1,10.48,1.1,11.38,0.98,109.06,104.49,98.56,108.44,11.07
T3,3.223,1.06,11.18,0.95,112.96,108.37,93.12,102.36,9.89,1.11,10.6,0.99,112.54,98.3,109.04,118.42,11.2
