task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.038,111.9,106.11,1.02,0.98,102.68,101.1,107.87,1.08,112.1,101.82,1.13,1.13,104.53,106.41,107.28,1.14
T2,0.198,99.85,99.38,1.1,1.14,99.48,107.03,103.01,1.18,107.31,101.3,1.03,1.0,99.25,109.9,112.46,1.01
T1,0.491,99.42,107.8,1.1,1.01,111.6,101.54,104.78,1.12,96.77,104.86,0.99,1.02,100.02,106.83,92.33,0.99
T2,0.525,113.37,106.58,1.1,1.12,107.3,114.6,101.82,1.0,114.0,108.71,1.06,1.08,98.46,111.67,103.31,1.12
T1,0.571,110.95,95.06,1.02,1.03,105.53,109.38,93.2,1.06,110.94,110.0,0.98,0.97,100.09,100.04,95.84,1.0
T3,0.752,106.47,112.7,1.06,1.0,100.76,109.94,109.92,1.03,112.11,110.11,1.0,1.06,111.29,104.82,97.45,0.95
T4,1.736,105.54,107.83,1.06,1.03,93.64,100.01,102.22,0.98,106.28,111.06,1.03,1.04,92.68,98.3,106.43,0.99
T4,1.937,105.82,105.41,0.94,0.96,99.47,97.62,110.0,1.11,94.45,102.39,1.08,0.99,93.6,94.54,101.93,1.04
T4,2.025,106.46,95.65,1.05,0.98,108.62,95.91,104.92,1.06,103.12,109.62,0.95,0.94,95.31,96.9,106.88,1.07
T4,2.138,105.93,108.44,1.06,1.03,100.2,100.15,104.16,1.14,98.48,106.34,0.94,1.1,93.29,109.51,109.44,1.02
T2,2.155,114.84,101.95,1.0,1.09,96.89,99.06,111.2,1.18,106.81,106.73,1.14,1.07,110.08,112.18,96.82,1.04
T3,2.155,102.63,104.47,1.16,1.01,108.98,96.92,105.8,0.98,101.11,98.15,1.04,1.15,95.89,107.75,114.94,1.11
T2,2.2,115.35,103.13,1.1,1.1,98.05,109.85,110.09,1.18,115.62,93.89,1.11,0.98,108.0,101.87,107.61,1.09
T1,2.356,97.48,99.9,0.99,1.08,109.4,103.88,92.22,1.08,97.93,97.82,1.16,0.94,99.76,98.79,105.66,0.99
T4,2.435,97.36,98.55,1.04,0.96,100.36,95.11,107.22,1.04,108.58,94.68,1.0,0.94,106.49,95.03,100.26,1.13
T1,2.6,109.05,98.88,1.03,0.96,107.04,109.89,101.56,0.96,98.07,102.48,0.99,1.04,102.41,97.32,99.58,1.04
T3,2.694,100.13,97.69,1.15,1.01,100.12,111.2,104.12,0.99,118.09,109.66,1.13,1.06,105.18,100.73,107.06,1.03
T1,2.758,95.26,110.18,1.12,1.04,100.68,104.16,97.27,1.06,110.06,100.46,0.99,0.94,102.31,107.61,101.53,1.13
T1,2.78,103.47,105.58,0.99,0.96,96.41,105.95,96.57,1.01,108.06,105.34,1.15,1.01,101.11,103.46,101.2,1.04
T3,2.841,116.64,107.7,1.14,1.03,108.05,102.0,107.68,1.06,108.95,98.42,1.07,1.02,100.72,99.0,102.81,1.01
T2,3.153,114.61,96.93,1.12,0.98,95.92,110.59,105.94,1.18,102.97,102.0,1.06,0.98,97.48,97.43,102.3,1.02
T1,3.476,99.05,96.74,1.12,1.0,108.33,101.93,100.99,0.96,106.84,110.88,1.09,1.01,105.24,96.66,108.68,1.0
T1,3.798,102.56,109.2,1.11,1.08,101.12,106.97,101.1,1.07,96.16,95.87,1.03,1.08,111.11,103.46,98.46,0.98
T1,3.986,105.38,106.73,1.07,1.02,99.99,100.88,103.0,1.03,96.16,104.72,1.06,1.01,112.98,110.12,108.0,1.04
T4,4.178,105.33,104.67,0.92,0.98,94.27,96.22,99.08,1.0,99.59,110.04,0.94,1.05,105.01,95.35,98.02,1.04
T2,4.376,101.58,98.2,1.01,1.04,100.64,98.19,111.34,1.02,104.97,92.45,1.05,1.13,103.93,108.31,111.2,1.11
T2,4.428,110.48,109.27,1.02,1.06,107.07,103.12,106.44,1.0,110.34,104.93,1.04,1.12,105.58,111.64,108.88,1.08
T1,4.721,102.0,111.21,1.16,0.97,113.2,107.0,106.13,0.99,102.51,96.91,1.16,0.97,111.64,97.3,96.81,0.96
T2,4.744,110.74,103.83,1.02,1.07,101.31,105.39,104.67,1.1,111.53,102.35,1.05,1.09,112.58,108.11,98.46,1.08
T1,4.806,98.09,105.66,1.06,1.05,105.89,105.35,99.86,1.12,104.54,110.65,1.11,1.02,96.71,107.25,94.84,1.08
T2,4.94,116.19,93.99,1.12,0.99,110.0,103.01,97.01,1.0,103.4,99.74,1.16,1.16,98.38,113.26,107.58,1.17
T2,4.98,110.4,100.48,1.04,0.98,98.85,98.78,100.14,1.09,101.72,103.85,1.01,1.02,98.24,97.1,105.87,1.06
T3,5.072,110.86,99.0,1.14,1.07,108.15,109.69,103.87,1.04,112.25,97.83,1.14,1.02,104.0,108.58,107.26,0.95
T3,5.107,106.71,102.24,1.12,1.05,102.86,99.48,106.32,1.09,117.29,97.99,1.04,1.12,102.79,97.29,112.61,1.01
T2,5.14,114.62,105.31,1.14,1.06,97.16,103.15,106.42,1.1,106.4,106.99,1.15,1.04,102.48,103.11,101.08,1.08
T1,5.248,100.18,107.47,0.98,0.96,101.63,96.32,98.04,1.11,106.54,103.51,1.07,1.07,112.94,112.39,105.51,1.01
T2,5.303,101.14,103.01,1.01,1.0,104.27,97.2,97.95,1.05,105.64,93.26,1.03,1.1,112.58,114.43,96.61,1.0
T3,5.448,102.73,110.2,1.01,1.15,97.95,103.88,110.6,1.07,109.05,98.59,1.04,1.11,102.56,103.23,99.51,1.01
T2,5.5,109.26,99.97,1.08,1.0,107.07,101.67,100.23,1.07,100.06,106.61,1.13,1.09,108.8,107.42,104.82,1.06
T4,5.576,95.62,101.49,0.92,0.99,100.03,105.53,103.94,0.98,108.0,105.84,1.03,1.04,107.91,104.94,99.7,1.14
T4,5.597,99.24,100.51,0.97,0.96,99.32,108.66,99.3,1.1,97.22,102.08,1.0,1.01,94.6,110.21,101.87,1.02
T2,5.782,104.17,97.37,1.13,1.03,100.31,107.84,102.68,1.1,108.25,106.52,1.04,1.07,96.08,103.02,98.17,1.18
T3,5.899,103.88,99.14,1.01,1.12,101.08,97.9,102.08,1.11,118.4,108.88,0.98,1.02,104.91,103.33,97.61,1.04
T1,5.973,94.06,96.46,1.06,0.94,105.96,97.33,99.41,1.12,97.38,101.15,1.09,1.08,113.3,107.56,95.83,1.02
T2,6.058,111.9,92.2,1.03,1.08,95.54,100.8,98.65,1.14,100.07,108.28,1.12,1.14,108.24,98.1,114.2,1.01
T4,6.321,104.18,98.59,1.04,1.01,108.78,99.06,101.97,1.05,102.46,103.88,1.03,0.95,95.72,103.34,106.92,1.07
