task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.01,2.009,1.572,3.672,0.691,2.546,1.752,4.196,0.779
2,0.02,2.39,2.142,4.444,0.782,2.172,2.025,4.821,0.795
4,0.039,2.219,1.597,3.757,0.979,2.276,1.708,4.323,0.828
4,0.045,2.056,1.369,4.161,0.904,1.75,1.772,4.932,0.807
3,0.053,2.239,1.387,5.043,0.959,2.378,1.644,4.335,0.845
1,0.055,2.063,1.569,3.737,0.839,2.535,1.671,4.971,0.703
3,0.06,2.019,1.582,5.362,0.792,2.341,1.718,5.08,0.927
4,0.09,2.254,1.766,4.575,1.009,2.007,1.374,4.268,0.993
3,0.092,1.871,1.317,4.225,0.991,2.336,1.617,4.872,0.816
4,0.12,1.909,1.394,4.046,1.019,2.261,1.726,4.768,0.765
1,0.143,1.92,1.744,4.001,0.631,2.078,1.785,4.327,0.645
4,0.173,2.019,1.664,4.138,1.068,2.199,1.741,4.409,0.929
4,0.177,2.359,1.648,4.865,0.926,2.206,1.713,4.066,0.79
2,0.187,2.256,1.664,4.501,0.821,2.003,1.967,3.897,0.793
2,0.25,2.12,1.856,4.613,0.819,2.411,1.806,3.918,0.919
1,0.253,2.282,1.761,4.395,0.618,1.976,1.829,3.886,0.709
3,0.257,2.038,1.499,4.752,0.72,1.829,1.319,5.338,0.763
4,0.281,2.297,1.526,4.517,0.897,2.099,1.887,4.116,0.963
4,0.293,2.198,1.875,4.175,0.911,2.213,1.657,3.901,0.986
1,0.31,2.078,1.704,4.353,0.616,1.915,1.956,4.357,0.656
3,0.314,2.245,1.47,4.68,0.86,1.728,1.694,4.3,0.716
4,0.317,1.84,1.535,4.467,0.755,1.878,1.56,4.049,0.881
2,0.336,2.085,1.836,3.919,0.831,1.935,1.904,4.359,1.014
3,0.336,1.771,1.374,5.835,0.819,2.143,1.29,5.341,0.883
4,0.339,2.219,1.644,4.066,0.998,1.742,1.449,4.706,1.051
4,0.357,1.844,1.576,4.067,0.776,2.415,1.861,4.639,0.901
2,0.357,1.898,1.709,4.768,0.97,2.279,1.884,3.946,0.739
2,0.369,2.164,1.917,4.621,0.996,2.023,2.06,4.383,0.949
1,0.37,2.065,1.92,3.652,0.65,2.267,1.921,4.046,0.847
1,0.393,2.369,1.93,3.872,0.659,2.19,1.607,4.25,0.612
4,0.399,2.189,1.726,4.68,0.964,2.398,1.608,4.109,0.962
2,0.415,1.908,1.932,3.911,0.97,1.88,1.614,4.229,0.738
3,0.424,2.149,1.358,5.523,0.914,1.741,1.554,5.85,0.911
2,0.429,2.434,2.04,3.973,0.899,2.257,2.03,4.581,0.721
2,0.431,1.952,2.122,3.847,1.004,1.91,2.049,4.768,0.87
2,0.443,2.272,2.058,4.465,0.83,2.1,1.8,4.133,0.91
