task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.006,1.918,1.728,5.078,0.852,2.026,1.856,3.948,0.928
3,0.015,2.031,1.564,4.565,0.909,2.081,1.52,5.303,0.806
1,0.037,2.358,1.643,5.088,0.664,2.193,1.8,4.134,0.697
3,0.046,1.755,1.529,5.64,0.752,1.908,1.594,5.804,0.746
3,0.047,1.923,1.548,5.788,0.86,1.801,1.78,4.882,1.008
4,0.05,2.093,1.855,4.24,0.793,1.937,1.496,5.136,0.856
3,0.057,1.868,1.548,4.595,0.994,1.967,1.666,4.387,0.927
2,0.068,2.15,1.561,4.286,0.835,2.39,1.69,3.756,0.992
3,0.081,2.08,1.514,5.343,0.915,2.209,1.434,5.488,0.849
3,0.085,2.381,1.532,4.745,0.729,1.795,1.53,4.84,0.91
2,0.09,2.04,1.578,4.712,0.808,1.928,1.856,4.695,0.732
1,0.115,2.38,1.9,3.901,0.75,2.267,1.735,3.961,0.701
2,0.122,2.215,1.862,4.82,1.007,2.398,1.619,5.074,0.996
1,0.159,1.872,1.413,4.465,0.683,2.458,1.648,4.659,0.861
2,0.16,2.318,1.671,4.247,0.833,2.394,1.772,5.013,0.866
4,0.179,2.367,1.6,4.62,0.963,1.876,1.692,4.193,0.792
1,0.197,2.003,1.851,5.113,0.775,2.157,1.743,4.631,0.676
4,0.214,2.258,1.358,4.734,0.775,2.153,1.525,4.925,1.009
1,0.222,2.379,1.48,4.674,0.804,2.456,1.963,4.878,0.64
1,0.229,2.478,1.77,4.495,0.782,1.852,1.961,4.741,0.615
3,0.229,2.381,1.306,4.921,0.764,2.161,1.666,5.951,0.852
2,0.239,2.251,1.787,4.398,0.91,2.14,1.77,4.723,0.845
1,0.24,2.245,1.823,4.287,0.693,2.244,1.86,4.763,0.825
1,0.244,2.018,1.968,4.342,0.798,1.99,1.61,4.88,0.821
3,0.249,1.836,1.687,4.522,0.72,1.842,1.725,4.772,0.851
4,0.264,1.852,1.648,4.271,0.86,2.052,1.753,4.648,1.022
2,0.271,2.007,2.071,4.602,0.771,2.334,2.007,3.77,0.791
3,0.274,2.146,1.567,5.397,0.719,1.984,1.689,5.881,0.961
1,0.274,1.882,1.492,3.989,0.617,2.143,1.849,4.746,0.849
4,0.28,2.172,1.526,5.068,0.828,2.357,1.555,4.971,0.837
1,0.312,2.031,1.854,3.626,0.736,2.482,1.958,4.118,0.863
4,0.327,1.818,1.403,4.063,0.93,2.075,1.406,4.188,0.897
3,0.339,2.161,1.611,5.96,0.729,2.303,1.416,4.575,0.753
4,0.342,2.175,1.752,4.833,1.036,2.336,1.722,4.446,0.849
1,0.344,2.043,1.702,4.354,0.801,2.248,1.494,4.733,0.852
4,0.351,2.195,1.558,3.977,0.928,1.964,1.726,4.961,0.791
3,0.392,2.23,1.301,5.853,0.798,1.798,1.383,4.772,0.742
1,0.4,2.424,1.846,4.249,0.851,1.95,1.601,4.533,0.76
4,0.412,2.223,1.625,4.897,0.875,1.939,1.595,3.845,0.998
1,0.412,1.946,1.976,4.614,0.769,2.469,1.793,4.923,0.661
1,0.415,1.912,1.842,4.724,0.768,2.397,1.618,4.225,0.861
2,0.415,2.488,1.97,4.409,0.78,1.928,1.633,4.128,0.83
3,0.428,2.281,1.285,4.614,0.904,2.278,1.66,4.998,0.826
3,0.437,1.778,1.714,5.904,0.981,1.784,1.499,5.909,0.79
2,0.455,2.145,2.054,4.123,0.719,2.526,1.722,4.649,0.998
4,0.463,2.251,1.377,4.285,0.975,2.099,1.604,4.418,0.909
4,0.468,1.858,1.45,4.614,0.988,1.948,1.775,3.955,0.913
3,0.476,2.129,1.318,5.865,0.953,2.003,1.575,4.721,0.978
2,0.495,2.428,2.037,3.972,0.883,2.59,1.917,4.097,0.862
3,0.496,2.365,1.358,5.374,0.721,1.837,1.416,4.655,0.748
2,0.501,2.361,1.916,3.903,0.732,1.87,1.671,4.947,0.719
3,0.502,2.292,1.757,5.804,0.998,2.25,1.472,5.138,0.779
4,0.525,2.361,1.453,3.932,0.811,2.098,1.726,4.693,0.916
2,0.53,2.222,2.051,4.243,0.894,2.151,1.826,4.765,0.777
1,0.534,2.07,1.518,4.772,0.623,2.192,1.672,4.902,0.697
1,0.552,2.155,1.836,4.829,0.685,2.192,1.715,3.626,0.829
3,0.552,1.81,1.715,5.757,0.74,2.203,1.593,4.462,0.802
4,0.579,2.381,1.578,4.786,0.889,2.107,1.728,4.253,0.8
2,0.587,1.969,1.641,4.764,0.914,2.404,1.823,4.638,0.795
4,0.59,1.79,1.42,3.663,0.988,2.124,1.568,3.965,0.955
2,0.591,2.577,1.517,5.134,0.798,2.401,1.736,3.875,0.747
2,0.594,2.236,1.779,4.729,1.016,1.902,1.636,4.364,0.91
2,0.604,2.552,1.912,4.885,0.911,2.311,1.602,4.965,0.966
4,0.606,2.3,1.345,4.005,0.902,1.82,1.578,4.528,0.793
2,0.608,2.191,1.582,4.346,0.8,2.525,2.071,3.692,1.0
1,0.613,2.049,1.793,4.803,0.622,1.919,1.405,4.196,0.854
3,0.63,1.92,1.385,4.996,0.925,1.999,1.382,4.38,0.935
1,0.654,2.451,1.463,4.749,0.797,2.525,1.494,4.912,0.633
2,0.656,2.202,1.613,5.06,0.776,2.272,1.723,3.766,0.803
2,0.656,2.263,2.002,4.182,0.78,2.082,1.785,4.767,0.96
4,0.659,2.2,1.681,4.766,0.964,2.383,1.356,4.184,0.768
1,0.665,1.954,1.885,3.864,0.667,2.42,1.489,4.617,0.658
2,0.674,2.362,1.617,3.74,0.876,2.255,1.818,4.821,0.742
3,0.689,1.762,1.641,4.416,0.747,2.392,1.554,5.004,0.807
2,0.726,2.334,1.878,4.001,0.901,1.898,2.027,4.826,0.905
4,0.742,2.228,1.794,4.739,0.794,2.428,1.636,3.764,0.778
3,0.744,2.142,1.335,5.083,0.828,2.011,1.715,5.56,0.801
3,0.748,2.07,1.434,4.758,0.897,2.254,1.73,5.457,0.845
1,0.751,1.92,1.58,3.688,0.801,2.452,1.619,3.881,0.781
2,0.771,2.401,1.846,4.727,0.839,1.976,1.949,3.922,0.97
