task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.002,2.577,1.528,4.894,0.928,2.29,1.864,4.085,0.839
2,0.016,2.512,2.087,3.69,0.982,2.04,1.612,3.68,0.773
1,0.029,1.879,1.566,4.784,0.655,2.429,1.415,4.988,0.625
4,0.029,1.797,1.765,4.529,0.889,2.322,1.853,5.108,0.903
4,0.03,2.245,1.508,4.932,0.807,2.275,1.832,3.66,0.898
3,0.038,1.968,1.462,5.515,0.87,2.198,1.314,4.972,1.008
1,0.049,2.466,1.885,3.605,0.835,2.553,1.86,4.341,0.611
1,0.097,2.277,1.479,3.69,0.755,2.528,1.907,4.825,0.854
2,0.098,2.182,2.127,4.788,0.985,2.447,1.793,4.331,0.817
2,0.101,2.277,1.888,4.357,0.794,2.257,1.873,3.703,0.997
3,0.104,2.336,1.384,5.712,0.857,2.215,1.428,5.785,0.807
3,0.108,2.398,1.283,5.29,0.75,2.309,1.401,5.088,0.758
2,0.112,2.628,1.533,3.964,0.727,2.485,1.749,4.815,0.833
2,0.118,2.537,1.838,4.978,0.955,2.456,1.599,5.029,0.721
1,0.119,2.615,1.653,4.891,0.817,1.967,1.65,4.536,0.727
1,0.13,2.315,1.79,4.873,0.692,2.592,1.71,4.296,0.788
2,0.145,2.61,1.716,4.384,0.834,2.007,2.121,3.904,0.759
4,0.158,2.223,1.825,4.258,1.039,2.215,1.821,3.775,0.821
3,0.158,2.253,1.617,4.671,0.785,2.064,1.642,5.969,0.776
4,0.174,1.937,1.772,3.647,0.922,2.124,1.765,3.783,1.02
2,0.243,2.416,2.059,4.269,0.969,2.544,1.72,4.227,0.99
4,0.254,1.774,1.688,4.862,0.775,1.909,1.347,4.188,0.845
4,0.254,2.116,1.846,4.912,0.921,2.071,1.642,3.742,0.963
1,0.254,2.424,1.512,5.095,0.689,2.624,1.905,3.803,0.823
3,0.258,2.115,1.472,4.234,0.809,2.317,1.41,4.28,0.912
4,0.26,2.102,1.79,4.418,0.945,2.335,1.885,4.118,0.851
4,0.265,2.171,1.884,3.656,0.957,1.852,1.813,4.856,0.96
4,0.27,1.818,1.629,4.446,1.01,2.058,1.71,3.794,0.871
4,0.276,2.374,1.662,4.14,0.924,1.845,1.519,4.821,0.777
3,0.278,2.425,1.337,5.551,0.889,2.161,1.55,4.842,1.002
2,0.312,2.381,1.971,3.813,0.913,2.043,1.676,5.004,0.916
4,0.312,1.915,1.808,4.384,0.938,2.204,1.692,4.205,0.988
1,0.314,1.991,1.494,4.774,0.694,1.974,1.591,4.977,0.697
3,0.323,2.326,1.734,4.782,0.991,2.208,1.665,5.119,0.785
4,0.34,2.207,1.823,4.552,0.781,1.742,1.878,4.795,0.762
4,0.357,1.947,1.819,4.139,0.817,2.406,1.759,4.043,0.855
3,0.375,2.175,1.594,5.112,0.887,1.979,1.437,4.595,0.916
3,0.382,1.941,1.368,4.568,0.888,2.154,1.366,5.18,0.799
3,0.388,2.12,1.645,5.873,0.826,2.147,1.759,4.339,0.753
4,0.41,2.105,1.529,4.207,0.815,2.426,1.852,4.193,1.042
2,0.412,2.494,1.982,3.77,1.01,2.213,1.725,4.444,0.899
1,0.421,1.999,1.547,4.705,0.746,2.363,1.584,4.088,0.782
4,0.423,2.009,1.605,4.604,0.929,2.233,1.595,4.032,0.761
3,0.441,2.073,1.56,5.496,0.883,1.927,1.282,5.785,0.997
4,0.452,2.026,1.47,3.867,0.945,2.102,1.774,3.769,0.759
1,0.456,1.991,1.842,3.724,0.674,2.525,1.876,3.941,0.639
1,0.456,2.531,1.978,3.748,0.658,2.552,1.869,3.858,0.687
2,0.483,2.262,1.705,3.737,0.739,2.185,1.679,4.677,0.738
2,0.505,2.342,1.908,4.462,1.018,2.568,1.63,4.456,0.999
1,0.544,1.852,1.773,4.347,0.845,2.074,1.613,3.785,0.684
3,0.557,1.804,1.279,5.564,0.975,1.717,1.397,5.943,0.986
3,0.574,2.336,1.58,5.638,0.976,1.763,1.721,5.599,0.883
2,0.581,1.923,1.989,3.94,0.913,2.005,1.972,4.881,0.743
3,0.587,1.851,1.663,5.312,0.78,1.89,1.689,5.279,0.975
4,0.596,1.914,1.534,4.542,0.963,1.797,1.624,3.826,0.791
1,0.612,2.428,1.546,4.205,0.713,2.1,1.444,4.504,0.616
1,0.633,2.405,1.981,4.108,0.667,2.566,1.825,4.412,0.663
2,0.644,2.048,1.563,3.908,0.815,2.368,1.962,4.465,0.819
1,0.65,2.374,1.719,4.045,0.86,2.251,1.849,3.685,0.803
1,0.651,2.307,1.989,3.944,0.857,1.993,1.735,4.986,0.759
3,0.652,2.255,1.739,4.367,0.748,1.794,1.617,4.839,0.941
4,0.654,2.135,1.721,4.77,0.874,2.378,1.489,4.77,0.887
1,0.71,1.949,1.963,4.407,0.751,2.464,1.598,4.614,0.703
1,0.714,2.332,1.851,3.803,0.695,2.482,1.898,4.857,0.753
4,0.721,2.37,1.774,4.327,0.925,1.852,1.358,4.521,0.843
3,0.729,2.266,1.395,5.649,0.726,2.208,1.571,4.283,1.003
4,0.75,1.87,1.631,4.383,0.89,1.78,1.615,3.845,1.006
1,0.752,2.03,1.605,4.922,0.81,2.211,1.574,4.841,0.818
4,0.761,1.734,1.664,4.188,0.908,2.426,1.706,4.005,1.063
3,0.764,2.021,1.27,4.428,0.716,1.841,1.52,4.744,0.898
4,0.766,2.302,1.648,4.595,0.957,2.068,1.848,4.483,0.926
2,0.778,2.092,1.864,3.707,0.748,2.258,1.565,3.864,1.007
1,0.798,2.618,1.654,4.76,0.611,2.429,1.878,4.895,0.628
3,0.799,1.977,1.735,5.312,0.816,1.876,1.288,5.92,0.89
2,0.827,2.281,1.579,3.657,0.84,1.88,1.528,3.966,0.882
3,0.828,1.736,1.749,5.853,0.723,1.887,1.739,5.209,0.984
2,0.828,2.015,1.533,4.504,0.766,1.885,1.956,4.772,0.954
2,0.829,2.333,1.8,5.098,0.918,2.549,1.599,5.077,0.872
3,0.83,2.111,1.677,5.264,0.72,1.955,1.548,4.256,0.904
1,0.881,2.257,1.92,4.203,0.655,1.983,1.776,4.364,0.806
3,0.884,2.199,1.334,5.03,0.869,2.346,1.371,4.554,0.746
2,0.898,2.512,1.769,3.984,0.958,1.946,1.556,4.702,0.828
4,0.9,2.439,1.788,5.019,1.006,2.013,1.7,4.555,1.042
2,0.909,2.479,2.115,4.253,0.866,1.888,1.861,4.7,0.937
4,0.936,1.785,1.542,3.934,0.896,2.294,1.703,4.531,1.015
4,0.947,2.298,1.856,4.959,0.853,1.989,1.664,4.044,0.799
2,0.955,2.181,2.035,4.98,0.805,2.577,1.612,3.939,0.722
1,0.967,2.48,1.513,4.674,0.738,1.917,1.958,5.1,0.776
1,0.978,2.581,1.723,4.374,0.777,2.346,1.403,3.672,0.789
1,0.983,1.863,1.479,4.373,0.763,2.14,1.422,4.992,0.757
2,0.983,1.943,1.716,4.9,0.969,2.24,1.974,5.063,0.722
2,0.996,2.606,1.811,4.196,0.886,2.446,1.908,4.851,0.998
2,1.002,2.617,2.057,4.782,0.753,2.046,2.034,3.936,0.848
2,1.006,2.232,1.907,3.708,0.774,2.06,1.711,4.98,0.982
2,1.007,2.011,1.815,4.673,0.952,2.503,2.13,3.848,0.833
4,1.008,2.418,1.825,4.5,0.792,2.454,1.88,4.897,0.786
2,1.028,2.108,1.587,4.269,0.819,2.191,1.677,5.124,0.792
4,1.039,1.975,1.877,5.049,0.947,1.817,1.435,3.932,0.824
1,1.042,2.096,1.902,4.72,0.862,2.379,1.518,4.446,0.643
4,1.044,2.071,1.52,5.036,0.954,2.289,1.861,5.124,1.042
3,1.049,2.228,1.48,4.692,0.914,1.915,1.622,4.458,0.777
4,1.056,2.136,1.86,3.693,0.802,2.027,1.829,3.925,0.936
3,1.065,1.882,1.66,5.654,0.917,2.047,1.765,4.495,0.86
3,1.068,1.968,1.323,4.523,0.883,2.035,1.773,4.863,0.75
1,1.076,2.54,1.876,4.775,0.699,2.345,1.603,4.29,0.843
1,1.13,2.209,1.521,4.542,0.751,1.881,1.604,4.917,0.633
4,1.14,2.119,1.737,4.7,0.88,2.102,1.392,4.651,1.02
1,1.147,2.528,1.786,4.43,0.746,2.185,1.582,5.113,0.808
3,1.155,1.955,1.721,4.346,0.823,1.824,1.432,4.464,0.856
4,1.155,1.731,1.854,4.066,1.038,1.783,1.649,4.283,1.031
3,1.159,2.057,1.74,4.72,0.9,2.261,1.28,4.527,0.938
3,1.16,2.14,1.318,4.82,0.788,1.84,1.523,4.735,0.74
3,1.163,1.902,1.326,5.663,0.79,1.735,1.474,5.28,0.796
2,1.182,2.39,1.856,4.406,0.796,2.382,1.543,4.097,0.933
1,1.183,2.215,1.48,5.067,0.829,2.461,1.869,3.61,0.678
3,1.184,1.926,1.642,5.417,0.911,1.931,1.406,4.676,0.785
2,1.201,2.013,1.96,3.667,0.733,2.414,2.098,3.997,0.88
3,1.203,2.095,1.46,5.173,0.798,2.07,1.448,4.81,0.834
4,1.212,1.808,1.491,3.741,1.019,1.844,1.847,4.947,0.928
1,1.216,2.103,1.892,4.079,0.611,2.111,1.827,4.653,0.72
3,1.218,2.252,1.69,5.526,0.725,1.927,1.666,4.268,0.754
4,1.23,2.044,1.64,3.71,1.006,1.79,1.368,4.066,0.834
4,1.231,1.96,1.889,4.805,0.861,2.405,1.574,4.185,1.038
2,1.25,1.993,1.775,4.451,0.732,2.644,1.688,3.776,0.905
4,1.255,2.024,1.505,4.123,0.903,1.996,1.836,3.75,1.038
1,1.27,2.179,1.878,4.246,0.813,1.899,1.438,3.987,0.792
4,1.287,2.421,1.453,4.659,0.889,1.753,1.432,4.049,0.918
4,1.291,1.744,1.889,4.961,0.842,1.94,1.88,5.023,0.963
1,1.303,2.327,1.646,4.211,0.768,2.333,1.626,4.516,0.646
2,1.324,2.368,1.962,4.813,0.809,2.013,2.133,5.05,0.856
2,1.327,2.39,1.836,4.109,0.956,2.629,1.762,3.679,0.895
4,1.333,2.354,1.615,4.659,1.021,1.899,1.404,4.856,0.786
2,1.335,2.266,2.065,4.06,0.83,2.38,1.677,4.821,0.975
4,1.336,1.796,1.497,4.518,0.934,2.411,1.871,4.732,0.983
4,1.35,2.024,1.739,3.929,1.042,1.846,1.845,4.1,0.988
3,1.354,2.031,1.32,5.968,0.997,2.071,1.422,5.152,1.003
4,1.373,1.845,1.833,3.963,0.791,2.015,1.358,4.648,0.855
2,1.412,2.438,1.903,3.915,0.796,2.279,1.852,4.841,0.964
4,1.413,2.441,1.366,3.799,0.933,1.837,1.743,4.018,0.844
3,1.442,2.268,1.69,4.794,0.961,2.224,1.614,4.784,0.793
4,1.45,1.989,1.897,4.838,0.874,1.915,1.351,4.215,0.937
1,1.462,2.124,1.523,4.483,0.798,2.279,1.956,4.401,0.651
2,1.476,2.548,1.827,4.98,0.988,2.558,1.802,4.679,0.989
4,1.476,2.312,1.806,4.418,0.95,2.031,1.738,4.684,0.926
1,1.479,1.909,1.968,4.926,0.821,2.055,1.685,4.774,0.63
3,1.485,1.843,1.279,5.961,0.832,1.829,1.788,5.621,0.831
4,1.491,2.169,1.459,4.765,0.874,2.413,1.57,3.687,0.908
4,1.507,1.865,1.45,4.648,0.827,2.062,1.692,4.282,0.91
1,1.518,1.999,1.86,4.549,0.662,2.548,1.732,3.623,0.638
1,1.556,2.192,1.942,4.407,0.813,2.474,1.432,3.814,0.702
1,1.559,2.074,1.945,4.659,0.63,2.528,1.594,3.614,0.666
2,1.579,2.518,2.009,5.111,0.776,1.912,1.839,5.025,0.964
1,1.58,2.531,1.647,4.486,0.852,2.505,1.879,3.995,0.701
2,1.596,2.467,2.05,4.038,0.77,2.483,1.565,4.125,0.877
3,1.602,2.175,1.601,4.813,0.792,2.354,1.285,5.338,0.768
3,1.605,1.782,1.412,5.417,1.011,2.202,1.37,5.745,0.811
3,1.614,1.947,1.379,5.656,0.955,2.159,1.52,4.7,0.824
3,1.618,1.751,1.749,5.141,1.004,2.079,1.348,5.646,0.879
1,1.639,2.011,1.562,4.07,0.646,2.52,1.892,3.644,0.831
2,1.644,1.984,1.65,4.18,0.924,2.134,1.949,4.768,0.736
2,1.662,2.261,1.783,4.692,0.736,2.263,2.025,4.446,0.756
4,1.695,2.078,1.478,4.602,0.762,1.819,1.772,4.438,1.057
2,1.714,1.978,1.845,4.135,0.87,2.341,1.528,4.596,0.731
2,1.732,2.503,2.02,4.462,0.958,2.577,1.836,3.658,1.0
4,1.737,2.125,1.772,3.912,1.007,1.862,1.738,4.162,1.027
1,1.737,2.273,1.668,4.115,0.685,2.428,1.653,4.029,0.664
2,1.758,2.132,1.723,4.739,0.956,2.462,1.869,3.693,0.913
1,1.76,2.279,1.639,4.112,0.66,2.311,1.866,4.922,0.631
2,1.784,2.631,1.862,3.679,0.97,2.295,1.753,3.954,0.999
3,1.786,2.322,1.75,5.664,0.997,2.149,1.622,4.898,0.993
2,1.819,2.079,2.133,3.737,0.825,2.151,1.852,4.777,0.725
2,1.824,2.613,1.557,3.74,0.841,2.014,1.942,3.834,0.913
2,1.829,2.213,2.107,4.695,1.003,1.901,1.959,4.665,0.786
3,1.831,1.844,1.487,5.968,0.944,2.292,1.278,4.396,0.878
4,1.842,2.171,1.786,4.622,0.759,1.83,1.597,4.394,0.898
2,1.844,2.26,1.527,3.864,1.003,2.569,1.557,4.935,0.906
1,1.85,1.883,1.608,3.948,0.797,1.996,1.55,3.664,0.762
1,1.85,2.101,1.89,4.371,0.861,1.904,1.603,4.097,0.716
1,1.881,2.177,1.69,4.097,0.668,1.872,1.841,4.13,0.642
2,1.882,1.97,2.073,4.198,0.952,2.422,2.04,4.406,0.984
3,1.884,1.955,1.309,5.251,0.851,1.99,1.532,4.427,1.011
1,1.898,1.946,1.744,4.584,0.787,1.978,1.647,4.689,0.828
2,1.901,1.867,1.512,4.243,0.999,2.334,1.72,4.64,0.776
2,1.907,2.646,1.614,3.954,0.967,2.314,2.126,4.131,0.736
4,1.916,2.153,1.57,3.646,0.856,2.027,1.5,4.38,0.873
4,1.918,1.881,1.354,3.763,0.872,2.265,1.5,4.865,1.04
2,1.931,1.881,1.532,3.827,1.007,2.587,1.902,3.737,0.83
3,1.936,2.293,1.282,5.017,0.93,1.767,1.558,5.115,0.808
3,1.941,1.96,1.272,4.952,0.856,2.01,1.578,5.436,0.782
3,1.961,1.721,1.784,5.294,0.979,1.963,1.502,5.804,0.998
3,1.991,1.863,1.366,4.858,0.882,2.046,1.36,4.335,0.934
2,1.999,2.073,1.933,4.395,0.987,2.401,1.546,4.713,0.819
2,2.018,2.512,1.762,4.243,0.755,2.109,1.871,4.495,0.771
1,2.018,2.315,1.963,4.051,0.759,2.16,1.803,5.077,0.814
4,2.028,2.234,1.414,5.057,0.855,2.276,1.451,3.721,0.844
2,2.054,2.401,1.964,4.289,0.75,2.131,1.585,4.851,0.937
2,2.073,2.025,1.83,4.125,0.996,2.185,2.124,3.985,0.899
1,2.079,2.345,1.744,4.936,0.837,2.197,1.742,4.542,0.755
2,2.08,2.177,2.049,3.7,0.732,2.394,2.127,4.76,0.929
1,2.088,1.86,1.718,4.838,0.675,2.483,1.432,4.694,0.807
2,2.095,2.221,2.141,4.613,0.883,2.176,1.77,4.914,0.768
1,2.107,2.476,1.847,4.677,0.755,2.013,1.868,4.312,0.668
1,2.109,1.878,1.947,4.325,0.821,2.006,1.617,4.116,0.795
2,2.117,2.378,1.953,4.832,0.823,2.115,1.854,5.103,0.953
1,2.128,2.338,1.441,3.993,0.718,1.854,1.803,4.386,0.732
1,2.135,2.318,1.434,3.933,0.661,2.018,1.757,4.98,0.664
3,2.177,2.056,1.514,5.695,0.798,1.923,1.777,4.396,0.844
2,2.199,1.88,1.963,4.311,0.968,2.062,1.678,4.032,0.963
1,2.206,2.277,1.807,4.833,0.621,2.078,1.631,4.836,0.614
2,2.213,2.635,2.057,3.734,0.785,2.438,1.846,3.997,0.831
1,2.22,1.909,1.875,4.611,0.616,2.482,1.836,4.364,0.757
1,2.222,2.095,1.86,4.781,0.782,2.185,1.973,4.083,0.702
1,2.225,1.914,1.445,3.984,0.638,2.43,1.746,4.835,0.691
3,2.232,2.224,1.75,4.991,0.845,1.991,1.391,4.447,0.871
4,2.232,2.113,1.81,4.33,0.929,2.395,1.782,5.098,0.845
3,2.235,1.951,1.306,4.7,0.861,2.416,1.759,4.987,0.718
1,2.237,2.233,1.515,4.757,0.633,2.558,1.786,4.432,0.696
1,2.239,2.302,1.702,4.355,0.633,2.605,1.743,4.999,0.715
2,2.241,2.224,2.076,5.069,0.75,2.439,1.936,4.585,0.857
4,2.246,1.986,1.776,3.995,0.915,1.78,1.713,3.704,0.954
1,2.252,2.6,1.963,5.043,0.854,1.881,1.896,4.001,0.719
1,2.302,1.856,1.479,4.075,0.663,1.922,1.426,4.836,0.819
1,2.302,2.218,1.76,4.564,0.683,1.976,1.52,4.418,0.861
4,2.309,2.075,1.376,3.684,0.767,2.428,1.692,4.342,0.977
3,2.322,1.933,1.681,5.804,0.859,1.722,1.73,5.844,0.749
3,2.348,2.193,1.593,5.67,0.765,2.061,1.643,4.696,0.908
4,2.357,2.208,1.591,3.757,0.871,2.156,1.471,5.104,0.997
4,2.368,2.199,1.751,4.967,0.86,1.809,1.419,4.562,0.841
2,2.37,2.227,1.542,4.927,0.961,2.361,1.984,4.692,0.837
1,2.372,2.308,1.961,4.02,0.776,2.223,1.471,4.946,0.815
