task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.134,2.145,1.694,4.848,0.988,2.14,2.094,4.247,0.893
1,0.204,2.065,1.939,5.049,0.64,2.238,1.473,4.61,0.661
2,0.239,1.92,2.036,4.324,0.844,1.99,1.526,4.201,0.921
2,0.256,2.566,1.657,3.657,0.908,1.867,1.586,4.837,0.885
2,0.423,2.105,1.784,4.086,0.984,2.549,1.648,4.943,0.937
3,0.479,1.999,1.725,5.421,0.826,2.26,1.537,4.338,0.965
1,0.51,2.444,1.663,4.418,0.86,2.526,1.879,3.696,0.688
3,0.555,1.871,1.677,5.658,0.99,2.348,1.671,5.676,0.87
3,1.121,2.106,1.474,5.419,0.988,2.136,1.279,5.488,0.893
3,1.128,1.824,1.777,4.744,0.997,1.926,1.677,5.838,0.756
4,1.128,2.196,1.63,3.954,0.778,2.378,1.598,4.4,0.854
2,1.253,1.883,2.13,3.657,0.873,2.225,1.622,4.66,0.758
3,1.384,1.853,1.514,4.883,0.991,1.959,1.718,5.08,0.943
2,1.391,2.109,1.747,4.48,0.809,2.321,2.002,4.933,0.719
1,1.442,1.88,1.518,4.427,0.86,2.272,1.821,3.773,0.676
3,1.608,1.823,1.366,4.32,0.914,2.01,1.352,4.716,0.764
4,1.74,2.259,1.571,4.65,0.939,1.775,1.442,4.175,0.849
2,1.785,2.43,1.889,3.774,0.753,2.119,1.545,3.94,0.961
1,1.814,1.853,1.73,4.44,0.676,2.093,1.961,4.503,0.687
4,1.872,1.975,1.701,5.106,1.043,2.413,1.505,3.876,1.037
1,1.917,2.458,1.546,3.776,0.754,2.491,1.582,4.92,0.822
3,2.047,2.315,1.479,4.396,0.916,2.234,1.543,5.816,0.873
3,2.116,2.022,1.469,5.7,1.005,2.225,1.659,5.591,0.873
1,2.212,2.402,1.961,4.92,0.623,2.491,1.826,4.354,0.786
3,2.403,2.406,1.388,5.824,0.788,2.147,1.622,4.869,0.928
4,2.611,2.318,1.638,4.764,0.769,1.95,1.637,4.843,0.826
4,2.661,1.989,1.584,3.774,0.828,1.894,1.636,3.921,0.857
1,2.909,2.499,1.547,4.721,0.619,2.252,1.806,4.209,0.668
3,2.916,2.132,1.704,4.416,0.971,2.038,1.52,4.505,0.909
4,2.979,1.908,1.376,4.102,0.894,2.181,1.681,4.334,0.952
