task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
4,0.053,2.195,1.89,4.271,0.957,2.428,1.349,4.786,0.922
2,0.1,1.885,1.775,4.978,0.845,2.169,1.967,4.905,0.833
2,0.108,2.531,1.665,3.975,0.742,1.904,1.604,3.911,0.956
4,0.308,1.783,1.819,4.615,0.9,2.204,1.677,4.816,1.038
3,0.596,2.054,1.511,5.34,0.938,1.83,1.481,4.813,0.833
1,0.686,2.557,1.966,3.795,0.664,1.885,1.685,4.148,0.693
4,0.694,1.911,1.76,3.868,0.959,2.03,1.699,3.895,0.859
3,0.794,2.412,1.488,5.581,0.931,2.038,1.6,4.507,0.952
1,0.817,2.55,1.725,4.657,0.656,2.452,1.489,3.78,0.69
3,0.939,2.287,1.524,4.381,0.797,2.214,1.632,5.603,0.833
1,1.174,2.187,1.892,4.169,0.806,1.951,1.474,4.441,0.776
2,1.501,1.966,1.989,4.527,1.009,2.58,1.964,4.228,0.981
4,1.51,1.817,1.789,3.942,0.809,2.077,1.453,4.924,0.928
3,1.514,2.419,1.398,5.7,1.005,2.073,1.299,4.541,0.731
3,1.662,2.15,1.739,4.546,0.844,1.851,1.352,4.542,0.87
1,2.028,2.48,1.685,4.896,0.848,2.48,1.604,3.871,0.661
1,2.042,2.302,1.485,4.149,0.863,2.302,1.847,3.726,0.684
2,2.336,2.645,1.879,5.085,0.914,2.043,1.757,4.137,0.946
1,2.393,1.896,1.62,4.568,0.783,2.158,1.79,3.737,0.736
1,2.555,2.333,1.812,3.864,0.825,2.286,1.703,4.88,0.714
2,2.99,2.505,1.654,3.751,0.829,2.007,1.935,4.595,0.719
2,3.022,2.302,1.974,4.596,0.833,2.14,2.104,5.021,0.886
4,3.148,2.135,1.51,4.602,0.977,1.862,1.832,3.996,0.884
4,3.191,2.102,1.745,3.926,0.792,2.015,1.452,3.893,1.054
2,3.34,2.568,1.525,4.556,0.828,2.57,2.082,3.627,0.969
2,3.437,1.888,2.107,3.657,0.962,2.088,1.713,3.642,0.776
2,3.511,2.497,1.605,4.549,0.933,2.364,1.75,4.504,0.89
2,3.563,1.892,1.935,4.805,0.84,2.1,1.889,4.145,1.012
2,3.605,1.89,1.679,4.56,0.899,2.062,1.989,4.131,0.756
3,3.675,1.876,1.338,5.753,0.932,1.757,1.624,5.586,0.886
3,3.871,2.397,1.328,4.791,0.859,1.759,1.436,5.471,0.95
3,4.333,1.757,1.783,4.314,1.005,1.771,1.594,4.728,0.932
4,4.346,2.427,1.852,4.448,0.857,2.383,1.511,4.441,0.884
