task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
1,0.224,0.94,11.12,1.05,110.83,110.35,100.49,1.07,106.73,0.93,9.75,1.08,100.3,108.7,100.69,1.04,103.53
1,0.623,1.11,9.95,1.12,109.63,103.21,103.96,1.04,98.54,1.06,10.95,1.14,112.07,99.9,102.57,1.18,110.08
4,0.742,1.06,11.33,1.04,100.04,105.37,103.05,0.96,109.41,0.97,10.34,1.06,109.55,112.17,112.23,1.12,95.87
4,0.864,1.06,10.07,1.05,110.97,116.58,104.69,1.05,96.54,1.03,10.41,0.98,100.28,116.49,104.01,1.02,97.09
2,0.947,1.12,11.01,1.04,105.12,92.36,114.95,1.1,103.01,1.03,11.2,1.17,105.94,94.58,116.13,0.98,108.68
1,0.975,0.97,9.98,1.08,115.86,105.12,92.26,1.14,110.85,1.09,10.85,1.04,105.49,115.35,100.23,1.04,101.85
1,1.073,0.99,9.95,1.0,115.07,105.82,97.21,1.08,111.6,1.04,10.26,0.99,99.54,117.76,92.62,1.18,100.15
2,1.132,1.04,10.79,1.13,97.23,92.38,113.6,0.94,101.69,1.12,10.74,1.17,94.68,95.74,102.81,1.01,103.86
1,1.478,1.1,10.3,1.13,109.69,113.68,97.62,1.11,113.44,0.99,11.22,0.99,108.36,117.59,99.11,1.1,103.24
2,1.705,1.06,11.79,1.04,92.13,95.18,109.45,0.98,101.69,1.0,11.14,1.04,93.91,94.4,111.12,0.96,103.51
4,1.709,0.98,10.52,0.99,101.28,114.01,113.48,1.01,103.53,0.98,10.44,1.02,101.83,112.64,105.84,0.99,107.06
4,2.229,0.93,10.46,1.09,104.93,105.31,99.11,1.11,98.53,1.06,9.8,1.03,115.87,108.33,116.22,0.95,105.35
4,2.43,0.93,11.1,1.07,100.12,101.03,103.44,1.13,103.44,0.93,11.38,1.01,104.89,112.7,110.72,1.09,103.91
3,2.494,1.1,11.7,1.0,108.4,101.37,109.56,0.95,96.2,1.12,11.76,1.1,112.74,105.27,95.0,1.02,101.19
4,2.601,1.07,11.09,1.0,115.21,106.81,106.09,0.96,105.56,1.06,10.66,1.04,113.43,108.26,115.45,1.13,92.35
1,2.77,0.97,11.2,0.98,106.2,116.79,99.63,1.04,112.54,1.07,11.1,0.96,112.3,99.86,104.04,1.1,107.57
4,2.985,1.01,11.08,1.09,106.32,106.43,108.27,1.04,106.48,0.97,11.16,1.02,113.98,104.63,102.4,1.11,108.57
2,3.172,1.11,10.37,1.0,95.79,102.42,115.72,1.07,106.5,1.04,11.91,1.01,109.17,98.88,100.88,0.98,104.21
3,3.233,1.03,11.67,1.15,103.21,98.05,102.05,0.98,94.68,1.13,10.29,0.99,111.14,96.43,109.82,1.0,98.82
3,3.277,1.12,11.32,1.01,106.82,112.98,106.4,0.97,99.66,1.06,10.19,1.02,112.76,95.66,110.86,1.03,106.84
4,3.389,1.02,9.91,1.12,110.24,100.26,112.45,1.12,94.56,1.0,9.65,1.1,103.52,105.92,106.18,1.09,103.54
2,3.522,1.12,10.72,1.09,97.69,97.75,110.99,1.03,96.9,1.06,10.42,1.0,105.89,98.28,100.93,1.1,107.26
2,3.683,0.97,10.18,1.09,104.42,108.52,106.36,1.05,105.88,1.0,11.46,1.1,100.32,95.86,107.64,1.04,105.19
2,3.706,1.06,10.58,1.08,105.89,108.22,111.73,0.96,113.29,1.1,10.73,1.1,95.48,99.11,110.46,0.94,112.62
3,3.824,1.04,10.43,1.01,95.15,104.63,96.93,0.95,99.38,0.97,10.82,0.98,101.23,108.56,105.39,0.98,105.14
1,3.827,1.1,10.05,1.01,103.2,106.89,96.94,1.09,107.61,1.0,10.87,1.09,116.24,110.23,92.82,1.01,109.82
2,4.251,1.06,11.15,1.08,97.14,96.97,111.08,0.97,104.92,1.01,11.67,1.18,95.27,102.88,111.91,0.96,113.47
2,4.524,1.06,10.6,1.17,102.25,97.23,100.75,0.97,100.77,1.09,11.55,1.02,96.34,93.83,100.43,1.07,110.12
1,4.529,0.96,9.54,1.04,100.05,115.74,99.03,1.14,113.97,1.1,10.67,1.08,114.38,107.77,98.78,1.0,103.65
4,4.639,1.06,10.02,1.0,112.77,104.58,106.4,1.03,98.46,1.08,9.8,1.06,110.61,116.31,99.68,1.03,96.03
2,4.936,1.11,10.29,1.12,99.42,95.87,115.09,1.05,105.43,1.02,10.32,1.16,104.0,99.38,104.66,0.96,110.81
3,5.076,1.01,11.53,1.1,104.58,101.85,104.75,1.01,105.99,1.04,9.99,0.97,107.91,105.0,97.72,1.01,99.72
3,5.244,1.15,11.33,1.03,107.75,98.93,103.4,1.09,110.36,1.1,11.68,0.98,97.48,105.06,96.34,0.92,95.95
3,5.296,1.15,10.72,1.01,110.31,107.77,99.09,0.98,97.69,1.06,10.92,1.01,106.68,97.75,101.99,1.01,110.35
4,5.85,1.09,10.21,0.98,113.68,106.1,107.35,1.02,97.67,0.93,10.12,1.13,100.65,112.62,107.27,1.08,103.88
4,6.315,0.98,9.94,1.14,116.92,115.5,110.58,1.02,104.44,1.03,9.85,0.98,111.19,106.59,109.14,1.03,93.72
3,6.487,1.15,10.73,1.08,111.07,112.25,110.58,1.03,93.95,1.04,10.69,0.98,97.7,109.88,106.74,1.04,96.6
1,7.473,0.96,9.68,1.02,117.32,115.12,93.48,1.16,108.2,1.02,10.56,1.07,114.24,118.02,107.08,1.01,99.85
4,8.141,1.06,10.62,0.99,105.48,102.56,106.34,1.13,93.35,1.04,11.19,0.98,100.28,114.22,110.73,1.02,96.44
1,8.46,0.95,10.17,1.12,113.05,106.36,96.6,1.17,102.7,0.95,9.5,1.13,101.45,110.26,102.46,1.0,102.56
3,8.58,1.06,10.36,1.13,110.47,101.41,104.25,1.0,101.05,1.05,10.97,1.03,97.26,104.61,97.98,1.09,102.19
3,8.769,1.11,10.04,1.02,111.5,108.42,103.82,1.1,107.0,1.0,11.3,1.0,95.99,105.11,102.14,1.09,102.09
3,8.793,1.04,10.08,0.97,96.09,97.91,109.27,0.93,95.06,1.08,10.46,0.99,102.18,108.05,107.55,0.94,108.93
2,9.615,1.04,10.42,1.0,106.66,107.57,105.16,0.94,109.95,1.09,10.3,1.06,93.49,94.08,107.9,1.09,97.89
3,9.695,1.11,11.65,0.99,110.92,105.31,102.21,0.98,96.13,1.03,11.07,1.14,102.1,99.92,93.32,1.03,106.63
2,9.886,1.13,11.27,1.09,103.01,92.39,108.09,1.05,101.31,1.06,11.52,1.07,106.26,98.9,98.96,1.06,108.5
2,9.971,1.01,11.1,1.14,106.32,93.92,100.4,1.0,101.62,0.99,11.19,1.18,94.36,102.29,101.92,1.03,96.42
2,11.078,1.05,11.16,1.11,96.42,102.42,114.4,0.99,101.89,1.08,10.85,1.0,94.29,92.67,99.06,1.11,104.03
4,11.156,0.98,10.66,1.11,113.78,115.91,108.98,0.97,92.61,1.0,11.38,1.0,117.14,111.59,100.28,0.97,107.44
3,11.283,1.1,10.27,1.07,100.16,103.78,102.61,1.09,99.26,1.06,11.21,1.01,112.05,104.48,94.95,1.02,100.17
4,11.431,1.01,11.33,0.96,112.96,99.53,102.9,1.09,94.11,1.08,10.46,1.14,110.62,115.8,102.2,0.98,96.03
3,11.522,0.99,11.06,1.01,109.58,99.57,101.82,0.94,106.63,1.15,10.3,1.03,99.09,96.44,108.31,1.02,104.44
2,12.049,1.12,11.8,1.02,95.7,107.01,110.69,1.08,98.1,1.04,10.5,1.07,101.61,94.31,107.37,1.1,111.12
3,12.172,1.14,11.71,1.12,100.83,98.65,107.67,0.92,106.41,1.01,11.13,0.98,105.55,96.62,109.57,0.94,110.98
2,12.37,1.0,10.67,1.12,94.6,105.77,100.56,0.98,102.18,1.1,10.64,1.01,99.27,103.84,113.57,1.02,112.58
3,12.61,1.03,10.89,0.98,98.79,105.23,101.18,0.96,96.3,1.12,11.64,1.07,106.08,98.04,93.72,1.08,104.3
2,12.998,1.08,11.08,1.03,104.42,101.96,111.24,0.98,98.24,1.06,11.32,1.17,99.11,105.94,115.59,1.01,101.83
2,13.124,1.09,11.2,1.1,108.07,96.46,114.18,0.96,108.68,1.0,11.23,1.02,95.72,96.47,113.01,1.09,113.59
2,13.2,1.09,10.68,1.15,97.23,108.5,103.83,1.1,103.2,1.09,10.33,1.01,95.31,94.91,109.24,1.0,98.43
1,13.325,1.08,10.05,1.04,104.41,102.89,99.91,1.18,108.36,0.98,11.14,1.12,112.15,99.66,99.12,1.11,100.8
1,13.404,0.96,9.71,1.11,110.64,116.38,94.06,1.1,99.28,1.07,10.45,1.07,116.06,100.89,101.97,1.13,99.94
4,13.489,0.98,10.67,1.01,107.9,108.74,107.53,0.97,93.35,0.94,9.82,1.06,113.97,110.81,111.1,0.99,99.02
3,13.602,0.99,11.2,0.97,112.8,108.92,99.59,1.09,101.76,0.98,11.01,1.01,95.95,105.37,110.48,1.01,106.58
1,13.824,1.01,10.32,1.12,112.18,116.04,99.54,1.07,102.92,0.98,9.56,1.06,111.6,106.25,103.37,1.1,98.65
4,14.15,0.94,10.8,1.14,114.59,106.66,98.96,1.1,95.79,1.03,11.18,0.96,111.68,107.33,104.28,1.05,107.06
1,14.19,0.96,10.22,1.0,117.14,102.14,100.28,1.11,102.86,0.96,9.58,1.08,112.07,104.33,91.51,1.16,111.06
3,14.267,1.01,11.42,1.12,99.82,103.85,106.06,0.92,110.81,1.12,11.38,0.98,104.64,101.34,108.55,0.94,104.98
3,15.38,1.06,10.83,1.14,97.83,104.88,109.14,1.09,108.41,1.09,10.44,1.1,111.16,112.25,96.39,1.04,94.11
1,15.429,0.93,10.1,0.97,110.35,108.28,106.94,1.15,102.58,1.08,10.38,1.02,111.68,107.09,102.94,1.01,113.65
2,15.511,1.09,11.03,1.16,105.12,94.94,113.47,0.99,111.32,1.1,10.97,1.16,107.2,99.97,111.97,1.1,99.84
3,15.707,0.99,10.49,0.98,97.4,111.87,103.7,0.96,110.23,1.02,11.05,1.02,107.27,105.69,104.4,1.08,108.24
3,15.754,1.15,10.23,1.11,105.98,108.45,100.33,0.98,110.61,1.08,10.3,1.09,112.42,105.51,102.14,0.93,104.54
2,17.09,0.99,10.07,1.0,104.06,93.79,113.59,0.95,106.09,1.07,11.25,1.18,103.39,104.58,103.84,1.09,110.66
4,17.454,1.0,10.5,1.07,106.35,102.58,111.86,1.03,108.98,1.02,9.95,1.07,114.8,106.9,113.23,1.08,107.06
3,17.922,1.15,11.1,0.99,97.69,98.36,95.81,1.0,101.8,1.1,11.7,1.06,105.91,105.69,107.14,1.01,104.73
