task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
2,0.211,1.0,10.82,1.04,101.94,99.46,105.34,1.04,110.46,1.09,10.44,1.04,107.07,92.12,99.6,0.97,97.17
2,0.363,1.06,11.44,1.1,100.06,92.36,100.54,0.99,108.76,1.09,11.13,1.09,105.72,107.35,110.27,1.05,101.72
4,1.237,1.06,11.18,0.98,113.82,103.43,110.46,1.03,104.44,1.06,10.78,1.0,112.62,103.47,106.25,1.05,97.05
2,1.647,1.12,10.82,1.02,104.95,96.2,112.89,1.11,103.73,1.12,10.06,1.16,92.87,100.91,115.73,0.99,99.63
1,1.734,0.98,9.65,0.99,100.45,114.89,102.72,1.04,102.93,1.03,9.73,1.08,108.28,115.37,93.3,1.12,115.38
1,2.278,1.05,9.57,1.08,107.08,100.89,93.12,1.05,114.62,1.1,10.84,1.04,118.06,99.66,100.29,1.01,99.24
3,2.712,1.11,11.52,1.04,106.95,111.09,108.68,0.98,97.34,1.13,10.55,1.12,108.96,105.27,98.77,1.0,105.23
4,2.882,1.04,10.92,1.02,105.43,112.67,116.22,1.05,108.85,0.96,10.21,1.08,100.95,99.51,106.21,0.97,105.36
3,3.176,1.05,10.48,1.04,100.72,111.2,110.48,1.08,98.81,1.04,11.36,1.05,101.09,105.32,97.26,0.98,100.72
2,3.651,1.06,11.79,1.16,95.41,105.51,98.43,1.02,105.36,1.04,11.3,1.13,97.13,93.64,104.86,1.06,96.67
2,3.923,1.02,11.58,1.09,108.97,105.35,107.18,1.01,104.3,0.96,10.9,1.17,101.25,96.12,100.78,1.1,108.39
2,4.264,1.05,11.92,1.11,100.71,96.79,114.63,1.05,110.23,0.95,10.44,1.08,101.62,97.25,106.45,1.01,105.22
4,4.556,0.93,11.33,1.11,108.04,102.16,99.29,0.97,96.77,1.09,10.55,1.12,110.61,114.18,110.58,1.11,96.37
1,4.558,0.96,10.92,0.99,117.74,110.23,107.51,1.08,116.36,1.04,10.44,0.98,103.77,116.42,98.43,1.02,110.62
4,4.608,0.99,10.0,1.11,113.51,108.67,98.74,1.1,107.57,1.02,11.47,1.03,112.07,103.56,108.2,1.08,101.17
1,4.809,1.02,10.63,1.12,99.86,113.68,103.1,1.14,115.42,1.11,10.88,1.08,112.25,102.79,108.29,1.1,110.88
4,4.897,1.06,10.42,0.99,110.06,115.23,103.77,1.09,103.82,0.95,10.78,1.09,110.29,102.14,100.91,1.1,106.32
