task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
2,0.034,0.98,11.4,1.09,103.88,100.5,109.97,1.09,109.72,0.98,10.58,1.0,101.25,107.9,99.81,1.03,103.86
1,0.469,1.07,10.22,1.0,115.28,112.65,108.32,1.01,113.79,0.99,11.1,0.98,116.12,106.27,103.17,1.17,104.39
2,0.706,1.0,11.9,1.18,101.45,102.43,109.98,1.02,98.88,1.13,11.42,1.01,103.55,95.67,111.43,1.0,96.62
4,1.518,0.93,11.05,1.12,109.6,114.84,105.83,1.13,103.81,0.95,10.1,1.01,102.24,103.58,110.3,1.05,101.71
4,1.998,1.0,10.0,1.1,106.28,112.47,101.83,1.13,93.41,0.95,11.11,0.96,100.0,103.97,100.19,1.07,95.42
3,2.171,0.99,10.36,1.08,104.76,100.77,100.81,0.96,105.4,1.07,10.29,1.09,111.13,113.0,99.78,0.96,104.74
2,2.577,0.98,11.78,1.14,98.11,104.04,106.45,0.96,108.63,1.01,11.43,1.18,101.42,94.86,109.45,1.07,104.54
2,3.107,1.06,10.67,1.09,102.8,106.48,113.03,1.06,110.98,0.99,11.66,1.0,101.25,97.12,113.94,0.97,101.32
1,3.479,1.02,10.98,1.01,112.84,100.54,106.19,1.01,102.88,0.95,11.05,1.05,99.57,105.06,95.08,1.03,98.64
3,3.724,1.1,11.37,1.06,97.16,111.24,98.21,1.03,94.18,1.06,11.68,1.04,100.68,107.32,93.37,1.05,100.79
4,3.762,1.01,9.84,1.09,111.57,109.18,109.61,1.01,97.67,0.99,9.77,1.01,110.04,111.82,101.11,1.06,106.09
2,4.105,1.12,11.02,1.04,92.85,100.33,106.72,1.02,97.77,0.97,11.21,1.14,103.53,95.39,99.5,1.02,111.28
3,4.277,1.09,10.5,1.04,101.03,99.18,93.41,1.02,98.27,0.99,11.42,1.1,103.37,97.94,98.42,0.98,103.94
2,4.449,1.05,11.56,1.07,92.08,103.32,109.24,1.03,114.48,1.08,10.3,1.08,104.97,98.77,106.39,1.0,113.25
1,4.796,0.94,10.19,1.01,116.63,102.14,107.19,1.12,104.38,0.94,10.23,1.12,111.6,112.8,91.94,1.15,108.21
3,4.929,1.12,11.3,1.11,102.78,102.87,94.73,0.99,105.14,1.07,11.33,1.07,98.7,105.74,97.06,0.94,104.99
3,4.929,1.01,10.65,1.03,99.72,112.8,93.32,1.03,105.36,1.11,11.38,1.08,96.51,105.73,96.39,0.92,97.86
2,5.232,1.04,11.82,1.0,105.99,102.89,112.12,1.1,110.98,1.0,11.53,1.0,108.18,99.6,107.42,1.04,97.9
4,5.284,0.98,10.55,1.11,98.78,107.36,105.84,0.99,106.24,1.03,11.36,1.08,100.28,106.31,98.91,1.05,95.4
2,5.491,1.0,10.7,1.09,97.88,105.28,101.88,1.01,106.83,1.06,10.1,1.13,93.34,97.74,117.02,1.1,109.22
1,5.709,1.01,10.92,1.06,106.01,112.47,95.68,1.08,99.35,0.96,9.98,1.0,113.78,113.18,91.74,1.08,114.28
2,5.766,1.06,11.54,1.14,99.74,94.15,103.91,1.01,106.09,1.05,10.59,1.13,108.96,93.02,116.62,1.02,97.07
1,5.879,1.07,10.29,1.12,102.53,111.09,102.66,1.12,102.86,1.07,9.98,1.03,101.6,104.89,105.82,1.08,112.83
1,6.048,0.95,10.94,1.02,109.49,107.92,98.72,1.04,99.62,1.01,10.75,1.14,102.29,117.08,99.24,1.04,112.99
1,6.108,0.99,10.31,1.1,109.8,115.31,98.31,1.12,102.03,1.01,10.26,1.11,117.61,115.66,100.05,1.11,115.47
3,6.87,1.05,11.6,0.99,100.71,105.23,101.71,0.97,110.02,1.0,10.76,0.99,104.05,100.23,108.83,1.05,94.18
4,6.901,0.96,10.82,0.99,108.65,115.43,112.03,0.98,107.33,0.94,10.77,0.98,101.72,110.5,109.1,1.07,102.17
3,7.306,1.1,11.18,1.06,107.2,99.49,95.75,0.97,95.99,1.08,10.19,0.98,109.87,103.19,106.21,0.97,110.02
4,7.343,0.99,10.35,1.0,113.13,104.43,114.11,1.04,104.1,0.95,10.91,1.02,100.7,99.51,103.01,1.08,104.72
3,7.973,1.14,10.32,1.1,99.72,98.77,97.82,1.08,102.07,1.03,10.28,0.98,103.94,101.65,109.67,0.98,94.55
