task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
4,0.233,1.033,116.669,105.681,1.076,99.485,1.131,114.614,1.06,106.711,100.966,1.025,103.457,1.044,110.075
2,0.316,10.87,101.764,99.385,110.64,114.961,10.308,101.236,9.998,110.298,111.338,112.677,98.987,9.317,99.911
4,0.319,1.145,100.305,102.758,0.992,101.587,1.024,113.472,1.057,101.016,117.329,1.145,114.038,0.996,104.908
4,0.491,1.17,107.826,108.973,1.003,101.224,1.076,112.398,1.063,106.016,111.118,1.143,110.561,1.11,101.792
1,0.652,98.25,102.416,103.715,1.037,100.281,10.103,105.357,104.12,99.873,98.969,1.018,99.238,11.183,110.484
4,0.726,1.115,106.418,104.944,0.993,99.327,1.052,105.01,1.161,113.986,115.656,1.08,112.216,1.111,109.316
2,0.784,10.073,94.509,103.486,97.659,110.255,10.361,110.725,10.861,97.344,106.356,106.497,114.816,10.15,99.326
2,0.815,10.882,103.14,101.459,100.386,105.754,10.673,110.759,11.329,100.723,102.692,103.454,109.31,10.721,116.917
2,1.084,10.45,108.755,101.087,107.114,101.651,10.413,113.657,10.566,100.302,114.014,100.839,107.63,10.17,114.159
3,1.294,104.249,1.106,103.36,110.137,101.455,1.004,95.133,99.573,1.096,114.639,109.238,104.041,1.087,105.27
3,1.322,100.281,1.07,99.727,96.781,102.943,0.999,101.749,111.931,1.059,101.122,96.628,107.453,1.049,96.752
2,1.581,10.954,107.299,103.57,102.353,110.35,10.032,107.654,10.346,100.971,110.807,102.063,106.364,10.836,101.617
4,1.596,1.065,105.078,114.039,1.071,106.178,1.146,108.553,1.008,107.389,100.908,1.0,109.796,1.008,117.375
1,1.619,97.949,114.313,100.985,1.076,95.628,10.038,103.374,101.462,98.837,104.544,1.018,104.389,10.084,110.993
1,1.688,99.917,109.028,95.445,1.093,105.953,10.783,101.208,99.775,108.541,92.884,1.039,105.151,9.846,104.746
4,1.863,1.17,108.101,115.539,1.013,98.645,1.036,104.759,1.138,110.083,106.2,1.152,102.153,1.071,109.055
1,1.946,95.214,114.62,107.865,0.999,95.881,10.459,95.277,94.443,106.443,101.265,1.039,103.598,10.316,108.163
3,2.039,97.012,0.965,104.558,101.661,106.208,1.018,101.358,95.841,0.961,100.268,96.562,108.354,1.125,100.255
4,2.165,1.034,116.082,101.897,0.988,111.154,1.126,100.988,1.044,100.372,116.995,1.071,100.806,1.067,114.324
1,2.235,100.787,111.949,104.249,0.997,98.978,9.853,101.373,94.96,106.078,102.174,0.943,102.358,10.948,94.785
3,2.415,103.475,0.976,109.959,111.017,97.013,1.037,94.713,107.765,1.086,112.199,111.933,99.655,1.032,106.69
3,2.44,108.799,1.059,111.999,97.21,108.884,1.106,102.769,105.955,0.994,103.283,95.717,103.762,1.158,104.833
2,2.926,10.154,101.193,97.466,100.356,105.393,9.344,109.575,9.921,110.615,105.253,112.816,103.871,9.6,100.569
