task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,6.213,1.55,0.911,1.237,1.116
2,7.321,1.562,0.669,5.812,0.733
2,8.287,3.034,1.352,2.952,1.838
1,8.451,1.134,0.832,2.34,0.89
2,12.169,8.809,0.833,3.501,0.677
1,13.574,1.244,0.971,1.213,1.105
2,14.573,3.634,1.924,4.456,0.932
2,15.842,8.408,1.989,11.812,1.455
1,19.474,1.235,1.329,2.051,0.961
2,20.414,3.032,1.744,4.041,2.292
2,20.619,10.361,1.091,12.035,0.855
1,20.922,1.489,0.633,2.056,0.688
2,21.235,3.282,0.836,3.748,3.138
2,21.365,2.779,1.036,4.721,0.832
2,22.637,2.694,2.911,5.824,1.849
1,22.753,1.288,0.927,1.82,1.227
2,22.981,5.43,1.668,12.818,3.165
1,23.13,1.243,1.437,1.341,0.789
2,23.137,1.679,1.98,7.084,1.556
2,25.352,4.146,2.335,8.879,1.085
2,25.745,4.322,0.666,9.839,0.766
2,25.981,4.42,2.984,7.08,1.35
2,26.695,10.331,2.56,2.923,2.59
2,27.491,7.584,1.662,13.016,0.701
2,28.117,4.166,0.767,11.529,1.35
2,28.171,11.813,3.259,2.591,0.912
2,28.381,4.369,3.424,11.132,0.656
2,29.103,6.287,0.947,7.584,1.447
2,29.277,5.059,1.404,1.764,0.878
1,30.486,1.439,1.431,1.499,0.887
1,32.44,1.006,0.62,1.566,0.971
1,32.92,1.814,0.823,1.007,0.637
2,33.23,13.827,3.203,4.195,2.908
1,33.795,1.221,0.863,2.126,0.789
2,35.56,4.083,2.992,9.3,1.19
1,36.659,1.197,1.09,2.119,0.954
2,38.792,1.641,0.68,4.07,3.58
1,38.867,2.124,1.53,1.757,1.231
2,41.18,1.899,1.262,2.197,0.855
1,42.55,1.272,1.08,1.505,1.393
1,43.625,1.489,1.245,1.78,0.876
2,43.717,3.873,1.776,5.298,1.152
2,44.467,3.12,2.939,4.972,2.236
1,44.471,1.181,1.093,1.518,0.919
2,45.227,4.933,2.561,5.97,0.738
1,47.997,1.278,1.247,1.418,1.182
2,48.027,9.635,1.334,2.03,0.669
2,48.113,5.255,1.867,1.848,2.59
2,48.129,6.188,1.075,4.085,1.518
1,49.498,1.424,0.848,0.979,1.134
2,50.721,2.234,0.918,12.36,1.958
1,50.871,1.758,0.638,2.097,1.405
1,50.936,2.038,1.07,1.094,0.613
2,51.285,6.932,1.989,5.538,1.9
1,53.569,1.293,0.827,1.407,0.918
2,53.629,3.381,3.507,4.779,0.894
2,54.777,10.171,1.302,11.765,1.324
1,55.928,1.185,0.944,1.813,0.909
1,56.141,1.009,1.119,1.814,0.931
1,56.22,1.288,0.63,1.437,0.615
1,56.317,1.26,0.828,1.822,0.632
2,56.64,3.133,1.217,4.32,1.062
2,57.317,1.191,0.836,5.736,3.488
1,57.369,2.179,1.189,1.779,0.79
1,59.04,1.388,0.873,1.507,0.843
2,60.269,10.999,0.797,7.34,0.884
2,67.042,5.064,0.701,8.946,1.783
2,68.708,8.022,3.084,2.952,1.172
2,68.778,4.612,0.656,4.166,0.685
2,68.795,2.131,1.522,12.713,3.239
2,70.218,10.367,2.067,9.53,0.987
1,70.5,1.431,0.617,1.287,0.857
2,70.744,4.529,1.043,5.059,3.137
2,72.49,4.111,1.065,9.3,1.231
2,74.229,7.507,3.343,4.735,1.044
2,75.931,5.255,2.989,2.313,1.19
2,76.18,11.928,0.543,3.299,1.587
1,76.412,1.242,0.9,1.798,1.233
1,78.176,1.241,1.011,1.292,0.9
1,78.262,0.979,0.592,1.203,0.903
1,81.429,2.043,1.196,2.441,0.907
2,81.997,2.31,0.946,7.431,0.971
2,82.071,3.169,0.766,2.553,2.167
1,84.071,0.957,1.135,0.989,0.876
1,84.363,2.037,1.346,1.759,1.396
2,85.521,2.127,1.857,2.304,1.135
1,85.739,1.289,0.591,2.059,0.928
1,87.242,1.433,0.621,1.249,0.957
1,87.405,1.261,0.92,1.934,1.459
2,90.035,4.209,2.359,1.764,0.703
2,92.056,6.475,3.58,3.21,0.564
