task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.196,3.766,2.445,2.578,1.336
1,1.138,1.501,1.344,1.219,0.887
1,1.454,1.301,0.835,1.921,0.849
2,1.806,2.457,1.217,3.861,0.703
2,1.838,3.758,1.953,2.195,0.564
1,2.897,1.265,0.926,1.466,0.85
1,3.703,1.433,0.867,1.765,1.24
2,3.975,7.987,2.589,4.705,2.609
1,4.664,1.452,1.398,2.124,0.928
1,4.901,1.3,0.868,1.223,1.446
2,5.516,2.446,2.298,3.649,1.668
1,6.262,1.26,0.935,2.371,0.904
2,7.276,6.372,2.017,9.839,1.709
2,8.321,3.036,2.016,1.807,0.917
2,8.694,1.81,1.273,6.047,2.811
2,8.865,5.064,1.176,3.752,1.646
2,10.141,2.055,1.867,2.085,0.884
2,10.248,4.529,1.101,10.546,0.557
2,11.142,13.287,1.133,6.195,1.793
1,12.125,1.447,0.864,1.295,0.958
2,13.443,2.485,0.761,6.082,1.499
2,13.473,2.873,1.415,2.941,1.094
2,16.384,6.16,3.373,2.767,2.067
1,16.812,1.019,0.998,1.408,1.385
1,17.665,1.314,1.522,0.944,0.62
1,18.075,2.179,0.677,1.225,1.248
2,19.809,4.239,3.238,2.457,0.959
1,21.116,1.3,0.945,1.272,1.254
1,21.723,1.083,0.79,2.046,0.94
1,24.228,1.236,0.764,1.002,0.935
2,24.815,3.134,0.72,6.41,0.683
2,25.858,3.185,1.273,12.424,0.699
2,26.284,2.271,0.89,5.812,2.295
1,26.638,0.954,0.967,1.924,0.782
2,27.833,4.507,0.974,2.952,1.934
1,32.47,1.438,0.789,1.231,1.426
1,33.622,1.091,0.817,0.964,1.255
1,34.608,1.556,0.822,1.782,0.848
2,36.697,7.372,0.844,3.054,2.23
1,37.744,2.436,1.189,1.294,1.151
2,38.568,2.127,1.771,7.084,1.028
1,38.726,1.001,1.231,2.039,0.873
2,40.552,4.598,2.067,6.086,1.093
2,41.856,4.103,1.089,8.991,2.609
1,42.919,1.437,1.149,1.384,0.872
1,44.832,1.3,1.213,2.043,0.797
2,46.019,3.0,2.755,1.526,2.221
2,46.146,3.176,0.846,3.688,0.553
1,47.307,1.499,0.945,1.111,1.213
1,47.581,1.813,0.911,1.291,0.942
2,47.614,9.02,0.672,4.933,0.9
2,48.588,3.791,0.607,1.183,0.919
2,49.13,3.381,1.662,3.054,0.919
1,49.752,1.813,0.869,0.969,1.405
2,50.238,2.457,3.488,10.607,2.016
1,50.44,1.292,1.213,1.249,0.607
2,50.519,3.165,1.444,4.033,0.873
2,50.926,5.538,1.76,3.622,1.471
2,51.901,1.962,2.458,2.063,3.139
1,53.271,1.423,1.377,1.797,0.621
1,53.529,1.41,1.237,1.03,1.164
1,55.5,1.536,0.629,1.78,0.91
2,57.199,6.779,1.721,5.376,1.659
1,58.188,1.314,0.855,2.228,0.725
1,58.408,1.499,1.178,0.973,1.25
2,60.946,3.282,1.176,1.532,2.119
1,61.02,1.304,0.958,1.262,1.217
2,63.036,9.692,1.124,8.879,1.564
1,63.323,1.123,1.245,1.183,0.669
1,63.503,1.801,0.964,1.41,1.264
2,63.534,3.034,1.036,3.929,3.012
2,64.408,5.386,1.133,2.794,2.286
2,64.772,5.302,1.159,2.831,0.553
1,66.257,1.497,1.005,2.037,1.25
1,67.855,1.529,0.934,1.115,0.914
2,67.926,11.51,1.093,3.144,1.851
1,71.023,1.304,0.788,1.437,0.889
2,71.028,2.747,3.23,3.766,0.918
1,71.301,1.961,0.617,1.257,0.919
2,71.661,9.855,1.22,2.742,0.66
2,73.614,8.012,0.738,7.102,1.692
1,76.475,1.01,1.259,2.162,0.85
1,77.176,1.935,0.983,1.802,0.986
2,78.536,5.487,1.399,2.496,0.741
1,82.573,2.097,0.783,2.162,0.835
2,82.644,6.312,0.543,13.378,1.065
1,82.974,1.815,0.904,1.424,0.869
2,84.868,4.24,1.506,4.081,1.031
2,84.879,1.818,0.909,7.542,0.832
1,84.996,1.812,1.243,2.186,0.988
1,86.843,1.507,1.335,0.978,0.924
1,87.299,0.976,0.947,0.978,1.437
1,87.379,1.27,0.839,1.486,0.94
1,87.441,1.242,0.924,1.454,1.444
2,88.069,4.129,1.062,9.016,1.319
2,89.279,2.271,0.809,2.694,1.117
1,89.978,1.414,0.928,1.008,0.898
2,91.12,4.841,3.169,5.089,2.295
2,92.53,8.69,2.105,7.115,0.675
1,92.539,1.301,0.961,1.777,0.875
2,93.584,3.742,3.373,10.841,1.26
1,93.804,1.248,1.143,1.263,0.626
2,94.26,6.475,1.426,7.46,2.939
2,94.504,5.927,3.191,2.015,1.414
2,95.051,4.922,1.093,2.346,1.09
1,96.418,1.349,0.935,1.006,0.868
1,96.453,1.252,1.124,1.033,1.235
2,96.7,13.827,1.159,2.882,1.247
1,97.593,1.096,0.903,1.306,0.949
2,101.258,4.718,0.836,7.588,1.194
1,102.041,1.274,0.936,1.104,0.991
