task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,1.005,1.262,1.12,0.976,0.729
2,3.399,5.986,1.717,6.348,1.162
2,4.494,3.034,1.145,4.852,1.601
2,4.554,4.858,1.106,3.742,2.165
2,4.716,6.15,0.567,12.348,0.629
2,9.487,1.602,2.766,4.507,0.673
2,9.871,2.814,0.912,11.548,1.989
2,10.265,2.085,2.755,10.721,1.432
1,10.398,2.162,0.976,1.407,1.268
1,10.442,2.146,0.869,1.006,1.178
2,10.486,4.935,3.422,10.721,0.761
1,10.931,1.499,1.436,1.295,1.215
1,11.061,1.252,0.897,1.802,1.396
2,12.477,12.1,0.865,8.783,1.7
1,12.597,1.03,1.417,2.016,0.831
1,12.796,1.797,0.918,1.42,0.998
2,13.317,5.146,1.703,2.45,1.438
2,13.625,6.41,1.293,1.495,1.924
2,15.102,10.397,2.416,1.526,1.787
2,15.423,6.372,1.241,6.369,0.924
1,15.865,1.956,1.22,1.073,1.114
2,17.03,7.326,1.499,7.084,1.631
2,17.164,2.063,0.959,4.612,1.707
2,21.115,2.119,0.764,2.878,0.543
1,22.573,0.945,0.621,1.006,1.008
2,25.884,4.516,0.939,2.864,0.959
2,26.958,3.911,1.065,6.145,1.553
2,27.326,8.164,0.601,2.924,1.536
1,27.708,1.319,1.215,1.435,0.919
2,28.116,3.658,3.422,1.689,1.644
2,28.97,1.848,0.677,4.501,2.427
2,29.863,6.145,2.27,6.553,2.445
2,29.886,4.488,1.279,9.48,2.525
2,30.005,5.263,1.553,5.064,1.365
2,30.873,7.266,1.098,9.3,1.776
1,37.126,1.318,1.044,1.232,1.134
2,37.62,3.75,0.666,5.62,0.832
1,37.892,1.2,0.781,1.095,0.611
1,38.404,2.372,1.444,1.223,0.945
1,38.729,1.442,0.623,1.321,0.861
2,38.86,10.397,1.329,3.297,2.669
2,39.844,5.812,1.309,1.641,3.142
1,40.672,1.096,0.912,1.483,0.997
2,41.425,2.687,0.564,2.924,1.776
2,41.508,4.289,1.253,7.46,0.902
1,42.423,1.232,0.607,2.122,1.214
2,42.583,9.144,3.132,7.584,1.232
2,42.918,4.718,0.677,6.406,2.119
1,44.047,1.11,0.866,1.293,1.117
2,44.297,7.266,1.849,2.457,1.776
2,45.334,7.207,0.731,8.879,0.677
2,45.802,1.848,0.642,7.084,0.855
1,46.09,1.247,0.649,1.87,1.342
2,46.252,4.684,2.291,12.475,0.836
1,46.821,1.096,1.22,2.155,1.124
1,47.001,1.288,0.677,1.001,0.97
2,48.52,7.304,3.151,3.162,1.639
1,48.762,2.159,1.261,1.921,0.613
2,49.478,10.367,1.857,10.397,2.379
2,50.569,2.567,0.781,1.703,1.093
2,50.968,6.064,0.811,8.515,0.885
1,51.109,2.056,0.887,2.116,0.613
2,52.621,3.645,1.926,2.432,2.985
2,53.604,2.472,2.034,1.417,2.427
1,54.927,1.21,0.616,1.468,0.935
2,57.521,2.573,0.855,11.765,1.199
2,60.081,6.039,0.675,2.365,0.805
2,60.658,4.927,1.345,2.504,1.043
2,60.96,4.845,1.175,6.082,1.646
1,63.124,1.221,1.242,1.218,0.874
1,63.168,1.932,0.89,2.103,1.384
2,63.179,6.764,1.255,2.571,1.853
1,63.312,1.216,0.905,2.087,1.041
1,66.15,1.024,0.591,1.266,0.674
1,66.276,1.506,0.732,1.201,0.613
2,67.575,5.165,3.336,11.37,1.981
1,68.786,2.04,0.93,1.966,0.847
2,69.884,4.612,3.336,5.649,3.141
1,70.278,1.511,0.674,1.431,0.861
1,70.83,1.293,0.612,1.533,0.845
1,75.028,1.273,0.905,1.275,0.836
2,75.474,2.227,0.981,11.641,2.945
2,75.509,4.161,2.952,12.475,0.791
1,75.822,1.411,0.822,1.198,1.252
2,76.195,4.239,0.689,9.818,3.132
1,77.393,1.222,0.674,1.455,0.63
2,77.941,1.641,1.556,2.434,0.601
1,79.328,1.791,0.856,1.291,1.123
1,80.661,1.799,1.231,1.442,1.044
2,80.911,9.34,1.776,13.751,1.352
1,81.024,1.108,0.725,2.155,0.998
1,81.253,1.337,0.9,1.202,0.632
2,82.251,3.752,3.279,2.515,1.256
2,82.423,2.572,0.992,2.742,2.601
1,83.121,1.417,0.833,1.249,1.154
2,83.733,7.34,1.273,4.327,1.721
1,83.98,1.091,0.958,1.932,0.878
1,84.692,1.756,0.957,1.102,0.917
2,88.675,2.584,1.275,3.284,1.124
2,89.421,2.457,1.175,2.689,0.827
1,89.59,1.24,0.934,1.244,0.729
1,91.66,1.764,0.876,1.024,0.983
2,92.675,3.299,1.69,11.548,2.039
1,93.152,1.248,0.841,1.289,1.12
1,96.382,1.025,1.271,2.056,0.991
2,97.19,2.434,2.908,7.24,0.971
2,97.761,13.287,0.791,3.028,0.704
2,98.365,6.195,1.454,3.368,1.688
2,98.423,2.486,1.107,9.53,0.553
1,99.814,1.501,1.258,2.023,1.249
1,101.35,1.794,1.074,1.189,1.093
1,101.949,1.428,1.259,1.267,1.346
2,103.492,1.591,0.642,13.016,1.504
2,106.379,10.601,0.8,10.532,2.589
1,108.588,1.327,1.123,1.096,1.109
1,109.606,1.38,0.978,1.233,1.377
2,110.836,2.684,1.165,4.718,0.982
2,111.389,5.062,1.728,12.36,0.743
2,111.934,2.738,0.959,7.853,1.296
1,112.196,1.248,0.726,1.448,1.385
1,112.265,1.278,0.615,2.079,1.234
2,113.74,10.061,1.597,1.812,0.9
2,114.289,9.839,0.846,9.34,0.564
1,114.547,1.765,1.128,1.247,1.118
1,114.716,2.069,0.924,1.273,0.927
1,116.489,0.964,1.129,1.752,1.132
2,117.235,3.645,0.796,4.146,1.107
2,118.587,4.13,2.774,10.841,1.135
1,119.415,1.214,0.972,1.295,1.383
2,119.901,5.671,1.232,7.084,2.385
2,121.956,2.215,0.747,8.464,1.189
2,122.066,3.054,1.106,9.651,1.293
2,122.887,9.84,0.822,7.08,1.924
1,124.583,1.435,1.011,1.431,0.884
1,124.969,1.102,1.082,1.248,0.958
2,126.465,6.064,1.58,7.102,0.669
2,126.624,11.268,0.903,10.021,2.291
1,127.424,1.384,0.961,1.241,1.228
1,130.113,1.765,0.898,1.134,0.847
1,130.413,1.436,0.613,1.098,0.906
2,131.466,2.43,2.78,5.7,1.989
1,132.007,2.103,0.734,1.001,0.905
2,134.356,7.304,1.178,3.752,0.766
2,134.362,2.573,1.597,4.516,1.241
2,134.397,1.874,1.044,3.368,0.955
2,135.161,5.715,2.249,6.086,2.166
2,136.011,7.125,2.429,2.0,1.091
1,137.611,1.128,1.342,1.008,0.951
1,138.211,1.299,0.983,1.323,1.449
1,138.315,1.826,0.756,1.489,1.148
2,138.618,1.191,0.855,7.34,2.335
1,139.887,1.541,0.811,1.019,1.173
1,146.709,1.292,0.734,1.541,0.878
1,147.001,2.134,1.12,1.434,0.927
2,147.243,4.935,1.119,6.844,0.967
2,148.992,13.587,2.825,11.941,2.854
2,150.5,1.603,1.853,3.911,1.19
2,150.8,6.488,1.399,1.689,1.32
1,150.95,1.25,1.213,0.939,0.869
2,151.895,8.728,1.5,2.365,0.804
1,152.345,1.314,1.446,1.289,0.641
1,153.047,1.536,1.342,1.08,0.93
1,153.138,0.966,1.223,1.111,1.235
2,153.41,2.558,2.142,3.185,1.165
1,153.516,1.004,1.192,1.244,1.232
2,155.193,6.334,1.334,1.495,3.009
1,155.657,1.309,0.873,2.103,0.934
2,160.35,3.155,0.542,4.961,1.194
2,162.421,2.03,0.753,3.077,2.574
2,162.704,5.97,1.107,4.214,1.518
2,163.412,3.176,1.443,9.829,0.818
2,164.268,12.422,0.784,3.756,3.265
1,164.913,0.937,1.096,1.033,0.884
1,165.518,1.807,0.794,1.054,0.727
1,166.328,2.106,0.849,2.361,1.232
1,168.752,1.757,0.676,1.035,0.92
1,172.193,1.437,1.597,1.293,1.09
1,172.687,1.027,0.649,1.81,0.669
1,173.666,1.249,0.619,2.459,1.011
1,174.665,1.797,1.123,1.275,0.813
1,176.755,1.313,0.903,1.269,1.339
2,177.952,3.966,2.992,4.12,0.726
1,181.67,2.441,1.171,1.38,0.946
1,182.54,1.024,0.968,0.999,0.611
2,185.616,7.125,2.165,7.735,1.976
2,186.222,3.0,1.436,2.796,3.465
2,187.09,1.94,2.779,6.553,1.693
1,187.192,2.279,1.217,1.319,0.673
2,189.261,1.848,0.836,13.827,1.37
2,189.486,2.544,1.334,6.369,1.391
2,189.99,3.263,0.726,13.827,0.814
2,189.993,3.698,2.016,7.46,1.352
1,190.211,1.181,0.593,1.005,0.912
1,194.398,1.305,1.086,2.051,1.141
1,194.849,1.5,1.093,1.336,0.843
2,195.453,6.195,0.836,12.475,1.597
1,198.258,1.994,0.879,2.124,1.094
1,199.555,1.237,1.082,1.417,1.451
2,199.789,3.755,0.699,2.472,1.961
1,201.382,1.278,0.876,1.096,0.611
2,201.427,7.429,1.721,2.31,0.773
1,202.205,1.932,1.199,1.038,1.227
1,203.463,1.227,1.522,1.507,1.22
1,203.542,1.234,0.873,2.018,1.539
1,203.816,1.248,0.849,1.33,1.555
1,203.941,1.227,0.91,1.476,0.632
2,205.03,4.209,0.837,3.036,3.25
1,205.588,1.331,0.621,2.361,0.903
2,207.591,3.282,0.992,6.334,1.755
2,207.693,9.48,3.037,4.825,1.506
2,210.335,6.287,2.71,1.939,0.916
1,211.815,2.087,0.898,1.417,0.887
1,212.62,1.326,1.444,1.301,1.342
1,213.678,0.954,1.164,1.436,1.243
2,214.07,9.855,3.23,3.028,0.753
1,216.524,2.277,1.161,1.331,0.95
2,217.375,3.758,2.396,7.598,1.924
2,217.604,13.219,0.877,2.902,0.617
1,218.192,1.436,0.619,1.468,1.22
1,218.311,1.294,0.621,1.299,0.587
1,218.745,1.019,1.237,1.533,1.189
1,220.455,1.331,0.878,0.969,0.913
2,222.013,8.099,1.098,2.997,0.855
2,224.137,5.927,0.741,1.484,0.528
1,225.772,1.252,0.828,2.126,0.835
1,226.557,2.027,1.187,1.048,1.184
1,226.741,1.292,0.813,1.525,0.875
2,227.292,10.22,2.366,7.287,1.391
1,227.57,1.172,1.142,1.096,0.86
1,227.906,1.337,0.678,2.361,0.623
2,228.188,8.437,0.47,12.565,0.611
1,228.645,1.82,1.426,1.208,0.935
1,228.646,2.001,0.73,1.294,0.871
1,230.44,1.2,0.943,1.275,0.863
1,230.517,1.412,0.95,2.06,0.623
1,232.903,1.024,0.901,2.397,0.899
1,233.86,1.294,0.868,1.252,1.238
1,235.802,1.304,0.655,1.871,0.666
1,236.059,1.237,0.632,1.289,0.849
2,237.139,2.684,2.929,5.018,0.699
2,237.731,3.902,3.265,7.403,1.37
1,239.012,2.103,1.25,1.219,1.213
1,239.438,1.424,0.967,1.452,0.676
1,240.465,1.541,1.129,1.429,1.215
1,240.8,1.001,0.681,1.275,1.439
2,242.413,9.855,3.167,3.501,1.485
2,243.078,3.851,1.213,1.812,1.564
1,243.642,1.236,1.389,1.791,0.623
1,244.021,1.932,0.91,1.275,1.149
2,244.318,3.234,1.849,3.279,1.86
1,246.4,1.002,0.879,1.233,0.853
1,246.955,1.825,0.876,1.414,1.129
1,248.042,1.512,0.729,1.193,0.623
1,250.006,1.032,1.429,1.501,0.996
1,250.446,1.287,0.898,1.455,0.944
2,250.578,8.036,0.941,4.429,0.557
2,252.966,4.016,1.783,7.429,2.954
2,253.057,1.074,2.295,4.615,2.034
2,253.858,4.07,1.826,2.156,0.836
2,254.853,4.634,1.0,7.598,1.849
2,255.436,3.054,2.992,2.689,0.879
1,258.248,1.012,0.929,1.216,1.237
2,258.384,1.579,0.66,6.312,3.422
1,258.819,1.417,1.119,0.973,0.629
1,260.918,2.193,0.905,0.945,0.611
2,261.342,4.927,1.001,7.156,1.934
1,262.925,1.864,0.857,1.21,0.903
2,263.017,8.099,1.189,4.99,2.755
2,263.781,2.206,3.165,2.446,0.929
1,264.044,1.418,0.784,2.114,0.903
2,264.558,6.772,1.957,3.653,0.9
2,264.632,3.649,0.932,6.718,1.188
1,265.786,1.747,1.118,1.501,0.879
1,266.441,0.944,0.942,1.262,1.333
2,267.134,10.607,1.426,2.486,1.807
1,267.719,1.108,0.999,2.072,0.993
2,267.85,2.097,0.567,2.496,2.943
2,269.285,4.174,2.113,3.139,0.629
2,269.581,6.41,1.438,5.69,0.988
2,270.424,3.88,1.721,5.212,0.822
1,271.481,1.506,1.027,1.019,1.231
2,272.465,3.626,1.587,4.389,0.625
1,272.984,1.309,0.932,1.541,0.837
1,274.401,1.467,0.92,1.291,0.967
1,275.457,1.301,0.585,1.923,0.857
2,275.636,10.367,0.988,4.039,0.666
2,275.835,3.47,1.857,3.917,1.58
2,275.949,6.358,1.414,12.87,1.324
2,276.903,11.772,0.914,12.185,0.669
1,279.376,2.34,0.729,1.233,0.951
2,281.342,5.813,1.915,2.881,1.658
1,281.529,1.326,1.119,0.993,0.896
2,281.785,5.444,3.167,11.813,1.98
2,283.5,4.445,2.232,4.287,0.636
2,283.743,13.097,2.908,4.852,1.58
2,283.808,2.873,1.807,7.543,1.926
1,286.061,1.801,1.109,1.337,0.874
2,286.792,5.585,0.909,2.688,1.178
1,287.558,1.407,0.968,1.523,0.876
2,289.171,6.025,2.579,6.312,1.825
2,290.009,4.161,0.896,9.144,2.984
2,291.737,7.207,1.133,6.601,1.771
2,291.952,6.796,2.017,4.166,0.905
1,292.528,2.006,1.268,1.822,1.217
2,292.709,2.923,2.956,2.289,1.103
2,293.449,8.728,1.107,3.984,0.677
1,294.039,1.273,0.889,1.826,1.074
2,296.98,2.864,1.32,13.409,0.811
1,298.048,1.073,1.417,1.248,1.128
2,298.983,6.718,1.232,2.143,2.776
1,299.698,1.483,0.623,1.433,1.234
2,300.559,13.827,1.061,6.41,3.425
1,301.649,1.341,1.426,1.932,0.727
2,303.067,1.191,0.824,2.43,0.84
1,304.031,0.956,0.998,1.813,1.231
2,306.152,12.36,0.528,12.035,1.043
2,307.47,7.102,0.884,7.853,0.642
1,308.867,1.943,0.901,2.128,1.346
2,308.972,2.677,1.365,3.162,0.741
1,309.663,1.346,1.342,1.224,1.216
2,310.747,3.297,2.265,3.501,0.683
1,311.289,2.144,0.618,1.248,1.389
2,312.479,1.764,2.458,2.591,0.656
2,313.939,4.028,1.615,3.0,2.908
2,313.972,4.825,1.721,10.546,0.983
1,314.255,1.344,1.506,1.323,0.855
1,318.443,1.053,0.847,1.241,1.405
2,319.723,4.161,1.919,3.337,1.557
2,320.431,10.021,0.996,2.478,2.912
1,323.075,1.55,1.086,1.752,0.632
1,323.703,1.21,1.134,1.812,0.929
1,326.533,2.412,0.63,1.207,0.627
1,326.934,1.422,0.996,1.291,0.922
2,328.049,4.2,0.533,3.155,1.352
1,330.719,1.435,0.833,0.978,0.884
2,331.252,4.935,1.309,5.746,1.117
2,331.42,8.783,2.469,2.587,0.669
1,332.222,1.539,0.982,1.817,1.389
2,332.69,1.872,2.912,12.35,1.924
1,333.125,1.094,1.191,2.126,0.621
2,333.279,1.683,1.484,7.019,1.518
1,333.409,1.476,0.619,1.239,0.893
1,334.608,1.447,0.864,1.312,0.947
2,335.478,3.357,1.018,8.69,0.476
1,335.521,1.293,1.09,1.073,0.819
2,335.705,11.381,1.682,4.548,0.607
1,336.022,2.087,1.238,2.436,1.164
2,336.197,12.023,1.25,5.736,0.601
2,338.082,5.649,1.32,3.538,0.837
1,338.895,1.193,0.947,1.115,1.459
1,339.18,2.114,0.63,2.164,1.392
2,339.349,8.012,1.807,1.643,1.688
2,340.603,2.572,0.999,3.21,2.105
2,341.384,4.537,0.779,1.074,0.842
2,342.258,3.028,1.807,2.738,3.169
2,344.258,3.923,2.774,3.52,0.983
1,344.99,1.268,0.87,1.108,1.084
2,347.784,7.714,0.865,3.284,1.044
2,351.806,6.791,0.947,2.687,0.959
2,352.735,3.163,1.981,2.45,0.663
1,354.134,1.885,0.89,1.817,0.831
1,356.362,1.093,0.615,1.983,0.925
1,356.456,1.223,0.752,1.293,0.91
1,356.493,1.237,0.912,1.237,0.893
1,356.79,1.102,0.627,1.001,1.227
2,358.185,1.962,3.25,13.868,2.119
2,358.598,7.08,2.26,12.036,1.025
1,358.835,1.25,1.189,1.014,1.213
1,359.985,2.158,1.555,2.097,0.638
2,360.794,1.191,1.531,8.852,2.911
1,361.265,1.005,0.913,1.009,1.117
2,361.368,2.313,0.824,5.708,3.203
1,362.057,0.996,1.346,0.943,0.88
1,362.751,1.932,1.123,1.24,0.729
2,362.939,4.718,1.961,2.446,1.103
2,363.87,4.554,1.044,4.99,1.694
2,365.991,4.792,3.276,10.576,0.824
2,366.265,4.055,2.574,7.853,2.113
2,367.983,1.579,1.21,2.227,2.717
2,369.312,5.83,0.837,5.965,0.901
1,370.399,1.344,0.946,1.286,1.093
2,372.882,2.063,2.119,4.166,0.533
2,374.347,6.372,1.089,6.635,1.09
2,375.202,8.781,0.666,2.737,1.158
1,375.436,1.252,0.971,1.765,0.729
1,376.969,1.065,0.613,1.335,1.268
2,378.085,11.86,1.173,9.321,3.009
2,383.917,2.449,0.636,4.161,0.674
1,384.263,1.105,0.947,1.438,0.727
2,385.803,5.47,1.604,5.649,1.279
2,388.044,5.105,3.265,4.781,1.452
1,388.532,2.056,1.153,1.501,0.878
2,388.972,4.179,1.444,2.992,1.1
1,389.653,1.301,0.854,1.326,1.242
2,390.481,2.977,1.444,3.903,2.366
1,390.743,2.459,1.234,1.244,0.84
1,392.932,1.102,0.621,1.219,1.458
1,393.184,1.253,0.822,2.038,0.957
2,393.618,11.941,1.043,6.358,0.754
2,393.868,1.73,1.216,8.507,0.683
1,394.292,1.275,0.996,1.26,0.983
1,395.151,1.751,0.964,1.944,1.231
1,397.183,1.518,0.585,0.944,0.935
1,398.572,0.953,0.756,1.28,0.79
2,399.151,3.337,0.865,3.133,1.658
2,400.433,2.662,0.992,5.812,0.735
2,401.42,8.293,1.255,3.858,0.553
2,401.613,5.487,0.703,7.286,0.68
1,402.491,1.2,1.396,1.268,0.876
1,402.738,0.976,0.621,1.864,0.722
2,402.931,3.273,1.891,3.046,0.89
2,403.44,2.411,0.799,5.206,0.807
2,404.402,5.812,2.016,4.529,1.011
2,404.825,7.238,1.822,8.809,1.891
2,404.899,5.165,1.446,4.051,2.092
1,405.086,0.976,0.785,1.054,0.912
1,405.822,1.035,0.893,1.407,1.49
2,409.189,2.064,1.862,7.266,1.915
2,409.448,1.183,1.117,4.516,2.782
2,409.616,5.488,2.014,1.969,0.853
2,410.813,4.919,2.412,2.515,0.72
1,413.061,1.522,0.873,0.948,1.093
2,414.474,5.068,1.373,12.424,2.379
2,415.491,9.861,1.667,12.422,2.59
1,416.058,1.435,0.854,1.26,1.078
1,416.155,1.214,0.654,1.511,1.431
1,416.25,2.087,0.909,2.072,1.268
2,416.904,2.794,3.238,6.133,2.173
2,416.904,2.258,0.919,2.952,0.896
1,419.34,1.292,1.233,1.134,0.613
2,419.432,7.13,1.093,2.571,2.05
1,419.765,1.03,1.233,1.42,0.905
2,419.843,2.131,1.504,3.0,0.733
1,420.588,1.756,0.614,1.299,0.62
2,421.533,2.119,0.912,2.808,1.334
2,423.152,4.161,1.37,13.751,0.929
2,423.306,12.424,2.843,4.341,1.213
1,423.808,1.351,1.238,2.112,0.89
1,423.83,1.221,0.725,1.311,1.137
