task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,1.463,3.176,0.738,2.742,0.846
2,1.559,10.22,1.924,11.493,1.853
2,2.369,2.207,2.669,8.036,2.899
1,2.722,1.257,1.134,1.252,1.187
2,2.748,7.141,2.166,13.587,1.552
2,3.166,2.838,1.813,6.15,0.836
2,6.169,3.105,1.89,7.584,1.717
2,9.521,3.194,0.687,2.573,1.857
2,10.591,5.47,0.988,5.986,0.954
1,12.8,1.275,1.401,1.328,1.597
2,14.8,2.03,1.637,11.641,3.563
2,15.723,5.064,1.135,5.805,2.705
1,16.088,1.418,0.926,1.286,0.727
1,16.4,1.019,1.388,0.987,0.939
2,16.757,2.819,1.506,4.42,0.591
1,17.334,1.253,0.833,1.278,0.869
2,18.69,12.1,0.564,4.445,1.494
1,18.721,2.103,1.359,0.935,0.95
1,19.158,1.266,0.618,1.117,0.96
1,19.285,1.77,0.999,1.403,1.158
2,22.103,4.922,3.23,4.137,1.826
2,23.034,2.195,3.009,7.67,2.05
1,23.551,1.403,0.719,1.456,0.85
2,24.326,8.101,3.336,6.064,2.755
2,25.542,2.689,1.22,1.807,1.425
1,29.178,1.318,1.333,1.261,1.041
1,30.304,1.025,1.384,0.966,0.821
1,30.432,1.24,0.872,1.335,0.621
2,30.783,2.738,2.59,6.772,0.832
2,31.338,11.772,0.924,5.68,2.298
1,32.102,1.305,1.389,1.351,0.621
2,32.385,2.193,1.101,1.939,1.199
2,32.579,11.333,2.412,2.153,0.961
1,33.507,1.311,0.905,1.262,0.621
1,35.497,1.452,0.847,1.212,1.116
1,36.971,1.244,0.635,0.987,0.732
1,37.888,1.324,1.177,2.179,0.627
1,38.546,1.885,1.337,2.02,0.972
2,38.67,2.015,0.833,5.219,1.21
1,39.44,1.916,0.787,1.41,1.005
2,40.978,8.507,1.428,7.207,0.968
1,42.855,1.835,0.934,1.25,1.401
2,43.353,3.223,1.094,10.478,0.6
2,43.426,4.373,0.791,2.939,2.23
1,43.777,1.032,1.245,1.243,1.119
1,44.112,1.582,0.825,1.232,1.389
1,44.237,1.753,0.729,1.78,0.627
2,46.986,9.839,1.229,1.862,1.158
1,49.715,1.582,0.889,1.431,0.638
1,49.84,2.191,1.261,1.183,0.942
1,50.803,1.529,0.764,1.407,1.522
1,50.991,2.179,0.617,1.223,0.613
1,51.439,2.027,0.918,1.328,0.621
2,51.638,2.573,1.446,8.387,2.519
1,52.359,1.027,0.617,1.038,0.857
1,52.766,2.043,0.999,1.303,0.895
2,53.765,2.119,0.608,5.775,1.373
1,53.926,1.26,0.893,1.486,0.82
2,54.765,2.434,1.934,4.051,0.905
1,55.296,1.253,1.082,1.038,0.912
1,56.033,1.242,0.785,1.812,0.864
1,56.703,0.979,1.231,1.299,1.444
1,57.224,1.213,0.626,2.279,1.254
