task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.427,0.969,1.346,1.006,0.925
2,1.118,6.635,1.365,6.718,0.983
1,2.051,1.217,1.252,1.295,0.909
1,3.047,1.813,0.873,1.418,0.641
2,5.358,2.184,2.911,5.698,0.733
2,5.738,5.805,1.989,11.772,3.139
1,7.136,1.435,0.981,1.293,0.613
2,7.199,2.055,1.092,8.69,0.683
2,7.458,12.106,1.692,1.526,3.486
1,7.601,1.248,0.613,1.306,0.783
1,7.988,1.019,0.903,1.289,1.396
2,7.988,2.882,0.796,13.011,1.98
1,8.149,1.2,0.876,1.253,0.831
1,8.862,1.235,1.242,0.999,0.883
2,8.881,2.902,1.243,6.228,1.317
2,10.066,6.553,1.695,4.379,1.057
2,10.397,2.472,0.819,11.42,0.891
2,10.926,2.023,0.819,9.643,1.124
1,11.443,2.416,1.444,1.289,1.238
2,11.622,6.475,2.416,4.933,1.867
2,12.589,3.032,1.075,11.794,2.945
1,13.665,1.233,0.946,1.111,0.94
2,15.422,5.7,3.11,11.134,2.984
1,18.51,1.201,0.935,1.923,0.911
2,19.988,5.805,1.597,1.926,0.983
2,21.501,5.603,1.094,3.288,0.591
1,21.552,2.112,1.451,2.13,1.332
1,22.587,1.222,0.931,1.799,1.189
2,24.836,5.206,1.336,4.129,1.154
1,25.057,1.512,0.952,1.816,0.618
1,29.683,1.227,1.506,2.144,1.444
2,29.841,8.852,1.08,1.799,0.93
1,35.673,1.284,0.913,1.764,0.828
1,36.893,0.961,1.088,2.051,0.75
2,37.361,1.969,3.244,8.437,0.567
2,37.948,3.73,2.0,4.098,2.519
1,39.292,1.349,0.96,1.429,1.217
1,40.688,2.158,0.917,2.435,0.827
1,42.42,2.05,0.872,1.807,0.94
2,42.583,4.735,1.281,8.879,1.106
1,43.599,1.78,0.956,1.797,0.994
1,44.244,1.308,1.123,2.043,0.88
2,44.362,5.915,1.723,4.845,1.694
2,45.573,3.1,0.993,12.172,1.916
1,46.167,1.04,1.44,1.262,0.933
1,46.497,1.224,0.872,1.252,1.074
2,47.757,5.212,2.379,2.193,1.506
1,47.99,1.2,0.653,1.51,0.837
2,48.547,2.085,0.614,4.858,2.952
2,48.548,6.082,1.776,13.868,0.909
2,48.754,1.799,1.998,2.229,2.139
1,48.969,1.208,0.929,1.764,1.342
2,51.109,6.334,0.672,5.302,1.163
1,52.36,1.892,0.671,2.124,1.401
2,52.431,1.818,0.929,4.705,0.617
1,53.024,1.407,1.238,2.025,0.853
2,53.343,5.61,2.81,4.615,2.669
2,53.52,4.811,0.781,11.94,1.011
2,54.181,3.445,1.675,6.07,1.085
1,54.421,2.046,1.234,1.772,1.237
2,54.555,3.748,0.914,2.567,1.389
2,54.957,3.688,0.726,4.718,2.295
2,56.025,2.313,3.203,5.466,1.103
1,56.893,1.798,0.998,1.469,0.833
1,58.421,2.056,0.764,1.412,0.961
1,61.449,1.058,0.681,1.303,0.783
2,61.633,3.658,1.721,8.1,3.433
1,62.161,1.934,1.264,1.381,0.967
1,63.501,0.981,0.593,1.759,0.88
1,64.28,2.023,1.178,1.813,1.12
1,64.662,1.232,0.903,1.299,0.876
2,65.825,12.035,1.324,5.68,0.873
1,69.588,1.227,1.431,2.073,1.258
2,69.976,1.799,0.959,5.671,0.815
1,71.17,2.108,1.458,1.062,0.914
2,72.688,7.507,1.319,9.34,1.086
2,73.248,4.841,0.832,6.635,0.905
1,73.386,1.291,0.898,2.018,0.881
2,74.365,1.969,1.646,5.388,1.466
2,74.631,7.507,1.17,2.814,0.774
1,77.065,1.275,1.088,2.252,0.87
1,80.694,1.461,0.783,2.067,1.437
