task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.053,1.476,0.597,1.213,1.337
1,0.308,1.794,0.739,1.272,1.437
2,0.87,7.624,1.693,4.919,1.22
1,1.451,2.042,1.434,1.294,0.834
2,2.826,4.554,3.203,3.652,1.53
2,3.134,1.848,1.275,2.127,0.66
1,5.613,1.756,0.9,1.236,0.946
1,5.723,1.514,0.72,1.32,0.965
2,6.794,2.055,0.775,2.488,0.952
1,6.9,1.767,0.626,1.321,1.243
2,9.043,9.321,2.27,2.563,0.905
2,11.467,4.935,2.139,1.074,0.699
1,11.524,1.248,1.235,1.782,0.619
1,12.324,1.475,1.377,1.437,0.655
1,12.45,1.77,0.593,1.42,0.92
2,12.719,2.843,3.141,3.188,1.813
2,14.953,3.188,0.669,2.684,0.982
1,16.718,1.26,1.337,1.249,0.612
1,16.953,1.32,0.632,1.766,1.087
1,17.42,1.206,1.342,0.981,0.958
1,19.795,1.247,0.869,1.263,0.89
1,21.437,1.088,0.727,1.253,1.506
1,22.412,1.24,1.082,1.512,0.825
1,22.755,1.035,0.72,1.791,0.915
1,23.035,1.265,0.952,1.005,0.818
1,23.919,1.292,0.628,1.237,0.824
1,25.017,1.334,0.933,0.993,1.215
2,27.993,10.331,1.438,3.284,1.296
1,29.487,1.223,0.927,2.124,1.191
1,29.566,1.095,0.626,2.108,0.92
2,29.729,4.083,1.659,7.987,0.941
1,30.665,1.3,0.857,1.252,0.739
2,31.588,9.48,3.294,1.66,2.27
2,33.994,7.584,1.043,3.492,0.961
1,34.717,1.232,0.74,2.228,0.638
2,34.844,3.028,0.704,3.649,1.522
1,36.568,1.013,0.653,1.201,1.245
1,37.699,1.0,0.865,1.26,0.861
2,38.286,12.079,0.703,2.881,1.394
2,38.86,12.383,1.21,4.555,1.707
2,38.982,11.905,1.471,10.546,0.617
1,41.428,1.218,1.451,1.075,1.086
1,42.335,1.283,0.919,0.948,1.405
