task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.64,5.748,1.101,6.772,3.294
1,2.222,2.424,0.87,1.017,0.824
2,2.481,1.562,1.826,3.73,0.567
2,3.373,2.864,1.124,8.13,0.759
2,3.643,4.013,1.14,5.298,0.919
1,3.819,1.511,0.843,1.223,1.246
2,4.015,5.806,2.034,7.573,1.324
1,4.057,1.813,0.928,1.26,1.128
2,4.3,1.954,1.107,1.794,2.525
2,4.944,2.15,1.426,7.883,2.992
2,4.962,3.756,1.319,7.706,0.988
2,7.177,8.464,1.194,5.327,1.107
1,8.461,1.2,0.635,1.204,1.082
1,9.284,0.983,1.117,1.468,0.643
2,9.414,3.046,1.791,9.34,2.766
2,11.584,10.021,2.903,3.781,2.213
2,12.23,8.69,1.694,5.1,2.064
2,12.542,12.172,0.779,4.529,1.273
1,14.147,1.248,0.95,1.941,0.862
1,14.643,2.015,1.128,1.018,1.22
1,14.821,1.193,0.967,1.294,0.898
2,16.295,2.632,0.629,10.779,0.918
1,17.995,1.48,0.971,1.016,1.384
1,19.106,1.801,0.956,1.308,0.885
2,19.229,7.588,0.697,3.12,0.818
2,20.04,10.397,1.76,3.52,1.091
2,21.613,7.584,2.359,5.97,2.278
2,22.773,6.718,0.551,5.83,3.162
2,25.189,10.721,0.608,12.172,0.975
1,26.294,2.151,1.244,0.957,0.877
2,26.575,7.463,0.946,3.634,0.885
2,27.726,12.341,3.265,8.728,1.924
2,30.012,9.122,1.563,5.83,1.35
1,33.075,1.273,1.084,1.219,1.342
2,33.951,5.488,0.614,8.022,0.974
1,35.296,1.407,0.611,1.197,0.964
1,39.635,1.417,1.123,2.179,0.867
1,40.174,1.025,0.643,1.217,1.261
2,42.365,2.779,1.641,4.422,3.544
2,42.691,4.341,0.542,12.172,3.422
2,43.073,5.986,3.191,2.742,0.89
1,45.746,1.227,1.137,1.062,0.717
2,49.203,5.106,0.543,2.097,1.605
2,49.295,5.263,0.666,1.872,1.466
2,49.745,4.684,1.212,6.553,1.518
1,50.117,1.208,1.389,1.134,1.223
1,51.745,2.34,0.836,1.815,0.912
1,52.268,1.295,0.944,1.725,0.717
2,53.178,3.029,1.172,3.653,1.281
2,53.379,13.792,1.694,5.585,3.11
1,53.436,2.027,0.917,1.259,0.87
2,53.478,2.634,1.484,1.81,3.141
1,53.535,2.018,1.389,1.435,0.996
2,55.017,4.051,1.671,9.53,1.043
2,56.089,4.13,0.947,2.638,0.625
2,57.814,4.373,0.905,3.139,1.131
2,58.104,9.3,1.404,5.814,1.426
2,58.774,11.326,0.689,12.023,1.072
2,59.458,3.284,2.943,2.25,0.9
1,61.503,2.164,0.863,1.292,0.997
1,61.703,1.737,0.593,1.48,0.74
2,62.992,2.688,1.991,8.906,1.17
2,62.995,5.814,0.996,7.584,0.429
2,63.985,6.287,1.953,4.852,2.447
2,64.83,7.429,0.909,4.718,2.26
1,66.67,1.295,0.87,1.5,1.189
2,67.447,6.769,0.677,5.338,0.674
1,67.537,1.282,0.797,1.437,0.935
1,67.754,1.021,0.861,1.272,0.983
2,68.357,3.923,2.845,8.464,0.699
2,68.563,4.935,1.194,13.751,1.98
1,69.186,2.099,0.95,2.204,0.997
1,71.17,1.539,0.666,2.051,0.892
2,72.509,7.403,0.773,1.969,2.455
2,72.864,5.97,1.08,4.341,3.336
1,74.354,0.993,1.25,2.114,0.864
1,74.65,1.221,1.151,0.999,0.752
1,76.67,2.126,0.857,1.199,0.847
1,76.95,1.406,0.863,0.966,1.218
2,77.155,3.654,0.752,10.841,0.541
2,79.882,9.635,1.018,1.962,2.653
1,81.363,1.26,1.434,2.424,1.245
1,81.672,1.299,0.956,1.073,0.88
2,81.693,7.304,1.397,9.122,0.929
1,84.244,1.301,1.396,2.119,0.939
1,84.941,0.961,0.629,0.978,1.16
2,85.215,2.864,1.163,6.188,2.416
1,86.593,1.217,0.949,1.411,0.681
2,87.135,3.653,2.162,7.507,0.748
2,87.227,2.03,1.213,2.838,1.036
2,88.191,3.781,0.824,11.077,2.064
2,88.394,13.9,0.975,2.241,1.531
2,89.703,8.781,1.667,6.317,3.343
2,89.808,4.524,2.139,2.638,1.754
2,90.983,4.339,1.853,3.653,0.842
2,96.447,2.687,1.958,6.188,2.429
2,97.108,8.852,1.721,5.653,2.507
1,99.554,1.934,1.191,2.06,0.834
2,101.881,3.357,1.557,3.92,0.727
1,102.052,1.248,1.009,1.251,0.886
1,102.161,1.278,1.203,1.233,1.21
1,102.739,1.083,1.114,2.023,1.111
2,102.816,8.062,1.46,4.146,2.05
2,103.622,3.213,1.061,2.15,1.646
2,105.707,4.016,0.912,3.21,1.091
1,105.89,1.525,0.885,1.503,0.861
1,106.715,1.826,0.917,1.253,0.756
1,107.25,1.202,0.883,1.223,0.839
2,109.677,4.023,0.856,3.279,3.203
1,109.708,1.433,0.625,2.128,0.897
1,110.819,2.088,0.889,2.019,1.12
1,110.855,1.398,0.948,2.108,0.626
2,112.055,9.016,1.606,2.085,1.348
1,114.844,1.305,0.87,2.164,0.923
1,115.133,1.088,0.951,1.256,0.964
2,115.773,4.612,0.745,11.518,0.666
1,115.879,1.303,1.093,2.459,0.618
1,116.065,1.023,1.237,1.21,1.396
2,116.503,4.239,1.69,4.919,3.132
2,116.524,2.882,0.687,3.165,1.018
2,116.984,2.127,1.535,13.827,0.832
1,118.316,1.019,0.649,1.223,0.988
2,118.468,5.806,1.919,4.209,2.954
