task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,2.191,13.587,0.773,2.268,0.542
2,2.5,12.87,2.429,6.195,2.776
2,2.937,9.897,1.098,13.326,1.296
2,3.508,6.492,1.397,12.383,2.782
2,3.677,6.145,1.319,1.81,2.092
1,3.815,1.99,1.178,2.012,1.583
1,4.598,1.78,1.08,1.799,0.964
2,6.4,5.255,0.974,1.807,0.803
2,10.828,7.67,1.135,1.703,0.752
1,12.103,1.476,0.726,1.017,0.928
2,15.128,5.824,0.855,4.933,0.699
2,15.203,4.051,1.926,12.475,0.699
1,18.312,2.382,0.627,1.011,0.954
2,18.889,7.287,1.152,5.064,1.787
1,21.729,1.242,0.914,1.3,0.89
2,22.517,6.287,1.388,7.115,1.637
1,24.512,2.277,0.62,1.763,0.628
2,24.704,6.601,1.103,2.54,1.601
2,25.422,8.715,3.225,3.888,2.507
1,26.209,1.423,0.928,0.981,0.794
1,27.514,1.2,1.237,1.772,1.009
2,28.316,3.054,1.145,5.649,1.783
1,28.97,0.961,0.875,2.151,1.444
2,28.974,2.902,1.46,3.851,0.803
2,32.315,5.376,2.119,4.42,1.791
2,33.935,5.685,1.208,2.411,0.704
2,34.273,2.486,2.911,12.713,1.663
2,36.835,2.206,3.433,2.873,1.131
1,37.491,1.381,0.611,1.108,0.629
1,39.649,1.791,0.591,1.233,0.96
1,39.747,2.023,0.887,2.126,1.245
2,39.857,4.554,3.167,5.279,1.961
2,40.119,2.365,3.169,11.493,0.873
1,41.034,1.327,0.936,2.47,0.688
2,44.78,4.055,1.531,3.888,0.73
2,44.887,7.46,1.124,10.636,2.116
2,46.797,3.288,3.507,7.141,0.738
2,47.153,3.139,1.28,7.853,1.175
1,49.489,1.503,0.92,1.306,0.617
1,49.63,1.312,1.401,2.037,0.913
1,51.585,0.939,0.893,1.756,1.417
2,52.429,6.086,0.799,6.086,1.043
2,53.255,3.984,1.062,4.041,0.73
1,53.627,1.541,0.918,1.257,0.96
2,53.801,5.311,1.446,5.212,2.359
1,53.951,1.108,0.618,2.146,0.928
2,54.995,3.873,1.093,8.783,1.086
1,55.481,2.37,0.886,1.825,1.074
2,60.483,3.21,3.244,6.064,3.275
2,62.875,8.408,3.141,3.791,3.294
2,66.037,1.962,0.636,2.738,3.11
1,66.156,1.154,0.924,2.105,1.123
1,67.205,1.324,0.893,1.305,0.725
2,67.349,10.841,1.443,3.169,3.142
1,67.779,1.752,0.623,1.435,1.128
1,68.228,1.216,0.911,1.198,1.255
1,70.945,1.017,0.634,2.228,1.11
1,71.365,1.337,0.91,1.423,0.972
1,72.907,1.245,1.148,1.055,0.918
2,73.937,1.44,1.293,5.388,2.908
2,74.084,3.649,0.822,2.558,1.168
2,76.815,2.055,0.429,6.82,1.176
2,77.058,4.041,2.825,7.429,1.093
1,78.567,1.256,1.142,2.019,0.642
2,79.314,4.919,2.165,7.031,0.661
1,79.732,2.067,0.944,1.213,0.901
1,80.7,1.238,0.624,1.774,0.865
2,83.183,6.796,0.836,7.091,0.741
2,84.753,4.113,0.784,11.772,1.092
1,85.559,1.522,0.865,1.288,1.041
2,85.733,3.163,1.086,8.464,1.279
2,86.275,2.271,3.085,2.024,0.924
2,88.543,13.827,2.782,2.587,1.426
1,90.974,2.027,0.923,1.784,1.323
1,91.217,0.933,1.241,1.785,1.53
1,93.146,1.412,0.95,1.792,1.011
2,93.382,9.818,1.989,3.145,0.981
2,95.475,11.869,3.433,3.032,0.988
2,95.959,11.37,1.011,2.54,0.815
2,101.281,3.748,0.814,2.797,1.74
2,101.459,3.139,1.703,2.687,0.832
2,101.979,10.478,0.541,2.924,2.908
1,102.977,2.138,1.094,0.939,1.142
2,103.344,5.624,2.822,4.548,1.403
1,103.5,1.278,1.107,1.054,1.151
2,103.805,2.457,1.927,2.611,0.833
1,104.045,1.351,1.199,1.2,0.924
1,104.34,1.216,1.119,1.106,0.597
1,107.175,1.263,0.968,2.024,1.008
1,108.162,1.104,1.191,1.825,1.239
1,108.586,1.206,0.629,1.757,0.884
2,109.773,3.24,0.852,4.389,1.21
1,112.517,1.766,0.967,1.801,0.858
1,112.97,1.246,1.219,1.343,1.44
1,113.399,2.144,0.626,1.429,1.444
2,113.599,1.969,0.687,6.047,0.699
1,113.734,1.461,0.91,1.178,0.615
2,115.012,3.92,1.253,2.023,1.849
1,115.388,1.154,1.44,1.304,1.109
2,115.651,1.874,1.601,4.166,1.639
1,115.753,2.028,0.898,1.295,0.909
1,116.096,2.049,1.434,1.154,0.991
