task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
4,0.549,10.464,97.552,107.518,9.618,10.333,10.881,109.835,10.11,109.984,110.944,10.307,10.877,9.296,99.213
4,1.024,10.188,103.341,104.968,10.071,10.759,10.881,104.431,11.403,100.827,113.625,9.465,10.292,9.487,108.833
2,1.107,9.669,10.917,10.691,107.749,109.641,0.954,1.013,11.239,9.907,9.551,103.153,107.523,0.975,1.169
1,1.555,1.015,103.03,110.455,101.121,10.538,0.985,108.193,1.123,109.695,100.62,108.882,11.132,0.994,98.545
1,1.774,1.041,111.966,95.344,102.484,9.647,1.083,100.904,1.083,96.289,101.692,108.555,9.581,1.006,102.604
1,1.943,1.151,107.035,102.907,112.358,9.87,0.975,98.93,1.181,95.362,106.485,113.133,10.507,1.044,99.563
1,2.583,1.032,102.997,96.019,101.567,10.914,1.077,107.89,1.003,101.423,100.794,112.169,9.901,1.096,107.337
1,2.915,1.043,109.695,105.343,112.742,9.614,1.077,99.158,1.163,109.776,113.345,113.908,10.041,1.011,107.23
4,2.928,11.313,107.409,107.741,10.887,11.533,10.656,100.124,10.793,110.607,115.853,9.921,10.162,9.382,96.833
3,3.005,1.081,1.017,100.513,109.286,9.668,116.194,110.718,1.105,1.026,97.401,108.252,9.915,108.667,103.727
3,3.348,1.104,1.13,101.186,104.448,11.086,111.559,110.302,1.001,1.012,92.65,103.606,9.751,108.971,106.615
2,3.489,10.037,10.654,10.718,107.348,113.339,1.04,1.115,10.109,10.148,10.729,104.413,111.152,1.097,0.999
4,3.618,9.678,97.389,111.073,9.493,10.61,10.604,95.199,11.013,101.523,110.745,10.529,11.226,10.121,96.735
1,4.006,1.05,110.148,104.477,108.526,10.738,1.098,109.33,1.091,97.648,101.016,108.267,10.121,1.062,106.107
1,4.184,1.152,96.64,102.311,117.018,9.922,0.989,101.512,1.118,106.942,99.016,114.305,11.001,1.098,98.116
4,4.412,10.122,101.817,101.586,9.982,10.986,10.03,95.836,10.867,108.283,101.106,9.678,10.672,9.908,95.173
2,4.591,9.885,11.367,10.543,115.402,111.448,1.028,1.013,9.704,11.22,10.185,100.967,100.237,0.955,1.123
2,4.673,9.671,11.385,10.035,104.064,103.92,1.094,1.156,10.867,9.744,9.566,104.476,112.733,0.973,1.09
2,5.318,10.795,9.734,10.949,110.097,113.219,1.091,1.081,9.748,11.107,9.824,103.184,100.109,1.001,1.187
3,5.375,0.998,1.119,98.704,104.887,9.736,103.711,103.976,1.068,0.96,98.274,101.778,10.573,114.126,112.104
4,5.613,10.558,96.742,105.494,10.39,9.959,10.534,103.783,9.83,104.955,105.718,10.381,10.162,10.516,105.591
4,5.842,10.494,108.899,98.935,9.275,11.175,10.882,106.297,11.03,104.733,99.185,9.554,11.474,10.51,106.282
4,5.915,9.879,102.524,107.581,10.671,10.619,10.832,96.848,9.935,108.623,98.935,9.668,9.767,10.647,108.134
4,6.367,9.767,100.341,100.148,9.744,10.23,9.877,95.222,10.903,112.665,107.362,10.675,9.817,9.939,108.761
1,6.768,1.071,106.53,95.403,110.871,11.146,1.049,99.924,1.179,106.649,100.68,118.053,10.016,0.955,102.648
3,6.914,1.101,1.0,101.621,95.53,9.555,114.753,114.039,1.027,1.09,93.465,106.319,11.261,109.555,111.316
3,7.378,0.953,1.125,109.724,105.657,10.019,108.902,102.917,1.069,0.99,92.979,98.785,10.419,101.085,100.66
3,7.875,1.076,1.018,101.019,93.814,11.061,110.753,113.351,1.041,1.021,92.741,101.949,10.956,104.254,115.224
2,8.054,10.187,10.18,10.859,103.776,112.458,1.075,1.003,10.478,11.357,9.46,104.798,98.509,1.097,1.086
2,8.218,9.973,9.974,10.224,98.26,98.981,1.063,1.12,10.961,9.922,9.817,108.762,107.227,1.046,1.071
2,8.245,10.443,10.203,9.932,109.863,106.533,1.025,1.162,9.934,11.32,10.786,108.77,105.916,0.969,1.134
1,8.255,1.085,110.969,108.07,113.614,10.028,1.085,104.836,1.075,100.214,112.301,100.337,10.144,1.102,102.811
2,8.458,11.063,10.793,9.961,109.894,104.315,1.017,1.064,10.9,10.89,10.871,108.159,99.739,1.015,1.013
4,8.478,11.17,109.761,114.924,9.504,9.789,9.389,101.925,10.209,100.673,104.482,10.034,11.102,10.312,99.113
2,8.554,10.938,10.287,10.444,113.264,103.337,1.07,1.014,9.672,11.37,10.097,105.59,99.656,1.113,1.042
2,9.057,10.467,9.821,11.106,108.753,96.285,1.041,1.125,11.191,9.946,11.005,104.819,101.415,0.993,1.058
4,9.085,9.902,102.524,114.123,10.505,9.863,10.053,95.199,10.065,108.048,107.62,10.723,11.041,9.459,110.648
3,9.57,0.966,1.113,103.345,94.485,11.086,100.842,100.35,1.11,1.033,106.125,96.348,11.018,109.813,111.12
4,9.651,10.526,96.975,110.974,9.368,10.83,9.881,93.836,10.337,105.886,115.242,9.606,10.708,9.531,94.382
4,9.842,10.833,104.079,108.485,9.295,10.266,9.518,95.173,10.955,109.918,109.463,10.582,10.392,9.489,109.488
4,10.046,10.294,101.11,103.656,10.174,10.513,9.817,98.394,10.175,111.689,100.651,9.46,10.303,9.605,102.316
1,10.243,1.075,102.792,106.622,106.921,10.72,0.952,100.31,1.132,95.004,103.009,110.335,9.642,0.978,110.727
2,10.32,10.347,11.466,9.904,112.961,102.685,1.096,1.136,11.231,10.663,10.671,98.054,100.294,1.024,1.077
3,10.659,0.959,0.988,106.847,99.72,10.206,106.956,106.377,1.103,0.959,105.999,109.308,10.22,114.511,101.516
4,10.688,10.621,102.961,112.926,10.096,10.524,10.804,98.539,10.272,111.671,113.595,9.951,11.203,9.877,104.017
2,10.875,10.457,10.416,9.368,105.355,107.856,1.076,1.187,10.751,11.116,9.599,98.602,113.371,1.035,1.063
2,11.512,10.693,10.258,9.716,102.409,101.488,1.044,1.091,9.671,10.525,10.701,99.091,105.265,1.041,1.109
2,11.702,10.921,11.014,9.945,114.589,98.248,1.03,1.14,9.884,11.489,10.333,110.163,106.63,1.032,1.076
4,12.394,11.338,108.469,105.374,9.264,11.148,10.201,108.941,10.994,100.945,115.718,10.46,10.75,10.502,94.775
2,12.606,10.908,11.497,10.151,101.762,99.118,1.037,1.15,9.833,10.867,9.5,107.463,105.589,1.045,1.022
3,12.609,0.963,1.136,102.382,107.171,9.974,118.164,101.59,1.11,1.057,99.164,93.94,11.236,102.678,112.386
2,12.624,11.446,11.352,10.472,109.034,96.69,1.015,1.162,10.804,9.823,10.001,110.281,111.813,1.116,1.127
