task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.049,111.93,98.39,11.16,116.72,1.04,110.31,100.64,96.05,116.21,102.84,11.84,112.2,1.16,104.6,105.61,97.11
3,0.186,116.49,100.88,10.47,108.22,1.04,101.64,113.13,102.65,109.97,107.81,10.28,109.7,1.01,105.71,115.68,112.87
4,0.558,105.54,96.75,11.63,111.1,1.11,102.84,109.02,100.83,105.14,104.73,10.4,105.14,1.07,100.46,110.28,96.93
2,1.407,98.12,109.67,9.88,106.16,1.03,106.0,106.43,99.6,97.24,108.74,10.38,98.29,1.04,108.79,106.1,101.34
2,1.561,111.7,106.06,9.76,107.61,1.12,106.68,110.79,97.62,104.44,105.62,11.4,113.05,0.99,114.86,93.61,104.86
3,1.631,118.03,103.63,11.26,107.88,0.97,101.67,115.4,103.07,107.37,106.77,11.3,109.77,1.03,107.04,110.09,100.64
3,1.79,103.29,117.08,9.92,109.84,1.09,100.88,100.0,104.85,102.68,103.45,9.75,102.57,0.94,116.3,107.04,103.66
4,1.906,106.84,108.12,11.22,100.88,1.0,110.1,93.05,101.93,107.91,109.84,11.3,109.4,1.0,111.87,94.36,112.63
3,2.44,117.18,102.79,10.65,111.07,0.95,113.7,118.05,107.81,102.5,107.32,10.15,96.41,1.02,103.04,114.87,110.48
2,3.284,99.88,110.11,11.19,113.37,1.01,99.48,94.02,104.03,95.92,103.62,9.89,104.7,1.06,109.76,108.71,107.84
3,4.503,112.11,115.35,10.92,112.03,1.07,119.23,117.0,96.88,110.86,103.69,10.75,103.6,1.02,101.49,108.22,108.48
3,4.793,101.14,106.25,11.16,108.22,0.99,115.88,118.69,101.48,99.78,113.91,10.37,113.62,1.03,108.53,112.47,114.18
2,4.882,110.75,110.75,10.95,98.81,0.99,100.84,93.78,109.35,112.44,96.78,10.86,108.6,1.07,104.83,97.91,109.1
1,5.035,100.36,115.15,11.05,110.04,1.03,114.11,110.66,103.99,106.14,117.54,10.56,112.72,1.07,97.01,104.37,101.19
2,5.189,105.4,112.09,10.13,96.36,1.16,99.66,101.21,109.94,112.73,112.41,9.92,113.08,1.06,109.47,106.9,102.17
1,5.245,113.42,105.23,10.6,105.95,1.07,97.87,100.98,109.29,99.52,111.15,9.87,113.05,1.15,107.63,110.51,94.48
1,5.411,112.64,118.28,11.14,109.02,1.0,109.69,109.21,110.88,114.57,100.41,11.15,112.22,1.01,102.39,106.31,98.29
4,5.565,105.51,108.9,10.64,106.87,1.01,106.52,102.52,103.2,114.73,103.36,11.0,114.74,1.01,117.75,109.72,99.9
1,6.886,97.33,102.68,11.16,112.06,1.13,105.19,97.83,97.76,101.01,111.7,10.29,107.31,1.07,108.65,110.65,105.67
