task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T1,0.122,26.95,4.89,4.97,27.32,24.39,161.3,25.94,100.57,27.8,5.25,4.83,25.85,25.91,162.02,26.67,102.5
T9,0.223,24.89,5.16,4.82,23.74,23.77,149.44,27.37,103.74,27.64,5.11,5.2,27.49,27.37,142.7,24.37,102.63
T1,0.226,25.15,5.29,5.25,27.6,26.31,160.3,26.6,101.78,28.58,5.38,5.4,27.19,23.95,143.83,27.37,100.48
T3,0.284,25.59,5.02,4.87,27.39,27.96,160.84,25.99,115.0,28.5,5.72,5.2,29.27,27.63,161.6,25.46,99.64
T5,0.383,24.79,5.27,5.35,24.52,25.26,167.64,25.32,103.69,24.95,5.03,5.13,25.12,26.06,157.01,26.7,106.2
T3,0.468,26.59,5.24,5.11,28.03,26.89,158.84,26.64,100.37,26.82,4.92,5.04,25.76,25.75,160.68,23.36,107.75
T7,0.551,27.93,5.61,5.34,26.02,24.85,145.0,27.87,102.21,27.86,5.25,5.01,24.6,27.55,148.24,24.63,108.62
T9,0.571,26.74,5.74,5.34,25.49,25.24,145.51,23.81,102.35,26.82,5.49,4.71,23.62,26.01,143.27,25.63,100.47
T5,0.647,26.21,4.98,5.58,27.2,27.77,173.02,24.69,96.52,23.86,5.18,5.35,23.57,26.63,171.05,26.01,103.88
T5,0.978,26.89,5.39,5.34,24.25,26.34,155.38,26.5,105.75,23.24,5.7,5.3,25.06,27.8,160.33,24.92,106.84
T10,1.051,23.84,5.02,5.49,25.03,28.42,170.52,28.0,108.42,23.96,5.2,5.55,27.98,27.08,165.02,25.63,92.68
T3,1.088,27.65,4.98,5.21,27.36,29.04,156.0,24.83,102.57,25.99,5.69,4.88,25.48,28.58,137.22,25.06,115.87
T5,1.132,23.07,5.57,5.59,23.7,25.85,166.1,27.7,99.65,22.94,5.68,5.71,25.93,27.56,173.06,25.84,105.99
T9,1.212,24.12,5.76,5.01,23.61,24.2,151.56,26.83,96.93,27.74,5.68,5.05,25.21,24.35,164.98,25.57,109.58
T3,1.232,26.98,5.52,5.51,28.57,25.62,162.34,23.85,99.5,28.36,5.76,5.05,25.08,25.14,157.17,23.3,105.16
T10,1.254,24.59,5.53,5.29,24.79,24.43,176.19,25.73,105.42,28.14,4.86,5.02,26.16,27.96,157.64,24.65,101.82
T1,1.327,24.48,5.32,4.7,28.18,24.12,145.17,27.44,103.08,28.16,5.14,5.01,26.0,25.46,153.83,25.18,110.13
T5,1.382,26.61,5.37,5.49,23.6,28.89,178.52,26.22,111.48,25.32,4.87,5.59,23.95,26.59,172.03,25.67,101.54
T7,1.436,26.16,5.68,5.93,27.16,24.96,155.67,28.31,106.58,26.24,5.23,5.78,25.73,24.5,152.79,24.29,110.7
T5,1.466,25.62,5.05,5.41,26.07,25.03,157.98,25.69,106.93,24.16,5.4,5.09,25.93,28.24,166.51,27.0,106.67
T3,1.65,28.77,5.4,5.48,25.77,27.46,147.44,26.99,113.22,27.88,5.61,5.26,27.66,25.19,143.66,23.99,114.84
T10,1.854,24.61,5.13,5.26,27.25,26.72,155.94,27.69,107.44,26.3,4.78,5.58,27.14,24.51,154.48,26.28,101.1
T3,2.193,27.29,5.7,5.64,28.8,29.26,160.42,25.11,109.03,24.92,5.56,5.56,26.4,26.61,151.03,27.1,110.7
