task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.2,110.31,101.92,1.01,98.52,96.06,102.57,11.6,101.17,102.68,109.89,1.08,97.47,103.16,109.5,10.88,100.43
1,1.221,106.16,102.59,1.05,99.98,95.8,108.7,10.47,96.98,102.39,100.99,1.08,92.94,104.14,95.3,10.18,93.77
4,1.791,96.98,106.57,1.04,99.57,104.48,97.94,10.04,104.29,108.31,106.0,1.02,102.54,109.52,108.37,10.24,104.21
4,1.857,106.94,109.32,1.1,105.71,110.73,96.67,11.56,107.5,105.61,110.5,1.08,106.09,101.36,104.18,11.15,100.46
4,1.95,108.04,99.19,1.0,101.85,97.3,112.15,11.5,104.88,97.66,103.09,1.12,107.43,98.97,105.77,10.05,115.42
1,2.427,102.53,101.38,1.14,108.4,96.04,93.93,10.07,105.26,103.85,101.16,1.04,98.59,97.76,99.5,10.07,93.77
2,2.625,103.67,105.87,0.97,110.64,107.78,96.08,9.72,105.87,111.24,98.24,1.06,109.14,107.72,95.97,10.06,109.01
1,2.732,99.94,114.53,0.98,99.46,105.32,106.24,10.32,109.65,103.55,100.79,1.11,94.78,102.08,100.89,10.81,103.7
2,3.121,114.2,96.76,1.05,101.71,99.26,102.71,10.45,100.33,105.04,104.74,1.03,111.81,97.81,104.69,11.23,104.26
2,3.657,114.59,97.12,1.01,96.0,102.65,100.88,9.72,108.04,105.88,100.52,1.07,100.09,103.76,110.1,10.06,109.39
2,3.751,102.03,96.55,1.02,106.19,102.18,111.48,10.93,106.72,104.74,106.26,1.1,106.7,107.71,112.24,11.13,111.22
1,3.972,114.7,101.96,0.97,100.41,101.87,95.1,10.53,102.97,114.46,101.87,1.14,99.93,108.67,108.18,10.28,100.73
2,4.086,113.31,108.7,0.97,105.97,99.36,104.19,10.83,106.02,115.91,97.18,1.1,94.59,97.6,102.89,10.74,111.15
1,4.376,115.95,113.75,1.08,94.75,101.74,104.77,10.42,95.96,101.66,116.96,1.09,106.42,105.01,108.06,10.76,96.45
4,4.549,110.98,100.96,1.14,98.31,96.8,105.44,10.37,113.0,105.03,103.23,1.04,102.63,103.33,106.45,9.97,111.73
3,5.124,103.67,111.62,1.05,103.09,102.27,102.62,9.54,99.3,106.02,111.65,1.09,113.1,100.48,99.69,10.82,104.52
1,5.143,117.37,113.16,1.08,95.67,104.43,105.85,9.44,100.85,114.71,106.16,1.0,106.55,106.79,103.61,9.95,103.38
4,5.237,110.2,112.04,1.04,106.52,101.36,98.06,9.95,104.62,108.51,117.07,1.1,106.84,111.22,111.24,11.48,102.58
2,5.65,110.19,94.23,1.08,105.92,105.87,107.39,10.94,103.77,114.33,96.55,0.98,108.08,112.9,107.85,10.36,106.8
2,5.751,109.32,95.35,1.1,94.62,105.26,110.03,10.06,108.98,118.36,99.45,1.0,101.87,110.33,105.57,9.53,111.07
3,6.116,109.31,103.73,1.1,99.29,113.03,104.26,9.73,111.33,98.97,100.25,1.09,114.16,107.36,112.26,9.55,108.75
4,6.139,99.41,107.63,1.03,96.25,110.08,101.39,11.68,116.64,98.22,106.31,1.16,109.46,113.29,112.67,10.53,100.46
2,6.258,100.67,101.6,1.07,103.01,99.26,107.6,10.21,110.67,107.8,93.37,1.14,111.74,102.21,99.77,9.79,100.24
3,7.023,108.02,100.03,1.09,107.89,105.59,98.54,10.3,108.66,102.85,107.04,1.06,98.5,98.02,109.0,10.71,105.5
4,7.15,113.03,106.45,1.02,110.47,107.89,108.36,10.55,106.26,99.07,115.36,1.12,99.08,101.43,101.04,10.98,111.02
4,7.339,111.56,108.62,1.06,95.01,101.69,100.54,11.27,98.74,104.32,110.6,1.02,106.3,101.02,97.46,10.93,108.39
3,7.341,100.83,113.11,1.15,107.22,108.68,107.26,9.51,97.94,108.17,96.69,1.09,109.53,95.9,103.23,9.23,102.49
2,7.376,101.84,103.95,1.12,97.58,109.71,94.86,10.29,102.32,105.54,103.12,1.05,105.92,107.28,101.19,9.98,101.2
3,7.386,104.71,111.9,1.01,104.4,98.79,108.37,9.98,116.21,114.35,104.34,1.06,114.5,102.46,111.66,9.32,107.98
1,7.687,115.39,103.32,1.05,99.72,98.41,92.91,10.11,96.98,117.28,111.14,1.12,95.09,94.7,107.72,9.98,93.71
4,7.943,109.17,113.69,1.15,94.31,103.33,97.46,10.85,107.69,113.4,107.43,1.18,101.93,107.91,103.86,11.6,116.71
3,8.136,106.94,103.67,1.08,111.84,98.36,108.62,9.27,106.51,102.85,105.74,1.13,108.46,98.01,110.78,9.19,108.36
2,8.29,109.13,94.69,1.13,102.63,108.5,107.54,11.12,105.12,117.42,101.82,1.08,106.7,107.71,109.56,9.79,96.98
4,8.828,98.55,113.79,1.06,109.06,100.21,105.46,10.35,113.62,107.26,117.58,1.09,102.73,102.92,96.24,10.37,105.03
2,8.874,105.39,103.12,1.08,104.24,98.49,102.89,9.82,111.44,101.33,100.85,1.07,100.45,112.11,105.26,10.83,108.96
4,8.958,111.18,109.32,1.12,107.41,111.36,107.16,10.28,113.77,103.86,112.49,1.17,105.31,106.59,103.67,10.7,116.84
2,9.169,114.22,106.05,0.99,96.02,111.96,111.88,10.91,108.72,100.83,95.64,1.15,106.94,103.23,112.16,9.8,106.3
4,9.243,111.65,106.62,1.04,103.65,97.11,100.94,10.17,114.12,98.58,104.09,1.12,99.98,107.77,100.46,10.75,114.55
1,9.316,102.11,112.78,1.03,98.32,100.7,98.63,10.79,98.63,112.93,111.83,1.05,97.66,98.26,96.26,11.02,101.92
3,10.118,101.23,99.01,1.16,101.46,112.37,100.23,9.62,114.48,110.56,104.21,1.12,102.45,99.82,99.76,10.83,112.86
4,10.627,108.75,104.59,1.07,97.87,110.46,99.49,10.87,115.05,100.05,99.83,1.01,99.83,102.52,98.46,9.91,112.96
4,11.144,103.77,103.46,1.16,109.92,106.55,103.97,10.86,102.54,107.49,104.42,1.1,97.92,107.39,104.31,10.49,100.43
2,11.239,105.04,102.29,1.1,101.88,108.4,107.92,9.85,110.58,112.62,107.83,1.01,105.94,108.06,109.74,10.89,113.81
4,11.529,101.44,108.19,1.02,107.69,113.59,102.34,11.7,100.75,106.14,102.18,1.14,108.05,103.66,108.89,11.37,107.82
3,12.087,104.17,110.61,1.05,109.24,109.05,108.86,9.49,115.81,110.2,109.68,1.11,100.88,97.51,105.24,10.3,106.34
3,12.134,97.53,99.14,1.08,106.0,99.67,105.95,9.87,101.43,101.23,113.0,1.16,105.42,104.66,106.57,10.85,104.95
2,12.197,103.14,94.3,1.08,105.3,112.2,96.21,9.99,96.24,110.86,95.72,0.99,106.12,106.63,96.0,10.16,103.94
4,12.208,112.53,107.21,1.05,99.46,97.06,101.59,10.86,112.48,95.62,113.73,1.13,108.81,112.39,98.1,10.87,113.5
3,12.33,96.97,114.15,1.16,103.32,111.15,107.85,9.76,114.97,101.6,112.6,1.13,101.66,102.12,110.2,10.61,102.69
4,12.355,112.84,115.21,1.06,110.53,111.62,109.34,10.59,107.66,112.62,104.53,1.06,101.93,113.53,96.16,11.12,115.35
3,12.37,101.94,105.6,0.99,114.33,101.44,106.51,10.2,110.09,99.61,105.22,1.14,107.5,97.46,105.21,10.66,114.08
1,13.027,115.03,109.05,0.98,93.83,98.73,107.02,10.89,96.15,101.97,104.18,1.14,106.86,107.31,99.39,10.81,96.54
3,13.083,113.99,103.53,1.08,110.16,106.8,107.83,9.88,107.62,108.28,109.81,1.05,106.62,110.2,99.7,9.89,109.49
1,13.153,105.16,101.07,1.06,106.94,93.05,107.32,10.83,105.66,109.48,116.66,1.03,100.82,92.0,101.48,10.46,104.86
3,13.208,104.85,96.68,0.99,105.31,105.07,113.55,10.82,112.7,113.96,100.08,1.15,112.46,102.92,109.39,10.38,113.31
4,13.339,105.13,111.99,1.14,106.0,96.9,111.19,11.19,107.3,96.68,102.06,1.05,102.07,108.5,96.89,10.17,111.11
3,13.386,107.8,107.1,0.98,108.41,99.82,99.9,9.51,101.37,100.6,96.44,1.13,103.97,110.58,104.85,9.76,110.68
1,13.607,102.0,101.38,1.05,97.38,107.66,93.77,9.83,104.39,116.13,100.83,1.02,106.92,104.43,104.81,10.52,94.91
1,13.814,102.11,104.54,1.03,97.33,100.01,93.65,10.92,105.48,101.95,113.01,1.14,95.35,98.14,101.88,10.54,101.29
1,13.877,108.73,110.65,1.05,103.34,102.52,94.47,9.47,94.06,113.51,103.96,1.05,96.34,98.57,91.5,11.05,102.75
1,14.216,106.36,102.92,1.11,104.58,95.27,105.42,11.05,109.29,116.83,114.08,1.14,107.45,103.83,100.9,10.61,95.27
2,14.371,114.08,107.16,1.01,96.83,110.17,97.3,10.63,105.21,101.7,99.0,0.98,98.0,101.98,111.59,9.62,101.98
4,14.466,101.53,104.06,1.05,99.11,113.69,104.3,11.27,104.57,95.39,109.44,1.0,108.83,106.45,111.21,11.09,114.41
3,14.467,108.39,100.79,0.99,100.89,98.79,111.06,9.47,103.13,97.03,108.02,1.02,116.38,105.72,105.89,10.36,106.82
2,14.473,108.4,105.39,1.15,96.43,104.54,100.56,10.42,112.04,106.3,96.01,0.97,111.13,106.78,97.28,10.79,113.13
3,14.817,113.47,109.22,1.11,107.5,110.94,110.43,9.78,100.29,106.84,98.57,1.07,103.43,113.77,102.18,10.82,103.19
4,14.877,109.54,115.43,1.12,105.37,103.22,96.07,11.27,102.08,108.28,116.23,1.07,96.32,108.55,111.41,10.29,98.75
3,14.91,97.93,104.51,1.07,99.98,107.36,99.75,9.49,116.25,99.46,113.38,1.09,115.11,95.98,105.75,9.97,99.64
1,15.272,101.25,117.49,1.08,100.44,102.6,99.86,10.1,107.26,106.6,102.4,0.98,102.0,101.84,108.72,10.37,96.67
2,15.352,108.97,105.87,1.0,109.05,102.65,110.21,10.8,107.37,103.22,99.28,1.1,108.8,97.28,106.56,10.78,111.68
3,15.818,106.71,99.35,1.1,113.0,108.68,106.22,10.51,105.47,98.1,108.45,1.11,108.19,102.81,111.6,9.5,109.43
1,16.022,102.7,111.1,0.98,95.23,98.14,97.03,10.81,105.73,110.99,107.75,1.12,109.59,108.63,99.81,10.11,97.32
2,16.414,112.59,102.26,1.11,95.76,98.35,97.13,10.09,107.72,103.83,109.34,1.1,103.62,108.69,100.64,11.28,98.16
2,16.505,116.76,103.48,1.02,107.78,109.8,105.44,10.58,99.92,112.48,107.93,1.12,96.96,99.99,108.08,10.54,110.93
