task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
2,0.022,106.91,106.96,1.03,110.58,108.45,102.99,11.08,109.62,103.04,94.81,1.13,98.46,111.92,105.31,10.25,103.1
3,0.042,109.94,106.72,1.06,104.3,110.6,108.64,10.17,115.74,114.22,105.19,1.04,103.59,105.13,112.02,10.08,115.38
1,0.419,109.48,104.05,1.04,108.29,97.34,97.22,10.26,103.41,107.45,101.38,1.02,97.66,92.35,101.49,10.73,104.38
1,0.425,106.43,104.54,1.08,93.38,95.95,99.86,10.84,98.66,104.18,110.28,1.04,98.72,101.82,105.45,10.48,93.9
3,0.482,110.73,109.06,1.12,106.14,107.55,104.52,9.86,105.42,101.88,104.33,0.98,101.16,113.08,114.03,10.85,99.0
1,0.537,106.58,108.94,1.13,108.92,107.75,107.89,9.7,106.86,114.18,117.66,1.07,103.02,93.76,100.73,9.56,95.33
2,0.56,112.28,94.98,1.08,106.37,112.99,111.95,9.84,96.28,118.55,95.42,1.01,108.61,107.95,111.87,9.74,96.48
2,0.9,100.46,104.83,0.97,95.75,112.06,95.66,10.44,99.22,119.3,106.74,1.11,100.76,105.94,107.61,9.53,104.34
3,1.749,104.07,109.7,1.13,103.78,110.58,109.83,10.24,109.13,108.85,97.33,1.05,113.0,109.28,111.95,9.54,116.12
1,2.37,105.98,109.88,0.97,97.28,104.96,101.21,9.44,96.27,112.23,113.36,1.08,106.48,98.7,98.36,9.96,107.32
3,2.384,110.76,100.22,1.06,105.77,113.77,99.86,9.2,98.68,108.02,108.98,1.01,109.53,98.4,103.82,10.69,115.77
3,2.869,104.77,109.11,1.09,116.12,109.62,113.13,9.5,110.78,110.63,100.09,1.11,103.22,109.22,115.98,10.0,110.61
3,2.945,104.72,102.16,1.02,108.92,110.6,111.89,9.42,100.24,96.49,99.71,1.13,105.34,97.4,99.88,9.7,106.82
1,3.454,113.58,102.4,0.97,107.16,93.27,94.64,9.66,97.16,111.34,107.76,1.07,103.13,99.22,100.56,10.67,95.26
4,3.57,96.34,116.39,1.03,98.1,113.36,97.08,11.52,116.86,101.08,105.07,1.01,100.6,113.19,106.65,11.14,106.2
1,3.701,105.75,105.05,1.02,106.8,97.53,100.53,11.15,97.51,104.56,111.52,1.0,94.61,95.84,95.1,10.63,93.62
4,3.905,98.13,106.81,1.03,107.61,111.43,113.39,11.21,111.33,95.8,116.3,1.16,97.56,104.44,98.28,11.62,114.94
4,4.112,107.57,104.16,1.12,103.21,110.93,111.36,10.16,106.15,113.06,116.85,1.18,107.69,104.47,107.7,11.34,99.6
1,4.441,100.84,110.23,1.08,108.6,94.74,95.58,10.61,110.64,101.72,112.89,1.01,106.36,93.77,99.5,9.87,108.54
1,4.686,108.73,115.46,1.02,109.2,107.47,106.44,11.07,97.71,113.05,111.03,1.09,93.38,101.98,98.63,9.7,101.98
2,4.714,100.41,110.02,0.98,110.9,110.3,95.89,9.85,100.63,117.54,100.29,1.1,105.88,113.04,108.44,9.74,102.2
3,4.909,104.45,109.02,1.06,114.31,99.38,108.29,10.64,105.72,102.58,113.97,0.99,109.73,109.23,98.87,10.31,113.31
4,4.973,102.45,117.46,1.09,99.16,99.06,98.3,10.53,114.14,107.54,102.2,1.16,104.4,102.98,112.75,11.01,113.04
4,5.321,111.23,111.25,1.08,109.84,96.61,103.84,9.89,107.5,98.58,100.04,1.04,101.54,99.01,101.04,11.01,116.64
4,5.638,108.59,104.19,1.06,98.15,99.81,111.82,11.0,110.83,98.17,109.59,1.06,97.56,101.65,97.64,10.37,113.45
3,5.836,114.35,109.48,1.12,99.73,105.18,109.81,9.96,113.46,97.33,114.17,1.15,99.32,97.64,115.47,9.29,103.97
2,5.984,111.41,106.05,1.14,97.11,112.79,111.53,9.84,106.72,104.8,94.32,0.98,111.62,111.54,110.42,11.2,103.84
4,6.005,95.97,99.82,1.0,98.58,101.34,110.63,10.78,106.87,111.78,107.23,1.08,100.09,102.19,100.54,10.52,104.49
2,6.498,112.28,94.6,1.01,110.09,95.95,112.1,10.32,112.43,115.36,99.44,1.1,106.49,97.35,108.32,10.66,103.37
3,7.519,109.3,96.66,0.99,108.44,109.15,108.2,9.24,103.4,111.7,100.03,1.15,110.04,111.8,113.5,10.38,106.7
