task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T4,0.15,1.13,10.58,112.61,101.65,110.94,93.29,114.92,102.29,1.07,9.62,102.66,103.75,106.51,93.3,107.34,118.11
T4,0.316,1.07,11.17,102.33,93.2,117.18,107.5,112.65,115.68,1.1,10.15,109.24,104.11,111.01,93.57,98.33,105.64
T3,0.373,1.07,9.4,113.82,103.83,96.79,105.53,98.02,106.58,0.93,10.34,112.61,99.4,99.93,104.13,95.79,99.16
T3,0.516,0.96,9.86,114.22,103.6,106.4,99.72,109.8,98.09,0.94,9.36,116.09,96.23,95.78,115.12,103.25,97.5
T3,0.737,0.93,10.74,105.32,102.48,103.26,104.11,112.36,107.92,0.98,10.13,100.2,105.27,109.31,98.63,107.3,112.55
T4,0.796,1.13,10.42,98.49,102.35,113.72,96.79,104.86,112.52,1.08,10.72,110.97,92.38,104.19,107.29,102.01,114.72
T2,0.896,0.98,11.09,106.75,104.76,93.07,95.58,110.61,111.35,0.98,10.66,114.87,112.39,97.19,103.12,109.58,112.23
T3,1.332,0.98,10.25,115.48,97.33,106.17,114.1,111.93,112.27,0.95,10.11,98.41,106.01,100.5,99.27,103.34,104.37
T4,1.351,1.09,9.97,109.82,102.22,106.46,91.96,107.58,99.83,1.02,10.76,107.05,98.47,115.01,96.83,113.0,117.99
T3,1.375,0.96,10.03,102.48,109.74,104.83,106.03,109.2,96.26,1.04,9.66,114.22,106.22,93.91,116.34,111.69,98.9
T2,1.538,1.03,11.04,104.53,105.03,94.0,108.89,101.21,116.53,1.03,10.1,114.39,97.8,96.22,96.86,94.7,113.74
T3,1.597,1.07,9.92,102.56,98.02,108.6,105.41,113.59,106.49,1.01,10.67,103.83,97.96,97.4,104.69,111.57,108.76
T3,1.809,0.99,10.06,104.91,107.07,97.22,108.4,107.26,106.02,0.95,9.34,112.39,94.31,94.39,98.85,100.65,106.11
T2,1.931,1.06,11.17,110.4,113.03,106.14,108.57,110.53,116.66,1.0,10.21,111.32,97.4,100.74,93.54,109.31,115.59
T2,1.97,1.07,10.06,109.31,104.2,102.22,106.74,107.6,102.34,0.95,10.39,110.96,100.95,109.52,96.7,98.59,103.26
T4,2.022,1.05,11.14,103.82,92.63,106.08,105.28,108.32,113.02,1.11,9.75,98.41,98.72,103.2,97.39,106.5,114.67
T2,2.031,0.94,9.72,108.57,101.65,97.79,104.84,98.93,106.28,1.02,11.34,105.63,108.07,93.28,94.89,105.16,114.16
T2,2.343,0.98,9.83,112.08,109.9,101.37,108.64,97.81,111.81,1.0,11.13,118.28,106.13,105.33,105.06,101.08,105.84
T1,2.41,1.06,10.74,105.96,96.06,101.44,100.78,111.55,105.4,0.98,10.84,96.26,110.76,94.12,105.92,107.54,112.91
T1,2.556,0.96,9.79,104.21,95.49,102.54,106.36,98.74,104.35,1.04,10.31,109.54,104.62,109.06,101.11,113.72,101.84
T4,2.669,1.04,9.44,103.34,103.55,112.02,102.09,110.44,106.82,1.17,9.77,103.61,101.5,106.56,102.09,111.96,117.34
T4,2.821,1.07,10.46,96.48,97.91,100.6,98.93,110.39,108.93,1.04,11.0,97.86,97.9,102.08,97.81,99.5,107.42
T2,2.876,1.09,9.81,105.78,98.52,95.9,99.09,99.68,100.48,1.0,9.64,106.0,106.99,105.17,106.65,100.23,110.86
T4,3.026,1.01,9.42,102.66,98.8,117.94,97.59,100.66,110.33,1.06,10.1,106.4,101.83,113.9,98.73,115.22,99.86
T3,3.84,1.09,9.38,109.1,102.43,103.85,104.97,98.25,105.77,1.06,9.79,100.09,106.04,103.13,102.92,108.47,111.2
T2,4.011,1.04,10.1,117.76,102.1,105.0,105.78,110.79,111.94,1.09,9.94,117.09,98.36,104.8,108.64,109.26,107.07
T1,4.051,1.01,10.97,112.47,110.62,102.31,111.09,102.32,110.17,1.03,9.81,100.34,105.7,102.48,108.27,112.71,101.88
T1,4.081,1.05,10.8,96.93,94.91,103.63,96.08,109.83,107.95,1.02,11.18,113.03,106.86,109.49,100.15,111.16,110.62
T4,4.247,1.06,9.67,102.68,103.19,105.64,107.16,99.27,106.82,1.09,9.46,98.56,101.47,118.21,100.03,110.17,112.53
T2,4.259,1.02,11.25,118.06,110.76,92.81,102.97,103.88,103.86,1.08,10.91,109.34,110.17,109.05,99.96,98.12,111.22
T3,4.453,1.0,9.56,113.62,111.35,93.24,111.63,110.57,98.79,0.94,10.94,101.58,97.96,104.0,102.09,98.08,109.55
T2,4.818,0.99,11.17,108.4,115.01,95.75,102.79,107.82,112.56,1.06,10.91,109.87,109.7,101.0,98.4,111.98,116.29
T1,4.969,0.91,10.09,103.36,101.06,99.86,110.99,111.48,100.96,1.08,9.58,98.58,95.32,110.31,105.56,98.21,110.16
T2,5.264,1.0,9.99,117.15,109.03,103.35,93.26,109.91,116.53,1.06,9.77,111.25,99.17,93.4,95.67,95.92,108.12
T4,5.306,1.07,9.62,97.06,93.2,101.12,99.84,113.17,103.08,1.07,9.63,101.87,105.08,117.09,98.05,102.61,109.12
T2,5.584,0.93,10.29,111.25,115.58,99.03,103.85,109.14,111.24,1.01,10.87,102.73,111.73,107.48,107.88,97.81,105.76
T1,5.648,0.94,10.1,111.58,104.09,95.44,106.45,101.09,109.05,0.95,9.96,102.9,111.0,103.46,109.55,105.7,106.55
T2,5.745,0.95,10.12,109.85,102.6,103.16,108.26,95.77,100.88,0.99,10.18,107.98,110.96,107.13,97.28,102.96,105.99
T2,6.002,0.97,10.61,109.42,100.18,92.72,101.17,103.48,105.7,1.06,9.72,107.2,109.24,94.95,93.81,97.65,112.53
T4,6.113,1.08,10.1,102.08,105.17,113.09,107.19,103.5,116.92,1.14,10.17,99.45,92.32,102.34,106.39,105.71,118.1
