task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T7,0.08,1.02,102.9,10.07,169.51,25.17,111.3,10.6,11.81,1.15,101.84,10.88,164.8,26.99,112.98,9.97,11.08
T8,2.723,1.14,103.6,10.13,165.07,23.71,97.28,9.72,10.26,1.05,99.76,10.81,163.5,23.79,94.91,10.54,10.28
T9,3.9,1.08,99.75,11.24,162.33,25.85,110.14,11.31,10.68,1.03,107.23,10.87,176.0,23.19,104.37,9.97,10.45
T9,4.303,1.0,118.62,11.06,172.27,26.57,102.58,10.0,9.99,0.94,110.37,11.84,149.86,25.03,94.39,11.67,10.31
T9,5.412,1.01,107.82,10.7,148.82,25.22,105.2,11.42,10.36,1.07,108.78,10.27,154.89,23.83,102.86,11.16,11.29
T2,5.805,1.01,97.73,9.72,163.44,26.48,111.13,10.33,11.35,0.98,113.36,10.01,155.05,26.56,98.43,9.96,10.36
T3,6.674,1.09,109.56,10.47,160.31,23.5,115.76,11.41,10.73,1.18,115.1,9.54,143.92,25.07,117.94,10.62,10.82
T1,7.33,1.06,103.66,10.46,146.69,26.72,113.24,9.81,10.68,0.96,103.66,10.14,138.72,28.06,109.18,10.96,11.13
T7,8.788,1.05,118.7,10.84,171.81,24.13,97.31,9.72,11.47,1.03,109.92,11.67,166.84,27.25,98.37,9.79,11.1
T3,9.332,1.18,103.29,10.38,164.47,25.67,110.55,11.51,9.98,1.14,117.41,10.32,141.93,26.74,103.18,10.75,9.76
T6,11.6,0.98,96.18,10.86,145.09,28.72,107.66,11.04,10.04,1.11,97.76,11.02,165.82,26.44,103.4,10.78,11.36
T4,13.402,1.02,104.73,10.13,162.4,24.46,103.94,10.11,10.2,0.94,93.53,9.59,152.38,23.11,109.24,11.06,9.84
T7,13.64,1.05,107.77,10.25,149.39,25.2,110.62,9.55,10.39,1.15,107.61,11.42,157.85,25.08,100.91,9.51,11.51
T10,14.071,1.03,101.44,10.92,140.86,23.57,103.34,10.42,10.67,1.09,107.99,10.08,149.11,24.75,102.72,9.72,11.22
T9,14.314,0.98,115.27,11.47,159.29,23.83,101.54,11.27,11.31,0.98,113.99,11.35,159.38,24.48,107.04,10.74,11.07
T10,15.615,1.03,96.73,10.45,139.41,27.57,107.43,9.97,10.17,0.96,94.14,10.66,159.82,24.0,106.49,10.46,11.26
T6,15.85,1.08,106.36,10.12,160.71,27.08,111.61,9.87,10.36,0.94,100.36,9.82,145.74,28.23,110.92,10.88,10.13
T6,16.122,0.95,104.6,9.71,162.99,24.31,105.06,11.16,11.02,1.05,108.96,10.11,154.24,26.14,105.13,9.98,9.86
T7,16.237,1.07,112.63,11.9,173.26,26.12,108.36,10.42,11.54,0.99,106.76,11.18,168.15,25.75,103.4,10.66,10.46
T8,17.354,1.13,109.0,10.52,175.88,27.3,110.67,9.49,10.44,1.02,102.83,10.18,158.69,23.64,101.6,10.14,9.69
T4,19.215,1.02,93.68,10.12,157.89,24.32,104.5,10.63,10.73,1.08,103.94,11.05,154.55,24.02,102.8,11.01,10.51
T5,20.536,1.0,109.88,11.66,162.49,27.0,109.47,11.08,10.48,0.94,106.68,10.85,172.78,25.2,103.77,9.88,10.66
T3,22.418,1.1,99.36,9.29,156.84,23.69,115.96,10.04,9.64,1.05,110.64,10.84,164.88,27.35,99.62,10.05,10.68
T8,25.607,1.11,97.16,9.82,176.0,25.46,110.73,10.09,10.83,1.1,105.96,9.77,157.01,26.18,101.47,9.84,10.72
T5,25.872,0.93,100.78,11.44,160.17,26.66,97.98,10.49,11.1,1.03,113.08,10.89,148.2,25.86,103.16,9.65,11.32
T1,26.516,1.02,103.64,11.34,159.47,26.01,112.76,10.73,11.51,0.99,101.53,11.74,142.2,25.16,103.91,10.33,10.26
T2,28.494,1.08,99.16,11.08,147.63,25.14,110.3,10.6,10.37,1.01,111.16,9.68,163.56,27.22,111.04,11.47,10.84
T3,29.505,1.01,109.28,10.95,160.7,26.55,106.8,10.59,10.96,1.14,115.1,9.92,142.0,26.39,110.55,10.86,10.69
T6,31.047,1.11,113.29,10.06,163.57,28.26,96.92,11.28,11.11,1.01,97.61,10.96,164.95,25.68,109.34,10.66,10.01
T6,31.087,0.97,108.98,9.75,151.08,28.71,107.28,9.98,10.97,1.04,100.27,10.68,141.11,24.85,97.79,10.7,11.07
T9,31.419,1.06,111.8,10.38,148.82,25.6,108.96,10.18,10.22,1.07,110.48,11.53,164.41,25.6,110.89,11.6,11.72
T10,32.837,1.0,104.72,11.06,144.16,24.97,102.86,9.42,10.85,1.03,93.63,10.94,151.7,24.1,111.37,10.18,10.87
T8,33.237,1.01,107.92,10.62,169.19,25.14,111.43,10.3,10.41,1.0,100.49,9.59,176.56,24.29,102.27,11.16,10.5
T1,33.497,0.97,98.06,10.52,141.49,26.13,106.16,9.99,10.02,0.98,107.5,10.36,147.21,26.88,107.38,10.35,9.97
T1,33.863,1.05,104.95,10.21,152.88,24.99,100.47,10.99,10.21,0.94,96.95,10.18,160.82,27.0,98.35,9.6,11.15
T5,34.047,1.0,118.52,11.53,169.16,26.71,106.11,10.89,9.88,1.01,107.23,10.35,168.43,25.38,102.16,10.58,10.89
T2,35.085,0.98,110.36,11.0,161.84,28.13,111.66,10.77,11.19,1.02,100.11,9.96,154.24,24.17,97.17,11.56,11.01
T6,35.522,1.0,109.75,10.35,150.46,27.42,108.14,10.61,9.7,1.09,110.74,10.45,163.79,26.99,96.71,11.25,10.66
T3,36.342,1.08,103.1,9.7,146.57,26.66,107.91,10.75,10.02,1.05,117.32,10.29,154.72,23.46,114.14,10.08,10.24
T9,36.839,0.96,114.15,11.41,162.79,25.55,95.88,10.63,10.69,1.06,103.94,10.49,155.06,27.16,105.53,10.65,11.44
T4,37.005,1.06,107.81,10.06,173.45,25.27,94.65,11.05,10.87,1.04,100.54,9.93,168.98,23.7,108.93,10.76,10.92
T2,37.703,1.06,113.07,10.01,143.07,24.27,108.83,11.12,10.32,1.05,113.93,10.15,166.02,25.65,106.17,10.63,9.8
T4,38.065,1.09,110.13,10.32,161.72,27.12,108.02,11.2,10.24,1.04,96.1,10.2,162.76,25.29,99.72,10.92,10.72
T6,39.396,1.03,111.78,9.72,160.57,25.75,107.62,10.9,10.12,1.03,105.22,9.88,147.26,28.08,102.1,10.68,10.52
T5,39.704,1.02,108.29,10.72,152.17,26.5,98.85,10.57,10.75,0.97,118.14,11.74,163.78,25.36,97.55,11.28,11.29
T3,40.562,1.07,114.84,9.41,142.24,24.39,108.39,10.57,10.84,1.19,117.8,10.37,156.87,25.73,109.08,10.02,10.27
T3,43.238,1.12,104.3,9.28,143.58,24.4,114.98,11.44,9.63,1.11,112.88,9.71,144.74,26.6,101.48,10.45,9.73
T3,44.354,1.02,117.6,10.6,164.65,27.52,117.2,10.94,11.05,1.12,104.44,10.57,156.74,27.3,110.91,10.29,10.95
T6,45.141,1.1,110.32,10.19,157.31,27.44,109.13,11.46,10.7,1.1,112.79,10.85,151.98,28.08,96.6,9.94,11.31
T4,48.274,0.95,106.33,9.88,151.46,27.01,100.29,9.92,10.36,1.1,104.03,9.55,168.95,27.08,94.67,10.63,10.45
T7,48.684,1.08,112.06,11.35,155.75,25.52,105.9,10.31,10.16,1.03,107.44,10.74,157.24,25.22,102.37,10.88,11.82
T10,48.819,0.98,108.6,9.94,154.5,24.22,117.83,9.5,10.85,0.97,93.98,10.27,164.07,25.0,111.25,10.13,10.1
T7,50.623,1.03,115.21,10.65,160.18,25.31,98.84,10.54,11.66,1.16,100.5,11.41,152.29,23.76,104.9,9.76,10.69
T5,51.0,1.05,109.62,10.21,147.11,24.13,97.49,10.0,9.61,0.93,111.47,10.63,152.75,27.7,109.8,11.22,11.03
T8,51.533,1.18,109.0,10.46,175.74,27.19,109.21,11.04,10.6,1.1,107.65,9.37,171.08,27.57,107.66,9.92,9.46
T10,51.886,1.04,96.96,10.14,147.62,27.55,103.6,9.88,10.28,1.04,107.41,10.72,154.18,26.47,118.26,10.66,11.14
T7,56.572,1.14,103.37,10.26,158.58,26.35,95.91,10.82,11.39,1.16,103.08,11.17,162.82,26.45,113.53,10.35,11.57
