task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.174,2.431,1.435,3.937,0.807,2.051,1.714,4.003,0.655
2,0.707,2.05,1.617,3.63,0.997,2.094,1.563,4.79,0.933
1,1.529,2.249,1.662,4.203,0.645,1.881,1.42,4.169,0.76
1,1.872,2.062,1.862,4.932,0.736,2.4,1.782,4.186,0.715
2,2.316,2.043,1.946,4.664,0.822,2.492,2.012,4.118,0.964
2,2.757,2.155,1.917,4.059,0.79,2.059,1.844,4.472,0.836
1,4.49,2.009,1.694,3.796,0.612,2.026,1.735,3.791,0.642
1,5.613,2.198,1.893,4.698,0.694,2.282,1.879,5.1,0.713
1,5.706,2.509,1.528,3.613,0.647,2.248,1.793,4.149,0.755
1,6.53,2.246,1.849,4.594,0.63,2.55,1.961,3.72,0.674
1,6.748,2.358,1.44,4.491,0.61,2.447,1.821,5.049,0.638
1,6.972,2.364,1.541,5.004,0.623,2.332,1.512,4.481,0.861
1,7.572,1.976,1.442,3.664,0.755,2.454,1.835,3.68,0.707
2,10.994,2.025,1.681,4.727,0.795,2.433,1.543,4.946,0.803
2,11.105,2.099,1.831,4.245,0.951,2.045,1.761,5.003,0.912
2,16.824,1.921,1.932,5.114,0.969,1.916,1.967,4.504,0.785
1,17.78,2.474,1.668,3.711,0.818,2.206,1.988,4.219,0.729
2,18.557,2.086,1.565,4.174,0.944,2.633,1.732,4.731,0.964
1,20.037,2.361,1.517,3.696,0.796,2.088,1.824,4.671,0.61
1,20.53,2.113,1.518,4.568,0.664,2.548,1.442,4.506,0.862
2,21.931,2.309,1.966,4.259,0.966,2.442,1.803,5.111,0.902
1,23.413,2.614,1.845,5.078,0.734,2.246,1.432,3.978,0.694
2,24.29,2.181,1.658,4.501,0.83,1.907,2.035,4.462,0.967
1,24.476,1.879,1.496,4.046,0.772,2.45,1.583,3.8,0.843
2,26.675,2.333,2.089,4.729,0.885,1.897,1.806,4.441,0.847
1,27.249,2.378,1.697,3.664,0.763,2.313,1.962,4.279,0.855
1,27.648,1.882,1.736,4.582,0.704,2.044,1.482,4.878,0.847
1,28.022,2.461,1.552,3.92,0.705,1.872,1.968,5.096,0.646
1,29.327,1.974,1.8,4.468,0.814,2.316,1.807,4.196,0.655
2,29.786,2.626,1.728,4.543,0.747,2.592,1.949,3.777,0.844
1,30.286,2.284,1.588,4.606,0.833,2.456,1.877,4.749,0.634
2,30.601,2.562,1.831,4.686,0.791,2.335,2.057,4.372,0.77
1,31.724,2.246,1.93,3.688,0.801,1.912,1.582,4.055,0.79
1,32.394,2.197,1.793,4.967,0.684,2.041,1.676,4.04,0.832
1,34.608,2.608,1.582,4.081,0.86,2.35,1.862,4.282,0.835
2,38.967,2.308,1.871,4.111,0.828,2.316,2.111,4.841,1.002
1,40.638,2.42,1.823,3.729,0.694,2.035,1.957,4.634,0.859
1,42.711,2.161,1.942,3.681,0.762,2.279,1.838,4.901,0.863
1,43.409,2.388,1.758,4.011,0.813,2.605,1.842,4.214,0.616
1,43.518,2.503,1.905,4.746,0.647,2.328,1.895,5.099,0.844
1,45.147,2.223,1.596,4.624,0.661,2.386,1.801,4.006,0.631
1,45.156,2.5,1.865,4.392,0.727,1.917,1.896,4.054,0.612
2,45.353,2.57,1.735,4.767,0.9,2.361,1.614,4.462,0.794
1,46.418,2.418,1.619,4.411,0.75,2.096,1.515,3.623,0.834
1,48.943,1.95,1.793,3.778,0.753,1.921,1.512,4.605,0.681
1,49.829,2.025,1.857,3.846,0.652,2.043,1.89,3.777,0.732
2,51.358,1.982,1.732,5.1,0.737,2.435,1.725,3.954,0.795
1,51.97,2.225,1.92,4.765,0.735,2.332,1.74,4.825,0.758
2,55.326,2.483,1.557,3.978,0.732,2.587,1.733,4.987,0.982
2,55.899,1.923,2.137,4.527,0.865,2.22,1.852,3.761,0.73
1,56.402,2.393,1.601,4.047,0.783,2.146,1.895,4.671,0.768
1,57.795,2.597,1.69,5.11,0.664,2.351,1.577,4.838,0.751
1,58.24,2.095,1.782,5.036,0.782,2.23,1.48,3.68,0.775
1,58.993,1.991,1.781,4.491,0.804,1.905,1.858,3.665,0.618
1,59.604,2.119,1.895,5.055,0.754,2.109,1.708,4.62,0.78
2,59.965,1.943,1.743,3.66,0.9,2.381,1.871,4.809,0.998
1,60.257,1.954,1.567,4.412,0.738,2.516,1.528,4.119,0.713
1,61.573,2.018,1.509,4.195,0.691,2.476,1.434,3.941,0.803
2,61.811,2.179,1.677,3.826,0.722,2.529,2.022,4.106,0.849
1,64.98,1.951,1.897,4.355,0.616,2.025,1.601,4.564,0.727
1,65.359,2.24,1.616,4.749,0.723,2.228,1.55,3.933,0.664
2,65.54,2.447,1.522,4.033,0.79,2.509,1.716,5.083,0.787
1,66.27,2.302,1.883,4.833,0.723,2.578,1.699,3.765,0.813
1,67.714,2.049,1.722,3.931,0.786,2.279,1.463,3.659,0.828
2,69.156,1.891,1.801,4.137,0.803,2.645,1.561,4.797,0.813
2,69.278,2.017,1.547,4.739,0.807,2.272,2.005,4.571,0.96
2,71.511,2.554,2.012,4.589,0.995,1.885,1.864,4.119,0.962
1,74.491,2.065,1.668,4.067,0.617,2.017,1.403,4.909,0.715
1,75.041,2.276,1.852,4.568,0.751,1.9,1.79,4.361,0.784
1,76.1,1.861,1.974,3.851,0.707,2.011,1.616,3.761,0.729
1,76.851,2.6,1.801,4.506,0.61,1.997,1.776,4.027,0.69
2,77.216,2.57,1.975,5.112,0.971,2.646,1.681,4.444,0.836
1,79.231,2.334,1.873,4.031,0.612,2.492,1.643,4.364,0.706
1,79.865,1.993,1.605,3.726,0.783,2.242,1.518,4.203,0.734
1,81.623,2.231,1.605,4.169,0.753,2.541,1.835,3.783,0.727
2,82.766,2.491,1.862,4.209,0.794,2.556,2.069,4.846,0.911
2,82.822,1.879,2.032,4.893,0.905,1.88,2.058,4.283,0.98
1,84.165,2.011,1.853,4.261,0.788,2.209,1.582,4.584,0.837
2,84.416,1.973,1.679,5.083,0.799,2.391,1.854,4.279,0.733
2,85.65,2.128,1.63,4.455,0.794,1.888,1.761,4.146,0.798
2,87.169,1.935,1.512,4.001,0.799,2.427,2.117,4.227,0.748
2,87.247,2.129,1.514,3.804,0.755,1.881,1.887,4.929,0.907
2,87.984,2.422,2.122,4.674,0.797,2.116,2.022,4.868,0.814
2,88.091,2.492,1.923,3.908,0.778,2.256,1.754,4.086,0.877
2,89.431,2.044,1.861,3.978,0.938,2.614,2.067,4.394,0.852
1,89.94,2.36,1.893,4.836,0.737,2.528,1.696,3.795,0.808
