task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.2,103.01,115.04,102.0,106.78,105.02,1.08,10.44,103.24,112.04,116.27,109.14,113.67,109.1,1.12,11.08,108.45
1,1.221,108.2,109.96,101.45,103.91,108.24,1.0,10.37,99.46,100.28,101.78,104.34,108.19,100.41,1.06,10.61,114.16
4,1.791,111.52,114.79,108.68,97.01,97.7,1.0,10.17,98.24,97.33,104.41,101.49,105.41,113.59,1.07,11.18,111.32
4,1.857,112.23,106.63,111.22,96.07,105.66,1.04,10.24,107.34,105.01,102.13,96.19,111.5,109.87,0.99,11.07,110.79
4,1.95,109.8,109.65,101.53,100.5,99.54,1.02,10.21,111.24,96.87,113.4,104.74,101.38,99.76,1.13,9.92,111.59
1,2.427,109.64,105.56,108.61,102.36,111.16,1.01,9.49,101.1,97.12,106.4,112.66,101.49,103.16,1.05,9.7,99.06
2,2.625,106.13,111.16,114.08,99.26,103.02,1.07,9.85,106.45,100.66,101.57,100.04,102.04,107.55,1.12,10.2,109.08
1,2.732,105.14,115.54,106.58,105.1,108.0,1.08,9.67,97.93,112.18,102.04,101.64,101.16,116.54,1.15,10.21,108.14
2,3.121,96.55,100.26,102.31,104.93,115.54,1.0,9.5,100.73,101.03,111.21,110.26,105.12,104.78,1.01,9.53,105.2
2,3.657,100.8,101.39,110.67,99.27,100.7,1.06,10.1,101.18,96.27,100.13,109.45,113.07,110.18,1.11,10.15,112.72
2,3.751,97.52,115.92,96.41,105.86,115.04,1.14,10.38,102.78,102.92,102.82,99.81,107.54,112.53,1.06,9.27,117.49
1,3.972,110.05,113.77,117.33,109.0,105.07,1.15,9.94,107.84,108.16,113.04,110.6,113.18,113.88,1.12,10.53,104.16
2,4.086,95.87,111.96,104.71,104.76,115.49,1.01,10.65,114.0,96.04,107.66,110.72,101.84,112.76,1.0,10.13,103.21
1,4.376,107.78,112.86,106.34,112.37,99.72,1.08,10.23,104.61,112.67,113.64,112.42,116.81,104.24,1.14,9.91,105.38
4,4.549,108.04,112.04,105.11,103.91,103.14,1.06,10.63,97.49,98.79,104.46,96.18,109.7,111.52,0.98,10.0,106.49
3,5.124,108.26,104.65,103.73,98.31,109.76,0.96,10.02,99.32,107.83,100.65,110.04,97.5,111.82,1.0,11.12,104.95
1,5.143,100.52,106.34,109.97,115.35,116.74,1.12,9.9,97.47,108.85,110.08,101.04,109.04,104.27,1.16,10.5,113.8
4,5.237,113.28,111.34,99.51,110.29,109.87,1.07,10.17,103.38,99.79,117.05,104.0,104.28,107.11,1.07,10.28,104.44
2,5.65,108.01,101.28,102.42,110.55,110.33,1.15,9.68,117.21,108.72,115.92,109.29,109.96,110.11,1.17,9.7,115.31
2,5.751,104.93,105.74,106.65,102.97,107.62,1.08,10.2,111.54,95.69,99.13,112.71,100.98,110.98,0.99,10.57,103.95
3,6.116,96.38,102.62,110.5,98.1,114.31,0.98,11.17,105.22,113.45,112.95,111.86,92.97,115.31,0.94,10.7,98.86
4,6.139,100.34,116.85,105.1,112.47,113.48,1.03,10.6,109.9,109.57,110.85,94.42,101.67,102.8,1.04,10.73,103.54
2,6.258,106.44,99.4,105.06,102.79,115.54,1.04,10.85,106.38,101.08,105.04,99.45,106.93,102.81,1.02,9.44,113.22
3,7.023,105.51,106.04,113.15,96.74,100.82,1.07,10.61,105.5,101.27,114.67,115.12,101.62,101.67,1.05,9.83,107.73
4,7.15,107.08,101.86,99.68,107.3,101.44,1.0,10.41,112.6,97.8,112.15,98.94,100.48,106.94,1.04,10.83,100.65
4,7.339,98.81,110.02,100.05,104.51,113.5,1.01,11.06,111.13,113.16,107.61,95.28,109.78,101.12,1.04,10.38,102.12
3,7.341,98.91,104.75,105.51,97.59,102.51,0.96,10.55,108.4,100.97,118.48,108.68,108.43,100.21,0.94,11.17,95.28
2,7.376,107.52,104.06,107.98,102.34,106.42,1.13,9.38,107.1,101.13,104.91,111.25,110.55,111.08,1.1,10.04,115.16
3,7.386,112.49,118.14,106.39,95.02,110.12,0.98,10.83,101.91,100.37,116.94,114.35,98.35,115.85,1.07,9.97,94.78
1,7.687,104.44,110.47,99.98,102.5,114.25,1.04,10.88,99.46,106.79,105.59,106.62,107.01,107.31,1.07,10.52,113.24
4,7.943,106.57,109.87,104.23,103.2,111.52,1.07,10.69,107.33,110.36,109.16,95.01,98.86,98.23,1.13,10.21,110.64
3,8.136,113.39,112.45,97.64,101.84,108.73,1.06,10.72,102.22,96.24,105.36,103.26,109.3,111.43,1.08,10.02,105.15
2,8.29,105.37,108.43,105.95,113.35,104.15,0.99,9.96,103.79,100.98,112.78,108.9,107.54,112.53,1.05,9.53,101.4
4,8.828,112.55,100.48,101.24,110.77,96.56,1.03,10.95,100.51,108.04,99.05,104.76,113.1,103.33,1.07,10.41,113.35
2,8.874,108.47,104.91,107.86,97.29,102.34,1.15,9.45,109.66,112.75,101.97,103.14,96.06,106.72,1.16,10.65,117.31
4,8.958,107.61,106.63,94.96,97.8,98.82,1.14,9.86,100.54,106.01,108.44,109.12,95.75,106.36,0.98,11.19,100.47
2,9.169,107.86,112.92,108.06,108.99,105.99,1.1,10.6,105.4,108.44,112.58,98.16,106.79,105.34,1.17,9.64,113.52
4,9.243,112.9,104.08,100.58,108.62,102.65,1.0,10.27,110.44,104.26,106.23,95.63,106.39,110.55,1.14,10.23,106.07
1,9.316,107.26,115.9,105.06,100.1,99.96,1.15,10.62,104.81,103.46,100.34,112.82,116.92,102.23,1.17,9.53,97.95
3,10.118,103.19,111.02,106.64,98.52,101.26,1.1,10.5,101.55,105.32,117.35,114.39,103.06,100.98,1.04,9.85,98.54
4,10.627,109.37,105.0,99.05,111.48,112.34,1.1,9.87,102.97,108.82,105.96,95.13,113.1,109.86,1.14,9.86,105.11
4,11.144,108.51,109.66,99.48,112.34,100.26,1.02,9.72,111.13,105.42,106.07,102.42,100.26,99.29,1.11,10.76,108.16
2,11.239,101.03,113.28,104.32,113.54,104.7,1.1,10.01,109.55,107.41,112.38,110.14,109.29,108.33,1.06,9.54,99.45
4,11.529,112.72,103.99,94.5,97.56,100.66,1.0,10.86,96.01,104.76,116.68,101.46,103.48,111.07,1.11,10.81,105.28
3,12.087,96.45,116.78,112.77,95.73,103.25,0.94,11.07,107.24,106.86,114.65,115.29,101.98,104.9,1.11,10.09,105.28
3,12.134,105.82,103.3,110.37,102.27,111.47,0.97,11.08,102.56,103.19,108.26,109.74,107.45,118.26,0.97,10.18,109.09
2,12.197,99.61,109.53,106.22,97.59,101.68,1.11,9.81,108.96,95.31,98.9,102.2,101.94,104.66,1.04,10.6,109.03
4,12.208,102.63,115.68,101.85,107.24,107.51,1.06,11.07,96.83,100.78,114.27,98.53,113.76,109.48,1.12,11.17,113.26
3,12.33,101.82,117.51,101.78,100.6,100.86,1.04,11.14,94.32,100.23,105.63,103.17,93.02,112.21,0.95,10.25,108.05
4,12.355,111.13,112.74,93.8,107.67,113.14,1.13,9.8,96.49,103.98,100.73,94.07,113.12,99.11,1.0,11.08,97.13
3,12.37,112.22,116.68,104.61,95.22,118.31,0.96,10.03,109.65,109.71,113.88,105.21,103.26,111.56,1.09,10.26,104.27
1,13.027,100.24,108.09,116.34,104.34,106.28,1.04,9.88,99.35,112.32,106.45,115.57,102.03,108.2,1.09,10.01,103.22
3,13.083,108.54,105.76,114.39,93.52,100.72,1.01,10.07,100.91,103.5,113.71,108.11,106.8,105.54,0.98,10.97,97.8
1,13.153,107.12,99.23,116.72,118.16,113.32,1.0,9.7,105.34,101.46,111.64,117.92,114.48,106.97,1.01,10.82,113.43
3,13.208,105.65,109.17,109.89,107.0,101.67,1.0,10.66,105.07,96.0,101.42,103.28,97.08,107.31,1.01,9.89,103.37
4,13.339,113.53,102.4,111.13,98.03,110.19,0.99,10.8,105.07,101.9,116.2,103.52,105.37,98.43,1.08,10.27,108.16
3,13.386,103.61,119.03,114.31,95.89,100.98,1.01,10.85,110.03,108.42,115.8,103.26,105.42,108.31,1.08,10.25,97.47
1,13.607,106.06,102.53,105.16,111.26,115.29,1.11,10.71,98.3,98.13,102.82,111.77,113.65,116.74,1.17,10.76,106.44
1,13.814,107.26,100.22,112.13,113.78,108.03,1.05,10.41,110.6,109.09,99.56,111.76,108.36,113.28,1.0,10.87,99.52
1,13.877,108.92,115.63,111.37,102.6,109.25,1.14,10.65,103.58,112.98,109.92,111.91,105.23,108.19,1.0,10.46,106.65
1,14.216,104.75,111.34,101.64,107.17,101.27,1.09,10.96,106.26,109.08,106.09,108.8,114.87,115.26,1.14,10.18,105.76
2,14.371,108.53,108.38,105.05,112.39,107.03,1.06,10.08,116.53,100.22,101.39,111.91,104.41,106.18,1.07,10.81,115.79
4,14.466,109.38,112.82,97.98,110.38,102.98,1.02,9.8,97.72,104.37,114.61,96.55,107.54,110.82,1.11,10.74,99.24
3,14.467,102.08,108.82,103.42,104.34,110.12,1.06,10.2,100.26,96.2,101.2,108.68,106.61,113.2,1.01,9.81,96.88
2,14.473,110.79,117.5,96.55,103.0,107.93,1.17,9.57,117.23,109.02,116.39,114.08,97.22,108.37,1.02,10.91,111.45
3,14.817,96.8,111.91,106.65,103.26,116.08,1.0,10.63,108.65,100.07,112.13,103.79,104.86,105.4,1.01,10.66,110.31
4,14.877,101.34,111.66,96.8,109.72,104.33,1.13,11.06,104.77,105.12,101.97,97.58,96.66,109.14,0.99,10.74,96.23
3,14.91,104.61,117.64,108.27,105.49,115.31,1.0,11.27,99.33,97.0,101.54,101.42,102.29,115.7,1.0,10.66,111.2
1,15.272,106.84,117.7,109.9,101.79,108.45,1.05,10.05,98.4,106.1,117.8,103.04,116.29,106.74,1.06,9.73,112.29
2,15.352,103.04,111.16,105.05,95.93,114.04,1.09,10.28,108.3,95.66,114.24,97.38,106.97,104.73,0.99,10.31,103.56
3,15.818,112.8,108.59,113.69,93.32,102.51,1.04,10.32,105.28,109.0,115.84,103.14,95.26,100.32,1.05,10.74,110.29
1,16.022,98.34,114.22,102.06,109.86,113.28,1.01,10.21,98.56,103.78,114.53,109.84,102.8,108.09,1.09,9.97,104.53
