task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.006,112.6,100.8,100.4,103.45,97.03,0.99,9.5,112.8,96.67,105.92,105.55,99.46,110.73,0.98,10.78,100.39
4,0.305,101.67,114.14,103.78,95.82,102.41,1.0,11.09,96.58,100.88,104.82,111.22,100.93,107.71,1.12,10.27,105.66
4,0.46,105.39,113.32,104.03,106.98,105.29,0.96,10.56,108.56,104.45,113.63,100.2,100.85,102.38,1.09,10.15,102.61
4,0.656,98.7,103.99,103.8,106.56,111.89,1.07,11.08,106.13,98.97,111.57,107.19,101.85,104.31,0.98,10.51,108.26
2,0.661,98.08,115.19,101.61,106.21,99.41,1.03,10.33,100.16,102.93,103.32,114.15,105.44,101.12,1.11,9.92,103.76
3,0.678,109.07,102.02,101.04,106.44,114.96,1.11,10.32,105.55,111.92,105.55,107.07,108.25,100.64,1.08,11.09,101.55
2,0.99,97.62,104.36,110.77,97.22,105.83,1.17,9.81,102.88,96.83,113.45,107.55,97.14,108.76,1.07,10.17,103.09
4,1.168,112.63,111.16,108.13,96.34,112.48,1.11,9.96,102.61,96.8,111.16,97.42,108.39,103.25,1.13,10.87,111.71
3,1.268,96.48,115.38,110.1,102.28,108.21,1.04,10.15,106.0,103.82,117.64,114.04,107.25,103.12,1.01,10.07,105.86
3,1.787,112.22,118.33,110.87,95.16,108.22,0.98,9.71,96.11,107.55,108.8,107.48,98.47,116.96,1.1,9.62,93.83
4,1.821,108.04,101.21,109.52,98.6,103.33,1.01,9.85,110.92,98.87,100.36,95.23,107.28,114.06,1.08,9.89,100.71
4,1.823,110.27,112.59,94.12,103.1,108.45,1.03,10.16,103.6,97.18,98.76,95.82,100.75,112.86,1.13,10.29,101.52
2,2.06,103.76,107.96,109.72,103.6,106.04,1.13,9.79,100.1,101.08,111.02,110.15,97.21,116.22,1.13,10.33,100.85
2,2.185,106.88,108.11,108.09,104.47,108.87,1.13,10.55,116.1,109.57,113.13,97.51,108.68,104.69,1.02,9.26,113.49
3,2.212,111.48,115.74,103.08,98.64,112.81,1.08,10.3,102.6,109.26,109.55,101.06,92.34,117.58,1.0,10.5,104.04
4,2.229,105.01,115.49,108.58,104.0,103.86,1.0,10.38,100.82,106.64,113.07,101.07,108.25,98.16,1.04,9.7,98.92
2,2.91,104.98,112.79,99.65,108.12,110.79,1.07,9.45,112.02,109.27,102.5,100.85,110.39,102.29,1.11,9.26,104.69
4,3.067,110.73,113.84,99.38,110.27,107.04,1.1,9.68,112.84,99.96,110.25,101.72,106.89,110.99,1.06,10.44,96.27
1,3.463,102.21,110.16,110.24,101.26,110.29,1.0,11.07,98.5,112.11,109.44,99.74,111.18,100.04,1.12,10.43,101.74
4,3.679,106.21,106.07,98.81,98.52,106.16,1.07,10.57,105.04,98.96,101.87,110.15,99.14,102.3,1.09,11.18,102.27
3,4.09,105.32,110.9,106.63,104.37,116.18,1.1,11.26,107.86,96.48,114.52,101.85,95.11,109.35,1.0,11.28,103.12
