task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.285,3.08,5.975,3.071,5.96
1,0.534,1.936,1.069,1.964,1.053
2,0.914,3.049,5.902,3.097,5.935
1,1.048,1.926,1.028,1.982,1.059
1,1.082,1.908,1.096,1.936,1.036
1,2.701,1.936,1.004,1.945,1.075
2,2.758,3.069,5.906,3.033,5.914
2,2.938,3.032,5.982,3.003,5.982
1,3.419,1.97,1.006,1.993,1.035
2,3.773,3.014,5.906,3.09,5.98
2,4.07,3.046,5.905,3.058,5.973
2,5.734,3.058,5.964,3.042,5.925
2,6.763,3.045,5.904,3.081,5.955
2,7.977,3.075,5.933,3.05,5.96
2,8.417,3.076,5.935,3.012,5.911
2,9.288,3.093,5.944,3.015,5.979
2,9.646,3.003,5.953,3.031,5.941
2,10.429,3.055,5.96,3.001,5.904
2,10.882,3.056,5.929,3.038,5.969
2,10.956,3.084,5.948,3.075,5.933
1,11.082,1.903,1.026,1.994,1.052
1,11.128,1.923,1.004,1.953,1.054
2,12.409,3.042,5.985,3.05,5.925
1,12.509,1.946,1.015,1.973,1.027
2,12.653,3.095,5.96,3.094,5.912
2,12.704,3.086,5.949,3.086,5.909
1,13.496,1.936,1.096,1.928,1.057
2,14.007,3.011,5.935,3.075,5.919
2,14.167,3.096,5.947,3.057,5.967
2,14.646,3.076,5.915,3.025,5.964
2,14.946,3.048,5.929,3.043,5.999
1,15.104,1.913,1.033,1.999,1.047
2,15.785,3.01,5.959,3.054,5.995
2,15.888,3.016,5.967,3.003,5.967
2,15.992,3.066,5.959,3.037,5.961
2,16.268,3.002,5.947,3.033,5.934
1,16.347,1.954,1.026,1.936,1.081
2,16.395,3.038,5.988,3.042,5.929
2,16.641,3.091,5.995,3.024,5.957
2,17.669,3.076,5.968,3.055,5.985
2,17.769,3.06,5.911,3.003,5.995
2,17.944,3.092,5.987,3.023,5.946
2,18.012,3.087,5.935,3.033,5.907
2,18.986,3.018,5.969,3.04,5.908
2,19.478,3.04,5.925,3.058,5.996
2,20.868,3.024,5.971,3.023,5.984
2,20.976,3.045,5.902,3.037,5.929
1,21.006,1.925,1.068,1.963,1.068
2,21.07,3.047,5.985,3.041,5.911
1,21.089,1.962,1.03,1.942,1.088
1,21.281,1.996,1.016,1.963,1.095
2,21.558,3.097,5.978,3.046,5.977
2,21.578,3.097,5.95,3.099,5.982
2,22.211,3.067,5.968,3.042,5.982
1,22.328,1.953,1.083,1.945,1.08
2,22.403,3.009,5.95,3.03,5.986
2,22.884,3.023,5.925,3.041,5.97
2,23.252,3.097,5.942,3.042,5.919
1,23.41,1.93,1.004,1.927,1.08
1,23.614,1.917,1.074,1.901,1.006
2,24.617,3.075,5.916,3.076,5.929
1,25.308,1.93,1.033,1.993,1.012
1,25.504,1.998,1.029,1.907,1.03
2,25.637,3.051,5.911,3.046,5.919
2,26.187,3.078,5.981,3.032,5.937
1,26.437,1.986,1.022,1.904,1.057
2,28.408,3.052,5.957,3.04,5.981
1,28.721,1.964,1.078,1.963,1.028
1,28.771,1.922,1.088,1.954,1.067
1,29.442,1.926,1.088,1.924,1.033
1,30.273,1.902,1.049,1.967,1.078
2,30.277,3.075,5.902,3.05,5.974
2,30.975,3.037,5.957,3.002,5.924
1,31.405,1.996,1.046,1.912,1.006
1,31.482,1.925,1.034,1.919,1.073
2,32.273,3.037,5.9,3.03,5.909
2,32.876,3.065,5.958,3.043,5.963
2,32.965,3.015,5.913,3.058,5.932
2,33.03,3.085,5.948,3.04,5.973
2,33.159,3.075,5.912,3.026,5.959
1,33.318,1.997,1.084,1.99,1.018
2,33.932,3.098,5.973,3.065,5.983
2,34.28,3.099,5.927,3.038,5.949
1,35.033,1.936,1.077,1.902,1.087
2,36.015,3.076,5.905,3.01,5.922
2,37.717,3.053,5.989,3.077,5.93
2,37.948,3.069,5.96,3.099,5.917
2,38.776,3.011,5.993,3.03,5.924
2,39.405,3.081,5.978,3.053,5.915
1,39.438,1.988,1.08,1.909,1.002
2,39.581,3.049,5.911,3.081,5.963
2,39.586,3.048,5.985,3.083,5.957
2,39.942,3.085,5.947,3.035,5.939
2,40.009,3.061,5.966,3.066,5.959
1,40.024,1.973,1.058,1.944,1.015
1,40.312,1.921,1.083,1.905,1.034
1,40.37,1.959,1.021,1.992,1.06
2,40.415,3.09,5.973,3.092,5.973
2,40.562,3.083,5.915,3.04,5.995
2,40.74,3.047,5.952,3.04,5.925
2,42.039,3.023,5.914,3.097,5.966
2,42.595,3.072,5.933,3.013,5.938
1,42.611,1.919,1.027,1.945,1.002
2,42.917,3.006,5.928,3.09,5.988
2,42.973,3.066,5.969,3.077,5.982
2,43.704,3.042,5.965,3.073,5.976
2,43.867,3.009,5.999,3.058,5.929
2,44.043,3.038,5.937,3.035,5.994
1,44.595,1.908,1.066,1.981,1.066
2,44.743,3.089,5.911,3.08,5.927
2,45.863,3.038,5.962,3.009,5.978
2,46.202,3.012,5.959,3.074,5.954
2,46.298,3.015,5.98,3.076,5.925
2,46.805,3.04,5.902,3.043,5.967
2,47.111,3.003,5.94,3.001,5.943
2,47.542,3.051,5.973,3.063,5.949
2,47.553,3.076,5.903,3.099,5.984
2,48.441,3.041,5.924,3.056,5.954
2,48.517,3.042,5.954,3.033,5.993
2,48.98,3.066,5.971,3.076,5.947
1,49.002,1.929,1.056,1.97,1.095
2,49.272,3.015,5.923,3.0,5.996
2,49.344,3.074,5.938,3.079,5.902
1,49.507,1.997,1.069,1.946,1.078
2,50.108,3.072,5.966,3.051,5.916
1,50.273,1.941,1.064,1.987,1.091
2,50.451,3.062,5.987,3.026,5.929
2,50.454,3.057,5.912,3.084,6.0
2,51.198,3.08,5.98,3.086,5.902
2,51.42,3.01,5.966,3.084,5.979
2,51.476,3.004,5.911,3.078,5.935
1,52.874,1.951,1.041,1.923,1.091
1,53.647,1.905,1.053,1.91,1.048
2,53.952,3.091,5.905,3.076,5.984
2,54.011,3.067,5.948,3.095,5.977
2,54.945,3.022,5.912,3.074,5.947
2,55.078,3.075,5.939,3.084,5.94
2,55.365,3.042,5.978,3.042,5.917
2,55.477,3.007,5.95,3.065,5.935
2,56.102,3.095,5.947,3.027,5.999
2,56.149,3.051,5.911,3.035,5.909
2,56.762,3.064,5.971,3.078,5.985
2,56.867,3.002,5.933,3.087,5.973
2,57.738,3.041,5.931,3.092,5.937
2,57.756,3.042,5.983,3.066,5.902
2,57.863,3.068,5.96,3.076,5.953
2,58.026,3.018,5.998,3.05,5.915
2,58.955,3.013,5.966,3.099,5.989
1,59.071,1.996,1.045,1.911,1.09
2,59.557,3.038,5.927,3.041,5.947
2,59.717,3.074,5.995,3.078,5.935
2,60.01,3.066,5.922,3.053,5.983
2,60.312,3.057,5.959,3.026,5.979
