task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.261,3.085,5.962,3.01,5.977
2,0.441,3.04,5.971,3.018,5.969
2,0.777,3.055,5.939,3.094,5.92
1,0.84,1.957,1.083,1.955,1.025
2,1.299,3.097,5.971,3.072,5.938
2,1.397,3.091,5.924,3.094,5.908
2,2.991,3.038,5.906,3.09,5.981
1,3.131,1.996,1.008,1.934,1.039
2,3.359,3.042,5.929,3.064,5.954
1,3.497,1.985,1.071,1.908,1.081
2,5.499,3.003,5.939,3.063,5.911
2,5.502,3.094,5.95,3.002,5.995
1,5.594,1.973,1.091,1.967,1.005
2,6.104,3.032,5.996,3.072,5.963
2,7.595,3.043,5.979,3.049,5.941
2,7.723,3.073,5.91,3.078,5.979
2,8.782,3.025,5.933,3.086,5.907
1,9.0,1.963,1.026,1.972,1.035
2,9.392,3.089,5.915,3.017,5.971
1,9.853,1.906,1.055,1.928,1.052
2,9.905,3.032,5.925,3.093,5.973
2,10.197,3.068,5.926,3.062,5.947
2,10.624,3.051,5.973,3.001,5.913
2,10.681,3.004,5.986,3.1,5.939
2,10.833,3.003,5.993,3.075,5.934
1,12.412,1.9,1.02,1.902,1.049
2,13.243,3.049,5.981,3.01,5.946
2,13.61,3.012,5.961,3.092,5.973
2,14.667,3.03,5.953,3.021,5.959
1,15.565,1.982,1.045,1.902,1.081
2,15.852,3.065,5.95,3.093,5.915
2,16.789,3.075,5.939,3.098,5.963
2,16.992,3.027,5.957,3.033,5.988
1,17.305,1.982,1.048,1.941,1.008
2,17.327,3.001,5.959,3.083,5.946
2,17.873,3.072,5.95,3.055,5.914
1,18.462,1.951,1.073,1.957,1.076
2,18.531,3.036,5.993,3.056,5.955
1,18.63,1.941,1.09,1.992,1.086
2,19.119,3.027,5.916,3.051,5.998
1,19.666,1.927,1.01,1.997,1.062
2,19.707,3.063,5.928,3.001,5.903
2,20.413,3.076,5.922,3.027,5.953
2,20.574,3.073,5.999,3.04,5.959
2,20.874,3.051,5.954,3.073,5.906
1,21.173,1.908,1.009,1.999,1.008
2,21.355,3.094,5.934,3.064,5.907
2,21.988,3.023,5.968,3.091,5.933
2,22.225,3.079,5.953,3.039,5.953
2,22.427,3.005,5.922,3.087,5.927
1,22.909,1.991,1.094,1.975,1.035
2,23.381,3.016,5.934,3.037,5.992
2,23.755,3.004,5.913,3.062,5.966
2,23.977,3.042,5.929,3.011,5.985
2,24.068,3.026,5.947,3.047,5.975
2,24.09,3.04,5.998,3.094,5.964
1,24.611,1.938,1.083,1.909,1.077
2,24.634,3.034,5.976,3.044,5.947
2,24.881,3.068,5.933,3.081,5.954
2,25.955,3.055,5.996,3.053,5.944
2,26.54,3.076,5.907,3.065,5.941
2,26.769,3.096,5.969,3.047,5.946
2,26.795,3.07,5.904,3.039,5.947
2,26.879,3.029,5.956,3.073,5.99
1,26.923,1.926,1.039,1.975,1.077
2,27.957,3.007,5.903,3.002,5.947
1,28.047,1.999,1.004,1.97,1.085
2,28.107,3.079,5.931,3.012,5.981
2,28.191,3.023,5.979,3.062,5.906
1,28.789,1.963,1.035,1.937,1.072
2,29.397,3.074,5.927,3.025,5.933
2,30.382,3.014,5.926,3.08,5.988
1,30.57,1.95,1.047,1.99,1.046
1,31.402,1.997,1.02,1.988,1.034
2,31.676,3.059,5.947,3.039,5.941
2,32.142,3.059,5.973,3.056,5.966
1,32.229,1.946,1.079,1.993,1.091
2,32.899,3.077,5.965,3.09,5.908
2,32.923,3.09,5.979,3.06,5.98
2,33.471,3.094,5.909,3.05,5.934
2,33.599,3.073,5.971,3.004,5.972
2,33.866,3.038,5.927,3.079,5.945
2,34.12,3.083,5.916,3.095,5.922
2,34.813,3.021,5.974,3.078,5.935
2,35.811,3.032,5.915,3.033,5.902
2,36.05,3.099,5.907,3.079,5.951
2,36.693,3.033,5.919,3.09,5.965
2,36.846,3.083,5.948,3.011,5.923
2,37.735,3.083,5.925,3.008,5.929
1,37.928,1.999,1.035,1.926,1.037
2,38.654,3.014,5.991,3.05,5.95
2,39.044,3.026,5.907,3.038,5.989
2,39.092,3.001,5.954,3.01,5.933
2,39.689,3.044,5.934,3.018,5.979
2,39.838,3.05,5.948,3.08,5.909
2,39.844,3.063,5.967,3.089,5.969
2,40.24,3.023,5.926,3.024,5.944
2,40.359,3.035,5.961,3.032,5.93
2,40.761,3.001,5.906,3.016,5.971
1,40.781,1.926,1.04,1.981,1.029
1,41.553,1.931,1.028,1.908,1.04
2,41.73,3.087,5.956,3.072,5.968
1,42.316,1.906,1.095,1.97,1.088
2,43.002,3.076,5.982,3.025,5.928
1,43.093,1.971,1.088,1.972,1.08
2,43.914,3.079,5.904,3.068,5.925
1,43.956,1.986,1.095,1.927,1.008
2,43.983,3.043,5.951,3.002,5.96
2,45.379,3.089,5.996,3.084,5.996
2,45.598,3.053,5.957,3.002,5.975
2,45.68,3.061,5.991,3.074,5.965
2,45.821,3.008,5.961,3.036,5.998
2,46.547,3.073,5.987,3.061,5.963
2,47.559,3.026,5.994,3.072,5.928
2,48.545,3.053,5.929,3.022,5.929
1,49.176,1.916,1.044,1.99,1.063
2,49.312,3.098,5.929,3.083,5.94
2,49.496,3.078,5.948,3.024,5.919
2,49.761,3.076,5.969,3.038,5.906
2,49.998,3.039,5.996,3.029,5.975
1,50.295,1.929,1.073,1.939,1.026
2,50.729,3.045,5.922,3.036,5.931
1,51.049,1.964,1.062,1.946,1.004
2,51.616,3.014,5.963,3.069,5.995
2,51.638,3.062,5.907,3.03,5.916
1,51.757,1.965,1.09,1.902,1.043
2,51.865,3.074,5.954,3.042,5.977
2,52.909,3.09,5.998,3.074,5.943
2,52.963,3.056,5.949,3.031,5.973
2,53.589,3.008,5.9,3.023,5.975
2,54.065,3.016,5.933,3.095,5.929
2,54.303,3.031,5.924,3.04,5.926
1,54.355,1.99,1.021,1.966,1.1
2,54.832,3.01,5.977,3.051,5.941
2,54.85,3.029,5.966,3.081,5.97
2,55.528,3.051,5.953,3.084,5.929
2,55.818,3.077,5.986,3.009,5.927
1,56.516,1.916,1.062,1.907,1.035
2,57.086,3.035,5.987,3.021,5.909
2,57.131,3.043,5.989,3.015,5.972
2,57.427,3.013,5.998,3.026,5.923
2,57.78,3.023,5.993,3.018,5.919
1,57.819,1.998,1.058,1.965,1.018
1,58.986,1.969,1.085,1.924,1.048
2,59.32,3.092,5.997,3.013,5.922
2,59.806,3.021,5.947,3.052,5.998
2,59.898,3.001,5.977,3.004,5.925
2,60.315,3.028,5.978,3.031,5.97
2,60.599,3.072,5.948,3.062,5.939
1,60.944,1.949,1.071,1.938,1.077
2,61.14,3.076,5.991,3.071,5.941
1,61.202,1.949,1.002,1.936,1.029
2,61.505,3.033,5.975,3.064,5.934
2,61.987,3.088,5.946,3.084,5.982
2,62.005,3.096,5.927,3.045,5.931
2,62.368,3.054,5.954,3.003,5.923
2,62.729,3.093,5.919,3.071,5.934
1,62.977,1.985,1.022,1.965,1.033
2,63.397,3.087,5.988,3.074,5.973
2,64.005,3.04,5.939,3.03,5.943
2,64.861,3.037,5.931,3.054,5.927
2,64.994,3.047,5.999,3.085,5.993
2,65.493,3.064,5.909,3.057,5.957
2,66.286,3.083,5.915,3.08,5.916
2,66.467,3.021,5.991,3.087,5.913
2,66.545,3.015,5.995,3.059,5.969
1,66.751,1.987,1.018,1.964,1.073
1,66.886,1.979,1.018,1.934,1.077
1,67.042,1.98,1.087,1.913,1.003
1,67.478,1.913,1.051,1.929,1.062
2,69.017,3.09,5.983,3.009,5.957
2,69.569,3.014,5.965,3.042,5.931
2,69.822,3.04,5.98,3.04,5.996
2,70.951,3.02,5.969,3.009,5.989
2,71.543,3.083,5.916,3.087,5.916
2,71.714,3.042,5.99,3.006,5.992
2,71.995,3.022,5.935,3.043,5.997
1,72.377,1.943,1.056,1.975,1.006
1,72.395,1.952,1.084,1.993,1.005
1,73.135,1.964,1.086,1.973,1.006
1,73.315,1.942,1.035,1.911,1.058
1,73.693,1.975,1.081,1.963,1.041
1,74.349,1.97,1.091,1.995,1.051
2,74.537,3.099,5.981,3.037,5.98
2,74.732,3.015,5.931,3.063,6.0
1,74.74,1.902,1.081,1.913,1.055
2,74.91,3.008,5.964,3.058,5.941
2,75.001,3.093,5.979,3.076,5.905
2,75.109,3.045,5.929,3.015,5.943
1,76.239,1.917,1.03,1.946,1.078
1,76.326,1.96,1.017,1.996,1.063
2,76.56,3.093,5.98,3.085,5.949
1,76.803,1.915,1.066,1.981,1.029
1,77.138,1.98,1.097,1.974,1.053
2,77.358,3.015,5.941,3.089,5.989
1,78.426,1.98,1.03,1.951,1.008
2,78.792,3.068,5.905,3.066,5.973
2,78.86,3.004,5.989,3.09,5.922
2,79.114,3.037,5.962,3.094,5.941
2,79.296,3.097,5.945,3.033,5.97
2,80.233,3.051,5.961,3.003,5.911
2,80.853,3.042,5.968,3.077,5.95
2,81.585,3.031,5.995,3.014,5.997
2,82.355,3.043,5.971,3.016,5.988
2,82.589,3.078,5.992,3.034,5.912
2,82.637,3.019,5.997,3.072,5.911
2,82.897,3.079,5.901,3.089,5.911
2,83.065,3.045,5.995,3.042,5.96
1,83.221,1.947,1.081,1.942,1.033
2,83.642,3.06,5.962,3.062,5.934
1,83.855,1.924,1.093,1.974,1.054
2,84.373,3.027,5.955,3.012,5.94
2,84.582,3.068,5.95,3.049,5.929
2,84.988,3.018,5.902,3.069,5.998
2,85.703,3.014,5.919,3.086,5.934
1,85.829,1.908,1.044,1.92,1.098
2,86.556,3.083,5.901,3.066,5.985
2,86.799,3.035,5.93,3.079,5.931
2,87.222,3.087,5.987,3.064,5.969
2,87.875,3.077,5.938,3.063,5.998
2,88.14,3.089,5.983,3.027,5.915
1,88.281,1.922,1.021,1.978,1.043
2,89.191,3.013,5.917,3.088,5.991
1,90.145,1.93,1.018,1.931,1.073
2,90.4,3.053,5.97,3.019,5.953
2,90.915,3.023,5.995,3.001,5.912
1,91.262,1.96,1.094,1.926,1.027
2,91.405,3.079,5.909,3.048,5.987
2,91.469,3.035,5.984,3.043,5.93
1,91.529,1.954,1.042,1.991,1.01
1,91.667,1.935,1.072,1.93,1.084
2,92.024,3.014,5.903,3.022,5.982
1,92.942,1.968,1.03,1.937,1.017
1,93.599,1.905,1.063,1.958,1.066
2,93.732,3.057,5.946,3.016,5.961
1,94.066,1.958,1.071,1.93,1.036
1,94.206,1.92,1.007,1.954,1.07
1,94.37,1.961,1.046,1.975,1.046
1,94.735,1.916,1.006,1.956,1.027
1,95.423,1.907,1.029,1.945,1.098
