task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.076,1.14,11.06,0.99,110.16,1.02,11.45,1.01,11.1,1.03,9.71,1.11,105.44,0.96,10.81,0.97,11.57
T2,0.143,1.07,10.01,1.08,115.42,0.99,11.1,1.05,11.54,1.05,9.48,1.04,113.26,1.08,10.56,0.98,11.61
T2,0.208,0.99,10.93,0.99,102.61,1.07,11.36,1.01,10.92,1.13,9.44,1.11,114.02,1.09,11.45,0.99,10.05
T2,0.213,0.97,9.92,1.15,103.07,1.09,10.11,0.95,10.69,1.13,10.12,1.1,101.23,1.08,11.73,1.0,10.56
T1,0.852,1.11,11.2,1.07,99.73,1.02,10.53,0.98,10.48,1.15,10.01,1.07,108.8,1.02,11.42,1.06,11.22
T2,0.933,1.02,10.51,1.05,105.67,0.93,10.77,0.99,10.07,1.05,9.53,1.11,110.65,1.0,10.49,1.08,11.45
T3,1.691,0.98,10.8,1.06,104.14,1.03,11.13,1.08,10.93,1.07,11.4,1.12,99.61,1.12,11.2,1.04,11.51
T1,2.27,1.02,11.76,1.08,114.49,1.17,10.88,1.01,11.74,1.01,10.67,1.08,111.49,1.18,10.58,1.09,11.26
T3,2.862,1.03,11.34,1.11,97.21,1.0,10.62,1.0,11.23,1.05,11.47,1.12,104.55,1.12,10.15,1.13,11.36
T1,3.108,1.11,10.68,1.01,108.86,1.19,10.32,1.12,10.61,1.03,10.68,1.09,110.34,1.08,11.25,1.06,10.76
T2,3.424,1.05,10.95,1.06,100.93,0.99,11.58,1.08,10.72,1.1,9.7,1.04,106.55,1.02,10.72,1.06,11.21
T4,3.626,1.04,11.57,1.1,106.76,1.01,10.82,1.09,10.79,1.16,11.27,1.06,105.04,1.03,11.14,1.11,9.9
T4,3.743,1.06,11.28,1.11,94.55,1.08,9.93,1.08,10.99,1.11,10.33,0.99,103.4,1.07,10.21,1.14,10.67
T1,3.845,1.07,11.42,1.1,103.6,1.1,10.2,1.01,10.62,1.09,10.07,0.99,115.2,1.1,11.19,1.06,11.27
T3,3.965,1.06,10.21,1.0,109.18,1.1,11.38,1.06,10.76,0.98,11.32,1.0,94.46,1.11,10.25,1.05,11.61
T3,4.423,0.94,10.44,1.01,108.02,1.08,10.87,1.14,11.62,0.97,10.48,1.12,109.15,1.08,10.87,1.12,9.88
T2,4.899,1.01,10.83,1.04,101.38,0.96,10.47,1.04,10.79,1.03,9.79,1.0,111.54,1.07,10.0,0.99,10.78
T3,5.492,1.05,10.85,1.1,101.24,1.17,9.98,0.98,10.44,1.0,10.36,1.08,104.9,1.01,10.82,1.15,11.18
T2,6.084,1.03,9.86,1.06,103.13,1.1,10.88,1.09,11.67,1.15,10.53,1.09,107.07,0.97,10.5,0.97,11.72
T4,6.085,1.14,11.45,1.15,94.9,1.03,11.64,1.17,10.63,1.07,11.04,0.99,107.83,1.13,11.3,1.09,10.44
T1,6.333,1.12,11.73,1.0,109.18,1.17,10.71,1.1,10.44,1.09,11.56,1.08,110.38,1.01,11.31,1.02,10.66
T1,6.564,0.99,11.22,0.93,105.69,1.15,10.42,1.11,11.06,1.07,11.48,1.08,110.26,1.09,10.27,1.01,10.9
T3,7.46,1.06,10.55,0.98,107.66,1.1,10.92,1.12,10.75,1.11,10.28,1.03,108.09,1.16,11.17,1.08,10.78
T3,7.465,1.0,11.06,1.13,108.94,1.08,10.5,1.09,11.26,1.07,11.69,1.02,109.08,1.13,9.66,1.07,11.59
T3,7.647,1.08,11.84,0.97,101.58,1.12,9.66,1.1,10.43,1.1,10.34,1.12,93.98,1.08,10.39,1.0,10.63
