task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.109,1.05,9.45,1.06,108.74,0.95,10.72,0.99,11.51,1.03,10.33,0.99,104.83,0.95,10.6,1.07,10.82
T4,0.194,1.11,11.06,1.09,100.08,1.15,10.73,1.03,11.3,1.05,10.04,1.1,109.16,1.05,11.29,1.13,11.3
T1,0.699,1.06,11.36,1.04,109.18,1.15,10.86,1.14,10.27,1.06,10.43,1.0,112.82,1.1,10.81,1.14,11.14
T4,1.146,1.14,9.96,1.05,106.44,1.03,11.34,1.09,11.29,1.01,10.06,1.1,96.53,1.14,10.87,1.18,10.54
T1,1.155,1.12,10.74,0.95,107.06,1.06,9.78,1.13,10.87,0.98,11.18,0.98,115.66,1.15,11.25,1.03,11.02
T2,1.686,1.14,10.24,1.12,111.5,0.97,11.34,1.1,11.8,1.02,9.51,1.11,114.87,0.93,11.49,1.1,10.5
T1,1.748,1.06,11.36,0.98,106.31,1.16,10.11,1.13,11.21,1.0,10.33,0.95,112.52,1.08,10.84,1.13,11.81
T2,2.003,1.03,10.64,1.02,116.35,1.03,10.19,0.95,10.39,1.06,9.7,1.04,103.06,0.94,10.08,1.01,11.65
T4,2.193,1.05,11.75,1.06,96.63,0.98,11.02,1.12,9.76,1.11,11.7,1.14,104.8,0.99,11.34,1.04,10.59
T1,2.197,1.16,10.2,0.95,109.88,1.05,11.43,0.96,10.69,1.12,9.99,0.98,111.37,1.18,10.63,1.07,11.38
T2,2.939,1.03,11.01,1.05,100.33,1.05,11.13,0.97,11.0,1.09,10.24,1.04,116.38,1.0,10.03,1.03,9.96
T1,3.207,0.98,11.28,0.95,102.95,1.09,11.2,1.01,11.54,1.12,11.64,1.03,106.47,1.02,11.13,1.04,10.49
T2,3.703,1.15,9.44,1.06,114.56,1.0,10.18,1.02,11.23,1.02,10.98,1.13,101.23,1.08,10.98,1.04,11.62
T1,3.983,1.07,11.29,1.01,108.45,1.04,10.6,1.07,11.73,1.0,10.64,0.93,109.54,1.2,10.13,1.02,11.42
T3,4.407,1.12,10.49,1.01,93.7,1.08,10.79,1.16,11.21,1.0,10.79,1.08,101.84,1.14,10.71,1.11,11.62
T1,4.411,1.12,10.46,1.02,103.62,1.13,10.67,1.08,10.96,1.03,10.35,0.97,103.86,1.11,11.37,1.06,11.12
T1,4.428,0.99,10.25,1.06,106.65,1.05,10.48,1.05,11.52,1.11,11.03,1.05,101.58,1.19,11.22,0.98,11.53
T3,4.68,1.11,11.13,0.98,94.13,1.06,10.57,1.13,10.44,1.04,10.44,1.07,93.99,1.06,9.71,1.12,10.77
T3,4.694,1.05,10.58,1.12,99.09,1.14,10.53,1.08,10.32,1.0,11.07,0.98,102.89,1.06,10.17,1.04,10.88
T2,4.73,1.09,10.93,1.0,110.62,0.95,11.48,0.99,11.16,1.12,10.76,1.15,111.78,1.02,10.83,1.03,10.25
T4,4.86,1.04,11.09,1.11,103.74,1.06,10.91,1.01,11.11,1.15,10.33,1.07,105.09,1.15,10.01,1.09,9.74
T1,5.208,1.11,10.89,0.94,101.27,1.16,11.45,1.1,11.13,1.03,11.68,1.05,113.44,1.11,10.94,1.12,10.45
T1,5.234,1.06,11.03,0.96,108.61,1.14,11.41,1.04,10.87,1.1,10.3,1.01,98.16,1.12,10.53,0.98,10.55
T1,5.338,1.07,11.31,0.98,108.44,1.04,10.52,1.1,11.62,1.15,11.17,1.07,110.47,1.04,11.31,1.11,11.74
T2,5.375,1.02,10.92,0.99,102.71,0.96,10.22,1.0,9.98,1.13,9.41,1.16,114.79,1.0,10.53,1.0,10.04
T2,6.302,1.07,9.44,1.13,107.38,1.0,11.0,1.01,10.26,1.15,10.24,1.06,100.91,1.08,11.3,1.05,10.48
T3,6.402,1.07,10.22,0.97,105.0,1.08,10.66,0.99,9.85,1.0,11.28,0.97,104.33,1.13,9.94,1.12,11.4
T3,6.577,1.1,10.32,1.0,94.29,1.07,10.31,1.1,10.18,1.12,11.02,1.06,95.86,1.0,10.6,0.99,11.41
T2,6.644,1.1,9.53,1.06,105.74,1.08,11.28,1.03,11.38,1.03,10.54,1.02,107.41,1.04,10.89,1.05,11.57
T2,7.119,1.11,10.48,1.01,107.09,1.0,10.92,1.09,10.17,1.12,10.26,0.99,116.03,0.99,10.2,0.99,11.44
T1,7.214,1.01,10.19,1.06,115.3,1.02,10.29,1.01,10.19,1.11,10.98,0.95,100.5,1.19,11.47,1.03,11.57
T2,7.778,1.07,10.67,1.17,112.8,1.03,11.61,1.05,11.12,1.15,10.55,1.16,112.22,1.09,10.9,1.03,11.58
T2,8.873,1.07,9.77,1.02,111.1,0.95,10.4,0.97,11.58,1.06,10.95,1.14,99.95,1.09,10.5,0.97,11.71
T1,8.987,1.16,11.19,1.07,102.43,1.14,10.6,0.98,11.46,1.15,9.96,1.0,106.28,1.11,10.91,0.97,10.72
