task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.071,2.416,1.836,4.434,0.934,2.258,1.73,3.75,0.798
3,0.161,1.955,1.273,5.236,0.887,1.9,1.772,5.778,0.798
1,0.404,1.945,1.546,3.632,0.616,2.419,1.656,4.252,0.664
2,1.245,2.442,1.812,3.95,0.755,2.17,1.82,3.79,0.855
1,1.375,2.12,1.811,5.097,0.836,1.86,1.882,4.852,0.862
2,1.394,1.92,1.629,4.317,0.895,1.914,1.688,4.04,0.926
2,1.731,2.256,1.794,4.3,0.988,2.481,1.875,4.739,0.749
4,1.876,2.157,1.624,4.894,0.943,1.938,1.799,4.887,0.769
2,1.88,1.93,1.906,4.22,0.722,2.182,1.528,4.182,0.863
4,2.124,1.925,1.898,4.068,1.055,1.798,1.505,4.606,0.801
4,2.291,2.111,1.775,4.765,0.891,2.184,1.52,4.36,0.825
4,2.347,1.928,1.646,3.912,0.761,2.176,1.705,4.255,0.974
4,2.44,2.312,1.402,4.815,1.036,2.146,1.428,4.739,1.067
2,3.232,2.469,1.535,3.796,0.753,2.268,1.627,4.226,0.911
3,4.948,1.951,1.319,4.805,0.997,2.051,1.331,4.268,0.892
3,5.258,1.887,1.667,5.557,0.752,2.139,1.496,5.695,0.824
4,5.362,2.261,1.397,4.982,0.824,2.045,1.768,3.638,0.972
2,5.399,2.371,1.884,3.921,0.727,2.296,2.104,5.098,0.895
3,5.413,2.178,1.399,5.74,0.761,1.759,1.347,4.833,0.867
1,6.147,2.574,1.448,3.615,0.671,2.55,1.942,4.613,0.768
1,7.13,1.978,1.958,3.684,0.812,2.12,1.949,4.149,0.806
1,7.6,2.334,1.869,4.369,0.696,1.97,1.521,3.82,0.751
3,7.985,2.281,1.762,4.307,0.799,2.328,1.566,4.553,0.748
4,8.16,1.793,1.595,4.227,0.851,2.199,1.861,4.372,0.926
4,8.352,2.225,1.636,4.332,0.765,2.006,1.734,3.916,0.912
1,8.452,1.972,1.649,4.666,0.774,2.187,1.817,3.65,0.809
2,8.574,2.126,2.121,4.187,0.904,2.094,2.121,5.096,0.945
3,8.871,2.317,1.427,5.252,0.744,2.26,1.344,5.581,0.769
2,9.247,2.533,1.836,5.112,0.981,2.596,1.765,5.092,0.747
3,9.295,1.936,1.502,4.637,0.811,2.031,1.641,4.869,0.861
1,10.717,1.998,1.441,4.437,0.837,2.082,1.58,4.033,0.72
4,10.823,2.262,1.45,3.645,0.885,2.085,1.349,3.818,0.92
4,11.187,2.268,1.467,4.113,1.01,1.796,1.773,4.712,1.032
1,11.192,1.938,1.806,3.845,0.837,2.347,1.467,4.072,0.633
4,11.429,2.242,1.775,4.418,0.979,1.919,1.666,4.195,1.023
3,11.754,1.799,1.714,4.738,0.887,2.271,1.331,5.333,0.795
1,11.946,1.923,1.601,4.775,0.686,1.983,1.528,4.425,0.632
2,12.009,2.264,2.04,3.782,0.982,2.314,2.132,4.059,0.748
3,12.328,1.773,1.272,5.666,1.011,1.767,1.589,4.675,0.769
4,13.023,1.793,1.591,4.384,0.955,1.877,1.56,4.763,0.91
4,13.554,2.421,1.624,3.967,0.988,2.051,1.372,3.897,0.817
2,13.656,2.231,2.02,5.005,0.766,2.182,1.999,4.695,0.953
2,14.776,2.073,1.903,5.115,0.726,1.971,1.585,4.784,0.964
1,15.355,2.472,1.551,4.753,0.802,2.372,1.973,4.72,0.694
4,15.709,1.844,1.389,4.113,0.86,1.742,1.412,3.943,0.757
4,16.751,2.049,1.644,3.89,0.812,2.107,1.646,4.895,0.906
1,17.172,2.242,1.99,4.645,0.739,1.983,1.787,3.865,0.791
4,17.881,2.43,1.776,4.865,0.844,2.425,1.412,3.799,0.762
1,18.025,1.987,1.501,3.958,0.753,2.581,1.495,4.19,0.706
3,18.67,2.431,1.373,4.702,0.818,2.289,1.739,5.658,0.773
4,18.712,2.312,1.772,4.364,0.944,1.828,1.69,4.965,0.759
1,18.871,2.049,1.603,3.617,0.837,2.576,1.791,4.052,0.833
4,18.934,2.446,1.508,3.834,1.013,2.399,1.802,4.659,0.853
2,18.997,1.87,1.619,4.631,0.833,2.346,1.776,3.913,0.936
1,19.097,2.023,1.44,3.937,0.796,2.248,1.451,3.709,0.644
3,19.388,2.395,1.667,5.127,0.907,2.365,1.428,4.268,0.748
1,19.891,2.469,1.804,4.714,0.831,2.602,1.989,4.261,0.702
3,20.092,2.405,1.317,4.387,0.95,1.763,1.477,4.548,1.004
1,20.099,2.171,1.812,4.25,0.829,2.078,1.679,4.268,0.822
4,20.217,2.162,1.822,5.028,0.817,2.013,1.531,4.849,0.825
2,20.398,2.188,1.792,4.643,0.753,2.415,1.522,4.235,0.767
3,20.407,1.97,1.306,5.247,0.998,1.82,1.566,5.647,0.996
3,20.583,2.053,1.786,4.947,0.838,2.18,1.543,5.016,0.772
3,20.845,2.164,1.58,4.704,0.996,1.771,1.661,5.838,0.97
2,20.871,2.421,1.604,4.237,0.882,2.137,1.644,4.739,0.89
2,20.942,1.873,1.615,4.837,0.985,2.136,1.904,3.731,0.771
1,20.985,2.332,1.425,4.582,0.623,2.057,1.688,3.922,0.837
1,22.01,2.063,1.499,3.719,0.74,2.049,1.676,4.484,0.848
4,22.147,2.449,1.505,5.068,0.991,1.744,1.423,4.575,0.876
4,22.644,2.312,1.503,3.759,1.032,1.804,1.759,3.822,0.859
1,23.088,2.382,1.785,4.78,0.676,2.193,1.554,4.675,0.644
2,23.202,2.571,1.743,4.768,0.829,2.312,1.591,5.115,0.98
3,23.443,1.952,1.456,4.292,0.873,1.778,1.373,4.575,0.958
2,23.631,2.024,1.975,4.832,0.783,2.043,1.667,4.345,0.731
1,24.655,2.192,1.76,3.684,0.766,2.347,1.427,3.617,0.622
4,25.418,2.136,1.522,3.742,0.833,2.085,1.514,4.578,0.982
4,25.429,2.254,1.898,4.357,0.811,1.829,1.665,4.352,0.884
2,25.45,1.918,1.686,4.817,0.791,2.409,2.078,4.226,0.813
4,25.807,1.957,1.847,4.209,0.891,2.293,1.788,4.277,0.989
3,26.214,2.255,1.594,5.492,0.772,2.323,1.564,5.913,0.794
4,26.424,2.45,1.703,4.777,0.761,2.063,1.389,4.063,0.768
2,26.597,2.61,1.746,4.797,0.856,2.277,1.856,4.111,0.745
2,26.708,2.139,1.94,4.641,0.813,2.099,1.666,4.384,0.747
4,27.396,1.773,1.789,3.961,1.067,2.173,1.644,4.855,0.872
4,27.862,1.947,1.81,3.929,0.963,2.027,1.519,4.051,1.066
1,29.385,2.602,1.817,4.031,0.76,2.399,1.516,4.517,0.805
4,30.112,1.891,1.545,4.662,1.039,1.957,1.884,4.512,0.925
3,30.218,1.722,1.703,4.779,0.807,2.188,1.786,5.357,0.945
4,30.516,1.734,1.366,3.842,1.024,2.405,1.401,4.061,0.957
2,31.659,2.139,1.832,4.345,0.72,2.305,2.046,4.76,0.982
