task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.071,1.923,1.763,3.82,0.742,2.233,1.474,4.977,0.858
4,0.224,2.037,1.654,4.771,0.783,2.026,1.693,3.687,0.879
1,0.338,2.552,1.552,3.987,0.668,2.557,1.698,3.748,0.718
1,0.366,2.11,1.804,4.992,0.667,2.395,1.962,3.748,0.681
4,0.445,2.276,1.451,4.288,0.983,2.362,1.597,5.134,1.05
1,0.54,1.858,1.905,4.529,0.716,2.577,1.463,3.729,0.726
4,0.583,2.421,1.511,3.774,0.926,1.774,1.512,4.933,0.903
1,0.682,2.574,1.755,4.575,0.788,1.874,1.473,3.619,0.751
3,0.829,2.032,1.509,5.496,0.953,2.306,1.388,5.447,0.743
4,0.936,2.237,1.434,4.435,0.846,2.118,1.825,4.054,0.995
1,1.036,2.018,1.765,4.817,0.611,2.395,1.733,4.53,0.764
3,1.363,2.246,1.746,5.518,0.729,2.161,1.382,5.815,0.891
1,1.389,2.193,1.408,4.079,0.678,2.317,1.419,4.282,0.842
1,1.448,2.074,1.656,4.369,0.618,2.582,1.672,4.851,0.666
1,1.697,2.576,1.509,4.805,0.669,1.907,1.97,5.099,0.81
4,1.745,1.754,1.487,4.312,1.014,1.768,1.73,4.403,0.972
3,1.858,2.416,1.471,4.456,0.741,2.015,1.483,5.492,0.733
2,1.917,2.582,2.07,4.111,0.925,2.514,2.032,3.658,0.736
2,1.955,2.277,2.053,4.039,0.89,2.109,1.908,4.956,0.808
4,1.963,2.347,1.413,3.863,1.03,1.779,1.902,4.914,0.757
3,2.344,1.976,1.7,4.372,0.869,2.238,1.734,4.346,0.924
1,2.395,1.881,1.569,4.079,0.829,2.03,1.552,4.019,0.751
2,2.547,2.252,1.982,3.93,0.97,2.028,1.645,4.947,0.824
2,2.653,2.606,1.943,3.95,0.84,1.905,1.929,4.072,0.977
3,2.979,2.418,1.526,4.541,0.886,2.333,1.588,4.824,0.769
3,2.995,2.01,1.7,5.299,0.918,2.016,1.668,4.38,0.986
1,3.015,2.214,1.947,4.209,0.753,2.525,1.8,4.43,0.659
1,3.142,1.993,1.821,4.683,0.771,2.557,1.508,3.874,0.687
4,3.274,2.124,1.616,4.481,0.864,2.067,1.558,4.667,0.831
1,3.445,2.458,1.942,4.711,0.615,2.014,1.967,3.776,0.668
3,3.471,1.818,1.415,5.4,0.723,1.785,1.75,4.807,0.841
3,3.565,2.084,1.537,5.627,0.967,1.728,1.287,5.275,1.006
2,3.57,2.025,1.543,4.774,0.867,2.086,1.743,4.638,1.016
1,3.68,2.211,1.655,4.999,0.724,2.285,1.654,3.644,0.645
2,3.773,2.099,1.66,4.627,0.769,2.272,2.095,4.433,0.895
3,4.086,1.867,1.334,5.362,0.884,1.807,1.428,4.817,1.001
3,4.215,1.822,1.69,4.732,0.734,1.893,1.34,4.938,1.014
2,4.317,1.898,1.671,3.954,0.989,2.301,1.61,4.909,0.75
1,4.369,2.56,1.509,3.991,0.806,2.511,1.534,3.683,0.811
4,4.408,2.118,1.498,4.409,1.058,1.78,1.555,4.939,0.987
4,4.442,1.915,1.432,4.163,1.045,2.102,1.505,4.669,0.908
1,5.003,2.192,1.741,5.078,0.844,2.006,1.688,4.88,0.612
4,5.007,2.046,1.429,4.107,0.846,2.093,1.404,3.663,0.789
4,5.198,2.148,1.608,4.757,0.885,1.744,1.485,3.807,0.91
3,5.238,1.763,1.385,4.417,0.72,2.388,1.765,4.7,0.834
3,5.247,1.728,1.55,5.464,0.898,2.251,1.597,4.921,0.8
3,5.456,1.97,1.487,4.37,0.791,1.86,1.321,5.522,0.999
4,5.716,2.389,1.853,4.895,1.003,2.322,1.713,4.932,0.826
1,5.788,2.474,1.803,4.418,0.816,1.979,1.453,4.206,0.841
1,5.944,1.882,1.755,5.047,0.667,2.381,1.423,4.753,0.757
2,5.978,2.166,1.628,4.948,0.972,2.206,1.94,3.64,0.933
2,6.017,2.255,1.596,4.596,0.852,2.129,1.512,5.111,0.826
3,6.094,1.933,1.551,5.488,0.786,1.86,1.715,5.384,0.731
3,6.181,2.277,1.408,5.715,0.729,2.031,1.417,5.146,0.917
4,6.571,1.785,1.591,3.641,0.776,2.394,1.708,4.747,0.908
4,6.651,2.428,1.689,4.903,0.872,1.778,1.685,3.937,0.844
2,6.759,2.596,1.546,4.569,0.884,1.871,1.571,3.962,0.913
1,6.761,2.228,1.776,3.626,0.675,2.6,1.945,3.609,0.701
1,6.776,1.856,1.728,4.199,0.796,2.056,1.61,4.148,0.632
2,6.985,2.119,1.546,4.642,0.744,1.925,1.619,4.356,0.858
3,7.047,1.84,1.618,4.806,1.008,2.114,1.631,5.421,0.768
4,7.116,2.388,1.648,4.709,1.015,1.799,1.588,3.757,0.864
1,7.177,1.897,1.933,3.805,0.719,2.337,1.902,4.291,0.804
2,7.368,1.908,1.619,4.338,0.952,2.172,2.065,4.714,0.91
1,7.783,2.013,1.406,4.406,0.671,2.48,1.806,4.64,0.801
3,7.969,2.412,1.282,4.488,0.834,2.248,1.399,4.473,0.893
3,8.496,1.809,1.671,4.781,0.854,2.255,1.513,4.326,0.981
1,8.936,2.561,1.888,3.874,0.785,1.89,1.754,3.665,0.751
1,9.009,2.558,1.741,4.584,0.773,2.362,1.555,3.958,0.828
1,9.164,2.277,1.852,4.867,0.694,2.025,1.498,3.896,0.764
1,9.324,2.335,1.77,3.838,0.691,2.623,1.479,4.211,0.711
3,9.523,2.39,1.767,5.81,0.772,2.15,1.393,5.661,0.795
1,9.544,2.226,1.9,4.427,0.758,2.325,1.79,4.843,0.715
3,9.636,2.057,1.385,4.951,0.824,2.352,1.706,5.929,0.943
2,9.818,2.25,1.894,3.642,0.905,2.32,1.797,3.878,1.003
1,9.825,2.511,1.491,4.917,0.75,2.252,1.781,3.707,0.863
2,9.988,2.591,2.127,4.891,0.84,1.873,1.52,4.805,0.895
1,10.222,2.057,1.685,3.778,0.863,2.42,1.978,4.508,0.786
2,10.228,2.537,1.746,3.955,0.83,2.408,1.845,4.82,0.82
3,10.3,2.311,1.608,5.202,0.734,1.863,1.421,4.816,0.937
1,10.344,2.186,1.853,4.438,0.724,2.491,1.859,4.88,0.625
4,10.395,2.102,1.736,4.684,1.06,2.259,1.667,3.783,1.043
1,10.416,2.384,1.869,4.901,0.666,1.883,1.694,4.3,0.809
1,10.545,1.941,1.419,4.585,0.743,2.443,1.469,3.972,0.685
1,10.861,2.076,1.662,4.177,0.735,2.04,1.459,3.865,0.859
3,10.891,1.902,1.329,5.812,0.798,2.236,1.441,5.236,0.982
4,10.97,1.866,1.344,4.24,0.927,2.45,1.476,4.686,0.872
3,11.093,2.051,1.632,4.579,0.821,1.827,1.729,4.734,0.821
4,11.209,2.263,1.617,3.896,0.824,1.849,1.374,3.963,0.954
3,11.291,2.301,1.338,4.805,0.719,2.361,1.342,5.945,0.959
4,11.39,1.773,1.374,3.723,0.793,1.92,1.411,4.939,1.071
2,11.512,2.011,1.967,4.247,0.745,2.565,2.007,4.514,0.941
1,11.531,2.232,1.451,4.781,0.779,2.098,1.467,3.709,0.752
4,11.587,2.119,1.487,3.881,0.896,2.042,1.773,5.119,1.049
1,11.624,1.939,1.579,4.554,0.848,2.048,1.803,3.693,0.763
3,11.944,1.807,1.391,5.486,0.767,1.955,1.449,5.15,0.788
4,12.359,1.78,1.426,4.332,0.898,2.014,1.358,4.68,0.833
2,12.522,2.017,1.904,4.112,0.863,1.912,1.667,4.788,1.005
3,12.664,2.378,1.607,4.993,0.98,1.774,1.749,5.092,0.816
3,12.717,1.986,1.556,4.648,0.77,2.106,1.665,4.3,0.748
1,12.717,2.302,1.774,4.138,0.695,1.863,1.952,4.611,0.642
2,12.983,2.296,1.576,3.892,0.966,2.433,1.512,4.934,0.982
4,13.083,2.255,1.729,4.729,0.978,2.175,1.669,5.081,1.062
1,13.228,2.101,1.405,3.654,0.819,2.12,1.551,4.568,0.782
3,13.309,2.15,1.312,4.676,0.724,1.873,1.585,4.475,0.799
3,13.316,1.867,1.438,4.467,0.924,1.887,1.298,5.133,0.72
2,13.807,2.109,1.768,4.335,0.771,1.984,2.017,4.344,0.996
3,13.902,2.003,1.467,5.821,0.868,2.26,1.632,4.734,0.744
