task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.022,11.93,97.75,107.71,106.75,11.12,112.28,106.06,10.15,11.29,101.18,106.48,104.96,9.62,114.78,106.8,11.35
T4,0.042,10.23,115.09,110.14,107.42,10.78,108.2,104.12,9.52,9.67,100.31,101.97,98.93,9.86,100.15,107.49,10.65
T1,0.05,10.22,109.68,111.09,114.67,10.38,113.16,99.69,10.52,10.23,92.63,106.68,107.76,11.08,106.04,103.45,10.5
T2,0.419,10.36,101.26,110.28,110.93,10.73,98.16,110.7,10.32,11.59,101.14,113.68,94.89,10.53,97.35,102.22,11.08
T2,0.425,10.62,105.13,115.03,100.32,9.87,104.0,109.59,11.89,10.42,107.68,118.33,98.14,10.09,100.87,96.91,11.22
T4,0.482,10.85,105.18,96.0,108.56,10.81,95.68,93.49,10.1,10.94,110.14,110.03,103.11,10.89,107.86,106.6,9.84
T2,0.537,11.68,107.39,114.51,94.4,9.94,98.6,103.19,10.89,10.27,109.93,104.16,109.4,10.24,104.66,98.11,10.79
T3,0.56,10.27,105.38,106.35,111.83,10.37,109.85,104.75,11.46,11.82,100.44,114.19,111.51,10.3,113.81,112.16,11.45
T1,0.716,11.37,98.6,111.79,111.92,10.76,102.57,93.18,10.91,10.24,107.4,100.53,105.91,10.58,98.74,102.72,10.54
T3,0.9,11.11,98.92,100.8,109.04,10.54,100.02,102.97,11.33,11.73,105.37,111.31,98.1,10.45,100.32,106.03,10.41
T1,1.211,11.14,94.38,114.58,106.16,9.83,112.76,102.92,9.76,10.24,97.79,104.3,103.91,10.39,112.13,97.93,9.93
T1,1.609,10.76,94.77,101.02,102.38,11.19,109.28,96.95,9.75,10.22,100.13,117.2,100.06,10.93,100.07,101.72,10.53
T4,1.749,9.69,113.47,100.68,107.94,10.46,106.61,99.47,10.82,9.97,98.37,109.76,102.59,11.16,97.95,104.42,10.7
T2,2.37,10.93,96.98,115.16,106.76,10.98,103.14,101.02,10.6,10.02,96.41,118.99,106.44,9.43,110.17,99.84,11.22
T4,2.384,10.53,112.25,100.43,96.12,9.91,94.9,109.35,10.67,10.85,110.75,99.32,95.93,11.26,99.67,100.83,10.75
