task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.002,171.68,101.84,11.08,11.3,154.43,152.88,1.02,26.41,158.73,111.61,10.96,11.33,145.02,164.02,1.0,25.78
T1,0.005,162.24,109.8,10.9,11.23,155.07,162.13,1.12,25.54,166.92,108.43,9.95,10.51,148.86,166.41,1.17,27.62
T7,0.027,161.55,103.79,11.11,10.85,159.26,157.67,1.1,25.26,161.14,94.55,11.66,9.63,165.23,146.56,1.1,27.69
T8,0.035,150.88,105.14,10.2,10.52,168.89,168.22,1.05,25.81,168.49,94.28,11.48,10.07,148.92,158.94,1.03,24.29
T5,0.063,164.83,112.49,11.08,10.94,144.45,161.43,0.97,26.12,166.94,103.81,9.86,11.32,145.95,164.42,1.04,25.82
T3,0.064,169.84,107.38,10.64,9.81,163.4,164.77,0.95,26.49,156.3,98.6,11.14,10.98,159.93,147.96,1.06,24.81
T7,0.072,146.37,97.31,10.54,11.06,161.41,150.56,1.04,27.57,156.72,98.2,11.07,10.33,155.65,152.81,0.94,25.32
T7,0.074,161.93,97.81,11.49,10.4,166.86,143.96,1.1,26.63,164.44,110.72,11.54,11.3,161.16,168.19,1.03,26.48
T8,0.079,171.0,93.63,11.24,11.0,168.04,163.05,0.94,24.48,156.56,102.36,10.08,9.36,154.5,145.91,0.98,24.33
T1,0.087,164.38,106.6,11.21,11.17,163.44,161.4,1.17,23.84,168.9,99.17,9.71,10.03,140.57,164.42,1.15,24.38
T10,0.104,149.73,109.8,10.37,10.7,140.86,168.6,1.02,27.42,156.81,100.26,10.48,11.22,161.18,163.26,1.12,28.4
T2,0.106,174.05,109.83,9.47,9.89,149.0,156.07,1.18,24.22,151.95,103.24,11.04,9.89,166.54,152.07,1.13,24.26
T6,0.122,161.08,98.86,11.14,11.1,141.66,157.62,1.06,25.26,169.81,98.34,9.96,10.1,148.84,163.46,1.0,24.21
T10,0.148,167.65,103.92,9.36,10.28,144.12,167.2,1.15,28.52,153.42,110.86,10.73,10.11,153.08,165.6,1.16,26.22
T3,0.157,160.82,112.83,10.93,10.03,145.35,171.06,1.08,28.82,159.91,99.61,11.21,11.11,144.2,158.48,0.96,28.32
T10,0.161,147.0,97.84,9.48,9.9,159.86,144.72,1.15,27.61,157.92,105.27,10.71,9.7,138.96,164.86,1.11,27.69
T9,0.165,152.84,115.01,9.76,9.88,149.49,152.78,1.06,24.83,157.33,100.65,10.22,10.02,164.7,151.21,1.12,28.12
T1,0.169,161.5,107.1,9.85,9.93,158.39,151.44,1.03,24.4,162.08,115.25,10.26,9.76,154.18,152.35,1.16,26.69
T7,0.172,153.41,110.84,11.7,10.07,160.16,160.43,1.11,25.13,159.91,104.02,10.89,10.64,163.94,166.26,0.94,26.46
T10,0.174,157.96,101.8,10.12,9.98,148.03,146.08,1.11,24.86,143.19,94.64,10.84,10.26,148.74,144.72,1.19,26.9
T1,0.215,151.38,110.53,10.51,9.67,153.04,163.19,1.03,27.28,155.4,109.26,10.38,11.24,157.97,155.69,1.02,25.01
T4,0.218,157.02,108.42,10.3,9.67,159.34,150.36,1.1,24.66,165.72,96.0,10.35,9.49,151.44,147.73,1.15,27.26
T8,0.223,175.17,105.45,9.81,9.81,169.95,161.3,0.97,23.99,174.31,99.24,11.36,9.6,169.14,169.53,0.99,24.28
T8,0.229,177.72,97.89,11.46,9.33,171.39,169.04,0.98,27.01,174.43,108.26,10.83,10.6,161.32,166.21,1.1,27.23
T1,0.234,176.59,106.53,10.87,10.3,141.5,170.89,1.08,27.14,154.5,109.23,10.83,11.29,161.79,160.2,1.11,24.55
T5,0.239,163.18,108.22,11.3,11.58,163.07,156.37,0.98,26.7,163.03,102.43,11.33,11.25,147.81,167.16,1.0,24.05
