task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.041,3.009,5.939,3.076,5.907
1,0.148,1.996,1.066,1.917,1.08
2,0.664,3.067,5.986,3.026,5.943
2,1.718,3.095,5.958,3.02,5.99
2,2.936,3.072,5.992,3.017,5.963
1,3.86,1.919,1.084,1.902,1.01
1,4.768,1.93,1.046,1.979,1.094
2,4.826,3.067,5.995,3.002,5.965
1,5.284,1.982,1.001,1.982,1.046
1,5.554,1.982,1.041,1.959,1.048
1,5.978,1.931,1.015,1.924,1.049
1,7.062,1.968,1.054,1.915,1.045
2,7.39,3.069,5.939,3.041,5.903
1,8.319,1.998,1.064,1.966,1.042
2,8.321,3.094,5.983,3.052,5.949
2,8.419,3.093,5.933,3.015,5.926
2,9.463,3.03,6.0,3.096,5.978
1,11.224,1.934,1.056,1.974,1.065
1,12.142,1.919,1.041,1.967,1.094
1,12.683,1.963,1.043,1.917,1.039
1,13.174,1.91,1.078,1.982,1.093
2,15.462,3.03,5.957,3.071,5.986
2,15.609,3.098,5.989,3.064,5.951
1,15.617,1.997,1.04,1.946,1.091
1,15.792,1.957,1.046,1.971,1.086
1,16.247,1.982,1.084,1.909,1.086
2,16.294,3.038,5.982,3.083,5.98
2,16.338,3.039,5.966,3.012,5.969
1,16.807,1.998,1.096,1.966,1.013
1,17.115,1.964,1.063,1.987,1.016
2,18.421,3.079,5.979,3.039,5.988
2,18.589,3.076,5.922,3.048,5.983
2,19.454,3.075,5.903,3.033,5.978
2,19.596,3.046,5.935,3.081,5.909
2,20.056,3.038,5.935,3.087,5.955
2,20.367,3.015,5.915,3.077,5.901
2,21.277,3.063,5.915,3.033,5.908
2,21.345,3.087,5.908,3.004,5.925
2,22.808,3.092,5.947,3.059,5.95
1,23.863,1.944,1.022,1.945,1.059
1,24.114,1.989,1.004,1.902,1.016
2,26.073,3.099,5.905,3.035,5.996
2,27.675,3.006,5.968,3.064,5.975
1,30.874,1.996,1.098,1.91,1.037
1,31.724,1.942,1.047,1.915,1.006
1,31.939,1.957,1.016,1.997,1.073
1,32.288,1.934,1.087,1.978,1.073
