task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,1.453,3.018,5.927,3.032,5.933
2,1.735,3.068,5.903,3.002,5.914
1,2.711,1.926,1.046,1.955,1.097
1,3.494,1.978,1.013,1.957,1.051
1,4.227,1.99,1.077,1.919,1.052
1,4.65,1.963,1.051,1.945,1.026
2,4.774,3.088,5.936,3.035,5.946
1,4.997,1.964,1.046,1.916,1.098
1,6.391,1.947,1.069,1.995,1.098
1,7.095,1.938,1.093,1.927,1.029
2,9.418,3.052,5.926,3.077,5.907
2,9.584,3.049,5.939,3.005,5.911
2,10.829,3.04,5.914,3.016,5.97
1,12.395,1.954,1.063,1.944,1.099
2,12.996,3.09,5.966,3.004,5.917
2,13.252,3.015,5.988,3.039,5.968
1,13.932,1.915,1.043,1.946,1.035
1,15.2,1.915,1.044,1.968,1.031
1,15.493,1.975,1.016,1.97,1.011
2,16.177,3.082,5.935,3.07,5.991
2,16.513,3.084,5.991,3.059,5.914
2,17.165,3.04,5.927,3.04,5.996
1,17.385,1.989,1.092,1.962,1.029
2,19.639,3.02,5.992,3.046,5.914
2,20.087,3.051,5.941,3.012,5.909
2,20.626,3.04,5.962,3.077,5.994
2,21.274,3.078,5.939,3.091,5.912
2,21.574,3.074,5.97,3.071,5.937
2,21.73,3.03,5.96,3.013,5.925
2,22.384,3.048,5.913,3.032,5.925
2,22.68,3.009,5.964,3.056,5.923
2,23.819,3.01,5.942,3.065,5.949
2,24.889,3.047,5.949,3.07,5.945
1,26.431,1.977,1.018,1.988,1.08
2,28.018,3.071,5.933,3.084,5.997
1,28.259,1.911,1.083,1.946,1.088
2,29.147,3.067,5.979,3.005,5.939
2,29.186,3.075,5.902,3.083,5.925
2,30.173,3.041,5.972,3.069,5.993
1,31.435,1.994,1.007,1.9,1.01
1,31.798,1.905,1.054,1.987,1.024
1,32.325,1.901,1.002,1.98,1.001
1,33.023,1.902,1.012,1.926,1.072
1,33.856,1.988,1.001,1.906,1.062
2,34.434,3.023,5.933,3.094,5.98
2,37.295,3.084,5.998,3.032,5.94
2,37.577,3.066,5.912,3.026,5.996
2,37.705,3.043,5.962,3.014,5.94
1,38.382,1.923,1.038,1.966,1.078
1,39.202,1.912,1.08,1.953,1.086
2,40.709,3.01,5.904,3.032,5.969
2,40.775,3.09,5.962,3.079,5.91
1,40.933,1.927,1.091,1.903,1.009
1,41.127,1.924,1.067,1.969,1.039
2,43.709,3.018,5.917,3.058,5.92
1,46.35,1.978,1.036,1.915,1.055
2,46.622,3.078,5.918,3.074,5.998
1,48.087,1.907,1.072,1.946,1.073
1,50.157,1.954,1.059,1.997,1.042
2,50.275,3.099,5.946,3.095,5.902
2,50.837,3.074,5.989,3.021,5.926
1,51.008,1.95,1.077,1.968,1.006
2,52.414,3.096,5.919,3.014,5.963
2,52.586,3.046,5.985,3.065,5.99
1,53.006,1.977,1.085,1.975,1.042
2,55.394,3.039,5.965,3.068,5.928
2,55.935,3.042,5.942,3.08,5.906
1,57.808,1.986,1.095,1.938,1.011
1,58.027,1.954,1.01,1.967,1.038
2,58.539,3.041,5.915,3.006,5.908
2,59.482,3.067,5.981,3.064,5.967
2,60.403,3.065,5.92,3.056,5.967
1,61.12,1.934,1.005,1.944,1.079
1,62.713,1.972,1.01,1.912,1.011
2,64.437,3.079,5.999,3.054,5.929
1,65.302,1.988,1.092,1.916,1.095
1,66.722,1.903,1.1,1.978,1.027
2,66.998,3.002,5.949,3.064,5.946
2,67.276,3.001,5.935,3.056,5.973
2,67.957,3.089,5.944,3.026,5.937
2,68.043,3.077,5.903,3.023,5.952
1,68.338,1.917,1.08,1.994,1.06
2,68.61,3.076,5.966,3.095,5.997
1,68.687,1.982,1.008,1.946,1.077
1,70.33,1.925,1.002,1.985,1.097
1,71.952,1.921,1.093,1.938,1.055
1,71.982,1.944,1.048,1.961,1.017
2,72.386,3.038,5.987,3.043,5.93
1,72.633,1.99,1.052,1.916,1.023
2,72.843,3.061,5.935,3.075,5.932
1,73.573,1.955,1.047,1.905,1.041
1,73.953,1.989,1.091,1.928,1.009
2,74.332,3.039,5.989,3.037,5.937
1,74.375,1.979,1.095,1.933,1.027
2,75.133,3.045,5.951,3.087,5.95
1,77.122,1.911,1.082,1.97,1.054
2,78.413,3.075,5.913,3.041,5.992
2,79.126,3.066,5.998,3.072,5.991
1,80.805,1.916,1.011,1.993,1.042
2,81.833,3.033,5.982,3.033,5.977
1,82.59,1.983,1.01,1.915,1.086
1,82.717,1.99,1.092,1.934,1.061
2,82.995,3.011,5.966,3.074,5.942
1,83.428,1.904,1.04,1.979,1.073
1,83.489,1.978,1.037,1.949,1.081
2,85.062,3.056,5.998,3.042,5.998
2,85.699,3.088,5.917,3.045,5.913
1,86.404,1.937,1.037,1.979,1.007
1,86.797,1.962,1.023,1.989,1.008
2,87.398,3.037,5.976,3.023,5.923
1,87.956,1.964,1.095,1.989,1.025
2,88.365,3.034,5.997,3.056,5.935
2,88.479,3.077,5.972,3.013,5.91
2,90.388,3.03,5.948,3.042,5.929
2,91.477,3.09,5.903,3.069,5.981
2,91.568,3.039,5.903,3.035,5.95
2,91.949,3.045,5.955,3.066,5.931
2,92.076,3.046,5.986,3.094,5.979
2,92.278,3.095,5.972,3.066,5.964
2,92.335,3.025,5.931,3.017,5.982
1,95.092,1.996,1.051,1.956,1.002
2,95.527,3.077,5.923,3.09,5.983
2,95.551,3.005,5.911,3.08,5.924
1,96.993,1.942,1.043,1.975,1.064
1,97.185,1.974,1.066,1.975,1.081
1,97.583,1.907,1.042,1.929,1.029
1,98.885,1.993,1.015,1.929,1.046
2,102.306,3.085,5.961,3.034,5.903
2,103.61,3.064,5.974,3.067,5.902
1,104.48,1.945,1.041,1.98,1.091
1,105.574,1.958,1.011,1.971,1.005
2,105.913,3.001,5.946,3.026,5.953
1,105.954,1.911,1.004,1.936,1.075
1,107.058,1.911,1.065,1.985,1.059
2,107.378,3.028,5.978,3.013,5.922
1,107.812,1.945,1.061,1.967,1.046
1,109.241,1.9,1.062,1.907,1.012
2,110.613,3.021,5.987,3.016,5.985
1,110.753,1.991,1.055,1.997,1.083
1,111.292,1.947,1.078,1.948,1.044
2,112.245,3.003,5.966,3.076,5.95
2,113.696,3.013,5.999,3.02,6.0
2,116.723,3.012,5.998,3.013,5.995
2,117.086,3.043,5.928,3.026,5.987
2,117.571,3.002,5.916,3.01,5.989
2,117.673,3.097,5.943,3.019,5.988
2,118.564,3.099,5.983,3.055,5.967
2,118.833,3.046,5.904,3.057,5.973
2,118.843,3.031,5.969,3.04,5.927
1,120.806,1.975,1.009,1.902,1.024
1,122.463,1.902,1.095,1.953,1.041
2,123.208,3.016,5.949,3.077,5.928
1,123.359,1.965,1.068,1.925,1.037
2,123.938,3.099,5.986,3.03,5.932
2,124.368,3.009,5.912,3.068,5.933
2,125.566,3.046,5.967,3.013,5.954
1,125.677,1.976,1.033,1.906,1.097
1,126.347,1.992,1.036,1.998,1.089
1,127.102,1.968,1.042,1.909,1.087
1,128.16,1.958,1.021,1.999,1.067
1,128.193,1.982,1.05,1.964,1.065
1,128.666,1.936,1.061,1.902,1.002
1,128.902,1.926,1.057,1.929,1.076
2,129.118,3.012,5.975,3.041,5.963
2,129.679,3.001,5.984,3.072,5.912
1,130.406,1.97,1.078,1.938,1.025
1,131.706,1.974,1.081,1.944,1.055
2,131.757,3.072,5.905,3.069,5.922
2,132.189,3.002,5.903,3.06,5.991
2,133.065,3.074,5.934,3.056,5.983
1,133.69,1.942,1.029,1.94,1.061
2,135.025,3.087,5.906,3.026,5.933
1,135.059,1.94,1.072,1.991,1.063
1,136.764,1.964,1.001,1.945,1.056
2,136.918,3.03,5.986,3.022,5.975
1,137.021,1.913,1.06,1.902,1.063
2,137.49,3.004,5.935,3.04,5.943
1,138.941,1.968,1.037,1.982,1.075
2,139.024,3.031,5.964,3.047,5.915
2,139.921,3.045,5.949,3.023,5.933
2,139.997,3.053,5.916,3.014,5.909
2,141.384,3.006,5.969,3.054,5.933
1,141.391,1.951,1.054,1.913,1.093
1,141.443,1.92,1.042,1.972,1.043
1,141.865,1.978,1.081,1.99,1.017
2,141.892,3.031,5.977,3.042,5.953
1,144.432,1.982,1.076,1.93,1.008
1,145.265,1.909,1.08,1.996,1.076
1,145.676,1.928,1.099,1.978,1.023
2,146.238,3.033,5.987,3.023,5.974
1,146.539,1.982,1.066,1.949,1.015
2,147.365,3.031,5.996,3.075,5.997
1,147.404,1.958,1.044,1.931,1.011
2,148.015,3.07,5.989,3.039,5.986
1,148.644,1.952,1.018,1.971,1.069
2,149.323,3.067,5.947,3.018,5.933
1,149.493,1.986,1.005,1.986,1.001
2,150.105,3.014,5.961,3.078,5.95
1,152.605,1.932,1.073,1.957,1.083
1,153.665,1.903,1.006,1.92,1.073
2,155.109,3.06,5.924,3.091,5.955
1,156.718,1.948,1.06,1.982,1.033
1,156.878,1.926,1.039,1.918,1.086
2,157.392,3.033,5.924,3.01,5.973
1,157.449,1.912,1.025,1.975,1.095
2,157.898,3.066,5.961,3.06,5.924
2,157.967,3.015,5.938,3.053,5.959
1,158.36,1.93,1.057,1.911,1.083
1,158.769,1.982,1.06,1.93,1.03
2,159.694,3.067,5.994,3.049,5.934
2,160.388,3.003,5.909,3.06,5.98
1,160.939,1.978,1.061,1.902,1.029
2,162.142,3.052,5.955,3.035,5.916
1,162.816,1.951,1.054,1.936,1.056
1,163.18,1.902,1.02,1.978,1.018
1,163.493,1.944,1.081,1.903,1.077
1,163.656,1.903,1.008,1.936,1.02
2,165.682,3.045,5.937,3.016,5.929
1,165.833,1.954,1.088,1.939,1.0
2,166.279,3.064,5.933,3.023,5.941
2,166.979,3.082,5.96,3.055,5.965
2,168.415,3.028,5.938,3.007,5.978
2,168.508,3.015,5.907,3.042,5.918
1,168.575,1.955,1.028,1.987,1.043
2,168.931,3.022,5.922,3.064,5.946
2,173.54,3.074,5.908,3.074,5.937
2,174.048,3.038,5.997,3.009,5.969
1,174.182,1.904,1.002,1.97,1.087
2,174.702,3.041,5.937,3.02,5.941
2,175.118,3.015,5.935,3.009,5.911
1,175.385,1.949,1.078,1.962,1.044
2,175.596,3.005,5.98,3.055,5.912
2,176.1,3.085,5.974,3.044,5.906
1,176.395,1.934,1.058,1.914,1.097
1,176.783,1.921,1.044,1.948,1.031
2,178.045,3.029,5.92,3.013,5.96
2,178.48,3.028,5.902,3.058,5.958
1,178.597,1.996,1.028,1.928,1.082
1,179.162,1.929,1.055,1.98,1.059
2,180.45,3.028,5.913,3.047,5.967
2,180.523,3.081,5.946,3.059,5.965
