task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,1.273,1.97,1.055,1.913,1.016
2,1.31,3.007,5.924,3.041,5.92
1,1.505,1.926,1.03,1.961,1.088
1,1.507,1.989,1.02,1.964,1.028
1,2.255,1.943,1.033,1.908,1.002
2,2.383,3.091,5.991,3.094,5.94
2,2.627,3.014,5.93,3.031,5.904
1,3.259,1.975,1.04,1.977,1.072
1,3.798,1.913,1.051,1.949,1.007
2,4.391,3.091,5.936,3.016,5.931
2,4.561,3.047,5.952,3.004,5.969
1,4.85,1.97,1.065,1.918,1.001
2,4.995,3.08,5.979,3.006,5.971
1,5.142,1.98,1.01,1.904,1.047
2,6.231,3.044,5.995,3.002,5.933
1,7.917,1.998,1.091,1.935,1.08
2,9.738,3.063,5.948,3.037,5.947
2,10.236,3.065,5.934,3.015,5.961
2,10.673,3.076,5.975,3.073,5.906
1,11.049,1.962,1.063,1.964,1.064
2,12.359,3.089,5.95,3.093,5.989
1,12.486,1.93,1.094,1.962,1.037
1,13.927,1.941,1.091,1.91,1.024
1,15.049,1.918,1.021,1.915,1.085
2,15.296,3.046,5.979,3.021,5.95
1,16.058,1.95,1.061,1.924,1.046
2,17.424,3.079,5.997,3.046,5.977
1,17.517,1.971,1.092,1.987,1.064
2,18.709,3.096,5.952,3.02,5.926
1,19.014,1.908,1.086,1.971,1.061
2,21.166,3.073,5.958,3.053,5.978
1,21.918,1.995,1.043,1.94,1.091
1,22.816,1.944,1.026,1.961,1.052
1,25.248,1.944,1.075,1.93,1.01
2,25.71,3.061,5.985,3.086,5.909
2,26.749,3.005,5.916,3.026,5.969
2,27.507,3.005,5.977,3.074,5.909
1,27.801,1.961,1.083,1.936,1.026
1,28.246,1.906,1.079,1.959,1.003
2,28.251,3.044,5.996,3.053,5.927
2,28.325,3.098,5.986,3.068,5.993
1,28.683,1.948,1.093,1.915,1.04
1,28.715,1.915,1.058,1.941,1.056
1,29.651,1.908,1.011,1.967,1.039
1,31.171,1.996,1.095,1.978,1.017
2,31.801,3.081,5.949,3.056,5.941
2,31.866,3.072,5.998,3.023,5.987
1,32.741,2.0,1.018,1.961,1.058
2,32.776,3.046,5.927,3.066,5.931
2,33.84,3.014,5.949,3.064,5.978
1,34.713,1.998,1.02,1.944,1.041
2,36.146,3.044,5.973,3.076,5.953
1,36.474,1.974,1.099,1.942,1.08
2,36.909,3.057,5.978,3.082,5.966
1,38.309,1.921,1.008,1.997,1.066
1,38.78,1.966,1.078,1.957,1.089
2,39.512,3.01,5.951,3.012,5.966
1,39.899,1.91,1.011,1.901,1.081
2,40.799,3.016,5.96,3.033,5.993
2,40.984,3.033,5.947,3.095,5.934
2,42.29,3.022,5.945,3.081,5.933
1,42.598,1.92,1.044,1.993,1.031
1,42.853,1.98,1.071,1.922,1.018
2,43.787,3.037,5.968,3.023,5.976
1,45.752,1.963,1.067,1.954,1.089
2,48.16,3.026,5.904,3.079,5.905
2,48.626,3.015,5.908,3.053,5.958
1,49.307,1.95,1.019,1.977,1.028
2,50.796,3.065,5.961,3.029,5.984
2,51.161,3.038,5.902,3.061,5.935
1,51.88,1.964,1.054,1.977,1.043
2,52.585,3.071,5.919,3.003,5.985
2,53.618,3.072,5.977,3.028,5.961
1,53.943,1.941,1.033,1.903,1.057
1,54.323,1.965,1.096,1.931,1.066
2,54.577,3.02,5.926,3.055,5.915
2,55.45,3.006,5.964,3.065,5.987
2,55.82,3.028,5.98,3.079,5.95
1,55.906,1.987,1.046,1.942,1.002
1,56.408,1.991,1.034,1.941,1.027
2,56.566,3.071,5.975,3.032,5.924
1,56.722,1.985,1.087,1.967,1.07
1,57.005,1.928,1.091,1.927,1.027
2,57.794,3.056,5.943,3.072,5.927
2,58.71,3.091,5.904,3.066,5.987
1,59.222,1.905,1.065,1.945,1.088
2,60.955,3.068,5.947,3.04,5.958
1,62.728,1.984,1.095,1.902,1.004
2,63.01,3.046,5.996,3.086,5.933
2,63.637,3.062,5.925,3.006,5.915
2,64.134,3.073,5.927,3.041,5.954
2,64.252,3.076,5.902,3.022,5.958
2,64.561,3.042,5.988,3.037,5.93
2,64.686,3.096,5.937,3.096,5.94
2,64.804,3.056,5.98,3.086,5.973
1,65.602,1.981,1.075,1.998,1.053
2,66.027,3.087,5.984,3.089,5.941
2,67.549,3.05,5.913,3.072,5.985
2,68.673,3.045,5.911,3.084,5.951
1,70.685,1.982,1.086,1.984,1.039
1,71.246,1.982,1.066,1.932,1.028
2,71.89,3.027,5.949,3.003,5.96
1,72.568,1.995,1.014,1.978,1.061
1,72.723,1.925,1.073,1.916,1.03
1,72.828,1.906,1.055,1.979,1.083
1,73.986,1.934,1.06,1.904,1.055
2,75.062,3.004,5.933,3.093,5.987
2,76.177,3.037,5.989,3.058,5.987
2,77.25,3.061,5.91,3.063,5.977
1,78.661,1.904,1.081,1.925,1.028
2,79.153,3.056,5.933,3.064,5.912
2,80.043,3.012,5.966,3.079,5.939
2,80.355,3.005,5.905,3.063,5.949
1,80.672,1.975,1.058,1.923,1.092
2,80.785,3.018,5.931,3.054,5.918
1,80.88,1.986,1.01,1.987,1.018
2,80.907,3.072,5.922,3.042,5.907
1,82.678,1.918,1.078,1.949,1.02
1,83.072,1.949,1.02,1.917,1.089
1,83.824,1.959,1.063,1.967,1.084
1,87.878,1.938,1.037,1.973,1.081
2,89.197,3.056,5.98,3.038,5.966
2,89.556,3.015,5.908,3.066,5.938
1,91.203,1.984,1.026,1.986,1.059
1,91.488,1.902,1.072,1.912,1.034
1,91.733,1.959,1.09,1.99,1.031
1,93.369,1.965,1.022,1.927,1.005
1,93.667,1.984,1.066,1.992,1.044
