task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,1.211,1.928,1.098,1.986,1.094
2,2.082,3.027,5.992,3.075,5.981
2,2.795,3.016,5.906,3.079,5.959
2,2.865,3.089,5.942,3.051,5.951
2,2.867,3.089,5.964,3.097,5.985
1,4.534,1.966,1.061,1.938,1.086
2,6.294,3.009,5.974,3.092,5.913
2,6.408,3.089,5.956,3.043,5.977
2,7.458,3.072,5.955,3.078,5.98
1,8.523,1.972,1.031,1.964,1.046
1,8.527,1.986,1.019,1.905,1.081
1,8.687,1.963,1.063,1.956,1.023
2,8.895,3.08,5.946,3.077,5.919
1,9.499,1.905,1.096,1.934,1.063
1,9.694,1.902,1.086,1.961,1.087
1,9.696,1.926,1.095,1.966,1.048
2,10.867,3.037,5.941,3.075,5.949
2,13.745,3.056,5.969,3.003,5.929
1,14.485,1.921,1.048,1.907,1.029
2,14.572,3.084,5.9,3.07,5.989
2,15.478,3.059,5.925,3.076,5.982
1,15.952,1.996,1.094,1.943,1.005
2,16.463,3.002,5.912,3.019,5.931
2,17.507,3.019,5.929,3.055,5.946
1,18.035,1.997,1.06,1.95,1.046
1,18.095,1.992,1.063,1.904,1.058
2,18.738,3.068,5.908,3.073,5.98
1,19.423,1.944,1.061,1.918,1.015
2,20.078,3.074,5.92,3.023,5.996
1,20.092,1.996,1.004,1.976,1.033
1,20.878,1.903,1.009,1.98,1.074
2,21.274,3.01,5.962,3.018,5.961
1,23.503,1.954,1.036,1.936,1.044
2,23.632,3.001,5.935,3.042,5.922
1,23.751,1.903,1.04,1.98,1.069
2,25.027,3.003,5.972,3.093,5.957
2,26.613,3.078,5.923,3.023,5.9
2,28.922,3.029,5.95,3.086,5.937
2,29.979,3.093,5.973,3.004,5.966
2,30.096,3.031,5.934,3.048,5.933
2,33.594,3.011,5.951,3.039,5.901
1,33.837,1.909,1.044,1.984,1.063
1,34.863,1.932,1.041,1.95,1.089
2,35.442,3.007,5.948,3.012,5.941
2,36.926,3.083,5.903,3.028,5.994
1,37.726,1.99,1.016,1.966,1.077
1,38.079,1.988,1.028,1.961,1.056
1,38.478,1.913,1.096,1.979,1.014
2,38.745,3.069,5.912,3.031,5.98
2,39.239,3.042,5.934,3.026,5.998
1,39.834,1.909,1.099,1.952,1.075
1,41.183,1.975,1.088,1.98,1.024
2,41.357,3.077,5.917,3.09,5.909
2,41.489,3.047,5.909,3.004,5.911
2,41.84,3.093,5.947,3.046,5.94
1,42.275,1.979,1.039,1.98,1.058
1,42.403,1.973,1.035,1.947,1.054
2,42.595,3.04,5.982,3.074,5.965
2,44.591,3.005,5.941,3.093,5.997
2,44.968,3.062,5.992,3.067,5.92
1,45.175,1.984,1.009,1.944,1.096
1,45.286,1.954,1.005,1.946,1.07
2,45.712,3.02,5.996,3.022,5.936
2,45.897,3.026,5.966,3.096,5.995
1,48.152,1.931,1.056,1.98,1.052
1,49.268,1.906,1.095,1.97,1.022
1,49.362,1.934,1.051,1.901,1.026
1,49.459,1.926,1.027,1.964,1.097
2,49.489,3.048,5.98,3.072,5.971
2,51.329,3.028,5.957,3.042,5.925
2,51.415,3.075,5.949,3.068,5.929
1,51.579,1.918,1.069,1.918,1.089
1,51.721,1.903,1.098,1.945,1.065
2,52.481,3.074,5.973,3.027,5.907
2,53.374,3.079,5.965,3.052,5.963
2,53.417,3.062,5.965,3.026,5.93
1,53.495,1.96,1.044,1.916,1.081
1,54.02,1.949,1.084,1.99,1.054
2,55.245,3.045,5.995,3.036,5.96
2,55.415,3.018,5.992,3.084,5.905
1,56.892,1.996,1.088,1.981,1.045
2,57.077,3.056,5.993,3.083,5.928
1,57.861,1.95,1.004,1.968,1.027
1,57.877,1.917,1.084,1.943,1.027
2,58.092,3.097,5.997,3.081,5.935
2,58.208,3.026,5.984,3.02,5.913
1,58.883,1.927,1.094,1.911,1.098
1,58.917,1.969,1.01,1.999,1.043
1,59.02,1.916,1.063,1.968,1.06
2,59.638,3.005,5.909,3.001,5.915
1,61.526,1.902,1.062,1.984,1.058
2,61.756,3.039,5.913,3.018,5.922
1,62.033,1.907,1.016,1.991,1.082
1,62.287,1.938,1.027,1.914,1.076
2,62.912,3.001,5.991,3.001,5.926
1,63.241,1.919,1.026,1.936,1.089
1,69.963,1.979,1.02,1.919,1.019
1,70.248,1.907,1.093,1.956,1.015
1,70.263,1.95,1.057,1.938,1.05
2,70.759,3.066,5.917,3.062,5.987
1,71.965,1.902,1.051,1.905,1.062
1,72.124,1.987,1.051,1.926,1.008
1,72.131,1.999,1.03,1.972,1.059
1,75.321,1.951,1.022,1.998,1.005
1,75.833,1.944,1.093,1.966,1.008
2,77.612,3.058,5.913,3.04,5.976
1,78.085,1.93,1.068,1.994,1.043
1,79.408,1.982,1.081,1.97,1.021
2,79.706,3.049,5.946,3.075,5.936
2,80.229,3.075,5.909,3.003,5.997
1,81.121,1.998,1.064,1.988,1.029
1,85.037,1.957,1.043,1.941,1.006
1,85.161,1.923,1.043,1.988,1.063
1,85.799,1.97,1.024,1.982,1.054
2,86.493,3.015,5.983,3.061,5.995
1,87.244,1.957,1.098,1.902,1.005
1,88.206,1.941,1.083,1.923,1.06
2,88.458,3.088,5.907,3.01,5.956
2,88.79,3.014,5.954,3.079,5.964
2,92.072,3.065,5.996,3.015,5.939
1,93.398,1.904,1.025,1.974,1.084
2,93.417,3.067,5.949,3.014,5.909
2,94.416,3.093,5.911,3.055,5.908
1,94.664,1.943,1.008,1.946,1.046
1,95.98,1.957,1.066,1.948,1.09
2,99.466,3.019,5.995,3.042,5.997
2,100.42,3.087,5.968,3.075,5.928
1,100.918,1.951,1.066,1.961,1.092
2,102.471,3.009,5.932,3.018,5.924
2,102.802,3.007,5.939,3.033,5.996
1,105.325,1.993,1.002,1.958,1.054
1,105.341,1.902,1.051,1.956,1.031
1,106.828,1.963,1.019,1.997,1.073
2,107.332,3.047,5.937,3.018,5.901
1,107.454,1.98,1.073,1.902,1.048
1,111.276,1.902,1.031,1.975,1.022
2,112.034,3.073,5.971,3.0,6.0
1,115.65,1.907,1.01,1.978,1.095
2,117.067,3.084,5.995,3.026,5.934
1,117.91,1.909,1.092,1.978,1.085
1,118.188,1.936,1.088,1.981,1.028
2,118.597,3.034,5.929,3.038,5.953
1,118.749,1.957,1.06,1.975,1.081
1,119.261,1.944,1.064,1.94,1.054
2,119.402,3.042,5.912,3.038,5.915
2,120.431,3.015,5.969,3.071,5.951
1,121.783,1.957,1.074,1.903,1.064
2,122.466,3.07,5.953,3.09,5.95
2,123.529,3.019,5.916,3.005,5.957
1,125.012,1.964,1.006,1.986,1.04
1,126.752,1.902,1.003,1.909,1.075
1,126.819,1.979,1.023,1.958,1.047
2,126.946,3.047,5.931,3.004,5.939
1,127.024,1.925,1.079,1.979,1.054
2,127.363,3.009,5.991,3.047,5.995
1,127.38,1.955,1.051,1.941,1.015
1,127.837,1.907,1.043,1.957,1.067
2,128.45,3.046,5.919,3.043,5.923
1,129.27,1.935,1.021,1.952,1.092
1,129.306,1.907,1.091,1.915,1.097
1,129.442,1.956,1.01,1.905,1.099
2,129.519,3.072,5.987,3.094,5.952
2,130.215,3.053,5.934,3.084,5.948
2,130.289,3.003,5.947,3.094,5.96
1,130.376,1.971,1.035,1.911,1.061
2,130.809,3.072,5.954,3.089,5.97
1,130.815,1.981,1.063,1.995,1.021
2,131.423,3.01,5.902,3.04,5.997
2,132.433,3.013,5.984,3.066,5.947
2,134.417,3.051,5.929,3.001,5.965
1,135.522,1.991,1.04,1.967,1.054
1,135.654,1.903,1.097,1.964,1.006
2,136.244,3.048,5.969,3.027,5.99
1,137.638,1.965,1.035,1.913,1.09
2,140.641,3.082,5.973,3.041,5.965
2,141.149,3.058,5.909,3.025,5.966
1,142.121,1.944,1.066,1.969,1.003
1,142.244,1.986,1.002,1.999,1.07
2,142.539,3.069,5.939,3.097,5.946
2,142.69,3.094,5.958,3.043,5.937
2,144.528,3.09,5.995,3.01,5.964
1,145.372,1.934,1.052,1.932,1.097
2,148.004,3.01,5.924,3.076,5.929
2,148.259,3.043,5.923,3.005,5.948
1,148.345,1.975,1.02,1.93,1.056
2,149.104,3.097,5.979,3.08,5.929
1,149.306,1.995,1.031,1.975,1.073
2,149.321,3.039,5.979,3.047,5.992
1,149.592,1.957,1.057,1.96,1.075
1,149.664,1.999,1.01,1.94,1.078
2,149.7,3.067,5.951,3.093,5.926
2,150.046,3.026,5.974,3.048,5.997
2,150.338,3.02,5.969,3.036,5.968
2,151.067,3.083,5.946,3.032,5.949
1,151.962,1.936,1.081,1.978,1.067
2,153.288,3.077,5.973,3.022,5.911
1,153.953,1.999,1.095,1.943,1.021
1,155.456,1.949,1.094,1.981,1.091
2,155.525,3.003,5.948,3.028,5.914
