task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.5,107.16,28.17,11.29,1.07,0.97,27.28,10.8,104.02,98.88,24.28,10.86,1.12,1.11,29.0,10.84,108.72
T8,1.035,100.01,28.1,10.76,1.03,1.09,26.2,11.64,106.94,109.11,25.11,10.48,1.13,1.02,25.77,11.66,99.01
T1,1.988,104.71,26.84,10.46,1.08,1.12,23.67,10.8,113.02,99.03,25.59,9.93,1.03,1.17,23.37,10.85,105.58
T4,2.053,100.35,28.05,10.25,1.11,0.97,26.66,9.97,97.92,111.24,27.27,11.53,1.13,1.11,25.75,11.38,99.19
T1,2.184,112.22,26.18,10.25,0.99,1.08,26.98,10.96,108.66,99.03,25.35,10.56,1.08,1.1,26.62,9.45,99.4
T3,2.889,106.82,27.28,11.19,0.97,1.08,26.31,11.08,106.38,116.01,26.32,11.28,1.11,1.09,27.11,10.56,98.48
T3,3.361,102.31,27.38,11.58,1.05,0.99,28.52,9.66,96.72,100.88,25.19,10.4,1.12,0.94,27.66,9.63,105.2
T2,3.912,93.61,25.41,10.5,1.05,1.05,27.8,11.65,112.64,97.02,27.07,11.06,1.08,1.14,25.65,9.96,113.2
T10,4.303,97.07,25.09,10.99,0.96,1.14,25.28,11.32,116.37,106.81,27.54,11.03,1.0,1.02,25.27,10.63,100.03
T4,6.94,100.03,27.25,11.63,1.07,1.09,27.77,10.63,98.83,112.36,27.68,11.02,1.07,1.0,26.69,9.84,109.86
T7,7.909,112.3,25.45,9.77,1.1,1.09,25.21,10.76,95.23,108.76,26.98,10.55,0.94,1.11,24.58,10.22,99.2
T1,8.406,102.43,29.41,9.64,1.02,1.02,25.62,11.0,106.29,111.76,25.71,10.73,1.1,1.18,26.22,9.6,109.81
T5,9.472,102.64,25.84,9.5,0.99,1.1,24.28,11.14,110.23,100.2,23.9,9.57,1.07,1.08,27.75,11.44,106.13
T9,11.11,104.66,25.43,11.24,0.95,1.09,29.43,9.67,104.32,108.39,28.11,9.51,0.96,1.06,29.31,10.57,107.16
T5,11.324,106.96,25.63,9.47,1.11,1.0,25.5,11.26,115.04,107.96,27.91,10.95,1.09,1.12,27.51,11.05,102.26
T8,12.255,98.25,27.32,9.64,1.08,0.98,29.08,10.66,97.98,97.92,24.41,10.77,1.12,0.96,26.93,10.91,103.95
T3,14.656,98.14,26.18,11.21,1.05,0.95,28.52,9.83,95.61,107.61,28.72,10.22,1.04,1.07,27.7,9.7,99.07
T3,15.101,100.72,29.28,11.42,1.0,1.08,26.33,10.7,101.2,106.26,24.9,10.62,1.08,1.08,28.62,10.48,104.49
T3,16.339,112.42,27.92,11.25,1.02,1.1,27.1,9.84,108.03,112.37,27.24,10.19,1.04,0.95,25.7,9.74,96.65
T2,16.676,103.25,26.97,9.63,1.11,1.05,26.76,10.1,97.75,94.41,24.01,11.25,1.19,0.98,28.52,11.31,110.05
T2,16.895,96.56,26.29,10.96,1.18,0.98,28.01,10.62,103.52,94.34,27.52,10.37,1.04,1.13,25.33,9.83,112.27
T5,17.052,110.76,24.96,9.83,0.98,1.04,25.51,11.56,108.5,109.72,25.4,9.26,1.07,1.11,25.64,11.32,110.97
T2,19.2,108.1,27.95,10.61,1.15,1.04,26.14,9.91,109.89,102.38,24.21,10.55,1.18,1.15,28.22,10.19,106.98
T9,19.612,103.08,26.5,9.72,0.97,1.09,27.86,9.35,103.52,112.18,24.3,10.91,0.98,0.97,26.1,10.31,98.22
T2,19.721,96.15,25.59,11.35,1.18,1.04,25.98,10.41,101.22,104.5,27.89,10.58,1.01,1.1,25.12,10.91,114.29
T1,21.314,98.97,27.96,9.48,1.1,1.06,23.32,9.61,108.66,111.92,26.33,10.49,1.03,1.17,26.91,10.75,96.67
T8,22.771,99.44,24.2,10.4,1.0,0.97,27.44,9.97,108.69,110.92,24.85,9.7,0.95,0.98,25.06,10.99,110.38
